,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.06923507,-0.00038684328,7.369854e-05,-0.00018543021,-1.5511065,-0.9184953,-4.4621816,-2.6423028,-0.21426351,0.11479638,0.0,0.0,-0.14045693,-0.08317226,0.0,0.0,-0.14045693,-0.08317226
1,0.06924289,-0.0003881752,7.5030424e-05,-0.0001860222,-1.5511065,-0.9214276,-4.4621816,-2.6507385,-0.21587712,0.11687099,-1.6802538e-06,9.049598e-07,-0.14045693,-0.08343779,-1.6802552e-06,9.049594e-07,-0.14045669,-0.08343787
2,0.069250695,-0.00038965506,7.636232e-05,-0.00018661412,-1.5518395,-0.9243596,-4.4642906,-2.659173,-0.21760595,0.11894561,-3.3735641e-06,1.8261277e-06,-0.14052331,-0.083703294,-3.3735698e-06,1.8261261e-06,-0.14052284,-0.08370345
3,0.06925851,-0.000391135,7.769421e-05,-0.00018720611,-1.5525727,-0.9272919,-4.4663997,-2.6676087,-0.21933484,0.121020235,-5.0803815e-06,2.7635037e-06,-0.1405897,-0.08396882,-5.080394e-06,2.7635e-06,-0.14058898,-0.08396905
4,0.06926632,-0.00039261486,7.9026155e-05,-0.00018779804,-1.5533055,-0.93022394,-4.468508,-2.6760433,-0.22106372,0.12309493,-6.8007057e-06,3.7170885e-06,-0.14065605,-0.08423432,-6.800729e-06,3.7170814e-06,-0.1406551,-0.08423463
5,0.069274135,-0.00039409474,8.035805e-05,-0.00018839003,-1.5540384,-0.93315625,-4.4706163,-2.684479,-0.22279257,0.12516956,-8.534536e-06,4.6868813e-06,-0.14072242,-0.08449985,-8.534573e-06,4.6868704e-06,-0.14072122,-0.084500246
6,0.06928195,-0.00039557467,8.183792e-05,-0.00018898195,-1.5540386,-0.93608826,-4.470617,-2.6929138,-0.22463673,0.12747467,-1.0282325e-05,5.6737827e-06,-0.14072245,-0.08476535,-1.0282378e-05,5.6737667e-06,-0.14072101,-0.08476584
7,0.06928976,-0.00039705454,8.316981e-05,-0.00018957393,-1.5547718,-0.93902045,-4.472726,-2.701349,-0.22636552,0.1295493,-1.204407e-05,6.677793e-06,-0.14078884,-0.08503087,-1.2044143e-05,6.6777707e-06,-0.14078714,-0.085031435
8,0.069297574,-0.0003985344,8.4501706e-05,-0.00019031389,-1.5555048,-0.9426858,-4.4748344,-2.7118933,-0.22797908,0.13162391,-1.3818872e-05,7.698011e-06,-0.14085521,-0.08536277,-1.3818967e-05,7.697981e-06,-0.14085326,-0.085363425
9,0.06930538,-0.00040001428,8.583365e-05,-0.00019090582,-1.5562375,-0.94561774,-4.476942,-2.7203279,-0.22970802,0.13369861,-1.560673e-05,8.734438e-06,-0.14092155,-0.08562827,-1.5606853e-05,8.7344e-06,-0.14091934,-0.085629016
10,0.0693132,-0.0004014942,8.731353e-05,-0.0001914978,-1.5562377,-0.94855005,-4.476943,-2.7287636,-0.23155214,0.13600375,-1.7408545e-05,9.787973e-06,-0.14092158,-0.0858938,-1.7408698e-05,9.787926e-06,-0.14091912,-0.085894644
11,0.06932101,-0.00040297408,8.8645415e-05,-0.00019208973,-1.5569707,-0.95148206,-4.479052,-2.737198,-0.233281,0.13807836,-1.9224319e-05,1.0858617e-05,-0.14098796,-0.086159304,-1.9224502e-05,1.0858558e-05,-0.14098525,-0.08616024
12,0.06932882,-0.000404602,8.997731e-05,-0.0001926817,-1.558437,-0.9544143,-4.48327,-2.7456336,-0.23512512,0.14015298,-2.1054047e-05,1.1945469e-05,-0.14112073,-0.08642483,-2.105427e-05,1.1945398e-05,-0.14111777,-0.08642586
13,0.06933664,-0.00040608188,9.145723e-05,-0.00019342163,-1.5584368,-0.9580794,-4.483269,-2.7561772,-0.23685403,0.14245817,-2.2897735e-05,1.304943e-05,-0.1411207,-0.086756706,-2.2897997e-05,1.3049345e-05,-0.14111747,-0.08675784
14,0.069344446,-0.00040756175,9.278912e-05,-0.0001940136,-1.5591698,-0.9610116,-4.485378,-2.7646124,-0.23858282,0.1445328,-2.4754929e-05,1.41705e-05,-0.14118709,-0.08702223,-2.4755236e-05,1.41703995e-05,-0.14118358,-0.08702347
15,0.06935226,-0.00040918958,9.412102e-05,-0.00019460553,-1.5606358,-0.9639436,-4.4895954,-2.7730472,-0.24042691,0.14660741,-2.662608e-05,1.5307778e-05,-0.14131984,-0.08728773,-2.6626434e-05,1.5307662e-05,-0.14131607,-0.087289065
16,0.06936007,-0.00041066948,9.5600895e-05,-0.00019534549,-1.5606358,-0.96760887,-4.4895954,-2.7835915,-0.24215578,0.14891255,-2.8511187e-05,1.6462165e-05,-0.14131984,-0.08761963,-2.8511595e-05,1.6462029e-05,-0.14131582,-0.08762108
17,0.069367886,-0.00041229738,9.693279e-05,-0.00019593746,-1.562102,-0.9705411,-4.4938135,-2.7920268,-0.2439999,0.15098716,-3.0410252e-05,1.763366e-05,-0.14145261,-0.08788515,-3.0410714e-05,1.7633503e-05,-0.1414483,-0.0878867
18,0.0693757,-0.0004137773,9.841271e-05,-0.0001965294,-1.562102,-0.9734732,-4.4938135,-2.8004618,-0.2458441,0.15329237,-3.2323725e-05,1.8822264e-05,-0.14145261,-0.08815066,-3.2324246e-05,1.8822086e-05,-0.14144804,-0.08815232
19,0.06938351,-0.00041540517,9.989259e-05,-0.00019726937,-1.5628351,-0.97713846,-4.495922,-2.8110058,-0.24768814,0.1555975,-3.4251603e-05,2.0028876e-05,-0.141519,-0.08848256,-3.4252193e-05,2.0028676e-05,-0.14151415,-0.08848433
20,0.069391325,-0.00041703304,0.000101224476,-0.0001978613,-1.5643011,-0.9800705,-4.5001397,-2.8194406,-0.24953227,0.1576721,-3.619389e-05,2.12526e-05,-0.14165175,-0.08874806,-3.6194546e-05,2.1252372e-05,-0.14164662,-0.088749945
21,0.06939913,-0.00041851294,0.000102704355,-0.00019860126,-1.5643011,-0.9837358,-4.5001397,-2.829985,-0.25126112,0.15997723,-3.8150134e-05,2.2493428e-05,-0.14165175,-0.08907996,-3.815086e-05,2.2493175e-05,-0.14164634,-0.089081965
22,0.06940695,-0.0004201408,0.00010403629,-0.0001991932,-1.565767,-0.9866678,-4.504357,-2.8384194,-0.25310528,0.16205193,-4.0120336e-05,2.3751369e-05,-0.14178449,-0.08934546,-4.012114e-05,2.3751087e-05,-0.1417788,-0.089347586
23,0.069414765,-0.00042176867,0.00010551617,-0.00019993314,-1.5665001,-0.990333,-4.5064654,-2.8489635,-0.25494936,0.16435705,-4.2104944e-05,2.5026417e-05,-0.14185086,-0.08967736,-4.2105832e-05,2.5026104e-05,-0.14184488,-0.089679606
24,0.06942257,-0.00042339656,0.00010699605,-0.00020052513,-1.5672333,-0.9932653,-4.508575,-2.857399,-0.25690874,0.16666217,-4.410441e-05,2.6319472e-05,-0.14191726,-0.08994289,-4.410538e-05,2.6319127e-05,-0.141911,-0.08994526
25,0.06943039,-0.00042502442,0.00010847592,-0.00020111706,-1.5679663,-0.9961973,-4.5106835,-2.8658338,-0.25886807,0.1689673,-4.6119185e-05,2.7630538e-05,-0.14198364,-0.09020839,-4.6120247e-05,2.7630158e-05,-0.1419771,-0.090210885
26,0.0694382,-0.00042665232,0.00010995585,-0.00020185702,-1.5686992,-0.9998626,-4.512792,-2.876378,-0.26071224,0.17127252,-4.8148817e-05,2.8959614e-05,-0.14205,-0.09054029,-4.8149974e-05,2.8959195e-05,-0.14204316,-0.09054291
27,0.06944601,-0.00042828018,0.00011143572,-0.00020244895,-1.5694323,-1.0027946,-4.5149007,-2.8848128,-0.26267162,0.17357762,-5.0193303e-05,3.0306699e-05,-0.14211638,-0.09080579,-5.0194565e-05,3.0306239e-05,-0.14210925,-0.09080854
28,0.06945382,-0.0004299081,0.000112767615,-0.00020318892,-1.5708985,-1.0064598,-4.519119,-2.895357,-0.26440048,0.17565227,-5.2252202e-05,3.167089e-05,-0.14224915,-0.09113769,-5.2253567e-05,3.167039e-05,-0.14224172,-0.091140576
29,0.069461636,-0.00043168396,0.00011424754,-0.00020378086,-1.5723643,-1.009392,-4.523336,-2.903792,-0.26647514,0.17795745,-5.4325956e-05,3.3052194e-05,-0.14238189,-0.0914032,-5.432743e-05,3.305165e-05,-0.14237416,-0.09140622
30,0.06946945,-0.00043331186,0.00011572741,-0.00020452081,-1.5730976,-1.0130572,-4.525445,-2.914336,-0.26831925,0.18026257,-5.6415018e-05,3.4451503e-05,-0.14244829,-0.091735095,-5.6416608e-05,3.445091e-05,-0.14244026,-0.091738254
31,0.06947726,-0.00043493972,0.00011720729,-0.00020526076,-1.5738306,-1.0167224,-4.527554,-2.9248798,-0.27016333,0.18256769,-5.8518486e-05,3.5868823e-05,-0.14251466,-0.092066996,-5.8520196e-05,3.5868183e-05,-0.14250632,-0.0920703
32,0.069485076,-0.00043671555,0.00011868721,-0.0002058527,-1.5752963,-1.0196545,-4.53177,-2.9333148,-0.272238,0.1848729,-6.0637263e-05,3.7304155e-05,-0.14264739,-0.0923325,-6.06391e-05,3.730346e-05,-0.14263874,-0.09233594
33,0.069492884,-0.00043834344,0.00012016709,-0.00020659267,-1.5760295,-1.0233197,-4.5338798,-2.9438589,-0.2740821,0.18717803,-6.2771345e-05,3.875749e-05,-0.14271379,-0.092664406,-6.277332e-05,3.875674e-05,-0.14270483,-0.092668
34,0.0695007,-0.0004399713,0.00012164696,-0.00020733263,-1.5767626,-1.026985,-4.5359883,-2.9544032,-0.27592614,0.18948314,-6.491984e-05,4.022884e-05,-0.14278015,-0.09299631,-6.4921944e-05,4.022803e-05,-0.14277089,-0.09300005
35,0.069508515,-0.00044174722,0.00012312684,-0.00020792456,-1.578229,-1.029917,-4.540207,-2.962838,-0.27800083,0.19178829,-6.708364e-05,4.17182e-05,-0.14291295,-0.09326181,-6.7085886e-05,4.1717325e-05,-0.14290337,-0.0932657
