,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
10,10,7.006199999999921e-05,-0.00043612364,0.00029597807,-0.00010462822,-0.694186,-0.51825714,-1.9970156,-1.4909083,-0.48869145,0.46102965,-3.3941396e-05,3.1977142e-05,-0.06286044,-0.0469296,-3.394197e-05,3.197663e-05,-0.062858306,-0.046928007,826.107,47.546085,380.4838,398.07715,394.72772,792.8049,0.37914142688159513,0.39789751261844525
11,11,7.706799999999958e-05,-0.00043671555,0.00029656998,-0.000104776205,-0.694186,-0.51899016,-1.9970156,-1.4930171,-0.48949817,0.46195164,-3.7368038e-05,3.5210385e-05,-0.06286044,-0.04699598,-3.7368736e-05,3.5209767e-05,-0.06285809,-0.046994224,828.35095,47.680676,382.0071,398.66318,395.3088,793.972,0.3797722828051223,0.3984392645702438
12,12,8.407299999999701e-05,-0.00043730755,0.00029716195,-0.00010492419,-0.6941861,-0.5197232,-1.9970161,-1.4951258,-0.490305,0.46287373,-4.080033e-05,3.845009e-05,-0.06286045,-0.047062356,-4.0801162e-05,3.844935e-05,-0.06285789,-0.047060438,830.59827,47.81546,383.53366,399.2491,395.88983,795.1389,0.38040280935895154,0.3989807969961707
13,13,9.107999999999686e-05,-0.00043789946,0.00029775393,-0.00010507222,-0.6941858,-0.52045643,-1.9970152,-1.4972352,-0.4911118,0.4637958,-4.4238277e-05,4.1696254e-05,-0.06286042,-0.047128752,-4.4239256e-05,4.1695384e-05,-0.06285764,-0.047126666,832.8483,47.950474,385.06326,399.8346,396.47037,796.30493,0.3810329249364411,0.39952201620422906
14,14,9.808599999999724e-05,-0.00043863943,0.00029834584,-0.000105220206,-0.69491917,-0.52118945,-1.9991249,-1.4993439,-0.4920338,0.4647178,-4.768228e-05,4.494888e-05,-0.06292683,-0.04719513,-4.7683418e-05,4.494787e-05,-0.06292383,-0.04719288,835.66534,48.085636,386.59573,400.98398,397.61008,798.59406,0.3816625959275291,0.40014015568046357
15,15,0.0001050929999999,-0.0004392314,0.00029893778,-0.000105368184,-0.6949193,-0.5219224,-1.9991252,-1.5014524,-0.49284062,0.46563983,-5.1132338e-05,4.8207963e-05,-0.062926844,-0.047261503,-5.1133644e-05,4.8206803e-05,-0.062923625,-0.047259085,837.9224,48.22098,388.13132,401.57013,398.1913,799.7615,0.38229189115142154,0.4006807613516728
16,16,0.0001120979999999,-0.0004398234,0.00029952975,-0.00010551617,-0.69491947,-0.5226554,-1.9991257,-1.5035613,-0.49364746,0.46656194,-5.458805e-05,5.1473507e-05,-0.06292686,-0.04732788,-5.458954e-05,5.1472183e-05,-0.062923424,-0.047325294,840.1827,48.35653,389.67,402.15613,398.77237,800.92847,0.3829208451612254,0.40122108831633296
17,17,0.0001191039999999,-0.00044041532,0.0003002697,-0.000105664156,-0.6941862,-0.52338845,-1.9970164,-1.50567,-0.49456954,0.4677145,-5.8049816e-05,5.474632e-05,-0.06286046,-0.047394257,-5.80515e-05,5.474482e-05,-0.06285681,-0.047391504,842.4457,48.49226,391.59766,402.35574,398.97028,801.32605,0.38370642898936286,0.4018382322715851
18,18,0.0001261109999999,-0.00044100726,0.00030086166,-0.000105812134,-0.6941861,-0.52412146,-1.9970161,-1.5077785,-0.4953763,0.46863657,-6.151764e-05,5.80264e-05,-0.06286045,-0.04746063,-6.151953e-05,5.8024714e-05,-0.062856585,-0.04745771,844.71173,48.62818,393.1432,402.9404,399.55002,802.4904,0.3843344669918539,0.402377880855707
19,19,0.0001331169999999,-0.00044174722,0.00030145358,-0.00010596012,-0.69491947,-0.5248545,-1.9991257,-1.5098873,-0.49629834,0.46955857,-6.4991524e-05,6.131294e-05,-0.06292686,-0.047527008,-6.4993634e-05,6.131106e-05,-0.06292277,-0.04752392,847.5488,48.764294,394.69168,404.0929,400.69284,804.78577,0.38496206317681186,0.40299428480342675
20,20,0.0001401219999999,-0.0004423392,0.00030219357,-0.0001061081,-0.6941862,-0.52558744,-1.9970164,-1.5119959,-0.49722052,0.4707112,-6.847186e-05,6.460674e-05,-0.06286046,-0.04759338,-6.8474204e-05,6.460466e-05,-0.06285615,-0.04759012,849.8219,48.900597,396.6318,404.2895,400.8878,805.17725,0.3857460933163618,0.4036104025379725
21,21,0.0001471299999999,-0.0004429311,0.00030278554,-0.000106256135,-0.694186,-0.5263207,-1.9970156,-1.5141054,-0.4980272,0.4716333,-7.195826e-05,6.790782e-05,-0.06286044,-0.04765978,-7.196085e-05,6.7905516e-05,-0.062855914,-0.04765635,852.0978,49.037136,398.18723,404.8734,401.4668,806.3402,0.3863728724241021,0.4041490424735728
22,22,0.0001541349999999,-0.0004435231,0.00030337748,-0.00010640411,-0.6941862,-0.5270537,-1.9970164,-1.516214,-0.498834,0.4725553,-7.5450305e-05,7.1215356e-05,-0.06286046,-0.047726154,-7.545316e-05,7.121282e-05,-0.06285571,-0.047722552,854.3771,49.173813,399.74567,405.45755,402.04602,807.50354,0.38699919101669494,0.404687472494617
23,23,0.0001611399999999,-0.00044426302,0.00030396943,-0.0001065521,-0.69491917,-0.52778673,-1.9991249,-1.5183228,-0.4997561,0.47347736,-7.894841e-05,7.452935e-05,-0.06292683,-0.04779253,-7.895153e-05,7.452657e-05,-0.06292186,-0.047788758,857.2301,49.31069,401.30713,406.61224,403.19098,809.8032,0.38762515829983285,0.40530249488735115
24,24,0.0001681469999999,-0.000444855,0.00030456137,-0.000106700085,-0.6949193,-0.52851975,-1.9991252,-1.5204315,-0.5005629,0.47439942,-8.245258e-05,7.78498e-05,-0.062926844,-0.04785891,-8.2455976e-05,7.784677e-05,-0.06292166,-0.047854964,859.51605,49.447758,402.87167,407.19666,403.77048,810.96716,0.38825073399304105,0.4058403043799062
25,25,0.0001751529999999,-0.00044544693,0.00030515334,-0.00010684806,-0.69491917,-0.5292527,-1.9991249,-1.5225401,-0.50136966,0.4753215,-8.596239e-05,8.117672e-05,-0.06292683,-0.047925282,-8.596609e-05,8.117342e-05,-0.06292142,-0.047921162,861.805,49.585007,404.4393,407.7807,404.3496,812.1303,0.3888759321423185,0.40637779814653674
26,26,0.0001821599999999,-0.00044618687,0.00030574529,-0.00010699605,-0.6956522,-0.5299857,-2.0012338,-1.5246489,-0.50229174,0.47624353,-8.947826e-05,8.4510095e-05,-0.062993206,-0.04799166,-8.9482266e-05,8.450652e-05,-0.062987566,-0.047987364,864.6705,49.722454,406.0099,408.93817,405.49734,814.43555,0.3895007057933279,0.4069917688350875
27,27,0.0001891649999999,-0.00044677887,0.00030633726,-0.000107144035,-0.69565237,-0.5307188,-2.001234,-1.5267576,-0.5030986,0.4771656,-9.3000184e-05,8.784993e-05,-0.06299322,-0.048058037,-9.300451e-05,8.784607e-05,-0.062987365,-0.048053566,866.9665,49.86009,407.58362,409.5228,406.07703,815.59985,0.39012511642481984,0.40752871074818703
28,28,0.0001961699999999,-0.00044737078,0.0003069292,-0.00010729201,-0.6956522,-0.53145176,-2.0012338,-1.5288663,-0.50390536,0.47808763,-9.6527765e-05,9.119622e-05,-0.062993206,-0.04812441,-9.653242e-05,9.1192065e-05,-0.06298713,-0.048119765,869.26526,49.99791,409.16028,410.10706,406.65637,816.7634,0.3907491103489666,0.4080652980158389
29,29,0.0002031779999999,-0.00044796278,0.00030766914,-0.000107440035,-0.69491947,-0.53218496,-1.9991257,-1.5309755,-0.50482744,0.47924024,-0.0001000614,9.454978e-05,-0.06292686,-0.048190802,-0.000100066405,9.4545314e-05,-0.06292056,-0.04818598,871.5673,50.13596,411.13544,410.2959,406.84366,817.1395,0.3915286046147556,0.40867823381982127
30,30,0.0002101829999999,-0.0004487027,0.00030826114,-0.00010758802,-0.69565207,-0.532918,-2.0012333,-1.5330843,-0.5057495,0.48016235,-0.000103601495,9.791061e-05,-0.0629932,-0.04825718,-0.000103606864,9.790582e-05,-0.06298667,-0.04825218,874.44885,50.27417,412.71915,411.45554,407.99353,819.4491,0.3921517777058094,0.4092907808812032
31,31,0.0002171889999999,-0.00044929466,0.00030885305,-0.00010773601,-0.69565237,-0.533651,-2.001234,-1.535193,-0.5065563,0.48108435,-0.00010714765,0.0001012779,-0.06299322,-0.048323557,-0.00010715339,0.00010127277,-0.06298647,-0.04831838,876.7577,50.412567,414.30566,412.03946,408.57254,820.612,0.392774488424098,0.40982645028056636
32,32,0.0002241959999999,-0.00045003463,0.00030944505,-0.000107883985,-0.69638526,-0.534384,-2.0033426,-1.5373015,-0.5074784,0.4820065,-0.00011069985,0.000104651655,-0.06305959,-0.04838993,-0.00011070599,0.00010464618,-0.06305261,-0.048384573,879.6481,50.551147,415.89545,413.20145,409.72476,822.9262,0.3933969128291891,0.41043832115834267
33,33,0.0002312019999999,-0.00045062654,0.000310185,-0.00010803197,-0.69565207,-0.53511703,-2.0012333,-1.5394104,-0.5084004,0.48315904,-0.000114258524,0.00010803267,-0.0629932,-0.048456308,-0.00011426505,0.000108026834,-0.062986,-0.04845077,881.96344,50.68993,417.88678,413.38678,409.9085,823.2953,0.3941742994826457,0.41104975158367923
34,34,0.0002382069999999,-0.00045121854,0.00031077687,-0.00010817996,-0.69565266,-0.53585005,-2.001235,-1.541519,-0.5092072,0.484081,-0.00011782325,0.00011142095,-0.06299325,-0.048522685,-0.00011783019,0.000111414745,-0.06298583,-0.048516966,884.28235,50.828896,419.4831,413.97037,410.4872,824.4576,0.39479572546587666,0.4115844798361031
35,35,0.0002452139999999,-0.00045195845,0.00031136887,-0.000108327935,-0.69638526,-0.536583,-2.0033426,-1.5436277,-0.5101293,0.48500308,-0.000121394034,0.0001148157,-0.06305959,-0.04858906,-0.0001214014,0.00011480911,-0.06305194,-0.04858316,887.1848,50.96805,421.08273,415.13403,411.64105,826.7751,0.39541684632658614,0.41219527629994035
36,36,0.0002522199999999,-0.00045255036,0.00031196084,-0.00010847592,-0.69638497,-0.537316,-2.0033417,-1.5457364,-0.510936,0.4859252,-0.00012497087,0.00011821691,-0.06305956,-0.048655435,-0.00012497867,0.000118209915,-0.06305168,-0.048649356,889.5102,51.1074,422.68542,415.71735,412.21948,827.9368,0.3960376085548896,0.41272932633796716
37,37,0.0002592269999999,-0.00045314236,0.00031270084,-0.00010862395,-0.69565195,-0.5380493,-2.0012329,-1.5478457,-0.51185817,0.48707783,-0.00012855376,0.00012162538,-0.062993184,-0.04872183,-0.00012856202,0.00012161798,-0.062985085,-0.04871557,891.83887,51.24698,424.69305,415.8988,412.3994,828.2982,0.39681300639076117,0.41333947044752023
38,38,0.0002662319999999,-0.00045373428,0.00031329275,-0.000108771936,-0.69565195,-0.5387823,-2.0012329,-1.5499545,-0.51266485,0.48799983,-0.00013214271,0.00012504112,-0.062993184,-0.04878821,-0.00013215144,0.0001250333,-0.06298486,-0.04878176,894.17035,51.386707,426.3024,416.48126,412.97696,829.45825,0.39743282216358183,0.41387289671922894
39,39,0.0002732379999999,-0.00045447424,0.00031388472,-0.000108919914,-0.69638497,-0.53951526,-2.0033417,-1.5520631,-0.51358694,0.48892194,-0.00013573772,0.00012846332,-0.06305956,-0.048854582,-0.00013574693,0.00012845507,-0.063051,-0.04884795,897.0892,51.52662,427.91492,417.6476,414.13348,831.7811,0.3980523278817258,0.41448229084273375
40,40,0.0002802449999999,-0.0004550662,0.00031462466,-0.000109215885,-0.69565207,-0.5409813,-2.0012333,-1.5562806,-0.51439375,0.4900745,-0.00013933878,0.00013189278,-0.0629932,-0.048987336,-0.00013934849,0.0001318841,-0.06298442,-0.04898051,899.42773,51.807034,429.9348,417.6859,414.17148,831.8574,0.3988261187074094,0.41501519385744445
41,41,0.0002872499999999,-0.00045580615,0.00031521657,-0.000109363864,-0.69638526,-0.5417143,-2.0033426,-1.5583892,-0.51531583,0.49099648,-0.0001429459,0.00013532952,-0.06305959,-0.04905371,-0.00014295611,0.00013532037,-0.063050576,-0.0490467,902.355,51.947514,431.55402,418.8535,415.32922,834.18274,0.39944467494815794,0.4156238858816283
42,42,0.0002942559999999,-0.00045639812,0.00031580857,-0.00010951185,-0.69638515,-0.5424473,-2.0033422,-1.560498,-0.5161227,0.4919186,-0.00014655908,0.00013877271,-0.063059576,-0.049120087,-0.00014656982,0.00013876309,-0.06305034,-0.04911289,904.7004,52.088192,433.1765,419.43564,415.9065,835.34216,0.4000629426524962,0.4161562206204456
43,43,0.0003012629999999,-0.00045699003,0.00031640055,-0.00010965988,-0.69638485,-0.5431806,-2.0033412,-1.5626073,-0.51692945,0.4928407,-0.0001501779,0.00014222237,-0.06305955,-0.049186487,-0.00015018918,0.00014221226,-0.063050084,-0.0491791,907.0485,52.229107,434.80197,420.01746,416.48343,836.50085,0.4006808149407812,0.4166881930225856
44,44,0.0003082689999999,-0.000457582,0.00031714045,-0.000109807865,-0.69565207,-0.5439136,-2.0012333,-1.5647161,-0.5178514,0.4939932,-0.00015380279,0.0001456793,-0.0629932,-0.04925286,-0.0001538146,0.00014566869,-0.06298351,-0.049245287,909.4,52.370167,436.83795,420.1919,416.65637,836.84827,0.401452535160776,0.4172957822185979
45,45,0.0003152739999999,-0.000458322,0.00031773243,-0.00010995585,-0.69638526,-0.5446466,-2.0033426,-1.5668248,-0.5187736,0.49491528,-0.00015743413,0.00014914348,-0.06305959,-0.049319237,-0.00015744651,0.00014913236,-0.06304967,-0.049311474,912.3437,52.511417,438.47025,421.36203,417.81668,839.1787,0.4020695363405862,0.4179031670806411
46,46,0.0003222809999999,-0.00045891394,0.00031847233,-0.00011010383,-0.69565237,-0.5453796,-2.001234,-1.5689335,-0.5196956,0.4960678,-0.00016107193,0.00015261494,-0.06299322,-0.04938561,-0.0001610849,0.0001526033,-0.06298307,-0.049377657,914.7019,52.652855,440.51477,421.53427,417.98746,839.5217,0.40284019938094157,0.4185100516449464
47,47,0.0003292869999999,-0.00045950589,0.0003190643,-0.000110251814,-0.6956522,-0.5461126,-2.0012338,-1.5710422,-0.5205024,0.49698988,-0.00016471579,0.00015609367,-0.062993206,-0.04945199,-0.00016472935,0.00015608149,-0.06298283,-0.04944384,917.0631,52.794483,442.15396,422.11472,418.56302,840.67773,0.40345634522760043,0.41904080656218523
48,48,0.0003362939999999,-0.00046009783,0.00031980427,-0.00011039979,-0.694919,-0.5468456,-1.9991244,-1.5731508,-0.5214245,0.49814248,-0.0001683657,0.00015957966,-0.062926814,-0.049518365,-0.00016837988,0.00015956693,-0.06291622,-0.04951003,919.42737,52.936302,444.20718,422.28387,418.73077,841.01465,0.4042259940566733,0.4196470670402021
49,49,0.0003432999999999,-0.0004608378,0.00032054418,-0.00011054778,-0.6949193,-0.54757863,-1.9991252,-1.5752596,-0.52246183,0.49929503,-0.00017202248,0.00016307372,-0.062926844,-0.04958474,-0.00017203728,0.00016306044,-0.06291602,-0.049576208,922.38715,53.078312,446.265,423.04385,419.48434,842.5282,0.40499501763294865,0.4203286496800888
50,50,0.0003503049999999,-0.0004614298,0.00032113618,-0.00011084379,-0.6949193,-0.54904485,-1.9991252,-1.5794775,-0.52315336,0.50021714,-0.00017568532,0.00016657506,-0.062926844,-0.049717512,-0.00017570076,0.00016656119,-0.06291579,-0.049708776,924.75854,53.362946,447.91492,423.48065,419.91748,843.39813,0.40560985763144664,0.4207827648382706
51,51,0.0003573119999999,-0.0004620217,0.00032187608,-0.00011099177,-0.6941862,-0.54977787,-1.9970164,-1.5815862,-0.5240754,0.50136966,-0.00017935381,0.00017008366,-0.06286046,-0.04978389,-0.00017936989,0.00017006921,-0.06284919,-0.04977496,927.13257,53.505527,449.98132,423.64575,420.08118,843.7269,0.40637779814653674,0.4213879311062207
52,52,0.0003643169999999,-0.0004627616,0.00032246805,-0.00011113975,-0.694919,-0.5505108,-1.9991244,-1.5836949,-0.5249975,0.50229174,-0.00018302875,0.00017359953,-0.062926814,-0.049850263,-0.00018304551,0.00017358447,-0.062915295,-0.04984114,930.1045,53.648293,451.638,424.81818,421.24374,846.0619,0.4069917688350875,0.42199277071376895
53,53,0.0003713229999999,-0.00046335362,0.00032320805,-0.000111287736,-0.694186,-0.55124384,-1.9970156,-1.5858036,-0.52591956,0.5034444,-0.00018671017,0.00017712267,-0.06286044,-0.04991664,-0.0001867276,0.000177107,-0.0628487,-0.04990732,932.4857,53.79126,453.7132,424.98123,421.40543,846.38666,0.40775874238354026,0.42259721849778925
54,54,0.0003783299999999,-0.00046394553,0.00032379993,-0.00011143572,-0.6941861,-0.55197686,-1.9970161,-1.5879123,-0.5267263,0.50436634,-0.00019039764,0.00018065308,-0.06286045,-0.049983017,-0.00019041575,0.00018063677,-0.062848486,-0.0499735,934.8696,53.93441,455.3765,425.55875,421.97806,847.5368,0.4083717729952154,0.4231257698304888
55,55,0.0003853349999999,-0.0004646855,0.00032453993,-0.0001115837,-0.694186,-0.5527099,-1.9970156,-1.590021,-0.5277637,0.505519,-0.00019409155,0.00018419075,-0.06286044,-0.05004939,-0.0001941104,0.0001841738,-0.06284823,-0.050039675,937.8541,54.077747,457.46024,426.31613,422.72906,849.04517,0.4091376892519114,0.42380503218845217
56,56,0.0003923429999999,-0.00046527747,0.00032513187,-0.000111731686,-0.6941861,-0.5534429,-1.9970161,-1.5921297,-0.5285705,0.506441,-0.00019779195,0.0001877357,-0.06286045,-0.050115768,-0.0001978115,0.00018771808,-0.06284802,-0.050105855,940.2452,54.22128,459.13052,426.89334,423.30145,850.1948,0.4097499151970095,0.4243329849357272
57,57,0.0003993479999999,-0.00046586947,0.0003258718,-0.000111879715,-0.6934533,-0.5541761,-1.994908,-1.5942391,-0.52949256,0.5075936,-0.00020149838,0.0001912879,-0.0627941,-0.050182164,-0.00020151869,0.0001912696,-0.062781446,-0.050172053,942.63934,54.365047,461.22266,427.05164,423.4584,850.51,0.4105147372439657,0.42493602026224025
58,58,0.0004063539999999,-0.00046646138,0.0003264638,-0.0001120277,-0.6934529,-0.55490917,-1.9949068,-1.5963478,-0.53029937,0.5085157,-0.00020521088,0.00019484738,-0.06279405,-0.05024854,-0.00020523193,0.00019482839,-0.06278116,-0.05023823,945.03625,54.508965,462.89996,427.6273,424.0292,851.6565,0.41112618725257716,0.4254633829307853
59,59,0.0004133599999999,-0.0004672013,0.0003272037,-0.00011217568,-0.6934529,-0.5556421,-1.9949068,-1.5984564,-0.53133655,0.50966823,-0.00020892984,0.00019841413,-0.06279405,-0.050314914,-0.00020895166,0.00019839444,-0.06278093,-0.0503044,948.0366,54.65306,465.0006,428.38297,424.77853,853.1615,0.41188991145411713,0.42614091616254623
60,60,0.0004203659999999,-0.0004677933,0.00032794365,-0.000112323665,-0.6927201,-0.55637515,-1.9927988,-1.6005652,-0.5322586,0.5108208,-0.00021265566,0.00020198894,-0.062727705,-0.05038129,-0.00021267828,0.00020196853,-0.06271437,-0.050370578,950.44073,54.797356,467.10608,428.53732,424.9316,853.46893,0.41265307930176887,0.4267428560290724
61,61,0.0004273719999999,-0.00046853322,0.00032853565,-0.00011247165,-0.6934529,-0.55710816,-1.9949068,-1.6026739,-0.5331808,0.5117429,-0.00021638794,0.00020557102,-0.06279405,-0.05044767,-0.00021641135,0.00020554989,-0.06278046,-0.050436754,953.4499,54.94184,468.79404,429.714,426.09836,855.8124,0.4132632236164157,0.4273445316177797
62,62,0.0004343789999999,-0.00046912517,0.00032927556,-0.00011261963,-0.69272,-0.5578412,-1.9927983,-1.6047826,-0.5341028,0.5128954,-0.00022012668,0.00020916038,-0.06272769,-0.050514042,-0.00022015092,0.00020913851,-0.062713884,-0.050502922,955.86053,55.08651,470.908,429.86603,426.2491,856.1151,0.4140252982458199,0.4279457150412943
63,63,0.0004413839999999,-0.00046986513,0.00033001552,-0.000112767615,-0.69272,-0.5585742,-1.9927983,-1.6068913,-0.53514016,0.51404804,-0.00022387228,0.0002127578,-0.06272769,-0.05058042,-0.00022389735,0.00021273518,-0.062713645,-0.050569095,958.87836,55.231377,473.02686,430.62012,426.99686,857.61694,0.41478688502704647,0.42862168631696085
64,64,0.0004483899999999,-0.00047045705,0.00033075543,-0.000112915644,-0.6919869,-0.5593074,-1.9906895,-1.6090007,-0.5360621,0.51520056,-0.00022762475,0.0002163633,-0.062661305,-0.050646815,-0.00022765067,0.0002163399,-0.062647045,-0.050635286,961.2957,55.376472,475.15033,430.76895,427.14444,857.9134,0.41554781303778165,0.4292220635957227
65,65,0.0004553969999999,-0.00047104905,0.00033134743,-0.00011306363,-0.6919869,-0.5600404,-1.9906895,-1.6111094,-0.536869,0.5161227,-0.00023138328,0.00021997608,-0.062661305,-0.050713193,-0.00023141006,0.0002199519,-0.062646806,-0.050701458,963.7166,55.52172,476.85272,431.34213,427.7128,859.05493,0.4161562206204456,0.4297472299546724
66,66,0.0004624019999999,-0.00047178895,0.00033208734,-0.00011321161,-0.6919869,-0.56077343,-1.9906895,-1.613218,-0.5379063,0.5172752,-0.00023514827,0.00022359611,-0.062661305,-0.050779566,-0.00023517592,0.00022357113,-0.06264657,-0.050767627,966.7465,55.667152,478.98477,432.09457,428.4589,860.55347,0.41691609459243945,0.4304219459505709
67,67,0.0004694099999999,-0.00047238093,0.00033282727,-0.000113359594,-0.691254,-0.56150645,-1.9885811,-1.6153268,-0.5388284,0.5184277,-0.00023892011,0.00022722423,-0.06259494,-0.050845943,-0.00023894866,0.00022719843,-0.06257999,-0.050833795,969.1741,55.812775,481.12164,432.23965,428.60275,860.8424,0.4176753915943768,0.4310213476653874
68,68,0.0004764149999999,-0.0004731209,0.00033341927,-0.00011350758,-0.6919869,-0.56223947,-1.9906895,-1.6174355,-0.53975046,0.5193499,-0.00024269843,0.00023085962,-0.062661305,-0.05091232,-0.00024272788,0.00023083297,-0.0626461,-0.050899964,972.21277,55.958595,482.8347,433.41943,429.77264,863.1921,0.4182825460011572,0.431620364334768
69,69,0.0004834199999999,-0.0004737128,0.00033415918,-0.000113803544,-0.69125384,-0.56370544,-1.9885807,-1.6216528,-0.5405572,0.5205024,-0.00024648278,0.00023450227,-0.06259493,-0.05104507,-0.00024651317,0.00023447476,-0.0625795,-0.05103249,974.6469,56.25079,484.98004,433.41608,429.7693,863.18536,0.41904080656218523,0.4321441691669421
70,70,0.0004904279999999,-0.0004744528,0.00033489912,-0.00011395153,-0.69125414,-0.56443846,-1.9885815,-1.6237615,-0.54159456,0.5216549,-0.00025027362,0.00023815298,-0.06259496,-0.05111145,-0.00025030493,0.00023812463,-0.06257929,-0.051098656,977.69434,56.39718,487.13022,434.16693,430.51382,864.6808,0.4197984925997458,0.4328173093105479
71,71,0.0004974329999999,-0.00047504474,0.00033549112,-0.00011409955,-0.69125384,-0.56517166,-1.9885807,-1.6258708,-0.5424014,0.52257705,-0.0002540709,0.00024181098,-0.06259493,-0.05117784,-0.0002541032,0.00024178174,-0.06257902,-0.05116484,980.13544,56.543797,488.85394,434.73773,431.07983,865.81757,0.4204043268747622,0.4333405525500808
72,72,0.0005044389999999,-0.00047578468,0.00033623105,-0.00011424754,-0.69125384,-0.5659047,-1.9885807,-1.6279795,-0.5434386,0.5237296,-0.00025787464,0.00024547623,-0.06259493,-0.051244218,-0.0002579079,0.0002454461,-0.06257879,-0.051231004,983.19116,56.690563,491.0127,435.4879,431.8237,867.31165,0.4211610137007542,0.43401278444743047
