,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0,0,0,0,0.0,-0.0002734837,9.486093e-05,-1.8794606e-05,-0.8847758,-0.09309571,-2.5452993,-0.26781526,-0.27223796,0.14775994,0.0,0.0,-0.080118865,-0.008430071,0.0,0.0,-0.080118865,-0.008430071,324.8478,1.5342054,39.083355,284.23022,281.83868,566.0689,0.13781216453225906,0.24077752289319454
1,1,1,1,7.47699999999879e-06,-0.00027392764,9.545291e-05,-1.8794606e-05,-0.88404256,-0.09309571,-2.54319,-0.26781526,-0.27304476,0.14868203,-2.0383748e-06,1.1081588e-06,-0.08005247,-0.008430071,-2.0383768e-06,1.1081582e-06,-0.08005231,-0.008430054,325.90332,1.5342054,39.572674,284.79642,282.40015,567.19653,0.13861522427563677,0.24141147999405527
2,2,2,2,1.4953000000001576e-05,-0.00027451964,9.604489e-05,-1.8794606e-05,-0.88404274,-0.09309571,-2.5431905,-0.26781526,-0.27396685,0.14960413,-4.0832124e-06,2.2232116e-06,-0.08005249,-0.008430071,-4.0832206e-06,2.223209e-06,-0.08005216,-0.008430037,327.31348,1.5342054,40.065044,285.71423,283.3102,569.0244,0.13941764833015666,0.24213553640327154
3,3,3,3,2.2430000000000366e-05,-0.00027511155,9.648884e-05,-1.8942594e-05,-0.88477564,-0.093828745,-2.545299,-0.269924,-0.27465835,0.15029564,-6.134082e-06,3.3442964e-06,-0.08011886,-0.008496449,-6.1341007e-06,3.3442907e-06,-0.080118366,-0.008496397,328.7265,1.5584611,40.436283,286.73178,284.31918,571.05096,0.1400189875970744,0.24267818191816998
4,4,4,4,2.9905999999999683e-05,-0.00027570355,9.708082e-05,-1.8942594e-05,-0.8847757,-0.093828745,-2.545299,-0.269924,-0.2755805,0.15121774,-8.190984e-06,4.471413e-06,-0.08011886,-0.008496449,-8.1910175e-06,4.471403e-06,-0.0801182,-0.0084963795,330.14276,1.5584611,40.933975,287.6503,285.23,572.8803,0.14082028647923725,0.24340136911311874
5,5,5,5,3.7380999999999526e-05,-0.00027629547,9.7672746e-05,-1.8942594e-05,-0.88477564,-0.093828745,-2.545299,-0.269924,-0.2765025,0.15213975,-1.0254779e-05,5.6054237e-06,-0.08011886,-0.008496449,-1.0254832e-05,5.6054078e-06,-0.08011804,-0.008496362,331.56186,1.5584611,41.43467,288.56873,286.1407,574.7094,0.14162086568003263,0.2441239161777029
6,6,6,6,4.485799999999832e-05,-0.00027673948,9.8264725e-05,-1.9090583e-05,-0.88404274,-0.094561785,-2.5431905,-0.2720328,-0.27719408,0.15306185,-1.2324606e-05,6.7463275e-06,-0.08005249,-0.0085628275,-1.2324683e-05,6.7463047e-06,-0.080051504,-0.008562722,332.6284,1.5829072,41.938446,289.10703,286.67447,575.7815,0.14242088251949767,0.24466554670838034
7,7,7,7,5.2335000000000576e-05,-0.00027733142,9.8708675e-05,-1.9090583e-05,-0.8847758,-0.094561785,-2.5452993,-0.2720328,-0.27800086,0.15375337,-1.4400035e-05,7.8932635e-06,-0.080118865,-0.0085628275,-1.4400139e-05,7.893233e-06,-0.08011771,-0.008562705,334.05286,1.5829072,42.318253,290.1517,287.71036,577.86206,0.14302042774073484,0.24529702888156432
8,8,8,8,5.981099999999989e-05,-0.00027792336,9.9300654e-05,-1.9090583e-05,-0.8847756,-0.094561785,-2.5452988,-0.2720328,-0.27892292,0.15467547,-1.6481927e-05,9.046232e-06,-0.08011885,-0.0085628275,-1.6482063e-05,9.046191e-06,-0.08011753,-0.008562686,335.48044,1.5829072,42.82736,291.07016,288.62106,579.6912,0.1438193261369646,0.24601825494796564
9,9,9,9,6.728799999999868e-05,-0.0002785153,9.989259e-05,-1.9090583e-05,-0.88477564,-0.094561785,-2.545299,-0.2720328,-0.27984497,0.1555975,-1.8570712e-05,1.0206094e-05,-0.08011886,-0.0085628275,-1.8570883e-05,1.0206041e-05,-0.08011737,-0.008562668,336.911,1.5829072,43.33947,291.98862,289.53183,581.52045,0.14461752622927146,0.24673895340874702
