,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.007708628,-0.000107883985,0.0,-4.7652462e-05,-0.534384,-0.23603792,-1.5373015,-0.6790276,-0.046909757,0.0,0.0,0.0,-0.04838993,-0.02137388,0.0,0.0,-0.04838993,-0.02137388
1,0.00772165,-0.00010817996,0.0,-5.046423e-05,-0.53585005,-0.24996552,-1.541519,-0.71909416,-0.044950396,0.0,-5.9807076e-07,0.0,-0.048522685,-0.022635061,-5.980709e-07,0.0,-0.048522655,-0.022635061
2,0.0077346712,-0.00010847592,0.0,-5.046423e-05,-0.537316,-0.24996552,-1.5457364,-0.71909416,-0.0451809,0.0,-1.1848855e-06,0.0,-0.048655435,-0.022635061,-1.1848862e-06,0.0,-0.04865538,-0.022635061
3,0.0077476925,-0.000108771936,0.0,-5.046423e-05,-0.5387823,-0.24996552,-1.5499545,-0.71909416,-0.04541144,0.0,-1.774702e-06,0.0,-0.04878821,-0.022635061,-1.7747036e-06,0.0,-0.048788123,-0.022635061
4,0.007760714,-0.0001090679,0.0,-5.327605e-05,-0.5402483,-0.26389337,-1.5541719,-0.7591614,-0.043452036,0.0,-2.3532625e-06,0.0,-0.04892096,-0.023896266,-2.3532652e-06,0.0,-0.048920844,-0.023896266
5,0.007773735,-0.000109215885,0.0,-5.046423e-05,-0.5409813,-0.24996552,-1.5562806,-0.71909416,-0.0457572,0.0,-2.934074e-06,0.0,-0.048987336,-0.022635061,-2.9340783e-06,0.0,-0.04898719,-0.022635061
6,0.0077867564,-0.00010951185,0.0,-5.327605e-05,-0.5424473,-0.26389337,-1.560498,-0.7591614,-0.04379779,0.0,-3.5171367e-06,0.0,-0.049120087,-0.023896266,-3.5171429e-06,0.0,-0.049119916,-0.023896266
7,0.0077997777,-0.000109807865,0.0,-5.046423e-05,-0.5439136,-0.24996552,-1.5647161,-0.71909416,-0.04621825,0.0,-4.1032013e-06,0.0,-0.04925286,-0.022635061,-4.1032094e-06,0.0,-0.04925266,-0.022635061
8,0.007812799,-0.00011010383,0.0,-5.327605e-05,-0.5453796,-0.26389337,-1.5689335,-0.7591614,-0.04425884,0.0,-4.6922673e-06,0.0,-0.04938561,-0.023896266,-4.6922783e-06,0.0,-0.04938538,-0.023896266
9,0.007825821,-0.00011039979,0.0,-5.327605e-05,-0.5468456,-0.26389337,-1.5731508,-0.7591614,-0.044489343,0.0,-5.270077e-06,0.0,-0.049518365,-0.023896266,-5.2700907e-06,0.0,-0.049518105,-0.023896266
