Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0.0,-0.00019297768,9.5156945e-05,-6.4523214e-05,-0.48453745,-0.3196042,-1.3939044,-0.91942877,-0.17415392,0.14822103,0.0,0.0,-0.043876193,-0.028941032,0.0,0.0,-0.043876193,-0.028941032,242.61769,27.123163,58.99148,156.50305,155.18622,311.68927,0.13821381,0.16054782
1.2538438e-05,-0.0001935696,9.5748874e-05,-6.46712e-05,-0.48453745,-0.3203372,-1.3939044,-0.9215375,-0.17496069,0.14914304,-2.188676e-06,1.8642406e-06,-0.043876193,-0.029007409,-2.1886783e-06,1.8642388e-06,-0.043876097,-0.029007345,244.10837,27.24772,59.727684,157.13295,155.81084,312.9438,0.13901642,0.16123474
2.5076875e-05,-0.00019416159,9.6192874e-05,-6.46712e-05,-0.4852705,-0.3203372,-1.3960131,-0.9215375,-0.17576757,0.14983463,-4.3874684e-06,3.7385971e-06,-0.04394257,-0.029007409,-4.387478e-06,3.7385903e-06,-0.043942377,-0.029007282,245.60373,27.24772,60.2829,158.0731,156.74307,314.81616,0.13961814,0.16192114
3.7615315e-05,-0.00019475358,9.67848e-05,-6.481918e-05,-0.48527077,-0.3210702,-1.396014,-0.92364615,-0.17657435,0.15075666,-6.596377e-06,5.62307e-06,-0.043942597,-0.029073782,-6.5963986e-06,5.623054e-06,-0.043942306,-0.02907359,247.10368,27.372557,61.027092,158.70404,157.36868,316.07272,0.14041963,0.16260713
5.015375e-05,-0.00019534549,9.737679e-05,-6.481918e-05,-0.4852704,-0.3210702,-1.396013,-0.92364615,-0.17749642,0.15167877,-8.816124e-06,7.5191037e-06,-0.043942563,-0.029073782,-8.816163e-06,7.5190756e-06,-0.043942176,-0.029073525,248.60802,27.372557,61.77592,159.45953,158.11783,317.57736,0.1412207,0.16339052
6.269219e-05,-0.0001957895,9.7820724e-05,-6.4967164e-05,-0.48527077,-0.3218032,-1.396014,-0.92575485,-0.17807269,0.15237026,-1.1045265e-05,9.425254e-06,-0.043942597,-0.02914016,-1.1045326e-05,9.425209e-06,-0.043942112,-0.029139837,249.73944,27.497684,62.340473,159.90129,158.55586,318.45715,0.14182088,0.16387978
7.523063e-05,-0.00019638143,9.841271e-05,-6.4967164e-05,-0.4852705,-0.3218032,-1.3960131,-0.92575485,-0.17899477,0.15329237,-1.3283799e-05,1.134152e-05,-0.04394257,-0.02914016,-1.3283887e-05,1.1341455e-05,-0.043941986,-0.029139772,251.2518,27.497684,63.097294,160.65681,159.30504,319.96185,0.14262082,0.16466218
8.776906e-05,-0.0001969734,9.900464e-05,-6.511515e-05,-0.4852707,-0.32253623,-1.3960139,-0.9278636,-0.17980157,0.15421438,-1.5533173e-05,1.3269347e-05,-0.04394259,-0.029206537,-1.5533293e-05,1.3269259e-05,-0.043941908,-0.029206082,252.76883,27.623098,63.858604,161.28712,159.93004,321.21716,0.1434199,0.16534626
0.0001003075,-0.00019756534,9.944864e-05,-6.511515e-05,-0.48600352,-0.32253623,-1.398122,-0.9278636,-0.18060839,0.15490597,-1.7792661e-05,1.5207291e-05,-0.044008948,-0.029206537,-1.779282e-05,1.5207175e-05,-0.044008166,-0.029206017,254.29034,27.623098,64.432655,162.23459,160.86954,323.10413,0.144019,0.1660299
0.00011284594,-0.0001981573,0.00010004057,-6.526313e-05,-0.48600364,-0.32326922,-1.3981223,-0.92997223,-0.18141519,0.15582798,-2.0062265e-05,1.715535e-05,-0.04400896,-0.02927291,-2.0062467e-05,1.7155202e-05,-0.044008076,-0.029272323,255.81645,27.748795,65.20196,162.8657,161.49535,324.36105,0.14481696,0.16671304
