,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
10,10,7.487899999999992e-05,-0.00013111829,-6.985084e-05,-0.0003812197,-0.99546456,-1.8883034,-2.863726,-5.432221,0.24918652,-0.10880302,1.8786233e-05,-8.276368e-06,-0.090142034,-0.17099103,1.8786057e-05,-8.276403e-06,-0.090143725,-0.17099425,74.669556,631.2011,21.191431,-577.72296,-572.86194,-1150.585,-0.11518979850426661,-0.28659802024875203
11,11,8.236600000000038e-05,-0.00013141426,-6.955482e-05,-0.00038151568,-0.9954643,-1.8897696,-2.8637252,-5.4364386,0.24895597,-0.108341925,2.0651221e-05,-9.089334e-06,-0.09014202,-0.1711238,2.0651009e-05,-9.089375e-06,-0.09014388,-0.17112733,75.00704,632.1816,21.012201,-578.1867,-573.32184,-1151.5085,-0.11467254388058032,-0.28629100044124584
12,12,8.985400000000032e-05,-0.00013200619,-6.925886e-05,-0.00038181164,-0.9969303,-1.8912355,-2.8679423,-5.4406557,0.24849495,-0.10788093,2.2513621e-05,-9.898848e-06,-0.090274766,-0.17125654,2.2513366e-05,-9.898896e-06,-0.0902768,-0.1712604,75.68427,633.1628,20.833765,-578.31226,-573.4463,-1151.7585,-0.11415566876357881,-0.28567734991814
13,13,9.734200000000026e-05,-0.0001323022,-6.8962894e-05,-0.00038210768,-0.9969306,-1.892702,-2.8679433,-5.4448743,0.24826448,-0.10741992,2.437343e-05,-1.0704908e-05,-0.09027479,-0.17138934,2.4373132e-05,-1.07049655e-05,-0.09027699,-0.17139351,76.024086,634.1451,20.656086,-578.7771,-573.9072,-1152.6843,-0.11363904386323787,-0.2853707190216551
14,14,0.00010483,-0.00013289413,-6.8962894e-05,-0.0003824036,-0.9998626,-1.8941678,-2.876378,-5.4490914,0.24803396,-0.10741992,2.6231513e-05,-1.1509243e-05,-0.09054029,-0.17152207,2.623117e-05,-1.150931e-05,-0.09054267,-0.17152657,76.70588,635.1277,20.656086,-579.07794,-574.2055,-1153.2834,-0.11363904386323787,-0.2850641156264896
15,15,0.000112318,-0.0001331901,-6.866688e-05,-0.0003826996,-0.9998624,-1.8956338,-2.8763773,-5.453309,0.2478034,-0.10695883,2.808787e-05,-1.2311853e-05,-0.090540275,-0.17165484,2.8087476e-05,-1.2311929e-05,-0.090542816,-0.17165966,77.04793,636.11127,20.47914,-579.5425,-574.6662,-1154.2087,-0.11312259614483344,-0.2847575530305649
16,16,0.000119804,-0.00013348612,-6.8370915e-05,-0.0003829956,-0.9998627,-1.8971001,-2.8763783,-5.457527,0.24757291,-0.10649782,2.9942503e-05,-1.311101e-05,-0.0905403,-0.1717876,2.9942054e-05,-1.31110955e-05,-0.09054301,-0.17179275,77.390785,637.0957,20.302984,-580.0079,-575.1277,-1155.1355,-0.11260650454231788,-0.2844511774187295
17,17,0.000127292,-0.00013407804,-6.807494e-05,-0.00038329154,-1.0013286,-1.898566,-2.8805954,-5.461744,0.24711187,-0.106036805,3.1794545e-05,-1.3906715e-05,-0.090673044,-0.17192034,3.179404e-05,-1.3906812e-05,-0.09067593,-0.17192581,78.07867,638.08057,20.127584,-580.12946,-575.2482,-1155.3777,-0.11209067355988864,-0.28383862795627757
18,18,0.0001347789999999,-0.00013467003,-6.777898e-05,-0.00038358752,-1.0027949,-1.900032,-2.8848135,-5.4659615,0.24665083,-0.10557579,3.3643133e-05,-1.4698968e-05,-0.09080582,-0.1720531,3.364257e-05,-1.4699076e-05,-0.090808876,-0.17205888,78.76966,639.06647,19.952951,-580.24976,-575.3675,-1155.6172,-0.11157510852188535,-0.28322645348098313
19,19,0.0001422669999999,-0.00013496599,-6.748297e-05,-0.00038358752,-1.0027946,-1.900032,-2.8848128,-5.4659615,0.24618979,-0.10511472,3.5488272e-05,-1.5487769e-05,-0.09080579,-0.1720531,3.5487643e-05,-1.5487889e-05,-0.09080902,-0.17205921,79.116264,639.06647,19.779053,-579.72925,-574.8514,-1154.5806,-0.1110597476938321,-0.2826146535340119
20,20,0.0001497549999999,-0.00013555792,-6.718701e-05,-0.00038388348,-1.0042607,-1.9014981,-2.8890302,-5.4701786,0.24572879,-0.10465371,3.732996e-05,-1.6273118e-05,-0.090938546,-0.17218585,3.732926e-05,-1.627325e-05,-0.09094194,-0.17219228,79.811745,640.053,19.60594,-579.84717,-574.9683,-1154.8154,-0.11054471933893567,-0.2820032806886927
21,21,0.000157243,-0.00013585393,-6.689104e-05,-0.00038417947,-1.0042609,-1.9029641,-2.889031,-5.474396,0.24549824,-0.104192704,3.9169056e-05,-1.7055014e-05,-0.09093857,-0.17231861,3.9168288e-05,-1.705516e-05,-0.09094213,-0.17232536,80.1607,641.04034,19.433588,-580.3133,-575.4305,-1155.7438,-0.11002996056695435,-0.2816976681063113
22,22,0.000164731,-0.00013644586,-6.659507e-05,-0.00038447545,-1.0057268,-1.9044303,-2.893248,-5.4786143,0.24503724,-0.103731684,4.100556e-05,-1.783346e-05,-0.091071315,-0.17245136,4.100472e-05,-1.7833618e-05,-0.09107505,-0.17245844,80.860756,642.0285,19.261995,-580.4297,-575.5459,-1155.9756,-0.10951545101492086,-0.281086855452917
23,23,0.000172219,-0.00013703784,-6.629906e-05,-0.00038477144,-1.007193,-1.9058964,-2.8974657,-5.482832,0.24457619,-0.10327059,4.283862e-05,-1.860845e-05,-0.09120408,-0.17258413,4.2837702e-05,-1.8608624e-05,-0.09120798,-0.17259152,81.56393,643.0174,19.091135,-580.5446,-575.65985,-1156.2045,-0.10900112352473129,-0.2804763494758674
24,24,0.0001797059999999,-0.0001373338,-6.600309e-05,-0.0003850674,-1.0071929,-1.9073623,-2.8974655,-5.487049,0.24434566,-0.102809586,4.4669086e-05,-1.9379991e-05,-0.09120407,-0.17271687,4.466809e-05,-1.9380179e-05,-0.091208145,-0.17272459,81.91661,644.00696,18.921068,-581.0114,-576.12274,-1157.1342,-0.1084871607444771,-0.28017122958277857
25,25,0.0001871939999999,-0.00013792573,-6.570713e-05,-0.0003853634,-1.0086589,-1.9088286,-2.901683,-5.491267,0.24388471,-0.10234857,4.6496963e-05,-2.014808e-05,-0.091336824,-0.17284966,4.6495883e-05,-2.0148284e-05,-0.09134107,-0.17285769,82.62427,644.9975,18.75176,-581.125,-576.23535,-1157.3604,-0.1079734486180525,-0.279561414429547
26,26,0.0001946819999999,-0.00013851772,-6.5411165e-05,-0.00038565937,-1.0101252,-1.9102945,-2.9059012,-5.4954844,0.24342364,-0.10188757,4.8321388e-05,-2.0912716e-05,-0.09146959,-0.1729824,4.8320224e-05,-2.0912936e-05,-0.09147401,-0.17299075,83.33506,645.9886,18.583216,-581.23676,-576.3462,-1157.583,-0.10746001807142484,-0.27895181231496097
27,27,0.0002021699999999,-0.00013881369,-6.511515e-05,-0.00038595535,-1.0101249,-1.9117607,-2.9059005,-5.499702,0.2431931,-0.10142648,5.0143226e-05,-2.16739e-05,-0.09146958,-0.17311516,5.014197e-05,-2.1674135e-05,-0.09147417,-0.17312385,83.69156,646.9805,18.4154,-581.70435,-576.8099,-1158.5142,-0.1069467508416982,-0.27864714394987905
28,28,0.0002096579999999,-0.00013940566,-6.481918e-05,-0.0003862513,-1.0115912,-1.9132266,-2.9101183,-5.5039196,0.24273206,-0.10096547,5.1962474e-05,-2.2431632e-05,-0.09160234,-0.1732479,5.1961124e-05,-2.2431885e-05,-0.0916071,-0.1732569,84.40688,647.97314,18.248371,-581.8146,-576.9192,-1158.7338,-0.1064338359044215,-0.27803813836829294
29,29,0.0002171459999999,-0.00013999759,-6.4523214e-05,-0.0003865473,-1.0130571,-1.9146928,-2.9143357,-5.508137,0.24227107,-0.10050446,5.377827e-05,-2.3185912e-05,-0.091735095,-0.17338067,5.3776825e-05,-2.3186181e-05,-0.09174003,-0.17339,85.125206,648.9666,18.08211,-581.92346,-577.02716,-1158.9507,-0.10592118391401406,-0.2774295694354376
30,30,0.000224634,-0.0001402936,-6.422726e-05,-0.00038684328,-1.0130574,-1.9161589,-2.9143364,-5.512355,0.24204054,-0.10004346,5.5591474e-05,-2.393674e-05,-0.09173512,-0.17351343,5.558993e-05,-2.3937027e-05,-0.09174021,-0.17352307,85.48557,649.9609,17.91661,-582.39197,-577.49164,-1159.8835,-0.10540880571266109,-0.2771253776196282
31,31,0.0002321209999999,-0.00014088555,-6.393124e-05,-0.00038713927,-1.0145233,-1.917625,-2.9185534,-5.5165725,0.2415795,-0.09958237,5.7402092e-05,-2.4684117e-05,-0.09186785,-0.17364618,5.7400444e-05,-2.4684421e-05,-0.091873124,-0.17365615,86.20847,650.9558,17.75184,-582.4992,-577.598,-1160.0972,-0.10489658995466553,-0.2765172978159276
32,32,0.0002396089999999,-0.00014147752,-6.363528e-05,-0.00038743523,-1.0159894,-1.919091,-2.9227715,-5.5207896,0.24111846,-0.09912136,5.920926e-05,-2.542804e-05,-0.092000626,-0.17377894,5.9207505e-05,-2.5428364e-05,-0.09200607,-0.17378923,86.934456,651.95154,17.58786,-582.6049,-577.7029,-1160.3079,-0.10438472522953002,-0.27590958754857836
33,33,0.0002470969999999,-0.00014177349,-6.333931e-05,-0.00038743523,-1.0159894,-1.919091,-2.9227715,-5.5207896,0.24065743,-0.09866034,6.1012972e-05,-2.6168513e-05,-0.092000626,-0.17377894,6.101111e-05,-2.6168855e-05,-0.09200624,-0.17378955,87.29857,651.95154,17.424635,-582.0776,-577.17993,-1159.2576,-0.10387311128125751,-0.27530225953799775
34,34,0.0002545839999999,-0.0001423654,-6.304334e-05,-0.00038773124,-1.0174555,-1.9205573,-2.9269886,-5.5250077,0.24019648,-0.09819934,6.281323e-05,-2.6905533e-05,-0.09213337,-0.1739117,6.281126e-05,-2.6905895e-05,-0.09213916,-0.17392263,88.029045,652.94806,17.262177,-582.1812,-577.2827,-1159.4639,-0.10336178112582688,-0.27469540544123855
35,35,0.0002620729999999,-0.00014295739,-6.274733e-05,-0.0003880272,-1.0189214,-1.9220232,-2.931206,-5.529225,0.23973538,-0.09773825,6.461004e-05,-2.76391e-05,-0.09226612,-0.17404446,6.460796e-05,-2.7639482e-05,-0.09227208,-0.17405571,88.76266,653.94525,17.100449,-582.2831,-577.3837,-1159.6667,-0.10285061254597723,-0.27408872209328944
36,36,0.0002695599999999,-0.00014325335,-6.245136e-05,-0.00038832318,-1.0189214,-1.9234893,-2.931206,-5.5334425,0.2395049,-0.09727725,6.640426e-05,-2.8369215e-05,-0.09226612,-0.17417721,6.6402055e-05,-2.8369617e-05,-0.092272244,-0.17418878,89.130554,654.9433,16.939512,-582.75226,-577.84894,-1160.6012,-0.1023398048243332,-0.27378561043306665
37,37,0.0002770479999999,-0.00014384533,-6.21554e-05,-0.00038861914,-1.0203876,-1.9249552,-2.935424,-5.53766,0.23904383,-0.096816234,6.819589e-05,-2.9095878e-05,-0.0923989,-0.17430997,6.819356e-05,-2.9096302e-05,-0.0924052,-0.17432186,89.86874,655.942,16.779337,-582.8526,-577.9485,-1160.801,-0.10182924017889883,-0.27317951804850477
38,38,0.0002845359999999,-0.00014443726,-6.1859384e-05,-0.00038891513,-1.0218534,-1.9264214,-2.9396408,-5.5418777,0.23858282,-0.09635514,6.998407e-05,-2.981909e-05,-0.09253163,-0.17444272,6.998162e-05,-2.9819534e-05,-0.0925381,-0.17445493,90.609886,656.9416,16.619894,-582.95166,-578.04663,-1160.9983,-0.10131884975960338,-0.27257387158984625
39,39,0.0002920239999999,-0.00014473323,-6.156342e-05,-0.0003892111,-1.0218534,-1.9278876,-2.9396408,-5.5460954,0.23835231,-0.09589414,7.176966e-05,-3.053885e-05,-0.09253163,-0.17457548,7.1767085e-05,-3.0539315e-05,-0.09253827,-0.17458801,90.981606,657.9419,16.461239,-583.4215,-578.5126,-1161.9341,-0.10080882367592604,-0.27227117929314854
40,40,0.0002995119999999,-0.00014532522,-6.126745e-05,-0.0003895071,-1.0233197,-1.9293536,-2.9438589,-5.550313,0.23789127,-0.095433116,7.355266e-05,-3.1255157e-05,-0.092664406,-0.17470825,7.3549956e-05,-3.1255644e-05,-0.09267122,-0.17472109,91.727394,658.943,16.303345,-583.5189,-578.60913,-1162.128,-0.10029903105422168,-0.2716660431860678
41,41,0.0003069999999999,-0.00014591715,-6.0971488e-05,-0.00038980306,-1.0247858,-1.9308196,-2.9480765,-5.55453,0.23743026,-0.09497212,7.533221e-05,-3.196801e-05,-0.09279715,-0.17484099,7.532937e-05,-3.196852e-05,-0.09280414,-0.17485416,92.47615,659.9447,16.146212,-583.61475,-578.7042,-1162.319,-0.09978952912689114,-0.2710613123879091
42,42,0.0003144869999999,-0.00014621316,-6.037951e-05,-0.00039009904,-1.0233197,-1.9322857,-2.9438589,-5.558748,0.23696919,-0.09405003,7.710831e-05,-3.267569e-05,-0.092664406,-0.17497376,7.710533e-05,-3.267622e-05,-0.09267155,-0.17498724,92.85174,660.9473,15.834204,-583.9298,-579.0166,-1162.9464,-0.09877119521443138,-0.27045686843429645
43,43,0.0003219749999999,-0.00014680509,-6.0083545e-05,-0.00039039503,-1.0247858,-1.9337518,-2.9480765,-5.5629654,0.23650822,-0.093589015,7.888095e-05,-3.3378186e-05,-0.09279715,-0.17510651,7.887784e-05,-3.3378743e-05,-0.09280447,-0.17512032,93.60506,661.9507,15.679354,-584.02496,-579.11096,-1163.136,-0.09826244996843446,-0.2698529205896574
44,44,0.0003294609999999,-0.00014739708,-5.978758e-05,-0.00039069098,-1.026252,-1.9352177,-2.9522946,-5.567183,0.23604713,-0.09312801,8.065014e-05,-3.4077235e-05,-0.09292993,-0.17523926,8.064689e-05,-3.4077813e-05,-0.092937425,-0.17525339,94.36149,662.9547,15.525266,-584.11847,-579.2037,-1163.3221,-0.09775397443947556,-0.2692491802001046
45,45,0.0003369489999999,-0.000147989,-5.9491565e-05,-0.00039098697,-1.0277178,-1.9366839,-2.9565113,-5.5714006,0.2355861,-0.09266692,8.2415885e-05,-3.4772827e-05,-0.093062654,-0.17537202,8.241249e-05,-3.477343e-05,-0.09307032,-0.17538647,95.12091,663.9596,15.371912,-584.2106,-579.295,-1163.5056,-0.09724566364534015,-0.268645882584594
46,46,0.0003444369999999,-0.00014828496,-5.9195598e-05,-0.0003912829,-1.0277178,-1.9381497,-2.9565113,-5.5756173,0.23535559,-0.09220591,8.417903e-05,-3.546497e-05,-0.093062654,-0.17550476,8.4175495e-05,-3.54656e-05,-0.093070485,-0.17551953,95.50175,664.965,15.219342,-584.6826,-579.76306,-1164.4457,-0.09673769922551081,-0.26834437674895806
47,47,0.000351924,-0.00014887693,-5.8899634e-05,-0.00039157894,-1.029184,-1.9396161,-2.9607291,-5.579836,0.23489462,-0.0917449,8.5939595e-05,-3.6153662e-05,-0.09319542,-0.17563754,8.5935906e-05,-3.6154313e-05,-0.09320343,-0.17565264,96.26577,665.9716,15.067536,-584.7734,-579.8531,-1164.6265,-0.09622999270253639,-0.2677417030084993
48,48,0.0003594129999999,-0.00014946886,-5.8307654e-05,-0.0003918749,-1.0291837,-1.9410821,-2.9607284,-5.584053,0.23420306,-0.0908228,8.7695844e-05,-3.6837173e-05,-0.09319541,-0.1757703,8.7692e-05,-3.6837853e-05,-0.09320358,-0.1757857,97.0328,666.9787,14.766181,-584.71204,-579.79224,-1164.5043,-0.09521526430894299,-0.2668382357682895
49,49,0.0003668999999999,-0.00014976488,-5.801169e-05,-0.00039217088,-1.029184,-1.9425482,-2.9607291,-5.5882707,0.23397253,-0.09036179,8.944864e-05,-3.7515507e-05,-0.09319542,-0.17590305,8.944464e-05,-3.7516213e-05,-0.09320376,-0.17591879,97.4175,667.98663,14.616659,-585.1858,-580.26196,-1165.4478,-0.09470832995228652,-0.2665372482657592
50,50,0.0003743879999999,-0.00015035682,-5.7715723e-05,-0.00039246687,-1.03065,-1.9440143,-2.9649465,-5.5924883,0.23351152,-0.089900784,9.1198846e-05,-3.819039e-05,-0.09332818,-0.1760358,9.1194685e-05,-3.819112e-05,-0.09333669,-0.17605186,98.18911,668.9953,14.4678955,-585.2741,-580.34955,-1165.6237,-0.09420165684299549,-0.2659356101374175
51,51,0.0003818759999999,-0.00015094879,-5.741976e-05,-0.00039276286,-1.0321163,-1.9454805,-2.9691646,-5.5967064,0.2330505,-0.08943978,9.29456e-05,-3.886182e-05,-0.093460955,-0.17616858,9.294128e-05,-3.8862574e-05,-0.09346964,-0.17618495,98.9638,670.00476,14.319894,-585.3609,-580.4356,-1165.7965,-0.09369524251779349,-0.265334320721213
52,52,0.0003893639999999,-0.00015154072,-5.682778e-05,-0.0003930588,-1.032116,-1.9469464,-2.9691637,-5.6009235,0.23235893,-0.08851767,9.468804e-05,-3.9528073e-05,-0.093460925,-0.17630132,9.468356e-05,-3.952885e-05,-0.093469776,-0.176318,99.74147,671.01483,14.026149,-585.2995,-580.37476,-1165.6743,-0.0926830706794086,-0.26443301185051277
53,53,0.0003968519999999,-0.0001521327,-5.6531815e-05,-0.00039335477,-1.0335823,-1.9484124,-2.973382,-5.6051407,0.23189789,-0.08805667,9.642616e-05,-4.0189145e-05,-0.09359371,-0.17643407,9.6421514e-05,-4.0189952e-05,-0.09360273,-0.17645109,100.52226,672.02576,13.88043,-585.3839,-580.45844,-1165.8423,-0.09217742899635578,-0.26383259894312777
54,54,0.0004043399999999,-0.00015242868,-5.6235847e-05,-0.00039365073,-1.0335823,-1.9498783,-2.973382,-5.609358,0.23166737,-0.08759566,9.81617e-05,-4.0846768e-05,-0.09359371,-0.17656681,9.815688e-05,-4.08476e-05,-0.093602896,-0.17658414,100.91377,673.0374,13.735471,-585.8591,-580.9296,-1166.7887,-0.09167203189755285,-0.2635325276212184
55,55,0.000411827,-0.00015302065,-5.5643868e-05,-0.00039394677,-1.0335822,-1.9513447,-2.9733818,-5.6135764,0.23097584,-0.08667356,9.9893776e-05,-4.149921e-05,-0.0935937,-0.17669961,9.988879e-05,-4.1500072e-05,-0.09360305,-0.17671727,101.69911,674.05005,13.447815,-585.79877,-580.8699,-1166.6687,-0.09066191574186847,-0.2626328925447824
56,56,0.0004193149999999,-0.0001536126,-5.53479e-05,-0.00039424273,-1.0350484,-1.9528108,-2.9775996,-5.6177936,0.23051481,-0.08621255,0.00010162155,-4.2146476e-05,-0.09372646,-0.17683235,0.00010161638,-4.2147367e-05,-0.093735985,-0.17685032,102.48746,675.06323,13.305138,-585.8809,-580.9513,-1166.8323,-0.09015728380588856,-0.26203357215222245
57,57,0.0004268029999999,-0.00015420456,-5.505189e-05,-0.00039453869,-1.0365144,-1.9542767,-2.9818168,-5.622011,0.23005372,-0.08575147,0.00010334586,-4.279029e-05,-0.09385921,-0.1769651,0.00010334052,-4.2791205e-05,-0.09386891,-0.17698339,103.278885,676.07715,13.163201,-585.9614,-581.0311,-1166.9926,-0.08965282982924665,-0.26143453280195067
58,58,0.0004342909999999,-0.00015450054,-5.4755925e-05,-0.0003948347,-1.0365144,-1.955743,-2.9818168,-5.6262293,0.22982325,-0.08529046,0.000105067586,-4.3430653e-05,-0.09385921,-0.17709787,0.00010506207,-4.3431595e-05,-0.093869075,-0.17711648,103.67571,677.09204,13.022048,-586.43835,-581.504,-1167.9424,-0.08914870672514136,-0.26113524502138896
59,59,0.0004417789999999,-0.00015509251,-5.4459957e-05,-0.0003951307,-1.0379806,-1.957209,-2.9860349,-5.630447,0.22936223,-0.08482944,0.00010678673,-4.406756e-05,-0.09399198,-0.17723063,0.00010678102,-4.4068533e-05,-0.094002016,-0.17724955,104.47171,678.1076,12.881655,-586.5175,-581.5825,-1168.1001,-0.08864482670616727,-0.2605368342356995
60,60,0.0004492669999999,-0.00015568444,-5.3867978e-05,-0.00039542664,-1.0379803,-1.958675,-2.9860342,-5.634664,0.22867067,-0.08390735,0.00010850155,-4.4699293e-05,-0.09399196,-0.17736338,0.00010849566,-4.470029e-05,-0.09400216,-0.17738262,105.27068,679.1238,12.60313,-586.45624,-581.5218,-1167.978,-0.08763777313473814,-0.2596398500570254
61,61,0.000456754,-0.00015627641,-5.3572017e-05,-0.0003957226,-1.0394466,-1.960141,-2.9902523,-5.638881,0.22820963,-0.08344635,0.00011021205,-4.5325844e-05,-0.09412473,-0.17749612,0.00011020598,-4.5326873e-05,-0.0941351,-0.17751569,106.07278,680.1407,12.465022,-586.53296,-581.59784,-1168.1309,-0.08713467549966956,-0.2590423072821933
62,62,0.000464242,-0.00015686834,-5.327605e-05,-0.0003957226,-1.0409125,-1.960141,-2.9944694,-5.638881,0.22751811,-0.082985334,0.00011191824,-4.5948946e-05,-0.094257474,-0.17749612,0.000111911984,-4.595e-05,-0.094268024,-0.17751598,106.87783,680.1407,12.327673,-585.5905,-580.6633,-1166.2539,-0.08663181339664137,-0.2581467138507323
63,63,0.00047173,-0.00015716435,-5.268407e-05,-0.00039601856,-1.0394466,-1.961607,-2.9902523,-5.6430984,0.22705702,-0.08206324,0.000113620124,-4.6566867e-05,-0.09412473,-0.17762887,0.00011361366,-4.656795e-05,-0.09413542,-0.17764905,107.28158,681.15845,12.055236,-585.9321,-581.002,-1166.9341,-0.08562677962348395,-0.25754999766914044
64,64,0.000479218,-0.0001577563,-5.2388103e-05,-0.0003963146,-1.0409126,-1.9630734,-2.9944696,-5.647317,0.22659604,-0.08160222,0.000115318544,-4.7179612e-05,-0.09425748,-0.17776166,0.000115311894,-4.7180725e-05,-0.09426835,-0.17778216,108.09123,682.1772,11.920169,-586.00616,-581.0755,-1167.0817,-0.08512467066714333,-0.25695377957379434
65,65,0.0004867059999999,-0.00015834827,-5.209214e-05,-0.00039661053,-1.0423788,-1.9645392,-2.9986875,-5.651534,0.22613499,-0.08114122,0.000117013515,-4.7788904e-05,-0.09439025,-0.1778944,0.000117006675,-4.7790047e-05,-0.09440129,-0.17791522,108.90397,683.19635,11.785865,-586.07825,-581.147,-1167.2252,-0.08462283546381742,-0.2563578262876045
66,66,0.0004941939999999,-0.00015894021,-5.150016e-05,-0.0003969065,-1.0423787,-1.9660052,-2.998687,-5.655751,0.22544342,-0.08021913,0.00011870418,-4.839302e-05,-0.094390236,-0.17802714,0.00011869713,-4.839419e-05,-0.09440144,-0.17804827,109.7197,684.2164,11.519516,-586.0162,-581.0854,-1167.1016,-0.08361982209216015,-0.25546456821054
67,67,0.000501681,-0.00015953218,-5.1204195e-05,-0.00039720253,-1.0438449,-1.9674716,-3.0029051,-5.65997,0.22498244,-0.079758115,0.00012039052,-4.8991955e-05,-0.09452301,-0.17815992,0.00012038327,-4.8993155e-05,-0.09453439,-0.17818137,110.53853,685.2374,11.387494,-586.0864,-581.155,-1167.2415,-0.08311872501779627,-0.254869591820964
68,68,0.000509169,-0.00016012411,-5.0908227e-05,-0.0003974985,-1.0453109,-1.9689375,-3.0071225,-5.664187,0.22452143,-0.0792971,0.00012207341,-4.958744e-05,-0.09465576,-0.17829268,0.000122065954,-4.958867e-05,-0.094667315,-0.17831445,111.36034,686.259,11.256231,-586.15485,-581.2229,-1167.3777,-0.0826178789159541,-0.2542749305320187
