,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
10,10,10,10,10,8.941099999999758e-05,-0.00047593267,0.00033489912,-9.634085e-05,-0.69858444,-0.47720715,-2.009669,-1.3728168,-0.5564627,0.5216549,-4.8702354e-05,4.544749e-05,-0.06325873,-0.043212414,-4.870354e-05,4.5446457e-05,-0.063255645,-0.04321031,0.4197984925997458,0.44241574659054017
11,11,11,11,11,9.835200000000294e-05,-0.0004774125,0.00033667503,-9.648884e-05,-0.69711787,-0.47794017,-2.0054502,-1.3749255,-0.55888313,0.52442116,-5.368847e-05,5.0123937e-05,-0.06312593,-0.04327879,-5.368991e-05,5.0122682e-05,-0.06312254,-0.043276466,0.42161477079239223,0.44396962254466926
12,12,12,12,12,0.000107293,-0.0004788924,0.00033845086,-9.648884e-05,-0.69565207,-0.47794017,-2.0012333,-1.3749255,-0.5614187,0.52718735,-5.869674e-05,5.482512e-05,-0.0629932,-0.04327879,-5.869846e-05,5.4823617e-05,-0.0629895,-0.04327625,0.4234277102625655,0.4455948310637443
13,13,13,13,13,0.000116233,-0.00048037234,0.00034007872,-9.67848e-05,-0.6949193,-0.47940618,-1.9991252,-1.3791429,-0.5636087,0.529723,-6.372613e-05,5.9550002e-05,-0.062926844,-0.04341154,-6.372816e-05,5.9548227e-05,-0.062922835,-0.043408774,0.42508667326194977,0.44699641900406895
14,14,14,14,14,0.0001251739999999,-0.0004818522,0.00034185464,-9.693279e-05,-0.6934529,-0.4801392,-1.9949068,-1.3812516,-0.5660291,0.53248924,-6.877614e-05,6.429858e-05,-0.06279405,-0.04347792,-6.877851e-05,6.429652e-05,-0.06278973,-0.043474928,0.42689336759640273,0.44854317977144004
15,15,15,15,15,0.0001341149999999,-0.00048333214,0.0003436305,-9.708082e-05,-0.6919871,-0.48087242,-1.9906899,-1.383361,-0.5684495,0.5352554,-7.384779e-05,6.90719e-05,-0.06266132,-0.043544315,-7.385052e-05,6.9069516e-05,-0.06265669,-0.0435411,0.4286967515636381,0.45008755176432697
16,16,16,16,16,0.000143055,-0.00048481202,0.00034540633,-9.72288e-05,-0.6905211,-0.48160544,-1.9864726,-1.3854697,-0.57086986,0.53802145,-7.894108e-05,7.3869945e-05,-0.06252857,-0.043610692,-7.89442e-05,7.386722e-05,-0.06252363,-0.04360725,0.43049681767020337,0.45162951688606934
17,17,17,17,17,0.000151996,-0.00048643976,0.00034718224,-9.737679e-05,-0.68978715,-0.4823385,-1.9843613,-1.3875785,-0.57340544,0.5407877,-8.4056526e-05,7.869273e-05,-0.062462114,-0.04367707,-8.4060055e-05,7.8689634e-05,-0.062456865,-0.043673396,0.4322937791638173,0.4532423403876433
18,18,18,18,18,0.0001609379999999,-0.00048791958,0.00034895807,-9.752476e-05,-0.68832093,-0.48307142,-1.9801432,-1.389687,-0.57582575,0.5435539,-8.919412e-05,8.354024e-05,-0.06232934,-0.04374344,-8.91981e-05,8.3536754e-05,-0.062323783,-0.04373954,0.43408748498528643,0.4547794206021458
19,19,19,19,19,0.0001698779999999,-0.0004893994,0.00035073396,-9.7672746e-05,-0.68685454,-0.48380443,-1.9759247,-1.3917958,-0.57824624,0.54632,-9.435336e-05,8.841248e-05,-0.062196556,-0.043809816,-9.435781e-05,8.8408575e-05,-0.06219069,-0.04380568,0.4358779145163597,0.45631425587720637
20,20,20,20,20,0.0001788179999999,-0.00049087976,0.00035250987,-9.7820724e-05,-0.6853904,-0.48453742,-1.9717128,-1.3939043,-0.580667,0.5490863,-9.953424e-05,9.330946e-05,-0.062063977,-0.04387619,-9.95392e-05,9.330511e-05,-0.0620578,-0.043871824,0.43766527324626003,0.45784690985656645
21,21,21,21,21,0.000187763,-0.0004925074,0.0003542857,-9.796871e-05,-0.6846565,-0.48527044,-1.9696015,-1.396013,-0.5832024,0.5518524,-0.000104737286,9.823117e-05,-0.061997518,-0.043942567,-0.000104742765,9.8226345e-05,-0.061991025,-0.043937966,0.43944931414565763,0.4594496312221998
22,22,22,22,22,0.0001967029999999,-0.0004939873,0.0003560616,-9.8116696e-05,-0.6831902,-0.48600346,-1.9653834,-1.3981218,-0.58562285,0.5546186,-0.00010996248,0.00010317761,-0.061864745,-0.044008944,-0.000109968525,0.00010317229,-0.061857942,-0.044004105,0.44123024223488216,0.46097729543828664
23,23,23,23,23,0.0002056439999999,-0.0004956155,0.00035783742,-9.8264725e-05,-0.68245894,-0.4867367,-1.9632796,-1.4002311,-0.5881587,0.5573847,-0.00011520983,0.000108148786,-0.06179852,-0.04407534,-0.00011521646,0.00010814294,-0.0617914,-0.044070262,0.44300794004674166,0.4625752948592798
24,24,24,24,24,0.000214585,-0.0004970953,0.0003596133,-9.841271e-05,-0.68099236,-0.48746973,-1.9590607,-1.4023399,-0.59057903,0.5601509,-0.00012047934,0.00011314469,-0.06166572,-0.044141717,-0.00012048659,0.000113138296,-0.061658293,-0.044136398,0.4447825473525573,0.4640981197497295
25,25,25,25,25,0.000223525,-0.000498723,0.00036153712,-9.856069e-05,-0.6795257,-0.48820272,-1.9548414,-1.4044485,-0.5932298,0.5631476,-0.0001257715,0.00011816636,-0.061532907,-0.04420809,-0.00012577942,0.00011815938,-0.06152517,-0.04420253,0.4467014807619407,0.46576327664452516
26,26,26,26,26,0.000232466,-0.0005003507,0.000363313,-9.8708675e-05,-0.67879176,-0.48893574,-1.9527301,-1.4065573,-0.5957654,0.5659138,-0.00013108687,0.00012321379,-0.06146645,-0.044274468,-0.00013109547,0.0001232062,-0.061458394,-0.044268664,0.44846955135372407,0.4673534957419604
27,27,27,27,27,0.0002414079999999,-0.00050183054,0.00036508893,-9.885666e-05,-0.67732507,-0.48966876,-1.9485106,-1.408666,-0.5981858,0.56868005,-0.0001364244,0.00012828596,-0.061333638,-0.044340845,-0.0001364337,0.00012827772,-0.06132527,-0.044334795,0.45023453326237506,0.4688691109231335
28,28,28,28,28,0.0002503479999999,-0.0005034587,0.00036701275,-9.900464e-05,-0.6758607,-0.49040174,-1.944298,-1.4107746,-0.6008369,0.5716767,-0.00014178458,0.00013338389,-0.061201032,-0.04440722,-0.00014179463,0.00013337498,-0.061192356,-0.044400923,0.45214301127816436,0.4705265549962297
29,29,29,29,29,0.000259288,-0.0005050865,0.00036878863,-9.9300654e-05,-0.675127,-0.491868,-1.9421874,-1.4149927,-0.60325724,0.5744429,-0.00014716745,0.00013850757,-0.0611346,-0.04453999,-0.00014717827,0.00013849798,-0.061125603,-0.044533435,0.4539014954202287,0.4720373348638649
30,30,30,30,30,0.000268228,-0.0005065663,0.00037071249,-9.944864e-05,-0.6729276,-0.492601,-1.9358602,-1.4171015,-0.6057928,0.57743955,-0.00015257247,0.00014365702,-0.060935434,-0.04460637,-0.0001525841,0.0001436467,-0.060926136,-0.044599563,0.45580299457221346,0.4736175910119754
31,31,31,31,31,0.000277168,-0.0005081945,0.00037248834,-9.959662e-05,-0.67219615,-0.493334,-1.9337559,-1.4192101,-0.6083287,0.58020574,-0.00015800016,0.00014883223,-0.0608692,-0.044672742,-0.00015801264,0.00014882116,-0.06085958,-0.044665683,0.4575550537514869,0.4751955652896744
32,32,32,32,32,0.0002861099999999,-0.00050982216,0.00037426423,-9.9744604e-05,-0.67146194,-0.494067,-1.9316437,-1.4213188,-0.6108642,0.58297193,-0.00016345052,0.00015403218,-0.060802713,-0.04473912,-0.00016346388,0.00015402032,-0.060792774,-0.044731807,0.4593040485875209,0.4767708051731216
33,33,33,33,33,0.0002950509999999,-0.00051144994,0.00037618805,-9.989259e-05,-0.6699955,-0.49480003,-1.9274251,-1.4234276,-0.613515,0.58596855,-0.00016892406,0.00015925789,-0.060669925,-0.044805497,-0.00016893832,0.00015924522,-0.060659677,-0.044797927,0.46119529325564046,0.47841502902693944
34,34,34,34,34,0.000303992,-0.0005130781,0.00037811193,-0.00010004057,-0.6685308,-0.49553302,-1.9232117,-1.4255362,-0.61616623,0.5889653,-0.00017442131,0.00016451039,-0.060537297,-0.04487187,-0.00017443651,0.00016449686,-0.06052674,-0.044864044,0.4630830496824024,0.48005681990766214
35,35,35,35,35,0.000312932,-0.0005147058,0.00037988776,-0.000100188554,-0.6677969,-0.49626604,-1.9211004,-1.427645,-0.6187017,0.59173137,-0.00017994174,0.00016978866,-0.060470838,-0.044938248,-0.00017995793,0.00016977424,-0.060459957,-0.04493016,0.4648223357472423,0.4816244081827158
36,36,36,36,36,0.000321873,-0.00051633356,0.00038181164,-0.00010033654,-0.6663302,-0.49699906,-1.916881,-1.4297537,-0.62135255,0.5947281,-0.00018548536,0.00017509269,-0.060338024,-0.045004625,-0.00018550256,0.00017507737,-0.060326833,-0.044996276,0.46670325148567277,0.4832607083103857
37,37,37,37,37,0.0003308179999999,-0.00051796174,0.00038373552,-0.00010048457,-0.66486555,-0.4977323,-1.9126675,-1.4318631,-0.6240037,0.5977249,-0.00019105268,0.0001804235,-0.060205393,-0.04507102,-0.00019107094,0.00018040724,-0.06019389,-0.04506241,0.468580679833244,0.484894520062014
38,38,38,38,38,0.000339758,-0.0005195894,0.00038551135,-0.00010063255,-0.66413164,-0.4984653,-1.9105562,-1.4339716,-0.6265392,0.600491,-0.00019664319,0.0001857801,-0.060138937,-0.045137394,-0.00019666253,0.00018576284,-0.060127113,-0.045128517,0.4703104571692335,0.48645456747085175
39,39,39,39,39,0.000348698,-0.0005212172,0.00038743523,-0.000100780526,-0.66266495,-0.4991983,-1.9063368,-1.4360802,-0.6291901,0.60348773,-0.00020225688,0.00019116244,-0.060006123,-0.045203768,-0.00020227734,0.00019114417,-0.059993986,-0.045194626,0.47218108811057025,0.48808302017164457
40,40,40,40,40,0.000357638,-0.0005229933,0.00038935908,-0.00010092851,-0.66193306,-0.4999313,-1.9042313,-1.438189,-0.6319564,0.6064844,-0.0002078948,0.00019657158,-0.059939846,-0.045270145,-0.00020791641,0.00019655225,-0.059927385,-0.045260735,0.4740481889757414,0.4897795404987704
41,41,41,41,41,0.0003665799999999,-0.00052462093,0.0003912829,-0.00010107649,-0.6604661,-0.5006643,-1.9000112,-1.4402976,-0.63460714,0.60948104,-0.00021355692,0.0002020075,-0.059807006,-0.04533652,-0.00021357974,0.0002019871,-0.059794232,-0.045326836,0.4759117916314224,0.49140249413146336
42,42,42,42,42,0.0003755209999999,-0.0005262492,0.00039320684,-0.000101224476,-0.6590014,-0.5013973,-1.8957976,-1.4424064,-0.6372584,0.61247784,-0.00021924276,0.00020747024,-0.05967438,-0.045402896,-0.0002192668,0.00020744871,-0.059661295,-0.04539294,0.47777202695770066,0.49302313565714767
43,43,43,43,43,0.000384462,-0.00052802474,0.0003951307,-0.00010137246,-0.6582669,-0.5021303,-1.8936846,-1.4445151,-0.6400243,0.6154745,-0.0002249528,0.00021295976,-0.059607867,-0.045469273,-0.00022497811,0.00021293708,-0.05959446,-0.045459043,0.4796287215710227,0.49471105879950594
44,44,44,44,44,0.000393402,-0.00052965246,0.00039705454,-0.00010152044,-0.65680003,-0.5028633,-1.8894649,-1.4466237,-0.6426751,0.6184712,-0.00023068707,0.00021847607,-0.059475042,-0.045535646,-0.00023071369,0.0002184522,-0.05946132,-0.04552514,0.4814819999719036,0.4963260714785018
45,45,45,45,45,0.0004023429999999,-0.00053142855,0.00039897836,-0.00010166848,-0.6560683,-0.5035966,-1.8873597,-1.4487332,-0.6454414,0.6214678,-0.00023644556,0.00022401917,-0.05940878,-0.045602046,-0.00023647351,0.00022399408,-0.059394732,-0.045591265,0.48333178841203145,0.49800867649122155
46,46,46,46,46,0.0004112839999999,-0.00053305627,0.00040090224,-0.00010196444,-0.65460134,-0.5050626,-1.8831396,-1.4529506,-0.647977,0.6244646,-0.00024222773,0.00022958907,-0.05927594,-0.045734797,-0.00024225708,0.00022956272,-0.059261583,-0.045723718,0.4851782845691774,0.49954847507921013
47,47,47,47,47,0.0004202239999999,-0.00053483236,0.00040267812,-0.00010211242,-0.65460235,-0.5057956,-1.8831425,-1.4550592,-0.6506281,0.6272308,-0.00024803312,0.00023518474,-0.05927603,-0.04580117,-0.00024806388,0.00023515709,-0.059261326,-0.04578981,0.4868796743532776,0.5011558821439822
48,48,48,48,48,0.000429165,-0.0005364601,0.00040474994,-0.000102260405,-0.6524026,-0.5065286,-1.8768144,-1.457168,-0.65339416,0.63045794,-0.0002538627,0.00024080719,-0.05907684,-0.045867547,-0.00025389492,0.0002407782,-0.05906184,-0.045855902,0.48886092014635085,0.5028302417145597
49,49,49,49,49,0.000438106,-0.0005382361,0.0004066738,-0.00010240839,-0.6516704,-0.50726163,-1.8747079,-1.4592767,-0.6561604,0.6334546,-0.00025971702,0.00024645746,-0.059010535,-0.045933925,-0.00025975076,0.0002464271,-0.05899521,-0.045921996,0.4906971585904143,0.5045019111758321
50,50,50,50,50,0.0004470479999999,-0.00054001174,0.00040859767,-0.00010255637,-0.65093607,-0.5079946,-1.8725954,-1.4613853,-0.6589265,0.63645136,-0.00026559606,0.00025213455,-0.05894404,-0.046000298,-0.00026563133,0.00025210276,-0.058928385,-0.04598808,0.492530092549778,0.5061707064293969
51,51,51,51,51,0.0004559879999999,-0.0005417878,0.00041052152,-0.000102704355,-0.6502041,-0.5087276,-1.87049,-1.4634941,-0.6616928,0.63944805,-0.00027149986,0.0002578384,-0.058877762,-0.046066675,-0.0002715367,0.00025780516,-0.058861777,-0.04605417,0.49435963031075497,0.5078368418035658
52,52,52,52,52,0.000464932,-0.00054356345,0.00041259336,-0.00010300037,-0.6487369,-0.5101939,-1.8662689,-1.4677122,-0.66445875,0.6426753,-0.00027742836,0.00026357008,-0.058744896,-0.046199452,-0.00027746687,0.00026353536,-0.058728598,-0.046186633,0.49632619323111615,0.5094999955089765
53,53,53,53,53,0.000473872,-0.00054519164,0.0004145172,-0.000103148355,-0.64727235,-0.5109269,-1.8620558,-1.4698209,-0.6671099,0.6456719,-0.0002833811,0.0002693296,-0.05861228,-0.046265826,-0.00028342125,0.00026929335,-0.05859567,-0.046252716,0.4981487506724274,0.5110915284102171
54,54,54,54,54,0.0004828129999999,-0.0005469672,0.0004164411,-0.000103296334,-0.6465377,-0.51165986,-1.8599424,-1.4719294,-0.6698758,0.64866865,-0.00028935805,0.00027511592,-0.058545757,-0.046332203,-0.00028939993,0.00027507808,-0.05852882,-0.046318796,0.4999680834227081,0.5127492524054996
55,55,55,55,55,0.0004917539999999,-0.0005487433,0.00041851294,-0.00010344432,-0.64507276,-0.5123929,-1.855728,-1.4740382,-0.6727575,0.6518958,-0.00029536025,0.00028093005,-0.0584131,-0.046398576,-0.00029540388,0.00028089058,-0.058395848,-0.04638487,0.5019235980489385,0.514473462305471
56,56,56,56,56,0.000500694,-0.00055051886,0.00042043682,-0.0001035923,-0.6443381,-0.5131259,-1.8536147,-1.4761468,-0.67552346,0.65489256,-0.00030138768,0.000286772,-0.058346577,-0.046464954,-0.00030143312,0.00028673088,-0.058328994,-0.04645095,0.5037360882927308,0.5161256298877142
57,57,57,57,57,0.000509635,-0.000552295,0.00042236067,-0.00010374028,-0.6436065,-0.5138589,-1.8515099,-1.4782556,-0.67828983,0.6578893,-0.00030743986,0.00029264073,-0.058280326,-0.046531327,-0.00030748712,0.00029259792,-0.058262408,-0.046517022,0.5055452872946904,0.5177753166103652
58,58,58,58,58,0.0005185759999999,-0.00055421895,0.0004244325,-0.00010388827,-0.6428739,-0.51459193,-1.8494023,-1.4803643,-0.6812866,0.6611165,-0.0003135178,0.0002985373,-0.058213986,-0.046597704,-0.00031356697,0.00029849276,-0.058195736,-0.046583094,0.5074899666423709,0.5195593336477883
59,59,59,59,59,0.0005275179999999,-0.0005559946,0.00042635636,-0.00010403629,-0.6421397,-0.5153251,-1.8472902,-1.4824736,-0.6840525,0.66411316,-0.0003196215,0.00030446172,-0.0581475,-0.0466641,-0.0003196726,0.00030441536,-0.058128916,-0.046649184,0.5092923448944869,0.5212030911061521
60,60,60,60,60,0.0005364579999999,-0.0005577706,0.00042842817,-0.000104332255,-0.64067453,-0.5167911,-1.8430754,-1.4866909,-0.68681884,0.6673403,-0.00032574995,0.00031041392,-0.058014832,-0.04679685,-0.000325803,0.00031036575,-0.057995934,-0.046781607,0.5112297221072569,0.5228444119054373
61,61,61,61,61,0.000545398,-0.0005595467,0.00043035203,-0.00010448024,-0.63994265,-0.5175241,-1.8409699,-1.4887997,-0.68958515,0.67033696,-0.0003319031,0.00031639397,-0.057948556,-0.046863228,-0.0003319582,0.0003163439,-0.057929322,-0.046847675,0.5130253785304295,0.5244830254286813
62,62,62,62,62,0.000554338,-0.0005613223,0.0004324239,-0.00010462822,-0.63847524,-0.51825714,-1.8367485,-1.4909083,-0.6924665,0.67356426,-0.00033808153,0.00032240181,-0.05781568,-0.0469296,-0.0003381387,0.00032234986,-0.05779613,-0.046913736,0.5149556394979181,0.5261869324030874
63,63,63,63,63,0.000563278,-0.00056309835,0.00043434772,-0.000104776205,-0.6377432,-0.51899016,-1.8346425,-1.4930171,-0.6952327,0.6765608,-0.0003442852,0.0003284375,-0.05774939,-0.04699598,-0.00034434447,0.00032838358,-0.05772951,-0.0469798,0.51674455229697,0.5278200175452277
64,64,64,64,64,0.0005722199999999,-0.00056487403,0.00043641956,-0.00010492419,-0.6362762,-0.5197232,-1.8304224,-1.4951258,-0.698114,0.67978805,-0.0003505141,0.00033450103,-0.05761655,-0.047062356,-0.00035057554,0.0003344451,-0.057596356,-0.04704586,0.5186676247419495,0.5295182234447009
65,65,65,65,65,0.0005811609999999,-0.000566798,0.00043849146,-0.000105220206,-0.6355433,-0.52118945,-1.828314,-1.4993439,-0.7009955,0.6830154,-0.00035676875,0.0003405934,-0.057550184,-0.04719513,-0.00035683243,0.0003405354,-0.05752965,-0.04717829,0.5205870654936023,0.5312136679075798
66,66,66,66,66,0.000590101,-0.00056857406,0.00044041532,-0.000105368184,-0.6348114,-0.5219224,-1.8262085,-1.5014524,-0.70376194,0.686012,-0.0003630487,0.00034671358,-0.057483908,-0.047261503,-0.0003631146,0.00034665348,-0.05746304,-0.047244344,0.5223659769920572,0.5328387120744819
67,67,67,67,67,0.000599042,-0.00057049753,0.00044248716,-0.00010551617,-0.6340765,-0.5226554,-1.8240942,-1.5035613,-0.70675826,0.6892392,-0.00036935435,0.0003528616,-0.057417355,-0.04732788,-0.0003694226,0.00035279937,-0.057396147,-0.0473104,0.5242782500598706,0.5345958169119828
68,68,68,68,68,0.0006079879999999,-0.0005722736,0.00044441098,-0.000105664156,-0.6333447,-0.52338845,-1.821989,-1.50567,-0.70952463,0.6922359,-0.0003756858,0.00035903743,-0.057351094,-0.047394257,-0.0003757564,0.000358973,-0.057329547,-0.04737645,0.5260506722696371,0.5362153377149848
69,69,69,69,69,0.000616928,-0.00057419756,0.00044648282,-0.000105812134,-0.63261205,-0.52412146,-1.8198816,-1.5077785,-0.7125214,0.69546306,-0.000382043,0.0003652411,-0.057284754,-0.04746063,-0.000382116,0.0003651744,-0.057262868,-0.0474425,0.5279558952627581,0.5379667874265295
70,70,70,70,70,0.000625868,-0.0005759732,0.0004485547,-0.0001061081,-0.63114464,-0.52558744,-1.8156601,-1.5119959,-0.71528745,0.69869035,-0.00038842598,0.0003714736,-0.057151876,-0.04759338,-0.00038850144,0.00037140463,-0.057129677,-0.047574896,0.5298575718122518,0.5395806759024749
71,71,71,71,71,0.000634808,-0.0005778971,0.00045062654,-0.000106256135,-0.63041204,-0.5263207,-1.8135525,-1.5141054,-0.71828413,0.7019175,-0.00039483473,0.00037773498,-0.057085533,-0.04765978,-0.0003949127,0.00037766367,-0.057062995,-0.047640964,0.5317555565909294,0.5413261940552466
72,72,72,72,72,0.0006437479999999,-0.0005798211,0.00045269838,-0.00010640411,-0.6296797,-0.5270537,-1.8114457,-1.516214,-0.72128093,0.70514476,-0.00040127026,0.00038402522,-0.05701922,-0.047726154,-0.0004013508,0.0003839515,-0.056996338,-0.047707003,0.5336500103572117,0.5430687403981888
73,73,73,73,73,0.0006526899999999,-0.0005817446,0.00045477026,-0.0001065521,-0.62894464,-0.52778673,-1.809331,-1.5183228,-0.7242774,0.708372,-0.00040773256,0.0003903443,-0.056952655,-0.04779253,-0.0004078157,0.00039026813,-0.056929436,-0.047773045,0.5355408702465553,0.5448080641700906
74,74,74,74,74,0.000661631,-0.0005836686,0.00045684207,-0.000106700085,-0.62821245,-0.52851975,-1.8072248,-1.5204315,-0.72727406,0.7115992,-0.0004142217,0.00039669222,-0.056886353,-0.04785891,-0.0004143075,0.00039661356,-0.05686279,-0.047839083,0.5374281381614905,0.5465444779467197
75,75,75,75,75,0.000670571,-0.0005855925,0.00045891394,-0.00010699605,-0.6274797,-0.5299857,-1.8051168,-1.5246489,-0.73015565,0.7148264,-0.00042073708,0.00040306902,-0.056819998,-0.04799166,-0.0004208256,0.0004029878,-0.056796093,-0.04797147,0.5393118510045629,0.5482113755607969
76,76,76,76,76,0.000679512,-0.0005875165,0.0004609858,-0.000107144035,-0.6267473,-0.5307188,-1.80301,-1.5267576,-0.73315245,0.71805364,-0.00042727875,0.00040947465,-0.056753684,-0.048058037,-0.00042737005,0.00040939084,-0.056729436,-0.048037503,0.5411920454262277,0.549941975704599
77,77,77,77,77,0.0006884529999999,-0.0005894405,0.00046305763,-0.00010729201,-0.626015,-0.53145176,-1.8009032,-1.5288663,-0.73614925,0.7212808,-0.0004338472,0.00041590913,-0.05668737,-0.04812441,-0.00043394134,0.00041582267,-0.056662776,-0.04810353,0.5430686648730362,0.5516695860449529
78,78,78,78,78,0.0006973929999999,-0.00059136393,0.00046512944,-0.000107440035,-0.6252799,-0.53218496,-1.7987885,-1.5309755,-0.7391455,0.7245079,-0.00044044247,0.00042237248,-0.056620806,-0.048190802,-0.00044053947,0.0004222833,-0.05659587,-0.048169576,0.5449417344222476,0.5533939006472673
79,79,79,79,79,0.000706334,-0.0005932879,0.0004672013,-0.00010758802,-0.6245476,-0.532918,-1.7966818,-1.5330843,-0.7421424,0.72773516,-0.0004470645,0.0004288647,-0.056554493,-0.04825718,-0.00044716446,0.00042877276,-0.05652921,-0.048235606,0.5468113947468649,0.5551156202099119
80,80,80,80,80,0.000715275,-0.00059521187,0.00046942112,-0.00010773601,-0.6230819,-0.533651,-1.7924653,-1.535193,-0.7452544,0.7311929,-0.00045371387,0.00043538678,-0.05642177,-0.048323557,-0.0004538168,0.00043529202,-0.05639617,-0.048301633,0.5488107084601366,0.5569003329939738
81,81,81,81,81,0.000724215,-0.00059713586,0.000471493,-0.000107883985,-0.62234944,-0.534384,-1.7903582,-1.5373015,-0.7482512,0.7344202,-0.00046039053,0.00044193876,-0.056355443,-0.04838993,-0.00046049655,0.00044184114,-0.056329496,-0.048367653,0.5506731788743348,0.5586159740022899
82,82,82,82,82,0.0007331579999999,-0.00059905933,0.00047356484,-0.00010817996,-0.6216145,-0.53585005,-1.788244,-1.541519,-0.75113237,0.73764735,-0.0004670935,0.0004485196,-0.05628889,-0.048522685,-0.0004672026,0.00044841904,-0.056262597,-0.04850002,0.5525321006164011,0.5602626472482481
83,83,83,83,83,0.0007420979999999,-0.0006011312,0.00047563668,-0.000108327935,-0.6216145,-0.536583,-1.788244,-1.5436277,-0.7542443,0.7408745,-0.0004738232,0.00045512928,-0.05628889,-0.04858906,-0.0004739355,0.00045502573,-0.05626222,-0.048566036,0.5543875731791871,0.5620381658931651
84,84,84,84,84,0.000751041,-0.0006030552,0.00047785652,-0.00010847592,-0.6201491,-0.537316,-1.7840284,-1.5457364,-0.7573564,0.7443323,-0.00048058075,0.00046176882,-0.056156196,-0.048655435,-0.0004806963,0.00046166225,-0.05612921,-0.04863205,0.5563718463273656,0.5638106343943585
