,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.0667711,-5.6235847e-05,1.835064e-05,-3.551736e-05,-0.18765758,-0.17592889,-0.5398483,-0.5061075,-0.030427976,0.028583838,0.0,0.0,-0.016992906,-0.01593084,0.0,0.0,-0.016992906,-0.01593084
1,0.066779405,-5.6383833e-05,1.8202647e-05,-3.566535e-05,-0.18912366,-0.17666192,-0.5440659,-0.5082163,-0.030312711,0.028353317,-2.5244134e-07,2.3663367e-07,-0.017125664,-0.01599722,-2.5244137e-07,2.3663364e-07,-0.01712566,-0.015997224
2,0.06678772,-5.6383833e-05,1.8202647e-05,-3.5813337e-05,-0.18912366,-0.17739494,-0.5440659,-0.510325,-0.030197458,0.028353317,-5.0392464e-07,4.7230927e-07,-0.017125664,-0.016063597,-5.0392475e-07,4.7230915e-07,-0.017125655,-0.016063605
3,0.066796035,-5.6531815e-05,1.805466e-05,-3.5813337e-05,-0.1905897,-0.17739494,-0.54828334,-0.510325,-0.03019745,0.028122803,-7.5492886e-07,7.0702686e-07,-0.017258419,-0.016063597,-7.5492915e-07,7.0702663e-07,-0.017258406,-0.016063608
4,0.06680434,-5.6679797e-05,1.805466e-05,-3.596133e-05,-0.1913227,-0.178128,-0.55039203,-0.5124339,-0.030197445,0.028122803,-1.0059331e-06,9.4078644e-07,-0.017324794,-0.016129978,-1.0059337e-06,9.40786e-07,-0.017324777,-0.016129993
5,0.06681266,-5.6679797e-05,1.805466e-05,-3.596133e-05,-0.1913227,-0.178128,-0.55039203,-0.5124339,-0.030197445,0.028122803,-1.2569373e-06,1.174546e-06,-0.017324794,-0.016129978,-1.256938e-06,1.1745453e-06,-0.017324772,-0.016129997
6,0.06682097,-5.682778e-05,1.7906672e-05,-3.610932e-05,-0.19278872,-0.17886104,-0.5546094,-0.51454264,-0.030082183,0.027892293,-1.5074625e-06,1.4073476e-06,-0.017457547,-0.016196357,-1.5074636e-06,1.4073465e-06,-0.01745752,-0.01619638
7,0.06682928,-5.6975765e-05,1.7906672e-05,-3.625731e-05,-0.19352174,-0.17959408,-0.5567182,-0.51665145,-0.03008218,0.027892293,-1.7575085e-06,1.639191e-06,-0.017523922,-0.016262734,-1.7575101e-06,1.6391897e-06,-0.01752389,-0.01626276
8,0.066837594,-5.7123743e-05,1.7906672e-05,-3.625731e-05,-0.19425473,-0.17959408,-0.5588268,-0.51665145,-0.030197429,0.027892293,-2.0080336e-06,1.8710346e-06,-0.017590297,-0.016262734,-2.0080356e-06,1.8710329e-06,-0.017590262,-0.016262764
9,0.06684591,-5.7123743e-05,1.775868e-05,-3.6405298e-05,-0.19498779,-0.18032712,-0.5609357,-0.51876026,-0.029966911,0.027661774,-2.2580796e-06,2.10192e-06,-0.017656676,-0.016329113,-2.258082e-06,2.101918e-06,-0.017656637,-0.016329147
10,0.066854216,-5.7271725e-05,1.775868e-05,-3.6405298e-05,-0.19572079,-0.18032712,-0.5630443,-0.51876026,-0.03008216,0.027661774,-2.5076465e-06,2.3318476e-06,-0.017723052,-0.016329113,-2.5076497e-06,2.3318448e-06,-0.017723007,-0.01632915
11,0.06686253,-5.741976e-05,1.775868e-05,-3.6553287e-05,-0.19645403,-0.18106015,-0.5651537,-0.520869,-0.030082198,0.027661774,-2.7576925e-06,2.5617749e-06,-0.017789451,-0.016395492,-2.7576964e-06,2.5617717e-06,-0.017789403,-0.016395535
12,0.06687084,-5.741976e-05,1.775868e-05,-3.6701276e-05,-0.19645403,-0.1817932,-0.5651537,-0.5229778,-0.02996694,0.027661774,-3.00726e-06,2.7917024e-06,-0.017789451,-0.016461872,-3.0072642e-06,2.7916985e-06,-0.017789397,-0.016461918
13,0.06687915,-5.756774e-05,1.7610693e-05,-3.684927e-05,-0.19792008,-0.18252625,-0.5693712,-0.52508664,-0.029851673,0.02743126,-3.255869e-06,3.0206718e-06,-0.017922204,-0.01652825,-3.2558742e-06,3.0206672e-06,-0.017922146,-0.016528301
14,0.06688747,-5.756774e-05,1.7610693e-05,-3.684927e-05,-0.19792008,-0.18252625,-0.5693712,-0.52508664,-0.029851673,0.02743126,-3.503999e-06,3.2486832e-06,-0.017922204,-0.01652825,-3.5040052e-06,3.248678e-06,-0.01792214,-0.016528305
15,0.066895775,-5.7715723e-05,1.7610693e-05,-3.6997255e-05,-0.19865307,-0.18325928,-0.57147986,-0.5271954,-0.029851673,0.02743126,-3.752129e-06,3.4766947e-06,-0.017988577,-0.016594628,-3.752136e-06,3.4766886e-06,-0.01798851,-0.016594686
16,0.06690409,-5.7863705e-05,1.7610693e-05,-3.7145244e-05,-0.19938609,-0.18399231,-0.57358855,-0.52930415,-0.029851664,0.02743126,-4.000259e-06,3.704706e-06,-0.018054955,-0.016661007,-4.0002674e-06,3.704699e-06,-0.018054882,-0.016661068
17,0.066912405,-5.7863705e-05,1.7462706e-05,-3.7145244e-05,-0.20011911,-0.18399231,-0.5756973,-0.52930415,-0.029736409,0.027200751,-4.24791e-06,3.9317592e-06,-0.018121332,-0.016661007,-4.247919e-06,3.9317515e-06,-0.018121256,-0.016661072
