,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
10,10,10,10,7.443800000000306e-05,-0.00015124476,0.000107144035,-0.00012549471,-0.21844506,-0.6216156,-0.6284169,-1.7882471,-0.10350112,0.1668927,-7.3269543e-06,1.1836379e-05,-0.019780798,-0.05628899,-7.326981e-06,1.1836309e-05,-0.019780653,-0.056288578,99.352264,68.40186,49.86009,-18.909685,-18.750578,-37.660263,0.1543444039186776,0.09848796166656308
11,11,11,11,8.188300000000134e-05,-0.00015183674,0.00010803197,-0.00012579067,-0.21697906,-0.62308156,-0.62419957,-1.7924644,-0.1044232,0.16827579,-8.100832e-06,1.3083848e-05,-0.019648047,-0.056421738,-8.100865e-06,1.30837625e-05,-0.019647889,-0.05642128,100.131516,68.72487,50.68993,-19.283287,-19.121037,-38.404324,0.15552897810906605,0.09932320773478556
12,12,12,12,8.932600000000068e-05,-0.00015242868,0.000109215885,-0.00012608664,-0.21404682,-0.6245476,-0.6157642,-1.7966818,-0.10557578,0.1701199,-8.882431e-06,1.4343329e-05,-0.019382525,-0.056554493,-8.88247e-06,1.4343226e-05,-0.019382354,-0.05655399,100.91377,69.04865,51.807034,-19.941914,-19.774122,-39.716034,0.15710622219156703,0.10036626713429518
13,13,13,13,9.677000000000296e-05,-0.00015331662,0.00011010383,-0.00012667861,-0.21404682,-0.6274798,-0.6157642,-1.8051171,-0.10649783,0.171503,-9.671751e-06,1.5614822e-05,-0.019382525,-0.056820013,-9.671799e-06,1.56147e-05,-0.019382337,-0.05681946,102.0929,69.69854,52.652855,-20.258488,-20.088032,-40.34652,0.1582875397818966,0.10119991936831846
14,14,14,14,0.000104214,-0.0001539086,0.000111287736,-0.00012697458,-0.21111478,-0.6289458,-0.60732937,-1.8093346,-0.10765041,0.17334712,-1.0468794e-05,1.6898326e-05,-0.01911702,-0.056952767,-1.0468849e-05,1.6898182e-05,-0.01911682,-0.05695217,102.88281,70.024605,53.79126,-20.933056,-20.756924,-41.68998,0.15986045087286538,0.10224102409950554
15,15,15,15,0.000111657,-0.00015450054,0.00011217568,-0.00012727056,-0.2096486,-0.63041186,-0.60311145,-1.8135521,-0.108572476,0.17473023,-1.1273558e-05,1.8193841e-05,-0.018984253,-0.05708552,-1.1273622e-05,1.8193676e-05,-0.018984038,-0.057084877,103.67571,70.35144,54.65306,-21.328783,-21.149323,-42.478104,0.1610385297465998,0.1030731299847285
16,16,16,16,0.000119102,-0.00015509251,0.000113359594,-0.00012756657,-0.20671651,-0.63187814,-0.59467655,-1.8177702,-0.109725036,0.17657435,-1.2086043e-05,1.9501369e-05,-0.018718746,-0.057218295,-1.2086116e-05,1.9501178e-05,-0.01871852,-0.0572176,104.47171,70.67907,55.812775,-22.020138,-21.83486,-43.854996,0.16260712310860417,0.1041122693224209
17,17,17,17,0.000126545,-0.00015568444,0.00011424754,-0.00012786253,-0.20525025,-0.6333441,-0.59045845,-1.8219875,-0.1106471,0.17795745,-1.290625e-05,2.0820906e-05,-0.018585972,-0.05735104,-1.2906334e-05,2.082069e-05,-0.018585732,-0.0573503,105.27068,71.00741,56.690563,-22.42728,-22.238577,-44.665855,0.16378196403373876,0.10494281843448584
18,18,18,18,0.000133989,-0.00015657238,0.000115431445,-0.0001281585,-0.20378424,-0.63481015,-0.58624107,-1.8262049,-0.11203019,0.17980157,-1.3735037e-05,2.2152457e-05,-0.01845322,-0.057483796,-1.3735132e-05,2.2152211e-05,-0.018452967,-0.057483006,106.47493,71.33652,57.871582,-22.733166,-22.541887,-45.275055,0.1653462633199751,0.10618734474043115
19,19,19,19,0.000141434,-0.00015716435,0.000116319345,-0.00012845447,-0.20231842,-0.6362762,-0.5820242,-1.8304224,-0.11295224,0.1811846,-1.4572403e-05,2.3496017e-05,-0.018320486,-0.05761655,-1.4572509e-05,2.3495742e-05,-0.01832022,-0.057615712,107.28158,71.66638,58.765305,-23.15011,-22.955324,-46.105434,0.16651783321374772,0.10701616032148938
20,20,20,20,0.000148877,-0.0001577563,0.00011750325,-0.00012904643,-0.19938622,-0.6392084,-0.57358897,-1.8388575,-0.113874294,0.18302871,-1.5416634e-05,2.485159e-05,-0.018054968,-0.057882063,-1.5416752e-05,2.485128e-05,-0.01805469,-0.05788117,108.09123,72.32844,59.967625,-24.204824,-24.001165,-48.20599,0.168077853509882,0.10784429312718154
21,21,21,21,0.00015632,-0.00015864424,0.000118391195,-0.0001293424,-0.19938622,-0.6406744,-0.57358897,-1.843075,-0.115026884,0.18441182,-1.6268585e-05,2.6219173e-05,-0.018054968,-0.058014818,-1.6268717e-05,2.621883e-05,-0.018054673,-0.058013875,109.311455,72.66059,60.87737,-24.226505,-24.022661,-48.24917,0.1692462969320774,0.10887851583217378
22,22,22,22,0.0001637649999999,-0.00015923617,0.00011957511,-0.00012963836,-0.19645393,-0.6421404,-0.5651534,-1.8472923,-0.116179444,0.18625593,-1.7129116e-05,2.7598768e-05,-0.01778944,-0.058147565,-1.7129261e-05,2.7598388e-05,-0.017789135,-0.05814657,110.12869,72.993484,62.10101,-24.9658,-24.755735,-49.721535,0.17080206987576507,0.10991164314814793
23,23,23,23,0.000171208,-0.00015982815,0.00012075902,-0.00012993437,-0.19352196,-0.6436066,-0.5567188,-1.8515104,-0.11733203,0.18810005,-1.7998225e-05,2.8992092e-05,-0.017523943,-0.05828034,-1.7998387e-05,2.8991672e-05,-0.017523628,-0.05827929,110.94906,73.32722,63.336815,-25.714968,-25.4986,-51.21357,0.1723554345661035,0.1109437274832662
24,24,24,24,0.000178653,-0.0001607161,0.00012164696,-0.00013052631,-0.19352196,-0.64653873,-0.5567188,-1.8599453,-0.11825411,0.18948314,-1.8875058e-05,3.0397425e-05,-0.017523943,-0.058545846,-1.8875236e-05,3.0396963e-05,-0.017523611,-0.05854474,112.185265,73.99685,64.271675,-26.083254,-25.863787,-51.94704,0.1735188766377244,0.11176863870971351
25,25,25,25,0.000186096,-0.00016130802,0.00012283087,-0.00013082227,-0.1905897,-0.64800465,-0.54828334,-1.8641626,-0.11940667,0.19132724,-1.9759613e-05,3.181477e-05,-0.017258419,-0.058678593,-1.9759807e-05,3.1814263e-05,-0.017258078,-0.058677435,113.01316,74.33279,65.528786,-26.848415,-26.622513,-53.47093,0.17506801333864302,0.1127987860065929
26,26,26,26,0.00019354,-0.00016219595,0.00012401478,-0.00013111829,-0.18912359,-0.6494709,-0.54406565,-1.8683807,-0.12078973,0.19317138,-2.0653604e-05,3.3245844e-05,-0.017125657,-0.05881137,-2.0653817e-05,3.324529e-05,-0.017125303,-0.058810156,114.26076,74.669556,66.79808,-27.20688,-26.977959,-54.184837,0.176614787450575,0.1140335529008915
27,27,27,27,0.000200984,-0.0001627879,0.00012490273,-0.00013141426,-0.1876574,-0.65093696,-0.5398478,-1.8725982,-0.121711776,0.1945545,-2.1556174e-05,3.468893e-05,-0.016992891,-0.058944125,-2.1556407e-05,3.4688324e-05,-0.016992524,-0.058942854,115.09628,75.00704,67.75805,-27.668812,-27.436005,-55.104816,0.1777733125277499,0.11485588996465099
28,28,28,28,0.000208427,-0.00016367584,0.00012608664,-0.00013171021,-0.18619135,-0.65240294,-0.53563035,-1.8768153,-0.1230949,0.19639862,-2.2467326e-05,3.614402e-05,-0.016860137,-0.05907687,-2.2467577e-05,3.614337e-05,-0.016859759,-0.059075546,116.355316,75.34527,69.04865,-28.038609,-27.80269,-55.8413,0.17931589431260958,0.11608817797396075
29,29,29,29,0.0002158699999999,-0.00016426783,0.00012727056,-0.00013200619,-0.18325934,-0.653869,-0.5271956,-1.8810328,-0.1242475,0.19824272,-2.3387913e-05,3.7612845e-05,-0.016594635,-0.059209626,-2.3388187e-05,3.761214e-05,-0.016594248,-0.05920824,117.19851,75.68427,70.35144,-28.837194,-28.594557,-57.43175,0.18085608351233767,0.11711392296151533
30,30,30,30,0.000223315,-0.00016485975,0.00012845447,-0.00013259817,-0.18032704,-0.6568013,-0.51876,-1.8894684,-0.12516953,0.20008685,-2.4316223e-05,3.9095394e-05,-0.016329108,-0.059475154,-2.4316518e-05,3.909463e-05,-0.016328711,-0.05947371,118.04466,76.36461,71.66638,-29.986336,-29.734028,-59.720364,0.18239392917501063,0.11793371763661695
31,31,31,31,0.000230759,-0.0001657477,0.00012963836,-0.00013289413,-0.17886114,-0.65826726,-0.514543,-1.8936857,-0.12655263,0.20193094,-2.5253112e-05,4.0591673e-05,-0.016196366,-0.0596079,-2.5253432e-05,4.059085e-05,-0.016195957,-0.059606396,119.31968,76.70588,72.993484,-30.379686,-30.124071,-60.503757,0.18392938021952915,0.11916219972780372
32,32,32,32,0.000238204,-0.00016633968,0.00013052631,-0.0001331901,-0.1773951,-0.6597333,-0.5103255,-1.8979031,-0.12747473,0.20331407,-2.619858e-05,4.209996e-05,-0.016063612,-0.059740655,-2.6198924e-05,4.2099076e-05,-0.016063191,-0.05973909,120.17352,77.04793,73.99685,-30.871254,-30.611502,-61.482758,0.1850794752382962,0.11998037972668303
33,33,33,33,0.000245647,-0.00016722758,0.00013171021,-0.00013348612,-0.17592892,-0.66119957,-0.5061076,-1.9021212,-0.12885773,0.20515816,-2.715263e-05,4.362026e-05,-0.015930844,-0.05987343,-2.7152999e-05,4.361931e-05,-0.015930412,-0.059871804,121.45989,77.390785,75.34527,-31.276163,-31.013002,-62.289165,0.1866108114417155,0.12120626305523866
34,34,34,34,0.00025309,-0.00016781955,0.00013289413,-0.00013407804,-0.17299683,-0.6641316,-0.49767268,-1.910556,-0.12977986,0.20700228,-2.8115257e-05,4.5154287e-05,-0.015665337,-0.06013893,-2.8115654e-05,4.515327e-05,-0.015664898,-0.06013724,122.32133,78.07867,76.70588,-32.463215,-32.190067,-64.65328,0.18813983109455482,0.12202279958621388
35,35,35,35,0.000260535,-0.00016870748,0.00013407804,-0.00013437402,-0.17153072,-0.6655976,-0.49345502,-1.9147735,-0.13116294,0.2088464,-2.9086466e-05,4.6702044e-05,-0.0155325765,-0.060271684,-2.9086888e-05,4.6700952e-05,-0.015532125,-0.06026993,123.619156,78.42376,78.07867,-32.88327,-32.60659,-65.48986,0.1896665164150814,0.12324625395447207
36,36,36,36,0.000267978,-0.00016929943,0.00013526196,-0.00013467003,-0.1685985,-0.66706383,-0.48501965,-1.9189916,-0.13231549,0.21069051,-3.006711e-05,4.8263526e-05,-0.0152670555,-0.060404457,-3.0067562e-05,4.826236e-05,-0.015266596,-0.06040264,124.48816,78.76966,79.46363,-33.745136,-33.4612,-67.20634,0.1911908662602653,0.1242646423643944
37,37,37,37,0.000275421,-0.00017018737,0.00013644586,-0.00013496599,-0.16713253,-0.6685298,-0.4808024,-1.9232087,-0.13369858,0.21253462,-3.1057192e-05,4.9838734e-05,-0.015134308,-0.060537204,-3.1057676e-05,4.9837494e-05,-0.015133837,-0.060535323,125.797424,79.116264,80.860756,-34.179592,-33.892006,-68.071594,0.19271289599920371,0.12548536750468717
38,38,38,38,0.000282866,-0.0001707793,0.0001373338,-0.00013526196,-0.16566627,-0.66999584,-0.47658432,-1.9274262,-0.13462064,0.21391773,-3.2055857e-05,5.1425955e-05,-0.015001534,-0.06066996,-3.205637e-05,5.1424635e-05,-0.015001053,-0.060668014,126.67401,79.46363,81.91661,-34.706226,-34.414204,-69.12043,0.19385292263092202,0.1262983571779719
39,39,39,39,0.00029031,-0.00017166724,0.00013851772,-0.00013555792,-0.16420023,-0.6714618,-0.47236684,-1.9316435,-0.13600373,0.21576186,-3.3063097e-05,5.302519e-05,-0.01486878,-0.060802706,-3.3063643e-05,5.302378e-05,-0.014868288,-0.060800694,127.99468,79.811745,83.33506,-35.152126,-34.856354,-70.008484,0.19537092554926086,0.1275166037442734
40,40,40,40,0.000297754,-0.00017225923,0.00013970163,-0.00013614989,-0.16126822,-0.6743941,-0.4639321,-1.9400789,-0.13692582,0.21760596,-3.407892e-05,5.463815e-05,-0.014603279,-0.061068226,-3.40795e-05,5.4636657e-05,-0.014602781,-0.061066143,128.87897,80.51034,84.76568,-36.39704,-36.090797,-72.48784,0.19688660298846872,0.1283279707755002
41,41,41,41,0.000305197,-0.00017314713,0.00014088555,-0.00013644586,-0.15980196,-0.6758601,-0.45971403,-1.9442964,-0.13830887,0.21945009,-3.510332e-05,5.6264835e-05,-0.014470505,-0.06120098,-3.5103934e-05,5.6263252e-05,-0.014469997,-0.06119883,130.21098,80.860756,86.20847,-36.858242,-36.548115,-73.40636,0.19840001122705533,0.12954371364055736
42,42,42,42,0.00031264,-0.00017403507,0.0001423654,-0.00013674183,-0.15687002,-0.67732614,-0.4512795,-1.9485137,-0.13992248,0.22175519,-3.6138874e-05,5.7906964e-05,-0.01420501,-0.061333735,-3.613953e-05,5.790529e-05,-0.0142044965,-0.061331518,131.54993,81.21194,88.029045,-37.69105,-37.373917,-75.06497,0.20028850516401547,0.13096026009429934
43,43,43,43,0.000320085,-0.00017462706,0.00014354932,-0.00013703784,-0.15393801,-0.6787924,-0.44284478,-1.9527318,-0.14107504,0.2235993,-3.7184724e-05,5.956454e-05,-0.013939508,-0.061466508,-3.7185415e-05,5.9562764e-05,-0.0139389895,-0.06146422,132.4464,81.56393,89.49924,-38.616776,-38.29185,-76.90863,0.20179676121206788,0.1319708355885584
44,44,44,44,0.000327529,-0.00017551494,0.00014473323,-0.00013762977,-0.15247169,-0.6817244,-0.43862647,-1.9611666,-0.1422276,0.22544344,-3.823915e-05,6.123584e-05,-0.013806728,-0.06173201,-3.8239883e-05,6.1233965e-05,-0.0138062,-0.061729647,133.79666,82.270065,90.981606,-39.455017,-39.12304,-78.57806,0.2033027703301874,0.1329803908509225
45,45,45,45,0.000334974,-0.00017640289,0.00014591715,-0.00013792573,-0.15100564,-0.6831904,-0.434409,-1.9653839,-0.14361072,0.22728756,-3.930302e-05,6.2920866e-05,-0.013673974,-0.061864756,-3.930379e-05,6.291889e-05,-0.013673437,-0.061862323,135.15385,82.62427,92.47615,-39.946568,-39.610455,-79.55702,0.2048064984989049,0.13419055532904545
46,46,46,46,0.000342417,-0.00017729083,0.00014710106,-0.00013822175,-0.1495396,-0.6846566,-0.43019155,-1.969602,-0.14499377,0.22913168,-4.037718e-05,6.461962e-05,-0.01354122,-0.061997533,-4.0378e-05,6.461753e-05,-0.013540673,-0.06199503,136.5179,82.97931,93.98287,-40.444275,-40.103977,-80.54825,0.2063079688639154,0.1353991959433654
47,47,47,47,0.00034986,-0.00017788282,0.00014828496,-0.00013851772,-0.14660767,-0.6861227,-0.421757,-1.9738194,-0.14614639,0.23097578,-4.1460782e-05,6.6332104e-05,-0.013275725,-0.062130287,-4.146164e-05,6.632991e-05,-0.013275174,-0.062127713,137.43112,83.33506,95.50175,-41.40568,-41.057293,-82.462975,0.20780717194783388,0.13640535009958915
48,48,48,48,0.000357305,-0.0001787707,0.00014946886,-0.0001391097,-0.14514141,-0.68905497,-0.4175389,-1.982255,-0.14729889,0.23281989,-4.255296e-05,6.805831e-05,-0.013142951,-0.062395815,-4.2553867e-05,6.8056e-05,-0.013142391,-0.06239316,138.80647,84.048874,97.0328,-42.275192,-41.919487,-84.19468,0.2093041388975109,0.13741038833360536
49,49,49,49,0.000364748,-0.00017965866,0.00015065284,-0.00013940566,-0.14367515,-0.69052094,-0.41332084,-1.9864722,-0.14868204,0.23466408,-4.3654578e-05,6.9798254e-05,-0.013010178,-0.06252856,-4.365553e-05,6.979582e-05,-0.01300961,-0.06252583,140.18883,84.40688,98.57611,-42.79417,-42.4341,-85.22827,0.2107989330812312,0.13861523298126605
50,50,50,50,0.000372191,-0.0001805466,0.00015183674,-0.00013970163,-0.14220917,-0.691987,-0.40910357,-1.9906898,-0.15006514,0.23650819,-4.476649e-05,7.155191e-05,-0.01287743,-0.06266131,-4.4767494e-05,7.154936e-05,-0.012876853,-0.06265851,141.57797,84.76568,100.131516,-43.319214,-42.954723,-86.27394,0.2122914314915673,0.13981858424923826
51,51,51,51,0.000379636,-0.00018113859,0.00015331662,-0.00013999759,-0.13781112,-0.69345295,-0.39645138,-1.994907,-0.15144828,0.23881333,-4.58887e-05,7.3321025e-05,-0.012479174,-0.06279406,-4.5889752e-05,7.331833e-05,-0.012478601,-0.062791176,142.50792,85.125206,102.0929,-44.71019,-44.333996,-89.04419,0.21415392947232098,0.14102052394204592
52,52,52,52,0.00038708,-0.00018202646,0.00015450054,-0.0001402936,-0.13634473,-0.6949192,-0.39223287,-1.9991251,-0.15283129,0.24065746,-4.7021203e-05,7.510558e-05,-0.012346388,-0.06292684,-4.702231e-05,7.5102755e-05,-0.012345808,-0.06292388,143.90839,85.48557,103.67571,-45.2529,-44.87214,-90.12504,0.21564144878287866,0.14222090794412037
53,53,53,53,0.000394524,-0.00018291442,0.00015568444,-0.00014088555,-0.13487883,-0.6978513,-0.3880158,-2.00756,-0.15398388,0.24250154,-4.8163143e-05,7.690385e-05,-0.012213646,-0.063192345,-4.8164304e-05,7.69009e-05,-0.012213058,-0.063189305,145.31584,86.20847,105.27068,-46.163322,-45.774902,-91.938225,0.21712671842449827,0.1432201991841837
54,54,54,54,0.000401967,-0.00018380236,0.00015716435,-0.0001411815,-0.13194661,-0.6993173,-0.37958047,-2.0117772,-0.15559752,0.24480675,-4.9315382e-05,7.8717574e-05,-0.011948125,-0.06332509,-4.9316597e-05,7.8714475e-05,-0.011947536,-0.06332197,146.73012,86.571045,107.28158,-47.12251,-46.726017,-93.848526,0.21898029698512866,0.1446175435363353
55,55,55,55,0.00040941,-0.0001846903,0.00015834827,-0.00014147752,-0.13048056,-0.70078355,-0.375363,-2.0159953,-0.1569806,0.24665086,-5.047877e-05,8.054674e-05,-0.011815372,-0.06345786,-5.0480045e-05,8.05435e-05,-0.011814776,-0.06345466,148.15123,86.934456,108.90397,-47.6872,-47.285957,-94.97316,0.22046064353356476,0.14581368056880264
56,56,56,56,0.000416855,-0.00018557825,0.00015953218,-0.00014177349,-0.12901452,-0.7022496,-0.37114552,-2.020213,-0.1583637,0.24849498,-5.1652456e-05,8.238963e-05,-0.0116826175,-0.063590616,-5.165379e-05,8.2386236e-05,-0.011682014,-0.06358733,149.5792,87.29857,110.53853,-48.2579,-47.851856,-96.10976,0.22193880990461737,0.14700840583235508
57,57,57,57,0.000424299,-0.00018646615,0.00016101207,-0.0001423654,-0.12608223,-0.70518154,-0.36270997,-2.0286474,-0.15974678,0.25080013,-5.283644e-05,8.424797e-05,-0.01141709,-0.06385612,-5.2837833e-05,8.424442e-05,-0.011416486,-0.06385274,151.01395,88.029045,112.59884,-49.61394,-49.196484,-98.810425,0.22378345053502635,0.14820168818541765
58,58,58,58,0.000431742,-0.00018735409,0.00016219595,-0.00014266142,-0.124616325,-0.70664775,-0.3584929,-2.0328655,-0.16112983,0.2526442,-5.4030716e-05,8.612175e-05,-0.011284349,-0.06398889,-5.4032174e-05,8.611804e-05,-0.011283739,-0.06398543,152.45561,88.3955,114.26076,-50.20064,-49.77825,-99.9789,0.2252566770904818,0.14939352247575055
59,59,59,59,0.000439187,-0.00018824203,0.00016367584,-0.00014295739,-0.12168424,-0.7081138,-0.35005796,-2.037083,-0.16274345,0.25494933,-5.5236145e-05,8.8010966e-05,-0.011018841,-0.06412164,-5.523767e-05,8.8007095e-05,-0.0110182315,-0.0641181,153.90414,88.76266,116.355316,-51.213833,-50.782917,-101.99675,0.2270951972666831,0.15078225590904093
60,60,60,60,0.0004466299999999,-0.00018912998,0.00016485975,-0.00014354932,-0.120218195,-0.7110458,-0.3458405,-2.0455177,-0.16389604,0.25679347,-5.645187e-05,8.991564e-05,-0.010886087,-0.06438714,-5.6453464e-05,8.991159e-05,-0.010885472,-0.06438351,155.35951,89.49924,118.04466,-52.1844,-51.745316,-103.92972,0.22856361221057603,0.15177303260585145
61,61,61,61,0.000454075,-0.0001897219,0.00016604367,-0.00014384533,-0.1172859,-0.7125121,-0.33740494,-2.0497358,-0.16504857,0.2586376,-5.7676174e-05,9.183402e-05,-0.010620559,-0.06451992,-5.7677837e-05,9.182981e-05,-0.010619946,-0.0645162,156.33348,89.86874,119.74619,-53.281445,-52.833134,-106.11458,0.23002986612815318,0.15276277713574327
62,62,62,62,0.000461518,-0.00019060985,0.0001675236,-0.0001441413,-0.114353605,-0.7139781,-0.3289694,-2.0539532,-0.16666223,0.2609428,-5.8910777e-05,9.376786e-05,-0.010355031,-0.064652674,-5.8912512e-05,9.376347e-05,-0.010354421,-0.06464887,157.80028,90.23894,121.890274,-54.328938,-53.87181,-108.200745,0.23185969512920693,0.1541468769628846
63,63,63,63,0.000468961,-0.0001914978,0.00016870748,-0.00014473323,-0.11288778,-0.7169101,-0.32475254,-2.062388,-0.16781482,0.2627869,-6.015567e-05,9.571714e-05,-0.010222297,-0.064918175,-6.015748e-05,9.571256e-05,-0.0102216825,-0.06491427,159.27393,90.981606,123.619156,-55.326847,-54.861324,-110.18817,0.23332110387532273,0.15513432731597632
64,64,64,64,0.000476406,-0.0001926817,0.00017018737,-0.00014502925,-0.11142166,-0.7183764,-0.32053486,-2.066606,-0.16965888,0.26509202,-6.141172e-05,9.768186e-05,-0.010089536,-0.065050945,-6.141361e-05,9.767709e-05,-0.010088917,-0.06504695,161.24937,91.35415,125.797424,-55.9022,-55.431835,-111.33403,0.23514486261683773,0.15671215074352526
65,65,65,65,0.00048385,-0.0001935696,0.00017137128,-0.00014532522,-0.10995541,-0.71984243,-0.31631678,-2.0708234,-0.17104198,0.26693612,-6.2679785e-05,9.966203e-05,-0.009956762,-0.0651837,-6.268175e-05,9.965706e-05,-0.009956138,-0.065179616,162.7389,91.727394,127.553734,-56.542213,-56.066463,-112.60867,0.23660148175698545,0.1578939336741053
66,66,66,66,0.000491292,-0.00019445756,0.00017285116,-0.00014562118,-0.10702347,-0.7213084,-0.30788225,-2.0750408,-0.1726556,0.26924127,-6.3959e-05,0.000101657635,-0.009691267,-0.065316446,-6.3961044e-05,0.00010165247,-0.009690647,-0.06531227,164.2354,92.10138,129.76622,-57.632202,-57.14728,-114.77948,0.23841929674410767,0.15927092042251015
67,67,67,67,0.000498737,-0.00019534549,0.00017403507,-0.00014621316,-0.10555735,-0.7242407,-0.30366457,-2.0834763,-0.17380814,0.27108538,-6.52485e-05,0.00010366869,-0.009558507,-0.06558198,-6.5250635e-05,0.00010366332,-0.009557883,-0.0655777,165.73868,92.85174,131.54993,-58.66299,-58.1694,-116.83239,0.23987116540354697,0.16025328385991588
68,68,68,68,0.00050618,-0.00019623344,0.00017551494,-0.00014650912,-0.10262534,-0.7257067,-0.29522985,-2.0876935,-0.17542174,0.2733905,-6.654831e-05,0.00010569518,-0.009293006,-0.065714724,-6.655053e-05,0.0001056896,-0.009292387,-0.06571035,167.24883,93.228004,133.79666,-59.775833,-59.272877,-119.048706,0.24168302823056903,0.16162701085657363
