Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0.0,-0.00027881132,8.968134e-05,-0.00012283087,-0.93682146,-0.60842067,-2.6950228,-1.7502884,-0.19132733,0.13969196,0.0,0.0,-0.084831744,-0.055094156,0.0,0.0,-0.084831744,-0.055094156,506.4413,98.29318,52.39774,355.75037,352.75705,708.50745,0.130758,0.1750681
1.1462491e-05,-0.00027940326,9.0569294e-05,-0.00012297886,-0.93535525,-0.60915375,-2.690805,-1.7523973,-0.1923646,0.14107507,-2.199033e-06,1.6091451e-06,-0.084698975,-0.055160537,-2.1990352e-06,1.6091437e-06,-0.08469879,-0.055160414,508.5941,98.53018,53.44047,356.6234,353.62277,710.2462,0.13197091,0.17593837
2.2924982e-05,-0.00028014323,9.145723e-05,-0.00012327482,-0.9346223,-0.6106197,-2.6886964,-1.7566146,-0.19340198,0.14245817,-4.409956e-06,3.234144e-06,-0.084632605,-0.055293284,-4.4099656e-06,3.2341388e-06,-0.08463223,-0.055293042,511.2915,99.00499,54.49346,357.79306,354.78256,712.5756,0.13318227,0.17680798
3.4387474e-05,-0.00028088313,9.234513e-05,-0.00012342284,-0.9338892,-0.6113529,-2.6865876,-1.7587237,-0.1945545,0.1438412,-6.6334296e-06,4.874996e-06,-0.08456622,-0.05535968,-6.633452e-06,4.8749844e-06,-0.08456566,-0.05535931,513.9959,99.24289,55.556686,359.19632,356.17404,715.37036,0.13439213,0.17777327
4.5849963e-05,-0.0002814751,9.323307e-05,-0.00012357083,-0.9324232,-0.612086,-2.6823702,-1.7608325,-0.1955918,0.14522432,-8.869454e-06,6.5317017e-06,-0.084433466,-0.055426057,-8.869493e-06,6.5316804e-06,-0.08443271,-0.055425566,516.16473,99.48104,56.63023,360.05347,357.02396,717.0774,0.13560054,0.17864129
5.7312456e-05,-0.00028221507,9.412102e-05,-0.00012371881,-0.9316902,-0.61281896,-2.6802614,-1.7629412,-0.19674441,0.14660741,-1.111803e-05,8.204261e-06,-0.0843671,-0.055492435,-1.1118092e-05,8.204227e-06,-0.08436616,-0.055491816,518.88214,99.71944,57.714054,361.4487,358.40744,719.85614,0.13680749,0.17960492
6.877495e-05,-0.000282955,9.5156945e-05,-0.0001238668,-0.930224,-0.61355203,-2.6760435,-1.76505,-0.19801223,0.14822103,-1.3380477e-05,9.893995e-06,-0.08423433,-0.055558812,-1.3380566e-05,9.893946e-06,-0.0842332,-0.055558067,521.6066,99.95815,58.99148,362.657,359.6056,722.2626,0.13821381,0.18066372
8.023744e-05,-0.00028354698,9.604489e-05,-0.00012401478,-0.928758,-0.614285,-2.6718264,-1.7671587,-0.19904958,0.14960413,-1.5656136e-05,1.1600904e-05,-0.08410158,-0.055625185,-1.5656258e-05,1.1600838e-05,-0.08410026,-0.055624314,523.79144,100.19711,60.097565,363.49677,360.43826,723.93506,0.1394176,0.18152924
9.169993e-05,-0.00028428694,9.693279e-05,-0.00012416278,-0.92802525,-0.61501807,-2.6697183,-1.7692676,-0.20020214,0.15098716,-1.7944345e-05,1.3323667e-05,-0.084035225,-0.055691566,-1.7944507e-05,1.3323578e-05,-0.08403372,-0.055690568,526.5288,100.43641,61.21386,364.8785,361.8084,726.6869,0.14061995,0.18248998
0.00010316242,-0.00028502685,9.7820724e-05,-0.00012431074,-0.927292,-0.61575097,-2.667609,-1.771376,-0.2013547,0.15237026,-2.0245767e-05,1.5062284e-05,-0.083968826,-0.055757936,-2.024597e-05,1.506217e-05,-0.08396713,-0.055756807,529.2732,100.67593,62.340473,366.2568,363.17508,729.4319,0.14182088,0.18344986
0.00011462491,-0.00028561876,9.8708675e-05,-0.00012460675,-0.92582566,-0.61721724,-2.6633906,-1.775594,-0.20227669,0.15375337,-2.2559077e-05,1.6816753e-05,-0.08383605,-0.05589071,-2.2559332e-05,1.6816612e-05,-0.08383416,-0.05588945,531.47375,101.15597,63.47738,366.8404,363.75378,730.5942,0.14302045,0.18421702
0.0001260874,-0.00028635873,9.9744604e-05,-0.00012475475,-0.9243596,-0.61795026,-2.659173,-1.7777029,-0.20354459,0.15536699,-2.488494e-05,1.8588398e-05,-0.083703294,-0.05595709,-2.4885248e-05,1.8588225e-05,-0.08370121,-0.055955697,534.23114,101.39639,64.816734,368.018,364.92148,732.93945,0.14441808,0.18527104
0.0001375499,-0.0002870987,0.00010063255,-0.00012490273,-0.92362666,-0.6186833,-2.6570644,-1.7798115,-0.20469716,0.1567501,-2.7224673e-05,2.0377218e-05,-0.08363692,-0.056023464,-2.7225044e-05,2.037701e-05,-0.08363464,-0.05602194,536.9956,101.63708,65.97589,369.38266,366.27466,735.65735,0.14561443,0.18622819
0.00014901238,-0.00028783863,0.00010152044,-0.00012505072,-0.9228937,-0.61941636,-2.654956,-1.7819203,-0.2058497,0.1581331,-2.9577617e-05,2.218189e-05,-0.08357055,-0.05608984,-2.9578054e-05,2.2181644e-05,-0.083568074,-0.056088183,539.76715,101.878075,67.14525,370.74384,367.6244,738.3682,0.14680935,0.18718441
0.00016047488,-0.00028857857,0.00010240839,-0.0001251987,-0.9221606,-0.6201493,-2.652847,-1.784029,-0.20700231,0.15951623,-3.1943775e-05,2.4002416e-05,-0.08350416,-0.056156214,-3.1944284e-05,2.4002129e-05,-0.083501495,-0.05615442,542.5459,102.11932,68.32497,372.10162,368.97073,741.0724,0.14800286,0.18813983
0.00017193737,-0.00028917057,0.00010344432,-0.00012534668,-0.91996163,-0.6208823,-2.646521,-1.7861376,-0.20815492,0.16112983,-3.432314e-05,2.5840118e-05,-0.083305046,-0.05622259,-3.432373e-05,2.5839785e-05,-0.083302185,-0.05622066,544.7742,102.36087,69.714264,372.69907,369.56314,742.2622,0.14939353,0.18909435
0.00018339985,-0.00028991047,0.000104332255,-0.00012549471,-0.91922843,-0.6216156,-2.6444118,-1.7882471,-0.20930743,0.16251293,-3.671572e-05,2.7694996e-05,-0.08323865,-0.05628899,-3.6716396e-05,2.7694612e-05,-0.08323559,-0.056286924,547.56555,102.60279,70.916214,374.0466,370.89935,744.9459,0.15058397,0.19004783
0.00019486235,-0.00029065044,0.000105368184,-0.00012564268,-0.91776246,-0.6223485,-2.6401947,-1.7903556,-0.21057527,0.16412655,-3.9122173e-05,2.9567047e-05,-0.0831059,-0.056355357,-3.9122937e-05,2.9566609e-05,-0.08310265,-0.05635315,550.3643,102.84488,72.331474,375.18796,372.03113,747.2191,0.15197103,0.19109562
0.00020632484,-0.00029139037,0.000106256135,-0.00012579067,-0.91702926,-0.62308156,-2.6380854,-1.7924644,-0.21172787,0.16550966,-4.1542495e-05,3.145627e-05,-0.08303951,-0.056421738,-4.1543357e-05,3.1455776e-05,-0.08303606,-0.056419395,553.17017,103.08731,73.5557,376.52713,373.359,749.8861,0.1531585,0.19204731
0.00021778734,-0.00029213028,0.00010729201,-0.00012608664,-0.9155632,-0.6245476,-2.633868,-1.7966818,-0.21288039,0.1671232,-4.397603e-05,3.3362674e-05,-0.08290675,-0.056554493,-4.3976997e-05,3.3362117e-05,-0.08290311,-0.056552004,555.983,103.57298,74.996864,377.41312,374.23755,751.65063,0.15454192,0.192998
0.00022924982,-0.00029287027,0.00010817996,-0.00012623462,-0.9148304,-0.62528056,-2.6317596,-1.7987905,-0.214033,0.1685063,-4.6422774e-05,3.5286248e-05,-0.08284039,-0.056620866,-4.642385e-05,3.5285626e-05,-0.082836546,-0.056618236,558.8032,103.81623,76.24334,378.74365,375.5569,754.30054,0.15572624,0.19394787
0.00024071231,-0.00029346222,0.0001090679,-0.0001263826,-0.91336423,-0.6260136,-2.6275418,-1.800899,-0.21507034,0.16988939,-4.888207e-05,3.7225676e-05,-0.08270763,-0.05668724,-4.8883267e-05,3.7224985e-05,-0.08270358,-0.056684468,561.0644,104.059784,77.5001,379.50455,376.31137,755.8159,0.15690926,0.19480199
0.0002521748,-0.00029420215,0.00011010383,-0.00012653063,-0.911898,-0.62674683,-2.623324,-1.8030086,-0.21633811,0.171503,-5.135458e-05,3.918228e-05,-0.08257486,-0.05675364,-5.13559e-05,3.9181512e-05,-0.08257062,-0.056750726,563.8973,104.3037,78.97928,380.61432,377.4118,758.0261,0.15828758,0.19584483
0.0002636373,-0.00029494212,0.00011099177,-0.00012667861,-0.9111651,-0.6274798,-2.6212156,-1.8051171,-0.21749072,0.17288612,-5.384096e-05,4.115606e-05,-0.08250849,-0.056820013,-5.3842406e-05,4.1155214e-05,-0.08250405,-0.056816954,566.7374,104.547806,80.258286,381.93134,378.71774,760.64905,0.1594675,0.1967919
0.0002750998,-0.00029568208,0.0001120277,-0.00012682659,-0.9096991,-0.6282128,-2.616998,-1.8072258,-0.2187586,0.17449974,-5.634121e-05,4.3147014e-05,-0.082375735,-0.056886386,-5.6342797e-05,4.3146083e-05,-0.08237109,-0.056883182,569.5847,104.7922,81.76345,383.0291,379.8063,762.83545,0.16084231,0.1978328
0.00028656228,-0.000296422,0.000112915644,-0.00012697458,-0.90896577,-0.6289458,-2.6148884,-1.8093346,-0.21991111,0.17588283,-5.8855334e-05,4.5155142e-05,-0.082309335,-0.056952767,-5.8857066e-05,4.5154124e-05,-0.08230449,-0.056949414,572.43896,105.03691,83.06471,384.33734,381.1035,765.4408,0.16201918,0.19877797
