,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0,0,0,0,0.0,-0.00041126148,0.00024373787,-9.486093e-05,-0.8297982,-0.46987662,-2.3871412,-1.3517286,-0.4362493,0.3796578,0.0,0.0,-0.0751405,-0.04254861,0.0,0.0,-0.0751405,-0.04254861,734.6038,39.083355,258.0258,437.49466,433.81354,871.3082,0.321835497404725,0.36203506280037895
1,1,1,1,7.613999999996068e-06,-0.00041200142,0.00024477384,-9.500896e-05,-0.8283319,-0.47060984,-2.382923,-1.3538378,-0.4375171,0.38127148,-3.3279744e-06,2.898204e-06,-0.075007714,-0.042615008,-3.3279798e-06,2.8982e-06,-0.07500746,-0.042614866,737.2495,39.205425,260.22382,437.82025,434.1364,871.95667,0.3230044372942301,0.36291738927078965
2,2,2,2,1.5233999999995916e-05,-0.00041288935,0.00024580973,-9.5156945e-05,-0.8275989,-0.4713429,-2.3808146,-1.3559467,-0.43890014,0.38288504,-6.6660455e-06,5.8087003e-06,-0.074941345,-0.042681385,-6.6660677e-06,5.8086835e-06,-0.074940845,-0.0426811,740.4307,39.327656,262.43103,438.67206,434.98105,873.6531,0.324171925583408,0.363879030083776
3,3,3,3,2.2850999999997346e-05,-0.0004137773,0.00024684565,-9.5304924e-05,-0.82686603,-0.47207585,-2.3787062,-1.3580552,-0.44028327,0.38449866,-1.0014653e-05,8.7314875e-06,-0.07487498,-0.04274776,-1.0014703e-05,8.731449e-06,-0.07487423,-0.04274733,743.61884,39.45007,264.64764,439.52112,435.82297,875.3441,0.32533809576997846,0.3648398095197739
4,4,4,4,3.0468999999998247e-05,-0.0004145172,0.00024788157,-9.545291e-05,-0.82539976,-0.47280887,-2.374488,-1.3601639,-0.4415511,0.38611224,-1.3373356e-05,1.1666567e-05,-0.074742205,-0.042814136,-1.3373445e-05,1.1666499e-05,-0.07474121,-0.04281356,746.2807,39.572674,266.87357,439.83444,436.13367,875.96814,0.32650287872988915,0.36571968665288906
5,5,5,5,3.808699999999915e-05,-0.00041540517,0.00024891752,-9.5600895e-05,-0.82466674,-0.47354192,-2.3723793,-1.3622727,-0.44293422,0.3877259,-1.6742157e-05,1.4613938e-05,-0.07467583,-0.042880513,-1.6742297e-05,1.4613831e-05,-0.07467458,-0.042879794,749.48145,39.695473,269.10886,440.67706,436.9692,877.64624,0.3276663641970216,0.3666786931670938
6,6,6,6,4.570199999999469e-05,-0.00041629313,0.00024980545,-9.5600895e-05,-0.82466686,-0.47354192,-2.3723795,-1.3622727,-0.44431728,0.389109,-2.0121492e-05,1.7572722e-05,-0.07467584,-0.042880513,-2.0121694e-05,1.7572569e-05,-0.07467434,-0.04287965,752.68896,39.695473,271.0322,441.96127,438.2426,880.20386,0.32866253441540744,0.367636739326763
7,7,7,7,5.331999999999559e-05,-0.00041718106,0.00025098937,-9.5748874e-05,-0.82320076,-0.47427487,-2.368162,-1.3643813,-0.44581565,0.3909531,-2.3511802e-05,2.05438e-05,-0.07454308,-0.042946886,-2.3512079e-05,2.0543588e-05,-0.07454133,-0.042945877,755.9033,39.81846,273.60733,442.47754,438.7545,881.23206,0.32998919562234424,0.3686736259825238
8,8,8,8,6.0937999999996495e-05,-0.00041792096,0.0002520253,-9.589686e-05,-0.8217345,-0.47500792,-2.3639438,-1.3664901,-0.4470835,0.39256668,-2.6912649e-05,2.3528046e-05,-0.074410304,-0.043013263,-2.6913012e-05,2.352777e-05,-0.0744083,-0.043012105,758.587,39.941635,275.8705,442.7748,439.0493,881.8241,0.3311485767715906,0.36955015158223137
9,9,9,9,6.85559999999974e-05,-0.00041880892,0.0002530612,-9.604489e-05,-0.8210016,-0.47574115,-2.3618355,-1.3685994,-0.4484665,0.39418027,-3.0323592e-05,2.6524584e-05,-0.07434394,-0.043079663,-3.0324052e-05,2.652423e-05,-0.074341685,-0.043078355,761.81396,40.065044,278.14307,443.60587,439.87335,883.47925,0.33230662248530574,0.3705054105866815
10,10,10,10,7.61739999999983e-05,-0.0004196968,0.00025409713,-9.6192874e-05,-0.8202682,-0.47647417,-2.3597257,-1.3707081,-0.4498496,0.39579388,-3.3745073e-05,2.9533412e-05,-0.074277535,-0.04314604,-3.374564e-05,2.9532977e-05,-0.07427503,-0.043144584,765.0474,40.188602,280.42493,444.4339,440.6944,885.1283,0.33346334300898356,0.37145982691483165
11,11,11,11,8.379399999999815e-05,-0.00042058478,0.00025513308,-9.634085e-05,-0.8195353,-0.47720715,-2.3576174,-1.3728168,-0.45123273,0.39740756,-3.7177088e-05,3.2554533e-05,-0.074211165,-0.043212414,-3.717778e-05,3.2554002e-05,-0.07420841,-0.04321081,768.28827,40.312344,282.71616,445.25977,441.5133,886.7731,0.33461877716880956,0.37241335387302504
12,12,12,12,9.140699999999474e-05,-0.0004214727,0.000256169,-9.634085e-05,-0.8188023,-0.47720715,-2.3555086,-1.3728168,-0.4527311,0.39902115,-4.0620074e-05,3.5587946e-05,-0.07414479,-0.043212414,-4.06209e-05,3.5587313e-05,-0.07414178,-0.04321066,771.53564,40.312344,285.01666,446.2067,442.45227,888.65894,0.33577281351045596,0.3734453020794667
13,13,13,13,9.902399999999616e-05,-0.00042221264,0.00025720487,-9.648884e-05,-0.81733644,-0.47794017,-2.3512917,-1.3749255,-0.45399883,0.40063465,-4.40736e-05,3.863365e-05,-0.07401205,-0.04327879,-4.407457e-05,3.8632905e-05,-0.074008785,-0.043276884,774.247,40.436283,287.32632,446.4844,442.72766,889.21204,0.33692545533066753,0.37431757443425007
14,14,14,14,0.0001066439999999,-0.0004231006,0.00025824088,-9.6636824e-05,-0.8166031,-0.4786732,-2.349182,-1.3770343,-0.45538205,0.40224838,-4.753722e-05,4.169165e-05,-0.07394564,-0.04334517,-4.7538353e-05,4.169078e-05,-0.073942125,-0.04334311,777.5071,40.560413,289.6457,447.301,443.53738,890.8384,0.3380769341194947,0.3752684434756524
15,15,15,15,0.0001142619999999,-0.00042398856,0.00025942476,-9.67848e-05,-0.81513727,-0.47940618,-2.3449652,-1.3791429,-0.45688042,0.40409246,-5.101182e-05,4.4762815e-05,-0.07381291,-0.04341154,-5.101312e-05,4.476181e-05,-0.07380915,-0.04340933,780.77405,40.684727,292.3075,447.78183,444.01416,891.796,0.33939115813614845,0.3762974510926846
16,16,16,16,0.0001218799999999,-0.00042487646,0.00026046063,-9.693279e-05,-0.81440437,-0.4801392,-2.3428566,-1.3812516,-0.45826343,0.405706,-5.4497392e-05,4.784715e-05,-0.07374654,-0.04347792,-5.4498876e-05,4.7846006e-05,-0.073742524,-0.04347555,784.04755,40.80924,294.64645,448.59186,444.81738,893.40924,0.3405396676825341,0.37724629627832523
