,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
28,28,28,28,0.000209034,-0.0003326793,0.00021147628,-2.8709868e-05,-0.60035753,-0.14220919,-1.7270924,-0.4091036,-0.4014415,0.32940558,-8.083892e-05,6.556928e-05,-0.054364014,-0.012877431,-8.084219e-05,6.556713e-05,-0.05435962,-0.01287639,480.69394,3.5799708,194.24075,282.8732,280.4931,563.36633,0.28473190999881315,0.33750134975973195
29,29,29,29,0.0002164989999999,-0.00033341927,0.00021221626,-2.8709868e-05,-0.6003574,-0.14220919,-1.7270923,-0.4091036,-0.40259412,0.33055824,-8.384019e-05,6.8032765e-05,-0.054364007,-0.012877431,-8.3843704e-05,6.803045e-05,-0.05435945,-0.012876351,482.8347,3.5799708,195.6025,283.65222,281.26556,564.9178,0.2855985834952588,0.3383234648974268
30,30,30,30,0.0002239649999999,-0.00033415918,0.0002129562,-2.8709868e-05,-0.60035723,-0.14220919,-1.7270917,-0.4091036,-0.40374666,0.33171082,-8.6850065e-05,7.050485e-05,-0.05436399,-0.012877431,-8.685383e-05,7.050237e-05,-0.05435927,-0.012876312,484.98004,3.5799708,196.9689,284.43115,282.03793,566.4691,0.2864644464460225,0.33914484772663445
31,31,31,31,0.0002314299999999,-0.00033489912,0.00021354813,-2.8709868e-05,-0.6010904,-0.14220919,-1.7292006,-0.4091036,-0.40478396,0.3326328,-8.986811e-05,7.298469e-05,-0.054430373,-0.012877431,-8.987215e-05,7.2982024e-05,-0.05442548,-0.012876273,487.13022,3.5799708,198.06541,285.4848,283.08273,568.5675,0.2871565343808372,0.3398835258380852
32,32,32,32,0.0002388959999999,-0.00033549112,0.00021428811,-2.8709868e-05,-0.60035735,-0.14220919,-1.727092,-0.4091036,-0.40582132,0.33378544,-9.2893904e-05,7.5472264e-05,-0.054364,-0.012877431,-9.289822e-05,7.546941e-05,-0.054358948,-0.012876235,488.85394,3.5799708,199.44044,285.83353,283.42853,569.2621,0.28802109497714967,0.34062170138659553
33,33,33,33,0.000246361,-0.00033623105,0.00021502802,-2.8857858e-05,-0.60035753,-0.14294222,-1.7270924,-0.41121238,-0.40685865,0.334938,-9.592744e-05,7.796844e-05,-0.054364014,-0.01294381,-9.593204e-05,7.796541e-05,-0.0543588,-0.012942568,491.0127,3.616973,200.8201,286.57562,284.16434,570.74,0.28888484882618665,0.3413593111097746
34,34,34,34,0.0002538259999999,-0.00033682297,0.00021591596,-2.8857858e-05,-0.5988912,-0.14294222,-1.7228742,-0.41121238,-0.40801117,0.3363211,-9.896915e-05,8.047409e-05,-0.054231234,-0.01294381,-9.8974044e-05,8.0470854e-05,-0.054225866,-0.012942528,492.74298,3.616973,202.48207,286.64395,284.23212,570.8761,0.2899203905477642,0.34217819094301904
35,35,35,35,0.0002612919999999,-0.000337563,0.00021665593,-2.8857858e-05,-0.59889144,-0.14294222,-1.722875,-0.41121238,-0.4091638,0.3374737,-0.00010201946,8.29892e-05,-0.05423126,-0.01294381,-0.000102024664,8.298576e-05,-0.054225728,-0.012942489,494.91055,3.616973,203.87231,287.4213,285.0029,572.4242,0.29078253604329246,0.34299647882118817
36,36,36,36,0.000268758,-0.0003383029,0.00021739585,-2.9005845e-05,-0.5988914,-0.14367525,-1.7228748,-0.41332114,-0.41020107,0.3386262,-0.000105077954,8.551292e-05,-0.054231253,-0.013010187,-0.00010508347,8.550926e-05,-0.054225553,-0.01300882,497.08255,3.6541648,205.2672,288.1612,285.73657,573.89777,0.29164386418074506,0.34373229706013836
37,37,37,37,0.0002762229999999,-0.00033904286,0.0002181358,-2.9005845e-05,-0.59889144,-0.14367525,-1.722875,-0.41332114,-0.41135365,0.33977878,-0.00010814462,8.8045235e-05,-0.05423126,-0.013010187,-0.00010815046,8.8041365e-05,-0.054225396,-0.01300878,499.25943,3.6541648,206.66692,288.93835,286.5072,575.44556,0.2925045107818011,0.3445492793117592
38,38,38,38,0.000283689,-0.00033963477,0.00021887576,-2.9005845e-05,-0.5981581,-0.14367525,-1.7207654,-0.41332114,-0.41239098,0.34093142,-0.00011121945,9.058616e-05,-0.054164853,-0.013010187,-0.000111225636,9.0582056e-05,-0.05415883,-0.01300874,501.0042,3.6541648,208.07141,289.27866,286.84464,576.1233,0.2933644620522017,0.345283998758867
39,39,39,39,0.0002911539999999,-0.00034037474,0.00021961569,-2.9153838e-05,-0.59815836,-0.14440832,-1.720766,-0.41542998,-0.41342828,0.34208393,-0.000114302034,9.313569e-05,-0.05416487,-0.013076568,-0.00011430857,9.3131355e-05,-0.05415868,-0.013075073,503.1897,3.6915483,209.48059,290.01755,287.57733,577.59485,0.29422357757749085,0.3460181575646153
40,40,40,40,0.0002986199999999,-0.0003411147,0.00022035564,-2.9153838e-05,-0.5981584,-0.14440832,-1.7207662,-0.41542998,-0.41458088,0.34323654,-0.00011739279,9.5693824e-05,-0.05416488,-0.013076568,-0.00011739968,9.568925e-05,-0.05415852,-0.013075033,505.37988,3.6915483,210.89458,290.79376,288.34702,579.14075,0.2950820301038544,0.34683328934008617
41,41,41,41,0.000306086,-0.00034170662,0.0002210956,-2.9153838e-05,-0.59742504,-0.14440832,-1.7186564,-0.41542998,-0.41561818,0.3443891,-0.00012049172,9.826056e-05,-0.054098472,-0.013076568,-0.000120498975,9.825574e-05,-0.054091953,-0.013074992,507.1353,3.6915483,212.31334,291.13043,288.68085,579.8113,0.29593970912990597,0.34756631201761273
42,42,42,42,0.0003135509999999,-0.00034244655,0.00022183551,-2.9153838e-05,-0.5974252,-0.14440832,-1.7186569,-0.41542998,-0.41677073,0.34554166,-0.00012359882,0.0001008359,-0.054098487,-0.013076568,-0.00012360646,0.000100830825,-0.0540918,-0.013074952,509.334,3.6915483,213.73676,291.90573,289.44962,581.35535,0.29679665317298026,0.34838014804100964
43,43,43,43,0.000321016,-0.00034318652,0.00022257547,-2.9301826e-05,-0.5974252,-0.14514135,-1.7186569,-0.41753873,-0.41780806,0.34669423,-0.0001267141,0.00010341986,-0.054098487,-0.013142945,-0.00012672212,0.00010341451,-0.054091632,-0.01314128,511.53754,3.7291205,215.16504,292.64337,290.18106,582.82446,0.29765287091726816,0.34911205928649497
44,44,44,44,0.0003284819999999,-0.00034392648,0.00022331544,-2.9301826e-05,-0.5974252,-0.14514135,-1.7186569,-0.41753873,-0.41896066,0.34784687,-0.00012983756,0.000106012405,-0.054098487,-0.013142945,-0.00012984598,0.00010600679,-0.054091465,-0.013141239,513.74585,3.7291205,216.59805,293.41867,290.94983,584.3685,0.29850840811453383,0.34992467404447625
45,45,45,45,0.0003359469999999,-0.0003445184,0.0002242034,-2.9301826e-05,-0.5959588,-0.14514135,-1.7144383,-0.41753873,-0.4201132,0.34923,-0.00013296961,0.000108614426,-0.0539657,-0.013142945,-0.00013297846,0.000108608525,-0.053958524,-0.013141198,515.5157,3.7291205,218.32397,293.46262,290.9934,584.45605,0.2995340593569101,0.35073658674569297
46,46,46,46,0.000343413,-0.00034525836,0.0002249433,-2.9301826e-05,-0.59595907,-0.14514135,-1.7144392,-0.41753873,-0.42126578,0.35038248,-0.00013611028,0.000111225905,-0.053965725,-0.013142945,-0.00013611953,0.00011121972,-0.05395838,-0.013141156,517.73254,3.7291205,219.76736,294.23605,291.76035,585.9964,0.30038787084174406,0.3515478689233466
47,47,47,47,0.0003508779999999,-0.00034599833,0.00022568325,-2.9301826e-05,-0.5959592,-0.14514135,-1.7144394,-0.41753873,-0.4224184,0.35153508,-0.00013925954,0.00011384599,-0.053965732,-0.013142945,-0.00013926924,0.00011383952,-0.05395822,-0.013141115,519.95416,3.7291205,221.21559,295.00946,292.52725,587.53674,0.3012410427423073,0.3523585215768499
48,48,48,48,0.000358344,-0.00034673826,0.00022642317,-2.9449811e-05,-0.59595925,-0.14587437,-1.7144396,-0.41964749,-0.42345566,0.3526876,-0.00014241697,0.00011647469,-0.05396574,-0.0132093225,-0.00014242712,0.0001164679,-0.053958055,-0.013207441,522.1805,3.766883,222.66852,295.7451,293.25668,589.0018,0.30209342821951296,0.3530874786733783
49,49,49,49,0.0003658089999999,-0.0003474782,0.00022731112,-2.9449811e-05,-0.5952261,-0.14587437,-1.7123306,-0.41964749,-0.4247235,0.3540707,-0.00014558302,0.00011911284,-0.05389935,-0.0132093225,-0.00014559363,0.000119105745,-0.053891506,-0.013207399,524.41144,3.766883,224.41838,296.22623,293.73376,589.95996,0.30311538878420496,0.3539777598056515
50,50,50,50,0.0003732739999999,-0.00034821816,0.00022805108,-2.9449811e-05,-0.5952261,-0.14587437,-1.7123306,-0.41964749,-0.4258761,0.35522333,-0.0001487581,0.00012176046,-0.05389935,-0.0132093225,-0.00014876918,0.00012175305,-0.053891335,-0.013207357,526.6474,3.766883,225.88185,296.99866,294.4997,591.49835,0.30396625993866605,0.35478643182175074
51,51,51,51,0.00038074,-0.00034895807,0.00022879099,-2.9597804e-05,-0.5952261,-0.14660741,-1.7123306,-0.4217563,-0.42691338,0.3563758,-0.00015194136,0.00012441669,-0.05389935,-0.0132757025,-0.0001519529,0.00012440895,-0.053891163,-0.013273685,528.8878,3.804837,227.34998,297.73303,295.22787,592.96094,0.30481628976545166,0.3555136358814851
52,52,52,52,0.0003882059999999,-0.00034969804,0.00022953095,-2.9597804e-05,-0.5952261,-0.14660741,-1.7123306,-0.4217563,-0.428066,0.35752845,-0.00015513279,0.00012708151,-0.05389935,-0.0132757025,-0.00015514482,0.00012707345,-0.05389099,-0.013273643,531.1332,3.804837,228.82297,298.5054,295.99377,594.49915,0.30566573024907073,0.3563210813367463
53,53,53,53,0.000395671,-0.000350438,0.0002304189,-2.9597804e-05,-0.59449315,-0.14660741,-1.7102219,-0.4217563,-0.42933387,0.35891154,-0.00015833325,0.00012975582,-0.053832978,-0.0132757025,-0.00015834579,0.0001297474,-0.053824455,-0.0132736005,533.38336,3.804837,230.59679,298.98175,296.4661,595.4479,0.30668404107103525,0.3572085105667386
54,54,54,54,0.0004031359999999,-0.0003510299,0.00023115882,-2.9597804e-05,-0.59376,-0.14660741,-1.708113,-0.4217563,-0.4303711,0.3600641,-0.00016154232,0.00013243957,-0.05376659,-0.0132757025,-0.00016155538,0.00013243081,-0.053757902,-0.013273558,535.1867,3.804837,232.08015,299.30173,296.7834,596.0851,0.30753183099020737,0.3579339210943038
55,55,55,55,0.0004106019999999,-0.0003517699,0.00023189877,-2.9745792e-05,-0.5937602,-0.14734045,-1.7081136,-0.42386508,-0.43140846,0.36121666,-0.00016475914,0.00013513194,-0.053766612,-0.013342081,-0.0001647727,0.00013512281,-0.053757753,-0.013339883,537.4455,3.8429801,233.56833,300.0342,297.5097,597.54395,0.30837890277042046,0.35865889660250516
56,56,56,56,0.0004180669999999,-0.00035250987,0.00023278671,-2.9745792e-05,-0.59302723,-0.14734045,-1.7060049,-0.42386508,-0.43267632,0.36259976,-0.00016798456,0.00013783376,-0.05370024,-0.013342081,-0.00016799866,0.00013782427,-0.053691216,-0.013339839,539.709,3.8429801,235.36043,300.50555,297.97708,598.48267,0.30939446322355346,0.3595442475471914
57,57,57,57,0.0004255329999999,-0.00035324978,0.00023352669,-2.9745792e-05,-0.5930269,-0.14734045,-1.7060039,-0.42386508,-0.43382886,0.36375237,-0.00017121901,0.00014054506,-0.053700205,-0.013342081,-0.00017123367,0.0001405352,-0.05369101,-0.013339796,541.977,3.8429801,236.85913,301.2749,298.73996,600.0149,0.31023999601881225,0.36034839056437373
58,58,58,58,0.000432998,-0.00035398972,0.0002342666,-2.989378e-05,-0.593027,-0.14807348,-1.7060043,-0.42597383,-0.43486616,0.3649049,-0.00017446163,0.00014326496,-0.053700216,-0.013408459,-0.00017447685,0.0001432547,-0.053690847,-0.013406119,544.2499,3.8813136,238.36244,302.00613,299.46506,601.4712,0.31108475588016254,0.36107157656914374
59,59,59,59,0.0004404639999999,-0.00035458172,0.00023515454,-2.989378e-05,-0.59156114,-0.14807348,-1.7017872,-0.42597383,-0.4360188,0.366288,-0.00017771243,0.00014599433,-0.053567477,-0.013408459,-0.00017772823,0.00014598366,-0.05355796,-0.013406076,546.0718,3.8813136,240.17279,302.01767,299.4765,601.49414,0.31209757347955797,0.36187456246233957
60,60,60,60,0.0004479309999999,-0.00035546962,0.00023589449,-2.989378e-05,-0.592294,-0.14807348,-1.7038954,-0.42597383,-0.4372866,0.36744058,-0.00018097227,0.00014873316,-0.053633835,-0.013408459,-0.00018098865,0.0001487221,-0.05362413,-0.013406033,548.81,3.8813136,241.68666,303.24207,300.69055,603.9326,0.3129408028160226,0.36275703049534075
61,61,61,61,0.000455396,-0.00035620958,0.00023678245,-3.0041772e-05,-0.5915609,-0.14880654,-1.7017866,-0.42808267,-0.4384392,0.3688237,-0.00018424114,0.00015148145,-0.053567458,-0.013474839,-0.00018425811,0.00015146998,-0.05355759,-0.013472356,551.0973,3.9198384,243.5096,303.66785,301.11276,604.78064,0.31395175788195595,0.3635586368666569
62,62,62,62,0.0004628619999999,-0.0003568015,0.00023752237,-3.0041772e-05,-0.59082776,-0.14880654,-1.6996776,-0.42808267,-0.43947643,0.36997625,-0.00018751818,0.00015423921,-0.05350107,-0.013474839,-0.00018753577,0.00015422732,-0.053491037,-0.013472312,552.9303,3.9198384,245.03386,303.97656,301.41888,605.39545,0.31479340392334415,0.36427945719516014
63,63,63,63,0.0004703279999999,-0.00035754146,0.0002384103,-3.0041772e-05,-0.59009486,-0.14880654,-1.6975691,-0.42808267,-0.44074428,0.37135935,-0.00019080382,0.00015700643,-0.053434703,-0.013474839,-0.00019082204,0.00015699411,-0.053424507,-0.013472267,555.2261,3.9198384,246.86931,304.43695,301.8754,606.3124,0.31580247418629087,0.3651598411723242
64,64,64,64,0.000477793,-0.00035828137,0.00023915026,-3.0041772e-05,-0.59009457,-0.14880654,-1.6975683,-0.42808267,-0.44189683,0.37251192,-0.00019409851,0.00015978313,-0.053434677,-0.013474839,-0.00019411735,0.00015977037,-0.053424306,-0.013472224,557.52655,3.9198384,248.40413,305.20255,302.63455,607.8371,0.3166425792454382,0.36595948983994164
65,65,65,65,0.0004852589999999,-0.00035916932,0.00023989017,-3.0041772e-05,-0.5908279,-0.14880654,-1.699678,-0.42808267,-0.44316468,0.37366444,-0.00019740223,0.00016256842,-0.053501084,-0.013474839,-0.00019742172,0.00016255521,-0.053490523,-0.013472179,560.29346,3.9198384,249.94357,306.43,303.85168,610.2817,0.31748194272147184,0.3668383966342826
66,66,66,66,0.0004927239999999,-0.0003599093,0.00024077813,-3.0189758e-05,-0.59009486,-0.14953956,-1.6975691,-0.4301914,-0.44431728,0.37504756,-0.00020071499,0.00016536318,-0.053434703,-0.013541216,-0.00020073513,0.00016534951,-0.05342398,-0.013538498,562.6045,3.958552,251.79733,306.8486,304.26675,611.11536,0.31848831961125496,0.367636739326763
67,67,67,67,0.0005001899999999,-0.00036064925,0.00024151808,-3.0189758e-05,-0.5900949,-0.14953956,-1.6975694,-0.4301914,-0.4454699,0.37620014,-0.00020403635,0.0001681674,-0.05343471,-0.013541216,-0.00020405716,0.00016815326,-0.053423807,-0.013538453,564.9203,3.958552,253.34735,307.61438,305.0261,612.6405,0.31932617951563697,0.36843445901290484
68,68,68,68,0.0005076549999999,-0.00036138916,0.00024240602,-3.0189758e-05,-0.58936167,-0.14953956,-1.6954598,-0.4301914,-0.44673768,0.37758327,-0.00020736674,0.00017098109,-0.053368308,-0.013541216,-0.00020738824,0.00017096648,-0.05335724,-0.013538408,567.24066,3.958552,255.21364,308.06848,305.47635,613.5448,0.3203307103086436,0.36931114579705276
69,69,69,69,0.00051512,-0.0003621291,0.00024314596,-3.0337747e-05,-0.58936167,-0.1502726,-1.6954598,-0.43230018,-0.44777495,0.3787358,-0.00021070574,0.00017380425,-0.053368308,-0.013607594,-0.00021072794,0.00017378914,-0.05335706,-0.013604727,569.5658,3.9974566,256.77408,308.79428,306.19608,614.99036,0.3211669923484947,0.37002786061366905
