,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.009451737,-0.000100188554,0.00010004057,-0.00010004057,-0.00073302066,-0.49553302,-0.0021087343,-1.4255362,-0.07974643,0.15925728,0.0,0.0,-6.986742e-05,-0.047231432,0.0,0.0,-6.986742e-05,-0.047231432
1,0.009464828,-0.00010033654,0.000100188554,-0.000100188554,-0.00073302066,-0.49626604,-0.0021087343,-1.427645,-0.079864234,0.15949287,-1.0447355e-06,2.086387e-06,-6.986742e-05,-0.047301296,-1.0447361e-06,2.0863847e-06,-6.986735e-05,-0.047301393
2,0.009477919,-0.00010063255,0.00010033654,-0.00010033654,-0.0014662215,-0.49699906,-0.004217987,-1.4297537,-0.080099836,0.15972844,-2.0917842e-06,4.175858e-06,-0.00013975201,-0.047371164,-2.0917864e-06,4.1758494e-06,-0.00013975172,-0.04737136
3,0.009491011,-0.000100780526,0.00010033654,-0.00010063255,-0.002199206,-0.4984653,-0.0063266177,-1.4339716,-0.07998202,0.15972844,-3.139604e-06,6.266871e-06,-0.000209616,-0.04751092,-3.139609e-06,6.2668514e-06,-0.00020961535,-0.047511216
4,0.009504101,-0.00010107649,0.00010048457,-0.000100780526,-0.0029319746,-0.4991983,-0.008434626,-1.4360802,-0.08021763,0.1599641,-4.1881945e-06,8.359427e-06,-0.00027945937,-0.047580782,-4.188203e-06,8.359391e-06,-0.0002794582,-0.04758118
5,0.009517192,-0.000101224476,0.00010063255,-0.00010092851,-0.0029320105,-0.4999313,-0.00843473,-1.438189,-0.080335416,0.16019967,-5.2390983e-06,1.0455066e-05,-0.0002794628,-0.04765065,-5.239112e-06,1.0455012e-05,-0.00027946135,-0.04765115
6,0.0095302835,-0.00010152044,0.00010063255,-0.000101224476,-0.004398016,-0.5013973,-0.0126520945,-1.4424064,-0.08033542,0.16019967,-6.2907734e-06,1.2552248e-05,-0.00041919423,-0.04779038,-6.290793e-06,1.2552169e-05,-0.00041919158,-0.047790978
7,0.009543374,-0.00010166848,0.000100780526,-0.00010137246,-0.004398304,-0.5021303,-0.012652924,-1.4445151,-0.08045325,0.16043524,-7.3432193e-06,1.4650972e-05,-0.0004192217,-0.047860246,-7.3432466e-06,1.4650865e-05,-0.00041921862,-0.047860947
8,0.009556466,-0.00010196444,0.00010092851,-0.00010152044,-0.005131289,-0.5028633,-0.014761554,-1.4466237,-0.080688834,0.16067083,-8.3979785e-06,1.675278e-05,-0.0004890857,-0.04793011,-8.398014e-06,1.675264e-05,-0.00048908155,-0.047930915
9,0.009569556,-0.00010211242,0.00010092851,-0.00010166848,-0.0058642733,-0.5035966,-0.016870186,-1.4487332,-0.080688775,0.16067083,-9.45428e-06,1.885613e-05,-0.00055894966,-0.048000004,-9.454325e-06,1.8855952e-05,-0.00055894436,-0.04800091
10,0.009582647,-0.00010240839,0.00010107649,-0.000101816455,-0.00659733,-0.50432956,-0.018979022,-1.4508418,-0.080924354,0.1609064,-1.0512123e-05,2.096102e-05,-0.0006288205,-0.04806987,-1.0512178e-05,2.09608e-05,-0.00062881387,-0.048070874
11,0.009595739,-0.00010255637,0.000101224476,-0.00010211242,-0.006597294,-0.5057956,-0.01897892,-1.4550592,-0.08092436,0.16114198,-1.15715075e-05,2.3068997e-05,-0.00062881707,-0.0482096,-1.1571574e-05,2.3068731e-05,-0.0006288098,-0.048210714
12,0.009608829,-0.000102852384,0.00010137246,-0.000102260405,-0.007330531,-0.5065286,-0.021088276,-1.457168,-0.08115997,0.16137756,-1.2632434e-05,2.5180056e-05,-0.0006987051,-0.048279464,-1.2632514e-05,2.517974e-05,-0.00069869624,-0.04828068
13,0.009621921,-0.00010300037,0.00010137246,-0.00010240839,-0.008063552,-0.50726163,-0.02319701,-1.4592767,-0.08115998,0.16137756,-1.3694904e-05,2.7292657e-05,-0.00076857256,-0.048349332,-1.36949975e-05,2.7292284e-05,-0.000768562,-0.04835065
14,0.009635012,-0.000103296334,0.00010152044,-0.000102704355,-0.008796573,-0.5087276,-0.025305744,-1.4634941,-0.08127777,0.16161312,-1.4758144e-05,2.9406801e-05,-0.00083843997,-0.048489064,-1.4758252e-05,2.9406368e-05,-0.0008384276,-0.04849049
15,0.009648102,-0.00010344432,0.00010166848,-0.000102852384,-0.00879632,-0.50946087,-0.025305018,-1.4656034,-0.08139556,0.1618488,-1.5822927e-05,3.152403e-05,-0.00083841593,-0.048558954,-1.582305e-05,3.1523534e-05,-0.00083840266,-0.048560485
