,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0,0,0,0,0.0,-0.00016915145,4.1584914e-05,-2.5602098e-05,-0.631878,-0.12681541,-1.8177698,-0.36481917,-0.144187,0.064774655,0.0,0.0,-0.05721828,-0.011483481,0.0,0.0,-0.05721828,-0.011483481,124.27064,2.8468735,7.510843,113.912926,112.95445,226.86737,0.06276318522344249,0.13469434113768616
1,1,1,1,7.756000000001123e-06,-0.0001694474,4.1732907e-05,-2.575009e-05,-0.6326109,-0.12754846,-1.8198782,-0.366928,-0.14441751,0.06500518,-1.1191787e-06,5.0327293e-07,-0.05728465,-0.011549862,-1.1191793e-06,5.0327276e-07,-0.057284586,-0.011549849,124.70587,2.8798814,7.5643973,114.26159,113.300186,227.56177,0.06297966299932521,0.1348957826709631
2,2,2,2,1.5512000000002246e-05,-0.00016974342,4.202888e-05,-2.575009e-05,-0.63261104,-0.12754846,-1.8198786,-0.366928,-0.14487857,0.0654662,-2.241039e-06,1.0092275e-06,-0.05728466,-0.011549862,-2.2410416e-06,1.009227e-06,-0.057284534,-0.011549836,125.14197,2.8798814,7.6720734,114.59001,113.62585,228.21585,0.06341244985722315,0.1352985789805026
3,3,3,3,2.3267000000000423e-05,-0.00017018737,4.2176864e-05,-2.575009e-05,-0.63407713,-0.12754846,-1.8240961,-0.366928,-0.14533958,0.06569671,-3.3664753e-06,1.5178639e-06,-0.057417415,-0.011549862,-3.366481e-06,1.5178628e-06,-0.05741722,-0.011549823,125.797424,2.8798814,7.7261944,115.19134,114.222115,229.41345,0.0636287730672579,0.1357011694553241
4,4,4,4,3.102200000000208e-05,-0.00017048333,4.2472846e-05,-2.5898078e-05,-0.63407695,-0.12828149,-1.8240957,-0.36903676,-0.14568534,0.06615774,-4.4950402e-06,2.029182e-06,-0.057417404,-0.011616239,-4.4950502e-06,2.02918e-06,-0.057417147,-0.011616187,126.23532,2.913078,7.8350143,115.487236,114.51552,230.00275,0.06406128853020324,0.1360030081648089
5,5,5,5,3.877900000000267e-05,-0.00017092733,4.262083e-05,-2.5898078e-05,-0.6355433,-0.12828149,-1.828314,-0.36903676,-0.1461464,0.06638825,-5.6267336e-06,2.5431818e-06,-0.057550184,-0.011616239,-5.6267495e-06,2.5431784e-06,-0.05754986,-0.011616174,126.893715,2.913078,7.8897076,116.090935,115.114136,231.20508,0.06427747144206411,0.13640535882447824
6,6,6,6,4.6535000000000326e-05,-0.0001712233,4.2916814e-05,-2.5898078e-05,-0.6355432,-0.12828149,-1.8283137,-0.36903676,-0.14660743,0.06684929,-6.762003e-06,3.0598633e-06,-0.057550177,-0.011616239,-6.762026e-06,3.0598585e-06,-0.05754979,-0.011616161,127.33355,2.913078,7.999669,116.42081,115.44123,231.86203,0.06470971585791874,0.1368075214990586
7,7,7,7,5.429100000000145e-05,-0.00017151928,4.3064803e-05,-2.5898078e-05,-0.6362762,-0.12828149,-1.8304224,-0.36903676,-0.1469532,0.067079805,-7.900401e-06,3.5792266e-06,-0.05761655,-0.011616239,-7.900432e-06,3.5792202e-06,-0.057616096,-0.011616147,127.77413,2.913078,8.0549345,116.80612,115.82331,232.62943,0.06492576333713153,0.13710903522239062
8,8,8,8,6.204700000000257e-05,-0.00017196321,4.3360782e-05,-2.6046064e-05,-0.6370091,-0.1290145,-1.8325309,-0.3711455,-0.1474142,0.06754084,-9.041928e-06,4.1012718e-06,-0.057682917,-0.011682617,-9.041969e-06,4.101263e-06,-0.057682395,-0.011682511,128.43642,2.946465,8.166036,117.32391,116.33675,233.66066,0.06535772300007998,0.1375108889152245
9,9,9,9,6.980200000000075e-05,-0.0001724072,4.350877e-05,-2.6046064e-05,-0.6384753,-0.1290145,-1.8367487,-0.3711455,-0.14787525,0.06777135,-1.018703e-05,4.6259984e-06,-0.057815686,-0.011682617,-1.0187082e-05,4.625988e-06,-0.057815097,-0.011682497,129.1005,2.946465,8.221871,117.93215,116.939865,234.87201,0.06557362585679095,0.13791262474527483
10,10,10,10,7.75570000000024e-05,-0.00017270316,4.3804746e-05,-2.6046064e-05,-0.63847524,-0.1290145,-1.8367485,-0.3711455,-0.14833626,0.06823238,-1.1335707e-05,5.153407e-06,-0.05781568,-0.011682617,-1.1335772e-05,5.1533934e-06,-0.057815023,-0.011682484,129.5441,2.946465,8.334113,118.26352,117.26844,235.53195,0.06600530113964193,0.1383141644154546
11,11,11,11,8.531300000000006e-05,-0.00017299913,4.3952736e-05,-2.6046064e-05,-0.6392082,-0.1290145,-1.8388572,-0.3711455,-0.14868203,0.06846289,-1.2487514e-05,5.683497e-06,-0.057882052,-0.011682617,-1.2487592e-05,5.683481e-06,-0.05788133,-0.01168247,129.9885,2.946465,8.39052,118.65151,117.65317,236.30469,0.06622106424272046,0.13861522427563677
12,12,12,12,9.306900000000118e-05,-0.00017344314,4.4248714e-05,-2.6194057e-05,-0.6399415,-0.12974757,-1.8409666,-0.37325433,-0.14914308,0.06892392,-1.364245e-05,6.216269e-06,-0.05794845,-0.011748997,-1.3642542e-05,6.21625e-06,-0.05794766,-0.011748836,130.6566,2.9800434,8.503904,119.17265,118.16993,237.34259,0.06665246019313338,0.13901651678844
13,13,13,13,0.000100825,-0.0001737391,4.4396704e-05,-2.6194057e-05,-0.6406744,-0.12974757,-1.843075,-0.37325433,-0.14948884,0.069154434,-1.4800513e-05,6.751723e-06,-0.058014818,-0.011748997,-1.4800623e-05,6.7517e-06,-0.05801396,-0.011748822,131.10286,2.9800434,8.560883,119.56194,118.55594,238.11789,0.06686808746466154,0.13931735660502775
14,14,14,14,0.000108582,-0.00017418305,4.4692682e-05,-2.6194057e-05,-0.6414073,-0.12974757,-1.8451834,-0.37325433,-0.15006512,0.06961547,-1.5962152e-05,7.2898583e-06,-0.058081187,-0.011748997,-1.596228e-05,7.289832e-06,-0.05808026,-0.011748809,131.77373,2.9800434,8.675407,120.118286,119.107605,239.22589,0.06729921005178847,0.1398185668589189
15,15,15,15,0.000116337,-0.00017447906,4.484067e-05,-2.6342044e-05,-0.6421405,-0.1304806,-1.8472927,-0.37536308,-0.15029566,0.06984598,-1.712692e-05,7.830676e-06,-0.05814758,-0.011815375,-1.7127068e-05,7.830645e-06,-0.058146585,-0.011815173,132.222,3.013811,8.732957,120.47523,119.46154,239.93677,0.06751469418766005,0.1400190049839089
16,16,16,16,0.000124093,-0.00017477502,4.5136654e-05,-2.6342044e-05,-0.64214045,-0.1304806,-1.8472924,-0.37536308,-0.15075669,0.07030702,-1.8294371e-05,8.374174e-06,-0.058147572,-0.011815375,-1.8294539e-05,8.37414e-06,-0.058146507,-0.011815159,132.67093,3.013811,8.848625,120.808495,119.79201,240.6005,0.0679455418954005,0.14041971729814098
17,17,17,17,0.000131848,-0.00017521897,4.5432625e-05,-2.6342044e-05,-0.6428734,-0.1304806,-1.8494011,-0.37536308,-0.15133294,0.07076804,-1.9465844e-05,8.921249e-06,-0.058213945,-0.011815375,-1.9466033e-05,8.921209e-06,-0.058212813,-0.011815145,133.3458,3.013811,8.965051,121.366936,120.34575,241.71268,0.06837618537515291,0.1409203494234295
18,18,18,18,0.000139604,-0.00017551494,4.558061e-05,-2.6342044e-05,-0.6436064,-0.1304806,-1.8515097,-0.37536308,-0.15167873,0.07099855,-2.0640891e-05,9.471006e-06,-0.05828032,-0.011815375,-2.0641104e-05,9.47096e-06,-0.058279116,-0.011815131,133.79666,3.013811,9.023548,121.7593,120.73481,242.49411,0.06859143758981204,0.14122064317104943
19,19,19,19,0.00014736,-0.00017595894,4.5876594e-05,-2.6490032e-05,-0.64433956,-0.13121362,-1.8536187,-0.37747186,-0.15213978,0.071459584,-2.1819069e-05,1.0023444e-05,-0.058346707,-0.011881753,-2.1819307e-05,1.0023393e-05,-0.058345433,-0.011881494,134.47444,3.0477688,9.14112,122.28555,121.25664,243.54219,0.06902181613471783,0.14162089171854023
20,20,20,20,0.000155116,-0.0001762549,4.6172572e-05,-2.6490032e-05,-0.64433956,-0.13121362,-1.8536187,-0.37747186,-0.1526008,0.07192062,-2.300082e-05,1.0579457e-05,-0.058346707,-0.011881753,-2.3001086e-05,1.05794015e-05,-0.058345366,-0.01188148,134.9272,3.0477688,9.259451,122.61998,121.58825,244.20822,0.06945201139942148,0.14202095410313104
21,21,21,21,0.000162872,-0.00017669884,4.632056e-05,-2.6490032e-05,-0.6458054,-0.13121362,-1.8578359,-0.37747186,-0.1530618,0.07215113,-2.4186149e-05,1.1138152e-05,-0.058479447,-0.011881753,-2.4186442e-05,1.11380905e-05,-0.05847803,-0.011881465,135.60774,3.0477688,9.318901,123.24107,122.20412,245.44519,0.06966703218954949,0.14242083915668827
22,22,22,22,0.000170628,-0.00017699486,4.6616544e-05,-2.6638025e-05,-0.64580566,-0.13194668,-1.8578365,-0.3795807,-0.15340759,0.07261217,-2.5374606e-05,1.169953e-05,-0.05847947,-0.011948133,-2.5374928e-05,1.16994615e-05,-0.058477987,-0.011947829,136.06247,3.0819182,9.4383745,123.54218,122.50269,246.04488,0.07009695376374026,0.14272068272200075
23,23,23,23,0.000178384,-0.00017743882,4.676453e-05,-2.6638025e-05,-0.6472717,-0.13194668,-1.8620539,-0.3795807,-0.15386863,0.07284267,-2.6566193e-05,1.2263588e-05,-0.05861222,-0.011948133,-2.6566546e-05,1.2263514e-05,-0.058610663,-0.011947815,136.74591,3.0819182,9.498395,124.1656,123.120865,247.28647,0.07031182661642345,0.14312032278428696
24,24,24,24,0.00018614,-0.00017773478,4.7060505e-05,-2.6638025e-05,-0.64727163,-0.13194668,-1.8620538,-0.3795807,-0.15432963,0.0733037,-2.7761353e-05,1.2830329e-05,-0.058612216,-0.011948133,-2.7761738e-05,1.2830247e-05,-0.05861059,-0.011947801,137.20245,3.0819182,9.619007,124.50153,123.45397,247.9555,0.0707414618114281,0.14351976854604703
25,25,25,25,0.000193894,-0.00017817877,4.7356483e-05,-2.6786012e-05,-0.6480048,-0.13267972,-1.8641628,-0.38168946,-0.15479068,0.073764734,-2.896009e-05,1.3400646e-05,-0.0586786,-0.012014511,-2.896051e-05,1.3400556e-05,-0.058676902,-0.012014163,137.8888,3.1162565,9.740381,125.032166,123.98014,249.0123,0.0711709162245106,0.14391909811248865
26,26,26,26,0.00020165,-0.00017847474,4.750447e-05,-2.6786012e-05,-0.6487378,-0.13267972,-1.8662716,-0.38168946,-0.15513645,0.07399524,-3.0161957e-05,1.3973644e-05,-0.058744982,-0.012014511,-3.0162411e-05,1.3973546e-05,-0.05874321,-0.012014149,138.34727,3.1162565,9.8013525,125.42966,124.37429,249.80396,0.07138556404705623,0.14421847552408912
27,27,27,27,0.000209406,-0.00017891874,4.780045e-05,-2.6786012e-05,-0.6494709,-0.13267972,-1.8683807,-0.38168946,-0.15571275,0.07445628,-3.13674e-05,1.4549323e-05,-0.05881137,-0.012014511,-3.136789e-05,1.4549218e-05,-0.058809526,-0.012014134,139.03647,3.1162565,9.92387,125.996346,124.9362,250.93256,0.07181474758020566,0.14471725321321524
28,28,28,28,0.0002171619999999,-0.0001792147,4.8096434e-05,-2.6933998e-05,-0.6494708,-0.13341273,-1.8683802,-0.38379818,-0.15605853,0.07491732,-3.2576416e-05,1.5128579e-05,-0.058811355,-0.012080887,-3.2576943e-05,1.5128465e-05,-0.05880944,-0.012080493,139.49683,3.1507847,10.047149,126.29888,125.23619,251.53506,0.07224374699386818,0.1450164004563444
29,29,29,29,0.000224918,-0.00017965866,4.824442e-05,-2.6933998e-05,-0.6509369,-0.13341273,-1.8725979,-0.38379818,-0.15651955,0.07514782,-3.378856e-05,1.5710517e-05,-0.058944117,-0.012080887,-3.3789132e-05,1.5710393e-05,-0.058942124,-0.012080479,140.18883,3.1507847,10.109071,126.92896,125.86098,252.78995,0.07245815910315254,0.14541510699956944
30,30,30,30,0.000232674,-0.00017995462,4.854041e-05,-2.6933998e-05,-0.6509368,-0.13341273,-1.8725975,-0.38379818,-0.15698057,0.07560887,-3.5004283e-05,1.6295135e-05,-0.058944102,-0.012080887,-3.5004894e-05,1.6295002e-05,-0.05894204,-0.0120804645,140.65108,3.1507847,10.233494,127.2668,126.19597,253.46277,0.07288689193862931,0.14581365463924045
31,31,31,31,0.0002404319999999,-0.00018039861,4.8688395e-05,-2.7081991e-05,-0.65240294,-0.1341458,-1.8768153,-0.38590702,-0.15732636,0.075839385,-3.6223133e-05,1.6882435e-05,-0.05907687,-0.012147268,-3.6223788e-05,1.6882293e-05,-0.059074733,-0.012146829,141.34596,3.185505,10.295987,127.86448,126.78862,254.6531,0.07310118015155427,0.14611248276621935
32,32,32,32,0.000248187,-0.00018069458,4.8984355e-05,-2.7081991e-05,-0.652403,-0.1341458,-1.8768156,-0.38590702,-0.15778737,0.07630038,-3.7445112e-05,1.747242e-05,-0.059076875,-0.012147268,-3.744581e-05,1.7472266e-05,-0.059074663,-0.012146814,141.81017,3.185505,10.421539,128.20311,127.124405,255.32751,0.07352958634946723,0.1465107439834717
33,33,33,33,0.000255942,-0.00018113859,4.9280323e-05,-2.7229979e-05,-0.6531363,-0.13487881,-1.8789251,-0.38801578,-0.15824842,0.076761395,-3.8670663e-05,1.8065977e-05,-0.05914328,-0.0122136455,-3.8671413e-05,1.8065813e-05,-0.05914099,-0.012213173,142.50792,3.2204137,10.547855,128.73965,127.65644,256.3961,0.07395782766831693,0.14690888118677473
34,34,34,34,0.0002636989999999,-0.00018143455,4.9428352e-05,-2.7229979e-05,-0.653869,-0.13487881,-1.8810328,-0.38801578,-0.15859422,0.076991975,-3.9899347e-05,1.8662216e-05,-0.059209626,-0.0122136455,-3.9900144e-05,1.8662042e-05,-0.059207264,-0.012213158,142.97398,3.2204137,10.611318,129.14226,128.05565,257.1979,0.07417194689300899,0.14720739088838108
35,35,35,35,0.0002714519999999,-0.0001818785,4.972432e-05,-2.7229979e-05,-0.65460205,-0.13487881,-1.8831416,-0.38801578,-0.15917048,0.07745299,-4.1131607e-05,1.9261139e-05,-0.059276003,-0.0122136455,-4.113245e-05,1.9260953e-05,-0.059273567,-0.0122131435,143.67453,3.2204137,10.738776,129.71533,128.6239,258.33923,0.07459991327370175,0.14770464586156629
36,36,36,36,0.000279207,-0.00018217451,5.0020284e-05,-2.7229979e-05,-0.6546022,-0.13487881,-1.8831424,-0.38801578,-0.15963152,0.07791399,-4.2367887e-05,1.9863635e-05,-0.059276026,-0.0122136455,-4.2368785e-05,1.9863437e-05,-0.059273515,-0.012213128,144.14258,3.2204137,10.866993,130.05516,128.96086,259.01602,0.07502768266175258,0.14810229948276837
37,37,37,37,0.000286962,-0.00018261845,5.0316252e-05,-2.7377968e-05,-0.65533525,-0.13561186,-1.8852509,-0.39012456,-0.16009252,0.07837501,-4.3607746e-05,2.0469708e-05,-0.0593424,-0.012280025,-4.3608696e-05,2.0469499e-05,-0.05933981,-0.012279489,144.84595,3.2555134,10.995973,130.59448,129.49565,260.09015,0.07545528768781778,0.14849976055841332
38,38,38,38,0.0002947189999999,-0.00018291442,5.046423e-05,-2.7377968e-05,-0.6560683,-0.13561186,-1.8873597,-0.39012456,-0.16043827,0.07860551,-4.485073e-05,2.1078462e-05,-0.05940878,-0.012280025,-4.4851735e-05,2.107824e-05,-0.059406117,-0.012279474,145.31584,3.2555134,11.060744,130.99959,129.89735,260.89694,0.07566901238188913,0.1487977527281776
39,39,39,39,0.000302475,-0.00018335841,5.0760245e-05,-2.7377968e-05,-0.6568012,-0.13561186,-1.8894682,-0.39012456,-0.16101462,0.0790666,-4.609729e-05,2.1689899e-05,-0.059475146,-0.012280025,-4.6098354e-05,2.1689664e-05,-0.059472404,-0.012279458,146.02216,3.2555134,11.1908865,131.57576,130.46867,262.04443,0.07609640818951142,0.149294295229061
40,40,40,40,0.000310232,-0.00018365438,5.105621e-05,-2.7525955e-05,-0.6568013,-0.1363449,-1.8894684,-0.39223334,-0.16136038,0.07952761,-4.734743e-05,2.230491e-05,-0.059475154,-0.012346403,-4.734855e-05,2.2304663e-05,-0.059472337,-0.012345818,146.49394,3.290803,11.321767,131.88138,130.77171,262.65308,0.07652354730150707,0.14959205937357237
41,41,41,41,0.0003179869999999,-0.00018409833,5.1204195e-05,-2.7525955e-05,-0.6582673,-0.1363449,-1.8936858,-0.39223334,-0.16182138,0.079758115,-4.8600694e-05,2.2922604e-05,-0.059607908,-0.012346403,-4.8601876e-05,2.2922342e-05,-0.05960501,-0.012345803,147.20303,3.290803,11.387494,132.52475,131.40967,263.93442,0.07673704845904895,0.1499889288858835
