,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.05111371,-0.00025143338,-3.4037473e-06,-6.7334986e-05,-1.26229,-0.3335318,-3.6313224,-0.95949537,-0.14072932,-0.00530184,0.0,0.0,-0.11430381,-0.030202216,0.0,0.0,-0.11430381,-0.030202216
1,0.051122934,-0.0002518773,-2.95978e-06,-6.17114e-05,-1.2622898,-0.30567634,-3.6313214,-0.87936157,-0.14580064,-0.0046102954,-1.3215673e-06,-4.5717925e-08,-0.11430379,-0.027679829,-1.3215682e-06,-4.5717925e-08,-0.11430364,-0.027679827
2,0.051132157,-0.00025246924,-2.663805e-06,-6.4523214e-05,-1.2637559,-0.3196042,-3.635539,-0.91942877,-0.14430223,-0.0041492702,-2.6596142e-06,-8.611983e-08,-0.11443655,-0.028941032,-2.6596176e-06,-8.611983e-08,-0.11443625,-0.02894103
3,0.051141385,-0.00025291325,-2.2198374e-06,-5.6087818e-05,-1.263756,-0.27782094,-3.6355395,-0.7992279,-0.15156351,-0.0034577253,-4.024241e-06,-1.2120572e-07,-0.11443656,-0.025157448,-4.0242494e-06,-1.2120573e-07,-0.1144361,-0.025157444
4,0.05115061,-0.0002533572,-1.7758698e-06,-6.17114e-05,-1.2637559,-0.30567634,-3.635539,-0.87936157,-0.14787528,-0.00276618,-5.405348e-06,-1.4991235e-07,-0.11443655,-0.027679829,-5.4053626e-06,-1.4991237e-07,-0.11443593,-0.027679825
5,0.051159833,-0.0002538012,-1.3319025e-06,-6.4523214e-05,-1.2637562,-0.3196042,-3.63554,-0.91942877,-0.14637692,-0.0020746351,-6.762533e-06,-1.7223974e-07,-0.114436574,-0.028941032,-6.7625556e-06,-1.7223975e-07,-0.1144358,-0.028941026
6,0.051169056,-0.00025424513,-8.879349e-07,-6.17114e-05,-1.2637559,-0.30567634,-3.635539,-0.87936157,-0.14925836,-0.00138309,-8.126097e-06,-1.8818787e-07,-0.11443655,-0.027679829,-8.12613e-06,-1.8818788e-07,-0.11443562,-0.027679823
7,0.05117828,-0.00025468913,-4.4396745e-07,-5.8899634e-05,-1.2637562,-0.2917488,-3.63554,-0.8392951,-0.15213978,-0.000691545,-9.516241e-06,-1.9775673e-07,-0.114436574,-0.02641865,-9.516286e-06,-1.9775676e-07,-0.11443549,-0.026418645
8,0.051187508,-0.00025528105,0.0,-6.4523214e-05,-1.2644889,-0.3196042,-3.6376479,-0.91942877,-0.14856678,0.0,-1.0903195e-05,-2.0094636e-07,-0.11450293,-0.028941032,-1.0903254e-05,-2.0094639e-07,-0.11450168,-0.028941026
9,0.05119673,-0.00025572503,2.9597996e-07,-6.17114e-05,-1.265222,-0.30567634,-3.639757,-0.87936157,-0.151333,0.00046103259,-1.22864285e-05,-1.9881993e-07,-0.11456931,-0.027679829,-1.2286504e-05,-1.9881996e-07,-0.1145679,-0.027679823
10,0.051205955,-0.000256169,7.399474e-07,-6.4523214e-05,-1.2652221,-0.3196042,-3.6397572,-0.91942877,-0.14983462,0.0011525776,-1.367551e-05,-1.9137745e-07,-0.11456932,-0.028941032,-1.36756025e-05,-1.9137747e-07,-0.11456776,-0.028941026
11,0.05121518,-0.00025661296,1.1839101e-06,-5.8899634e-05,-1.265222,-0.2917488,-3.639757,-0.8392951,-0.15490595,0.0018441152,-1.508107e-05,-1.7755575e-07,-0.11456931,-0.02641865,-1.5081184e-05,-1.7755576e-07,-0.11456758,-0.026418645
12,0.051224407,-0.00025720487,1.6278776e-06,-6.4523214e-05,-1.2659549,-0.3196042,-3.6418653,-0.91942877,-0.15133291,0.0025356603,-1.649354e-05,-1.5735483e-07,-0.114635676,-0.028941032,-1.6493677e-05,-1.5735485e-07,-0.11463378,-0.028941028
13,0.05123363,-0.00025764888,2.071845e-06,-6.4523214e-05,-1.2659551,-0.3196042,-3.6418657,-0.91942877,-0.15202451,0.0032272055,-1.7892722e-05,-1.3077467e-07,-0.11463569,-0.028941032,-1.7892882e-05,-1.3077467e-07,-0.11463364,-0.028941028
14,0.051242854,-0.0002580928,2.5158126e-06,-6.4523214e-05,-1.2659547,-0.3196042,-3.6418648,-0.91942877,-0.15271603,0.0039187507,-1.9298282e-05,-9.781524e-08,-0.11463566,-0.028941032,-1.9298468e-05,-9.7815246e-08,-0.11463345,-0.028941028
