,Time,Incident Raw,Transmitted Raw
198,-0.39749604,2.95978e-06,-7.399474e-07
199,-0.39748353,2.95978e-06,-7.399474e-07
200,-0.39747104,2.95978e-06,-7.399474e-07
201,-0.39745852,2.95978e-06,-7.399474e-07
202,-0.39744604,2.95978e-06,-7.399474e-07
203,-0.39743352,2.95978e-06,-7.399474e-07
204,-0.39742103,2.95978e-06,-7.399474e-07
205,-0.39740852,2.95978e-06,-7.399474e-07
206,-0.39739603,2.95978e-06,-7.399474e-07
207,-0.39738354,2.95978e-06,-7.399474e-07
208,-0.39737102,2.95978e-06,-7.399474e-07
209,-0.39735854,2.95978e-06,-7.399474e-07
210,-0.39734602,2.8117925e-06,-7.399474e-07
211,-0.39733353,2.8117925e-06,-7.399474e-07
212,-0.39732102,2.8117925e-06,-7.399474e-07
213,-0.39730853,2.8117925e-06,-7.399474e-07
214,-0.39729604,2.8117925e-06,-7.399474e-07
215,-0.39728352,2.95978e-06,-7.399474e-07
216,-0.39727104,2.95978e-06,-7.399474e-07
217,-0.39725852,2.95978e-06,-7.399474e-07
218,-0.39724603,2.95978e-06,-7.399474e-07
219,-0.39723352,2.95978e-06,-7.399474e-07
220,-0.39722103,2.95978e-06,-7.399474e-07
221,-0.39720854,2.95978e-06,-7.399474e-07
222,-0.39719602,2.95978e-06,-7.399474e-07
223,-0.39718354,2.95978e-06,-7.399474e-07
224,-0.39717102,2.95978e-06,-7.399474e-07
225,-0.39715853,2.95978e-06,-7.399474e-07
226,-0.39714602,2.95978e-06,-7.399474e-07
227,-0.39713353,2.95978e-06,-7.399474e-07
228,-0.39712104,2.95978e-06,-7.399474e-07
229,-0.39710853,2.95978e-06,-7.399474e-07
230,-0.39709604,2.95978e-06,-7.399474e-07
231,-0.39708352,2.95978e-06,-7.399474e-07
232,-0.39707103,2.95978e-06,-5.9195503e-07
233,-0.39705852,2.95978e-06,-5.9195503e-07
234,-0.39704603,2.95978e-06,-5.9195503e-07
235,-0.39703354,2.95978e-06,-5.9195503e-07
236,-0.39702103,2.95978e-06,-5.9195503e-07
237,-0.39700854,2.95978e-06,-5.9195503e-07
238,-0.39699602,2.95978e-06,-5.9195503e-07
239,-0.39698353,2.95978e-06,-5.9195503e-07
240,-0.39697102,2.95978e-06,-5.9195503e-07
241,-0.39695853,2.95978e-06,-5.9195503e-07
242,-0.39694604,2.95978e-06,-5.9195503e-07
243,-0.39693353,2.95978e-06,-5.9195503e-07
244,-0.39692104,2.95978e-06,-5.9195503e-07
245,-0.39690852,2.95978e-06,-5.9195503e-07
246,-0.39689603,2.95978e-06,-5.9195503e-07
247,-0.39688352,2.95978e-06,-5.9195503e-07
248,-0.39687103,2.95978e-06,-5.9195503e-07
249,-0.39685854,2.95978e-06,-5.9195503e-07
250,-0.39684603,2.95978e-06,-5.9195503e-07
251,-0.39683354,2.95978e-06,-5.9195503e-07
252,-0.39682102,2.95978e-06,-5.9195503e-07
253,-0.39680853,2.95978e-06,-5.9195503e-07
254,-0.39679602,2.95978e-06,-5.9195503e-07
255,-0.39678353,2.95978e-06,-5.9195503e-07
256,-0.39677104,2.95978e-06,-5.9195503e-07
257,-0.39675853,2.95978e-06,-5.9195503e-07
258,-0.39674604,2.95978e-06,-5.9195503e-07
259,-0.39673352,2.95978e-06,-5.9195503e-07
260,-0.39672104,2.95978e-06,-5.9195503e-07
261,-0.39670852,2.95978e-06,-5.9195503e-07
262,-0.39669603,2.95978e-06,-5.9195503e-07
263,-0.39668354,2.95978e-06,-5.9195503e-07
264,-0.39667103,2.95978e-06,-5.9195503e-07
265,-0.39665854,2.95978e-06,-5.9195503e-07
266,-0.39664602,2.95978e-06,-5.9195503e-07
267,-0.39663354,2.95978e-06,-5.9195503e-07
268,-0.39662102,2.95978e-06,-5.9195503e-07
269,-0.39660853,2.95978e-06,-5.9195503e-07
270,-0.39659604,2.95978e-06,-5.9195503e-07
271,-0.39658353,2.95978e-06,-5.9195503e-07
272,-0.39657104,2.95978e-06,-4.4396745e-07
273,-0.39655852,2.95978e-06,-5.9195503e-07
274,-0.39654604,2.95978e-06,-4.4396745e-07
275,-0.39653352,2.95978e-06,-4.4396745e-07
276,-0.39652103,2.95978e-06,-4.4396745e-07
277,-0.39650854,2.95978e-06,-4.4396745e-07
278,-0.39649603,2.8117925e-06,-4.4396745e-07
279,-0.39648354,2.8117925e-06,-4.4396745e-07
280,-0.39647102,2.8117925e-06,-4.4396745e-07
281,-0.39645854,2.8117925e-06,-4.4396745e-07
282,-0.39644602,2.8117925e-06,-4.4396745e-07
283,-0.39643353,2.95978e-06,-4.4396745e-07
284,-0.39642102,2.95978e-06,-4.4396745e-07
285,-0.39640853,2.95978e-06,-4.4396745e-07
286,-0.39639604,2.95978e-06,-4.4396745e-07
287,-0.39638352,2.95978e-06,-4.4396745e-07
288,-0.39637104,2.95978e-06,-4.4396745e-07
289,-0.39635852,2.95978e-06,-2.9597996e-07
290,-0.39634603,2.95978e-06,-2.9597996e-07
291,-0.39633352,2.95978e-06,-2.9597996e-07
292,-0.39632103,2.95978e-06,-2.9597996e-07
293,-0.39630854,2.95978e-06,-2.9597996e-07
294,-0.39629602,2.95978e-06,-2.9597996e-07
295,-0.39628354,2.95978e-06,-2.9597996e-07
296,-0.39627102,2.95978e-06,-2.9597996e-07
297,-0.39625853,2.95978e-06,-2.9597996e-07
298,-0.39624602,2.95978e-06,-2.9597996e-07
299,-0.39623353,2.95978e-06,-2.9597996e-07
300,-0.39622104,2.95978e-06,-2.9597996e-07
301,-0.39620852,2.95978e-06,-2.9597996e-07
302,-0.39619604,2.95978e-06,-2.9597996e-07
303,-0.39618352,2.95978e-06,-2.9597996e-07
304,-0.39617103,2.95978e-06,-2.9597996e-07
305,-0.39615852,2.95978e-06,-2.9597996e-07
306,-0.39614603,2.95978e-06,-2.9597996e-07
307,-0.39613354,2.95978e-06,-2.9597996e-07
308,-0.39612103,2.8117925e-06,-2.9597996e-07
309,-0.39610854,2.8117925e-06,-2.9597996e-07
310,-0.39609602,2.8117925e-06,-2.9597996e-07
311,-0.39608353,2.8117925e-06,-2.9597996e-07
312,-0.39607102,2.8117925e-06,-2.9597996e-07
313,-0.39605853,2.8117925e-06,-2.9597996e-07
314,-0.39604604,2.8117925e-06,-2.9597996e-07
315,-0.39603353,2.8117925e-06,-2.9597996e-07
316,-0.39602104,2.8117925e-06,-2.9597996e-07
317,-0.39600852,2.8117925e-06,-2.9597996e-07
318,-0.39599603,2.8117925e-06,-2.9597996e-07
319,-0.39598352,2.8117925e-06,-2.9597996e-07
320,-0.39597103,2.8117925e-06,-2.9597996e-07
321,-0.39595854,2.8117925e-06,-2.9597996e-07
322,-0.39594603,2.8117925e-06,-2.9597996e-07
323,-0.39593354,2.8117925e-06,-2.9597996e-07
324,-0.39592102,2.8117925e-06,-2.9597996e-07
325,-0.39590853,2.8117925e-06,-2.9597996e-07
326,-0.39589602,2.8117925e-06,-2.9597996e-07
327,-0.39588353,2.8117925e-06,-2.9597996e-07
328,-0.39587104,2.8117925e-06,-2.9597996e-07
329,-0.39585853,2.8117925e-06,-2.9597996e-07
330,-0.39584604,2.8117925e-06,-2.9597996e-07
331,-0.39583352,2.8117925e-06,-2.9597996e-07
332,-0.39582103,2.8117925e-06,-2.9597996e-07
333,-0.39580852,2.8117925e-06,-2.9597996e-07
334,-0.39579603,2.8117925e-06,-2.9597996e-07
335,-0.39578354,2.8117925e-06,-2.9597996e-07
336,-0.39577103,2.8117925e-06,-2.9597996e-07
337,-0.39575854,2.8117925e-06,-2.9597996e-07
338,-0.39574602,2.8117925e-06,-2.9597996e-07
339,-0.39573354,2.8117925e-06,-2.9597996e-07
340,-0.39572102,2.8117925e-06,-2.9597996e-07
341,-0.39570853,2.8117925e-06,-1.4798755e-07
342,-0.39569604,2.8117925e-06,-1.4798755e-07
343,-0.39568353,2.8117925e-06,-1.4798755e-07
344,-0.39567104,2.663805e-06,-1.4798755e-07
345,-0.39565852,2.663805e-06,-1.4798755e-07
346,-0.39564604,2.8117925e-06,-1.4798755e-07
347,-0.39563352,2.8117925e-06,-1.4798755e-07
348,-0.39562103,2.663805e-06,-1.4798755e-07
349,-0.39560854,2.663805e-06,-1.4798755e-07
350,-0.39559603,2.663805e-06,-1.4798755e-07
351,-0.39558354,2.663805e-06,-1.4798755e-07
352,-0.39557102,2.663805e-06,-1.4798755e-07
353,-0.39555854,2.663805e-06,-1.4798755e-07
354,-0.39554602,2.663805e-06,-1.4798755e-07
355,-0.39553353,2.8117925e-06,-1.4798755e-07
356,-0.39552104,2.8117925e-06,-1.4798755e-07
357,-0.39550853,2.8117925e-06,-1.4798755e-07
358,-0.39549604,2.8117925e-06,-1.4798755e-07
359,-0.39548352,2.663805e-06,-1.4798755e-07
360,-0.39547104,2.8117925e-06,-1.4798755e-07
361,-0.39545852,2.8117925e-06,-1.4798755e-07
362,-0.39544603,2.8117925e-06,-1.4798755e-07
363,-0.39543352,2.8117925e-06,-1.4798755e-07
364,-0.39542103,2.8117925e-06,-2.9597996e-07
365,-0.39540854,2.8117925e-06,-2.9597996e-07
366,-0.39539602,2.8117925e-06,-2.9597996e-07
367,-0.39538354,2.8117925e-06,-2.9597996e-07
368,-0.39537102,2.8117925e-06,-2.9597996e-07
369,-0.39535853,2.8117925e-06,-2.9597996e-07
370,-0.39534602,2.8117925e-06,-2.9597996e-07
371,-0.39533353,2.663805e-06,-2.9597996e-07
372,-0.39532104,2.663805e-06,-2.9597996e-07
373,-0.39530852,2.8117925e-06,-2.9597996e-07
374,-0.39529604,2.8117925e-06,-2.9597996e-07
375,-0.39528352,2.8117925e-06,-2.9597996e-07
376,-0.39527103,2.663805e-06,-2.9597996e-07
377,-0.39525852,2.663805e-06,-2.9597996e-07
378,-0.39524603,2.663805e-06,-2.9597996e-07
379,-0.39523354,2.663805e-06,-2.9597996e-07
380,-0.39522102,2.663805e-06,-2.9597996e-07
381,-0.39520854,2.663805e-06,-2.9597996e-07
382,-0.39519602,2.663805e-06,-2.9597996e-07
383,-0.39518353,2.663805e-06,-2.9597996e-07
384,-0.39517102,2.663805e-06,-2.9597996e-07
385,-0.39515853,2.663805e-06,-2.9597996e-07
386,-0.39514604,2.663805e-06,-1.4798755e-07
387,-0.39513353,2.663805e-06,-1.4798755e-07
388,-0.39512104,2.663805e-06,-1.4798755e-07
389,-0.39510852,2.663805e-06,-1.4798755e-07
390,-0.39509603,2.663805e-06,-1.4798755e-07
391,-0.39508352,2.663805e-06,-1.4798755e-07
392,-0.39507103,2.663805e-06,-1.4798755e-07
393,-0.39505854,2.663805e-06,-1.4798755e-07
394,-0.39504603,2.663805e-06,-1.4798755e-07
395,-0.39503354,2.663805e-06,-2.9597996e-07
396,-0.39502102,2.5158126e-06,-2.9597996e-07
397,-0.39500853,2.5158126e-06,-1.4798755e-07
398,-0.39499602,2.5158126e-06,-2.9597996e-07
399,-0.39498353,2.5158126e-06,-2.9597996e-07
400,-0.39497104,2.5158126e-06,-2.9597996e-07
401,-0.39495853,2.5158126e-06,-2.9597996e-07
402,-0.39494604,2.5158126e-06,-2.9597996e-07
403,-0.39493352,2.5158126e-06,-2.9597996e-07
404,-0.39492103,2.5158126e-06,-1.4798755e-07
405,-0.39490852,2.5158126e-06,-1.4798755e-07
406,-0.39489603,2.5158126e-06,-2.9597996e-07
407,-0.39488354,2.5158126e-06,-2.9597996e-07
408,-0.39487103,2.5158126e-06,-2.9597996e-07
409,-0.39485854,2.5158126e-06,-2.9597996e-07
410,-0.39484602,2.5158126e-06,-2.9597996e-07
411,-0.39483353,2.5158126e-06,-2.9597996e-07
412,-0.39482102,2.5158126e-06,-2.9597996e-07
413,-0.39480853,2.5158126e-06,-2.9597996e-07
414,-0.39479604,2.5158126e-06,-2.9597996e-07
415,-0.39478353,2.5158126e-06,-1.4798755e-07
416,-0.39477104,2.5158126e-06,-1.4798755e-07
417,-0.39475852,2.5158126e-06,-1.4798755e-07
418,-0.39474604,2.5158126e-06,-1.4798755e-07
419,-0.39473352,2.5158126e-06,-1.4798755e-07
420,-0.39472103,2.5158126e-06,-1.4798755e-07
421,-0.39470854,2.5158126e-06,-1.4798755e-07
422,-0.39469603,2.367825e-06,-1.4798755e-07
423,-0.39468354,2.367825e-06,-1.4798755e-07
424,-0.39467102,2.367825e-06,-1.4798755e-07
425,-0.39465854,2.367825e-06,-1.4798755e-07
426,-0.39464602,2.367825e-06,-1.4798755e-07
427,-0.39463353,2.367825e-06,-1.4798755e-07
428,-0.39462104,2.367825e-06,-1.4798755e-07
429,-0.39460853,2.367825e-06,-1.4798755e-07
