Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0.0,-0.00026623224,0.00019371764,-4.9872302e-05,-0.35918805,-0.2470335,-1.0333025,-0.7106594,-0.3193783,0.3017439,0.0,0.0,-0.03252546,-0.02236956,0.0,0.0,-0.03252546,-0.02236956,461.77414,16.204184,244.48189,201.08804,199.39609,400.48413,0.26370478,0.2771606
9.420464e-06,-0.00026697217,0.00019416159,-5.0020284e-05,-0.36065418,-0.24776651,-1.0375203,-0.7127681,-0.32018507,0.30243543,-3.012492e-06,2.845825e-06,-0.03265822,-0.022435935,-3.0124966e-06,2.845821e-06,-0.032658122,-0.022435868,464.34454,16.30049,245.60373,202.4403,200.73697,403.17728,0.26423588,0.27777192
1.8840929e-05,-0.00026771214,0.00019445756,-5.0020284e-05,-0.3628534,-0.24776651,-1.043847,-0.7127681,-0.32099187,0.30289644,-6.0325847e-06,5.697079e-06,-0.03285737,-0.022435935,-6.032603e-06,5.6970625e-06,-0.032857172,-0.0224358,466.92212,16.30049,246.35309,204.26852,202.5498,406.81833,0.26458985,0.27838287
2.8261393e-05,-0.00026830408,0.00019490154,-5.016827e-05,-0.3635863,-0.24849953,-1.0459554,-0.71487683,-0.3216834,0.303588,-9.059734e-06,8.553761e-06,-0.032923736,-0.022502312,-9.059775e-06,8.553725e-06,-0.032923438,-0.02250211,468.98926,16.397083,247.4793,205.11288,203.38705,408.49994,0.2651205,0.27890626
3.7681857e-05,-0.00026904402,0.00019534549,-5.0316252e-05,-0.36505243,-0.24923253,-1.050173,-0.7169855,-0.32249022,0.3042795,-1.2093941e-05,1.1416959e-05,-0.033056498,-0.022568688,-1.2094015e-05,1.1416893e-05,-0.0330561,-0.022568414,471.5796,16.49396,248.60802,206.47762,204.7403,411.2179,0.26565084,0.2795165
4.7102323e-05,-0.00026978392,0.0001957895,-5.046423e-05,-0.3665181,-0.24996552,-1.0543895,-0.71909416,-0.32329702,0.30497113,-1.513575e-05,1.4286671e-05,-0.03318922,-0.022635061,-1.51358645e-05,1.4286569e-05,-0.033188716,-0.022634719,474.17697,16.591118,249.73944,207.84642,206.0976,413.94403,0.26618087,0.2801264
5.6522786e-05,-0.00027052392,0.00019608546,-5.0612263e-05,-0.36871758,-0.25069878,-1.0607169,-0.72120357,-0.32398856,0.30543214,-1.8184615e-05,1.7161812e-05,-0.033388384,-0.022701459,-1.818478e-05,1.7161665e-05,-0.033387776,-0.022701045,476.78177,16.688597,250.49503,209.59814,207.83458,417.43274,0.2665341,0.2806488
6.594325e-05,-0.00027126388,0.0001965294,-5.0612263e-05,-0.37018383,-0.25069878,-1.064935,-0.72120357,-0.3249106,0.30612364,-2.1241081e-05,2.0042382e-05,-0.033521157,-0.022701459,-2.1241307e-05,2.0042182e-05,-0.033520445,-0.022700977,479.39362,16.688597,251.63057,211.07445,209.29846,420.37292,0.26706368,0.28134504
7.5363714e-05,-0.00027200382,0.0001969734,-5.0760245e-05,-0.3716497,-0.2514318,-1.069152,-0.72331226,-0.32571742,0.3068152,-2.430569e-05,2.2929467e-05,-0.0336539,-0.022767834,-2.4305986e-05,2.2929204e-05,-0.03365308,-0.022767281,482.01254,16.78633,252.76883,212.4574,210.66977,423.12717,0.26759297,0.2819538
8.478418e-05,-0.00027274375,0.00019741735,-5.0908227e-05,-0.37311584,-0.25216478,-1.0733697,-0.7254209,-0.32652423,0.30750674,-2.73779e-05,2.5823067e-05,-0.03378666,-0.02283421,-2.7378275e-05,2.5822732e-05,-0.033785734,-0.022833584,484.63855,16.884348,253.90952,213.8447,212.0454,425.89008,0.26812214,0.28256217
9.4204646e-05,-0.00027333573,0.00019771332,-5.105621e-05,-0.37458202,-0.2528978,-1.0775876,-0.7275296,-0.32710052,0.30796775,-3.0456624e-05,2.8722094e-05,-0.033919428,-0.022900585,-3.0457088e-05,2.872168e-05,-0.033918396,-0.022899888,486.74457,16.98265,254.67142,215.09052,213.28073,428.37125,0.26847464,0.2829965
0.000103625105,-0.00027422362,0.0001981573,-5.1204195e-05,-0.3767809,-0.25363082,-1.0839132,-0.72963834,-0.32802257,0.30865932,-3.3542405e-05,3.162655e-05,-0.03411854,-0.022966962,-3.354297e-05,3.1626052e-05,-0.034117397,-0.022966191,489.91202,17.081242,255.81645,217.0143,215.18834,432.20264,0.26900318,0.28369108
