,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0,0,0,0,0.0,-0.0002879866,7.340257e-05,-8.7609485e-05,-1.0629035,-0.43395787,-3.0577326,-1.2483984,-0.21322618,0.11433536,0.0,0.0,-0.09624882,-0.039296072,0.0,0.0,-0.09624882,-0.039296072,360.21484,33.33645,23.401278,303.47708,300.9236,604.4007,0.10825813749389357,0.19328307589388727
1,1,1,1,7.27199999999914e-06,-0.00028843057,7.384652e-05,-8.775747e-05,-1.0629036,-0.4346909,-3.0577328,-1.2505072,-0.21380247,0.11502688,-1.552738e-06,8.339943e-07,-0.096248835,-0.03936245,-1.5527391e-06,8.3399397e-07,-0.09624869,-0.03936239,361.3264,33.449165,23.685202,304.19202,301.63254,605.8246,0.10887851224481643,0.19375796934916703
2,2,2,2,1.4542999999998809e-05,-0.00028887452,7.414248e-05,-8.790545e-05,-1.0636368,-0.43542388,-3.0598416,-1.2526158,-0.21426348,0.11548789,-3.1092477e-06,1.6721793e-06,-0.09631521,-0.039428823,-3.1092527e-06,1.672178e-06,-0.096314915,-0.0394287,362.43954,33.562065,23.875437,305.00204,302.43573,607.43774,0.10929187871318952,0.19413770368508135
3,3,3,3,2.181699999999689e-05,-0.00028931853,7.4586475e-05,-8.805348e-05,-1.0636368,-0.43615714,-3.0598416,-1.2547252,-0.21483979,0.11617948,-4.6695295e-06,2.5145555e-06,-0.09631521,-0.039495222,-4.6695404e-06,2.5145523e-06,-0.096314766,-0.039495036,363.55453,33.675194,24.162243,305.7171,303.14478,608.8619,0.10991167540102599,0.19461220801590237
4,4,4,4,2.9088999999999504e-05,-0.00028976248,7.488244e-05,-8.8201465e-05,-1.0643698,-0.43689016,-3.0619507,-1.2568339,-0.21530081,0.116640486,-6.233583e-06,3.3611225e-06,-0.0963816,-0.0395616,-6.2336026e-06,3.3611168e-06,-0.09638099,-0.039561354,364.6711,33.78848,24.354376,306.52826,303.94913,610.4774,0.11032461152088407,0.19499162639649364
5,5,5,5,3.635999999999917e-05,-0.00029020646,7.517841e-05,-8.849743e-05,-1.0651029,-0.43835616,-3.0640595,-1.2610513,-0.2156466,0.117101505,-7.80057e-06,4.2110423e-06,-0.09644798,-0.03969435,-7.8006005e-06,4.2110332e-06,-0.09644723,-0.03969404,365.7895,34.015617,24.547277,307.22662,304.6416,611.8682,0.11073738883214315,0.19527611630434574
6,6,6,6,4.363199999999831e-05,-0.00029065044,7.56224e-05,-8.8645415e-05,-1.0651028,-0.43908918,-3.0640595,-1.26316,-0.21622291,0.11779308,-9.3709095e-06,5.065153e-06,-0.096447974,-0.039760724,-9.370954e-06,5.06514e-06,-0.09644707,-0.03976035,366.90958,34.129475,24.83808,307.94202,305.35098,613.29297,0.11135627710250345,0.1957500808887273
7,7,7,7,5.090599999999987e-05,-0.0002910944,7.606635e-05,-8.87934e-05,-1.0651028,-0.4398222,-3.0640595,-1.2652688,-0.21679917,0.1184846,-1.0945441e-05,5.924293e-06,-0.096447974,-0.0398271,-1.0945501e-05,5.9242752e-06,-0.09644692,-0.039826665,368.03128,34.243526,25.130566,308.6572,306.06015,614.71735,0.11197473341338653,0.19622377984568518
8,8,8,8,5.817799999999901e-05,-0.00029153837,7.636232e-05,-8.894138e-05,-1.0658361,-0.44055519,-3.0661685,-1.2673774,-0.2172602,0.11894561,-1.2523744e-05,6.7876235e-06,-0.09651437,-0.03989348,-1.2523822e-05,6.7876003e-06,-0.09651316,-0.03989298,369.1548,34.357758,25.326506,309.47052,306.8666,616.33716,0.11238682225035984,0.19660259558961918
9,9,9,9,6.544899999999867e-05,-0.00029198232,7.680632e-05,-8.9089364e-05,-1.0658357,-0.4412882,-3.0661678,-1.2694861,-0.21783651,0.11963721,-1.4105818e-05,7.655145e-06,-0.096514344,-0.03995985,-1.4105917e-05,7.655116e-06,-0.09651298,-0.03995929,370.27994,34.472183,25.621878,310.18585,307.57593,617.7618,0.11300471319084683,0.19707593203526705
