,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.058392745,-0.00021340017,0.000108771936,-0.00017403507,-0.5182572,-0.86205155,-1.4909085,-2.4799268,-0.11537268,0.1694284,0.0,0.0,-0.04692961,-0.078061126,0.0,0.0,-0.04692961,-0.078061126
1,0.058402188,-0.00021517604,0.000110251814,-0.00017403507,-0.51972336,-0.86205155,-1.4951262,-2.4799268,-0.11790834,0.17173351,-1.1015622e-06,1.6109802e-06,-0.04706237,-0.078061126,-1.1015628e-06,1.610979e-06,-0.04706232,-0.07806125
2,0.05841163,-0.00021709988,0.000111731686,-0.00017965866,-0.52192247,-0.88990694,-1.5014526,-2.5600605,-0.11617944,0.17403865,-2.2069341e-06,3.2437301e-06,-0.047261506,-0.08058351,-2.2069364e-06,3.243725e-06,-0.047261402,-0.08058377
3,0.058421075,-0.00021887576,0.00011321161,-0.00018247047,-0.52338845,-0.90383476,-1.50567,-2.6001277,-0.11652524,0.17634384,-3.3057747e-06,4.89825e-06,-0.047394257,-0.08184471,-3.3057802e-06,4.8982383e-06,-0.0473941,-0.08184511
4,0.05843052,-0.00022079959,0.0001145435,-0.00017965866,-0.52632046,-0.88990694,-1.5141047,-2.5600605,-0.12125078,0.17841846,-4.4285625e-06,6.573452e-06,-0.04765976,-0.08058351,-4.4285725e-06,6.5734307e-06,-0.047659546,-0.08058404
5,0.058439963,-0.00022272347,0.00011602338,-0.00018247047,-0.52851975,-0.90383476,-1.5204315,-2.6001277,-0.1217118,0.18072358,-5.5758414e-06,8.269335e-06,-0.04785891,-0.08184471,-5.5758574e-06,8.269301e-06,-0.04785864,-0.08184539
6,0.058449406,-0.00022464733,0.00011750325,-0.00017965866,-0.530719,-0.88990694,-1.5267582,-2.5600605,-0.12655261,0.18302871,-6.748156e-06,9.9869885e-06,-0.048058055,-0.08058351,-6.7481787e-06,9.9869385e-06,-0.04805773,-0.08058432
7,0.058458854,-0.00022642317,0.000118983175,-0.00017965866,-0.5321848,-0.88990694,-1.530975,-2.5600605,-0.1290883,0.18533391,-7.955303e-06,1.1726411e-05,-0.048190787,-0.08058351,-7.955334e-06,1.1726343e-05,-0.048190404,-0.08058446
8,0.058468297,-0.00022849502,0.00012046305,-0.00018528223,-0.535117,-0.91776234,-1.5394102,-2.6401942,-0.12747468,0.18763904,-9.166803e-06,1.34876045e-05,-0.048456304,-0.08310589,-9.166845e-06,1.3487514e-05,-0.04845586,-0.08310701
9,0.05847774,-0.0002304189,0.00012194293,-0.00018809405,-0.53731626,-0.9316902,-1.545737,-2.6802614,-0.1279357,0.18994416,-1.0372861e-05,1.5270567e-05,-0.048655454,-0.0843671,-1.0372914e-05,1.527045e-05,-0.04865495,-0.084368385
