Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0.0,-0.0002595727,0.00013762977,-4.9872302e-05,-0.60402244,-0.2470335,-1.7376356,-0.7106594,-0.2705091,0.21437874,0.0,0.0,-0.054695882,-0.02236956,0.0,0.0,-0.054695882,-0.02236956,438.9614,16.204184,123.4051,299.3521,296.83334,596.1854,0.1942326,0.23941772
1.3061871e-05,-0.0002601647,0.00013822175,-5.0020284e-05,-0.60402256,-0.24776651,-1.737636,-0.7127681,-0.27131593,0.21530081,-3.5386242e-06,2.8062097e-06,-0.054695897,-0.022435935,-3.5386306e-06,2.8062057e-06,-0.054695703,-0.022435855,440.96594,16.30049,124.46896,300.1965,297.67065,597.8672,0.19499162,0.24005255
2.6123742e-05,-0.00026060868,0.00013896165,-5.016827e-05,-0.60255677,-0.24849953,-1.7334192,-0.71487683,-0.2721227,0.21645334,-7.0877873e-06,5.6259682e-06,-0.05456316,-0.022502312,-7.0878123e-06,5.625953e-06,-0.054562774,-0.022502152,442.47232,16.397083,125.8051,300.2701,297.74362,598.01373,0.19593948,0.24068695
3.9185612e-05,-0.0002612006,0.00013955364,-5.0316252e-05,-0.6025564,-0.24923253,-1.7334181,-0.7169855,-0.27292952,0.21737546,-1.0647488e-05,8.459277e-06,-0.054563127,-0.022568688,-1.06475445e-05,8.45924e-06,-0.054562546,-0.022568448,444.48456,16.49396,126.879265,301.11133,298.57776,599.6891,0.19669732,0.24132098
5.2247484e-05,-0.00026164454,0.0001402936,-5.046423e-05,-0.60109013,-0.24996552,-1.7292,-0.71909416,-0.27373633,0.21852806,-1.4217728e-05,1.1306134e-05,-0.054430354,-0.022635061,-1.4217829e-05,1.13060705e-05,-0.05442958,-0.022634739,445.99673,16.591118,128.22835,301.17725,298.64313,599.8204,0.1976436,0.24195458
6.530935e-05,-0.00026208855,0.00014088555,-5.046423e-05,-0.60035735,-0.24996552,-1.727092,-0.71909416,-0.27454314,0.21945009,-1.7798506e-05,1.4166541e-05,-0.054364,-0.022635061,-1.7798664e-05,1.416644e-05,-0.05436303,-0.022634659,447.51172,16.591118,129.31271,301.60788,299.07013,600.678,0.19840004,0.24258782
7.8371224e-05,-0.0002626805,0.0001416255,-5.0612263e-05,-0.5996242,-0.25069878,-1.724983,-0.72120357,-0.2754652,0.22060268,-2.1390575e-05,1.7040498e-05,-0.054297615,-0.022701459,-2.1390802e-05,1.7040353e-05,-0.054296453,-0.022700973,449.53546,16.688597,130.6746,302.17224,299.62976,601.802,0.1993447,0.243311
9.1433096e-05,-0.0002631245,0.00014221742,-5.0760245e-05,-0.59889156,-0.2514318,-1.7228752,-0.72331226,-0.27615672,0.22152469,-2.4993182e-05,1.9928004e-05,-0.054231267,-0.022767834,-2.4993493e-05,1.9927804e-05,-0.05422991,-0.022767264,451.05646,16.78633,131.76921,302.50092,299.95566,602.45654,0.20009983,0.24385296
0.00010449497,-0.0002637164,0.00014295739,-5.0760245e-05,-0.5981582,-0.2514318,-1.7207655,-0.72331226,-0.27719405,0.22267729,-2.8607079e-05,2.2829057e-05,-0.05416486,-0.022767834,-2.8607488e-05,2.2828797e-05,-0.05416331,-0.022767182,453.0881,16.78633,133.14398,303.15778,300.607,603.7648,0.20104289,0.24466549
0.00011755684,-0.0002641604,0.00014354932,-5.0908227e-05,-0.59742534,-0.25216478,-1.7186573,-0.7254209,-0.2778856,0.2235993,-3.223227e-05,2.5743662e-05,-0.054098498,-0.02283421,-3.2232787e-05,2.5743331e-05,-0.054096755,-0.022833474,454.61496,16.884348,134.24886,303.48175,300.92825,604.41003,0.20179677,0.24520682
