,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
0,0,0,0,0,0.0,-0.00043582765,0.0001860222,-6.511515e-05,-1.2373666,-0.32253623,-3.559623,-0.9278636,-0.43359834,0.2897571,0.0,0.0,-0.11204693,-0.029206537,0.0,0.0,-0.11204693,-0.029206537,0.25445390607028856,0.3601876053137515
1,1,1,1,1,9.009999999996798e-06,-0.00043701156,0.00018720611,-6.526313e-05,-1.2373666,-0.32326922,-3.559623,-0.92997223,-0.43532723,0.29160124,-3.91656e-06,2.6203913e-06,-0.11204693,-0.02927291,-3.916568e-06,2.6203877e-06,-0.11204649,-0.029272795,0.2558827199510731,0.36139285805879706
2,2,2,2,2,1.8024999999997904e-05,-0.0004380475,0.00018839003,-6.5411165e-05,-1.2366335,-0.32400247,-3.5575142,-0.9320817,-0.4369408,0.29344535,-7.848186e-06,5.257407e-06,-0.11198054,-0.02933931,-7.848217e-06,5.257393e-06,-0.11197966,-0.029339079,0.25730947204131377,0.36251640931020523
3,3,3,3,3,2.703999999999901e-05,-0.0004392314,0.0001897219,-6.555914e-05,-1.2359005,-0.32473546,-3.5554059,-0.93419033,-0.43878493,0.29551995,-1.1795397e-05,7.9120855e-06,-0.11191418,-0.029405685,-1.1795466e-05,7.912054e-06,-0.11191286,-0.029405339,0.2589121203611253,0.3637989587783628
4,4,4,4,4,3.605599999999959e-05,-0.00044026732,0.00019090582,-6.555914e-05,-1.2351675,-0.32473546,-3.553297,-0.93419033,-0.44051376,0.29736406,-1.5758713e-05,1.05844265e-05,-0.111847796,-0.029405685,-1.5758837e-05,1.0584371e-05,-0.11184603,-0.029405221,0.2603345598561627,0.3649998277356297
5,5,5,5,5,4.506999999999428e-05,-0.00044130324,0.00019223771,-6.570713e-05,-1.2337013,-0.32546848,-3.5490792,-0.9362991,-0.44224265,0.2994387,-1.9737612e-05,1.3274432e-05,-0.11171503,-0.029472062,-1.9737807e-05,1.32743435e-05,-0.11171283,-0.029471481,0.261932401997548,0.36619929793802797
6,6,6,6,6,5.408599999999486e-05,-0.0004423392,0.00019342163,-6.585511e-05,-1.2329684,-0.32620147,-3.5469708,-0.93840766,-0.4438563,0.30128282,-2.3731578e-05,1.59821e-05,-0.11164867,-0.029538436,-2.373186e-05,1.5981972e-05,-0.11164602,-0.029537736,0.26335056253099204,0.36731752028320785
7,7,7,7,7,6.309999999999649e-05,-0.00044337506,0.00019475358,-6.600309e-05,-1.2315019,-0.3269345,-3.542752,-0.9405164,-0.44558513,0.30335754,-2.774061e-05,1.8707431e-05,-0.11151587,-0.029604813,-2.7740996e-05,1.8707256e-05,-0.11151278,-0.029603992,0.26494365804671627,0.3685141738567009
8,8,8,8,8,7.211299999999865e-05,-0.000444559,0.00019608546,-6.615108e-05,-1.2307692,-0.3276675,-3.540644,-0.94262516,-0.44742924,0.30543214,-3.1765747e-05,2.1451466e-05,-0.11144952,-0.029671188,-3.1766253e-05,2.1451235e-05,-0.11144598,-0.029670246,0.26653412772177615,0.36978904498689075
9,9,9,9,9,8.112799999999976e-05,-0.00044559495,0.00019741735,-6.629906e-05,-1.2293034,-0.3284005,-3.536427,-0.9447338,-0.44915813,0.30750674,-3.5806992e-05,2.4214201e-05,-0.11131678,-0.029737564,-3.5807632e-05,2.4213909e-05,-0.11131279,-0.029736498,0.2681220718193716,0.37098278781903526
10,10,10,10,10,9.014299999999392e-05,-0.00044677887,0.00019860126,-6.644704e-05,-1.2293034,-0.3291335,-3.536427,-0.9468425,-0.45088696,0.30935088,-3.986382e-05,2.6994601e-05,-0.11131678,-0.02980394,-3.986461e-05,2.6994236e-05,-0.11131234,-0.02980275,0.2695315029563101,0.3721750659741299
11,11,11,11,11,9.915999999999398e-05,-0.00044781476,0.00019993314,-6.644704e-05,-1.2278372,-0.3291335,-3.5322094,-0.9468425,-0.45273104,0.31142548,-4.393675e-05,2.9792664e-05,-0.11118402,-0.02980394,-4.3937715e-05,2.979222e-05,-0.111179136,-0.02980263,0.27111469827583246,0.37344526077794754
12,12,12,12,12,0.0001081739999999,-0.00044899865,0.00020126505,-6.659507e-05,-1.2271041,-0.32986677,-3.5301,-0.9489519,-0.45457512,0.3135001,-4.8026304e-05,3.2609427e-05,-0.111117624,-0.029870337,-4.8027458e-05,3.2608896e-05,-0.11111229,-0.029868903,0.2726954062759251,0.37471384423343546
13,13,13,13,13,0.0001171899999999,-0.00045003463,0.00020259694,-6.674306e-05,-1.2256383,-0.33059978,-3.5258832,-0.9510606,-0.45630404,0.31557474,-5.2131963e-05,3.5444893e-05,-0.11098489,-0.029936714,-5.2133324e-05,3.5444267e-05,-0.1109791,-0.029935153,0.2742736347835829,0.37590174665622683
14,14,14,14,14,0.0001262039999999,-0.00045107052,0.00020378086,-6.689104e-05,-1.224905,-0.3313328,-3.5237741,-0.95316935,-0.45791766,0.31741887,-5.625269e-05,3.8298025e-05,-0.1109185,-0.030003091,-5.6254274e-05,3.829729e-05,-0.11091226,-0.030001404,0.27567442078970333,0.377009157368944
15,15,15,15,15,0.0001352199999999,-0.0004522544,0.0002051128,-6.689104e-05,-1.2241716,-0.3313328,-3.5216644,-0.95316935,-0.459877,0.31949353,-6.038952e-05,4.1168816e-05,-0.11085209,-0.030003091,-6.0391343e-05,4.116797e-05,-0.1108454,-0.030001279,0.2772479735767305,0.3783521855959606
16,16,16,16,16,0.0001442299999999,-0.00045329033,0.00020644467,-6.703902e-05,-1.2227057,-0.3320658,-3.5174472,-0.955278,-0.46160585,0.32156813,-6.4542975e-05,4.4058314e-05,-0.110719346,-0.030069465,-6.454506e-05,4.4057342e-05,-0.1107122,-0.030067524,0.27881900878436916,0.37953572853670425
17,17,17,17,17,0.0001532459999999,-0.00045432628,0.00020777658,-6.718701e-05,-1.2212397,-0.3327988,-3.5132298,-0.95738673,-0.46333474,0.3236428,-6.871202e-05,4.696651e-05,-0.1105866,-0.030135842,-6.871438e-05,4.6965408e-05,-0.110579,-0.03013377,0.2803876325957094,0.3807178996941347
18,18,18,18,18,0.0001622599999999,-0.00045551016,0.00020910848,-6.7334986e-05,-1.2205067,-0.3335318,-3.511121,-0.95949537,-0.46517888,0.32571742,-7.2897165e-05,4.989341e-05,-0.110520214,-0.030202216,-7.289982e-05,4.9892165e-05,-0.11051216,-0.030200014,0.281953761964139,0.38197733740421924
19,19,19,19,19,0.0001712759999999,-0.0004565461,0.00021044035,-6.7334986e-05,-1.2190409,-0.3335318,-3.5069041,-0.95949537,-0.467023,0.327792,-7.709893e-05,5.2839012e-05,-0.11038748,-0.030202216,-7.7101904e-05,5.283762e-05,-0.11037897,-0.030199887,0.28351741228100596,0.38323517729288414
20,20,20,20,20,0.0001802899999999,-0.00045773003,0.00021177229,-6.748297e-05,-1.2183076,-0.3342648,-3.5047948,-0.96160406,-0.46886712,0.32986668,-8.1317325e-05,5.5803317e-05,-0.11032109,-0.030268593,-8.132063e-05,5.580176e-05,-0.11031212,-0.030266132,0.28507869660773383,0.3844914370077612
21,21,21,21,21,0.0001893069999999,-0.00045876592,0.0002129562,-6.763096e-05,-1.2175745,-0.33499783,-3.5026858,-0.9637128,-0.4704807,0.33171082,-8.55513e-05,5.8785285e-05,-0.1102547,-0.03033497,-8.555496e-05,5.8783557e-05,-0.110245265,-0.030332375,0.2864644464460225,0.38558935413829465
22,22,22,22,22,0.0001983219999999,-0.00045994984,0.00021428811,-6.763096e-05,-1.2168412,-0.33499783,-3.5005765,-0.9637128,-0.47244012,0.33378544,-8.980138e-05,6.1784915e-05,-0.110188305,-0.03033497,-8.980542e-05,6.178301e-05,-0.11017841,-0.030332245,0.28802109497714967,0.3869209701819346
23,23,23,23,23,0.0002073369999999,-0.00046113375,0.00021562,-6.777898e-05,-1.2161083,-0.33573103,-3.498468,-0.96582204,-0.4742842,0.33586004,-9.4068615e-05,6.480325e-05,-0.110121936,-0.030401362,-9.407304e-05,6.480115e-05,-0.11011158,-0.030398503,0.28957530914764984,0.38817258386579295
24,24,24,24,24,0.0002163499999999,-0.0004621697,0.00021695188,-6.7926965e-05,-1.2146425,-0.33646405,-3.4942513,-0.9679308,-0.47601306,0.33793467,-9.835194e-05,6.784029e-05,-0.1099892,-0.03046774,-9.835678e-05,6.783799e-05,-0.109978385,-0.030464742,0.29112713390710326,0.38934457437761777
25,25,25,25,25,0.0002253639999999,-0.00046335362,0.00021828378,-6.807494e-05,-1.2139096,-0.33719704,-3.4921427,-0.9700394,-0.47785714,0.3400093,-0.00010265138,7.089602e-05,-0.109922834,-0.030534113,-0.00010265665,7.089351e-05,-0.10991155,-0.030530978,0.29267655423724365,0.39059316020889195
26,26,26,26,26,0.0002343799999999,-0.0004643895,0.00021961569,-6.822293e-05,-1.2124432,-0.33793005,-3.487924,-0.9721482,-0.47958604,0.34208393,-0.00010696692,7.397046e-05,-0.10979005,-0.03060049,-0.00010697264,7.396773e-05,-0.10977831,-0.030597217,0.29422357757749085,0.3917623459492245
27,27,27,27,27,0.0002433939999999,-0.00046557342,0.0002210956,-6.822293e-05,-1.2109771,-0.33793005,-3.4837065,-0.9721482,-0.4816607,0.3443891,-0.0001112996,7.7064644e-05,-0.10965729,-0.03060049,-0.0001113058,7.7061675e-05,-0.10964508,-0.030597085,0.29593970912990597,0.3931635532930244
28,28,28,28,28,0.0002524099999999,-0.00046675734,0.0002224275,-6.8370915e-05,-1.2102442,-0.33866307,-3.4815981,-0.9742569,-0.4835048,0.34646377,-0.00011564996,8.0178565e-05,-0.10959092,-0.030666867,-0.00011565664,8.0175356e-05,-0.109578244,-0.03066332,0.29748172611212675,0.3944073963350115
29,29,29,29,29,0.0002614249999999,-0.0004677933,0.00022375939,-6.851889e-05,-1.2087781,-0.33939606,-3.4773808,-0.9763655,-0.48523363,0.34853837,-0.000120016404,8.331119e-05,-0.10945817,-0.03073324,-0.00012002361,8.330772e-05,-0.109445035,-0.030729553,0.29902131703044216,0.39557208647945796
30,30,30,30,30,0.0002704399999999,-0.0004689772,0.00022509127,-6.866688e-05,-1.2080452,-0.34012908,-3.4752724,-0.97847426,-0.4870778,0.35061297,-0.00012439897,8.646252e-05,-0.1093918,-0.030799618,-0.00012440671,8.645878e-05,-0.1093782,-0.030795787,0.30055854125184017,0.39681298621696814
31,31,31,31,31,0.0002794499999999,-0.0004701611,0.00022642317,-6.881491e-05,-1.2073121,-0.3408623,-3.4731631,-0.9805836,-0.48892185,0.3526876,-0.00012879814,8.9632544e-05,-0.10932541,-0.030866016,-0.00012880644,8.962853e-05,-0.10931133,-0.03086204,0.30209342821951296,0.39805226743530464
32,32,32,32,32,0.0002884669999999,-0.000471197,0.00022790309,-6.881491e-05,-1.2051128,-0.3408623,-3.4668365,-0.9805836,-0.49088126,0.3549928,-0.00013321447,9.2822316e-05,-0.10912626,-0.030866016,-0.00013322335,9.281801e-05,-0.10911173,-0.030861903,0.3037961406644102,0.39936739478437955
33,33,33,33,33,0.0002974799999999,-0.00047238093,0.000229235,-6.8962894e-05,-1.2043798,-0.34159535,-3.4647276,-0.98269236,-0.49272537,0.35706744,-0.00013764793,9.603183e-05,-0.109059885,-0.030932391,-0.00013765741,9.6027215e-05,-0.10904487,-0.030928133,0.3053260774807672,0.40060355656005664
34,34,34,34,34,0.0003064969999999,-0.00047356484,0.00023056687,-6.911087e-05,-1.2036469,-0.3423283,-3.4626193,-0.984801,-0.49456948,0.35914204,-0.00014209803,9.926004e-05,-0.108993515,-0.030998766,-0.00014210813,9.9255114e-05,-0.108978026,-0.030994361,0.3068536477353399,0.4018381921262458
35,35,35,35,35,0.0003155119999999,-0.00047474875,0.00023189877,-6.925886e-05,-1.2029139,-0.34306136,-3.4605105,-0.9869097,-0.49641362,0.36121666,-0.00014656475,0.00010250696,-0.108927146,-0.031065144,-0.00014657549,0.000102501705,-0.10891118,-0.031060591,0.30837890277042046,0.4030713252948591
36,36,36,36,36,0.0003245269999999,-0.00047593267,0.00023337864,-6.9406844e-05,-1.201448,-0.34379438,-3.4562933,-0.98901844,-0.49837303,0.36352178,-0.00015104862,0.000105773615,-0.10879439,-0.031131519,-0.00015106003,0.00010576802,-0.108777955,-0.031126816,0.3100708967732895,0.4043798727866084
37,37,37,37,37,0.0003335429999999,-0.0004769686,0.00023471058,-6.955482e-05,-1.1999817,-0.34452733,-3.4520752,-0.9911271,-0.50010186,0.36559647,-0.0001555491,0.00010906001,-0.10866162,-0.031197894,-0.0001555612,0.00010905407,-0.10864472,-0.031193042,0.3115913075504061,0.40553301246927775
38,38,38,38,38,0.0003425579999999,-0.0004781525,0.00023619046,-6.970281e-05,-1.1985157,-0.34526038,-3.4478579,-0.9932358,-0.50206125,0.3679016,-0.0001600662,0.00011236615,-0.10852887,-0.03126427,-0.00016007901,0.00011235984,-0.10851149,-0.03125927,0.31327788678872337,0.40683833147188864
39,39,39,39,39,0.0003515699999999,-0.0004793364,0.00023752237,-6.970281e-05,-1.1977824,-0.34526038,-3.4457486,-0.9932358,-0.50402063,0.36997625,-0.00016460098,0.00011569203,-0.108462475,-0.03126427,-0.00016461452,0.00011568534,-0.10844462,-0.031259127,0.31479340392334415,0.4081419421888933
40,40,40,40,40,0.0003605839999999,-0.0004805203,0.00023900227,-6.985084e-05,-1.1963164,-0.3459936,-3.4415307,-0.9953452,-0.50598,0.37228143,-0.00016915341,0.00011903766,-0.10832971,-0.031330667,-0.00016916772,0.00011903057,-0.10831139,-0.031325366,0.31647463217536703,0.4094438490770357
41,41,41,41,41,0.0003695999999999,-0.00048170422,0.00024033418,-6.999882e-05,-1.1955832,-0.34672663,-3.439422,-0.9974539,-0.50782406,0.37435606,-0.00017372299,0.00012240303,-0.108263336,-0.031397045,-0.00017373808,0.00012239553,-0.10824453,-0.03139159,0.3179853014224735,0.41066759169163036
42,42,42,42,42,0.0003786149999999,-0.00048288814,0.00024181405,-6.999882e-05,-1.1941173,-0.34672663,-3.4352047,-0.9974539,-0.5098987,0.37666115,-0.00017831023,0.00012578812,-0.10813058,-0.031397045,-0.00017832614,0.00012578022,-0.1081113,-0.031391446,0.31966111103288,0.4120425624837451
43,43,43,43,43,0.0003876299999999,-0.00048407205,0.00024314596,-7.01468e-05,-1.1933842,-0.3474596,-3.433096,-0.99956256,-0.51174283,0.3787358,-0.00018291514,0.00012919297,-0.108064204,-0.03146342,-0.00018293188,0.00012918463,-0.10804444,-0.031457663,0.3211669923484947,0.4132631773122448
44,44,44,44,44,0.0003966449999999,-0.00048525623,0.00024462581,-7.029479e-05,-1.1919197,-0.34819263,-3.4288826,-1.0016713,-0.5137024,0.3810409,-0.0001875372,0.00013261756,-0.107931584,-0.031529795,-0.00018755478,0.00013260877,-0.10791134,-0.031523883,0.32283749020873376,0.41455857030405274
45,45,45,45,45,0.0004056599999999,-0.00048643976,0.00024595775,-7.044277e-05,-1.1911845,-0.34892565,-3.4267678,-1.00378,-0.51554626,0.3831156,-0.00019217639,0.00013606189,-0.10786502,-0.031596173,-0.00019219486,0.00013605264,-0.10784429,-0.0315901,0.32433863559583515,0.41577594162920206
46,46,46,46,46,0.0004146759999999,-0.00048762382,0.00024743762,-7.059075e-05,-1.1897193,-0.34965864,-3.4225528,-1.0058886,-0.51750576,0.3854207,-0.00019683273,0.00013952596,-0.10773233,-0.031662546,-0.0001968521,0.00013951623,-0.10771113,-0.031656314,0.3260038480278753,0.41706803966095185
47,47,47,47,47,0.0004236869999999,-0.00048880785,0.00024891752,-7.073874e-05,-1.1882538,-0.35039166,-3.4183366,-1.0079974,-0.51946527,0.3877259,-0.00020150673,0.00014301081,-0.10759963,-0.031728923,-0.00020152703,0.00014300058,-0.10757795,-0.03172253,0.3276663641970216,0.41835847691080547
48,48,48,48,48,0.000432702,-0.0004901398,0.00025039742,-7.088677e-05,-1.187521,-0.35112488,-3.4162288,-1.0101067,-0.5215399,0.39003104,-0.0002061989,0.00014651644,-0.107533276,-0.03179532,-0.00020622017,0.0001465057,-0.1075111,-0.031788763,0.3293260778285206,0.41972291413197577
49,49,49,49,49,0.0004417179999999,-0.00049132336,0.00025172933,-7.1034745e-05,-1.186786,-0.35185787,-3.4141145,-1.0122154,-0.52338374,0.3921057,-0.00021090877,0.00015004181,-0.10746672,-0.031861693,-0.000210931,0.00015003055,-0.107444055,-0.031854972,0.3308174929374407,0.4209340054060871
50,50,50,50,50,0.0004507329999999,-0.0004925074,0.0002532092,-7.118273e-05,-1.1853209,-0.3525909,-3.4098992,-1.0143241,-0.5253432,0.39441082,-0.00021563575,0.00015358692,-0.10733404,-0.03192807,-0.000215659,0.00015357514,-0.1073109,-0.031921186,0.3324719748034366,0.4222194339199348
51,51,51,51,51,0.0004597479999999,-0.0004936915,0.00025468913,-7.118273e-05,-1.1838553,-0.3525909,-3.4056833,-1.0143241,-0.52741796,0.39671603,-0.00022038093,0.00015715281,-0.10720133,-0.03192807,-0.00022040521,0.00015714047,-0.107177705,-0.031921033,0.33412378831678125,0.4235787019469464
52,52,52,52,52,0.0004687629999999,-0.0004948751,0.000256169,-7.133071e-05,-1.1823877,-0.35332388,-3.4014614,-1.0164328,-0.5293771,0.39902115,-0.00022514428,0.0001607395,-0.10706844,-0.031994443,-0.00022516963,0.00016072657,-0.10704434,-0.03198724,0.33577281351045596,0.4248605283237869
53,53,53,53,53,0.0004777799999999,-0.000496207,0.00025764888,-7.1478695e-05,-1.1816548,-0.3540569,-3.399353,-1.0185415,-0.5314517,0.40132627,-0.00022992582,0.00016434694,-0.10700207,-0.03206082,-0.00022995225,0.00016433344,-0.10697747,-0.03205345,0.33741912389621354,0.42621610908523955
54,54,54,54,54,0.0004867939999999,-0.00049739104,0.00025898078,-7.162667e-05,-1.1809225,-0.35478988,-3.3972464,-1.02065,-0.533296,0.4034009,-0.00023472501,0.00016797414,-0.10693576,-0.032127194,-0.00023475257,0.00016796004,-0.10691066,-0.032119654,0.3388985051355464,0.42741966670443954
55,55,55,55,55,0.0004958049999999,-0.0004985751,0.00026046063,-7.177466e-05,-1.1794574,-0.3555229,-3.3930316,-1.0227588,-0.53525543,0.405706,-0.00023954136,0.00017162107,-0.10680309,-0.03219357,-0.00023957006,0.00017160636,-0.106777504,-0.03218586,0.3405396676825341,0.4286967711043605
56,56,56,56,56,0.0005048199999999,-0.0004997587,0.0002619406,-7.1922645e-05,-1.1779894,-0.35625592,-3.3888085,-1.0248675,-0.5372146,0.40801123,-0.00024437538,0.00017528879,-0.10667016,-0.03225995,-0.00024440524,0.00017527342,-0.106644094,-0.032252066,0.3421782335563165,0.4299720774516344
57,57,57,57,57,0.0005138349999999,-0.0005010906,0.00026342043,-7.2070674e-05,-1.1772566,-0.35698918,-3.3867004,-1.026977,-0.5392892,0.41031632,-0.00024922757,0.0001789773,-0.10660381,-0.032326344,-0.00024925862,0.00017896127,-0.10657724,-0.032318287,0.3438140196550585,0.4313207514330943
58,58,58,58,58,0.0005228499999999,-0.00050227466,0.0002649003,-7.221866e-05,-1.1757914,-0.3577222,-3.3824852,-1.0290856,-0.5412487,0.41262144,-0.00025409795,0.00018268656,-0.10647112,-0.03239272,-0.00025413022,0.00018266987,-0.10644407,-0.032384492,0.3454471555640405,0.43259293202485294
59,59,59,59,59,0.0005318659999999,-0.0005034587,0.00026638026,-7.236664e-05,-1.1743257,-0.35845518,-3.3782687,-1.0311943,-0.54320824,0.41492668,-0.00025898597,0.00018641663,-0.106338404,-0.032459095,-0.00025901952,0.00018639925,-0.10631087,-0.032450687,0.3470777134982755,0.4338635221493001
60,60,60,60,60,0.0005408799999999,-0.0005047907,0.0002678601,-7.2514624e-05,-1.1735932,-0.3591882,-3.3761616,-1.033303,-0.5452829,0.41723177,-0.0002638922,0.00019016746,-0.10627207,-0.032525472,-0.000263927,0.00019014938,-0.10624403,-0.03251689,0.3487055112007577,0.4352070003838221
61,61,61,61,61,0.0005498959999999,-0.0005059742,0.00026934006,-7.266261e-05,-1.172125,-0.35992122,-3.3719378,-1.0354117,-0.54724205,0.41953698,-0.0002688166,0.00019393908,-0.106139116,-0.03259185,-0.00026885275,0.00019392028,-0.10611059,-0.032583088,0.3503307480181149,0.4364740234758058
62,62,62,62,62,0.0005589079999999,-0.0005071583,0.00027081993,-7.281059e-05,-1.1706597,-0.3606542,-3.3677225,-1.0375204,-0.5492015,0.42184213,-0.00027375866,0.00019773147,-0.106006436,-0.032658223,-0.00027379615,0.00019771192,-0.105977416,-0.032649282,0.35195330552733045,0.43773963689966455
63,63,63,63,63,0.0005679229999999,-0.00050849025,0.00027229977,-7.295857e-05,-1.1699272,-0.36138722,-3.3656154,-1.0396291,-0.5512761,0.42414722,-0.00027871892,0.00020154465,-0.10594011,-0.0327246,-0.00027875777,0.00020152435,-0.105910584,-0.03271548,0.3535731924774014,0.4390778825361541
64,64,64,64,64,0.0005769399999999,-0.0005096743,0.00027392764,-7.310655e-05,-1.1677289,-0.3621202,-3.3592913,-1.0417378,-0.55335087,0.42668283,-0.00028369785,0.00020537965,-0.10574105,-0.032790974,-0.0002837381,0.00020535856,-0.10571105,-0.03278167,0.3553520503006705,0.4404144491052875
65,65,65,65,65,0.000585953,-0.0005110062,0.0002754075,-7.325459e-05,-1.166996,-0.36285347,-3.357183,-1.0438472,-0.55542547,0.42898795,-0.0002886955,0.00020923647,-0.10567468,-0.032857373,-0.00028873718,0.00020921457,-0.10564417,-0.03284789,0.356966466441918,0.441749122353583
66,66,66,66,66,0.00059497,-0.0005121898,0.00027688747,-7.325459e-05,-1.1655279,-0.36285347,-3.3529599,-1.0438472,-0.5574999,0.4312932,-0.00029371187,0.00021311406,-0.10554175,-0.032857373,-0.000293755,0.00021309136,-0.10551075,-0.03284772,0.35857837127101644,0.44308190747401166
67,67,67,67,67,0.0006039839999999,-0.0005135217,0.0002783673,-7.340257e-05,-1.1647953,-0.36358646,-3.3508518,-1.0459558,-0.55957454,0.43359828,-0.00029874692,0.00021701244,-0.105475396,-0.032923747,-0.00029879157,0.0002169889,-0.10544389,-0.032913912,0.36018756346102354,0.4444130532944151
68,68,68,68,68,0.0006129999999999,-0.0005147058,0.00027999518,-7.355055e-05,-1.162597,-0.36431947,-3.3445277,-1.0480646,-0.56164926,0.43613392,-0.00030380068,0.00022093263,-0.10527633,-0.032990124,-0.00030384684,0.00022090823,-0.105244346,-0.032980103,0.36195472533060213,0.44574248074884365
69,69,69,69,69,0.0006220139999999,-0.00051603775,0.0002814751,-7.369854e-05,-1.161864,-0.3650525,-3.3424194,-1.0501733,-0.563724,0.43843913,-0.00030887316,0.00022487465,-0.10520996,-0.0330565,-0.00030892086,0.00022484937,-0.10517746,-0.03304629,0.36355858820279835,0.44707015596211774
70,70,70,70,70,0.0006310259999999,-0.0005172218,0.000282955,-7.384652e-05,-1.1603986,-0.36578548,-3.3382037,-1.052282,-0.56568354,0.44074428,-0.0003139638,0.00022883745,-0.10507727,-0.033122875,-0.0003140131,0.00022881127,-0.105044276,-0.033112474,0.3651598411723242,0.4483224954104366
71,71,71,71,71,0.0006400399999999,-0.00051855325,0.00028458287,-7.39945e-05,-1.1589303,-0.3665185,-3.3339798,-1.0543907,-0.56787306,0.44327995,-0.00031907315,0.00023282206,-0.10494431,-0.033189252,-0.00031912405,0.00023279496,-0.10491083,-0.03317866,0.3669182665190974,0.4497199620183981
72,72,72,72,72,0.0006490559999999,-0.0005198852,0.00028606277,-7.414248e-05,-1.1581975,-0.3672515,-3.331872,-1.0564992,-0.5699477,0.44558513,-0.0003242017,0.0002368285,-0.104877956,-0.033255626,-0.00032425427,0.00023680046,-0.10484395,-0.033244845,0.3685141738567009,0.4510423067034454
73,73,73,73,73,0.0006580699999999,-0.0005210693,0.0002876906,-7.429047e-05,-1.1559994,-0.3679845,-3.3255482,-1.058608,-0.57202244,0.4481207,-0.000329349,0.00024085675,-0.10467891,-0.033322003,-0.00032940324,0.00024082775,-0.10464443,-0.033311028,0.370266646843168,0.452362968714291
74,74,74,74,74,0.0006670859999999,-0.0005224012,0.00028917057,-7.443849e-05,-1.155266,-0.3687177,-3.3234386,-1.0607172,-0.57409704,0.45042595,-0.00033451495,0.0002449068,-0.1046125,-0.0333884,-0.0003345709,0.00024487684,-0.104577504,-0.03337723,0.37185727191455714,0.45368179993725427
75,75,75,75,75,0.0006760999999999,-0.0005237332,0.0002907984,-7.4586475e-05,-1.1538008,-0.36945075,-3.3192234,-1.062826,-0.57628703,0.45296156,-0.00033970014,0.00024897873,-0.10447982,-0.033454776,-0.00033975785,0.00024894773,-0.104444325,-0.03344341,0.3736039286291053,0.4550721004873452
76,76,76,76,76,0.0006851169999999,-0.0005249172,0.0002922783,-7.473446e-05,-1.1523352,-0.37018377,-3.315007,-1.0649347,-0.57824653,0.4552667,-0.00034490405,0.00025307245,-0.104347095,-0.033521153,-0.00034496354,0.0002530404,-0.10431111,-0.03350959,0.37518918279532465,0.4563144396254492
77,77,77,77,77,0.000694132,-0.0005262492,0.00029390617,-7.473446e-05,-1.1508695,-0.37018377,-3.3107905,-1.0649347,-0.58055174,0.45780236,-0.00035012717,0.00025718796,-0.10421438,-0.033521153,-0.00035018846,0.0002571549,-0.10417789,-0.033509415,0.3769300688424262,0.45777398861350743
78,78,78,78,78,0.0007031439999999,-0.0005275806,0.00029538607,-7.488244e-05,-1.1501341,-0.37091675,-3.308675,-1.0670434,-0.582626,0.4601075,-0.00035537002,0.0002613253,-0.104147784,-0.033587527,-0.00035543318,0.00026129116,-0.10411077,-0.03357559,0.3785100631466658,0.4590854927197028
79,79,79,79,79,0.0007121599999999,-0.0005289126,0.0002970139,-7.5030424e-05,-1.1486685,-0.37164977,-3.304459,-1.0691521,-0.5848159,0.46264312,-0.0003606321,0.00026548447,-0.10401508,-0.033653904,-0.00036069716,0.00026544926,-0.10397757,-0.033641767,0.3802451551649737,0.46046824916358714
80,80,80,80,80,0.0007211739999999,-0.00053009664,0.00029849386,-7.517841e-05,-1.1472028,-0.3723828,-3.3002427,-1.0712608,-0.5867754,0.4649484,-0.00036591289,0.00026966547,-0.10388236,-0.03372028,-0.00036597985,0.00026962912,-0.103844345,-0.033707943,0.3818200200057235,0.46170390663895083
81,81,81,81,81,0.0007301899999999,-0.00053142855,0.00030012176,-7.532639e-05,-1.1457368,-0.37311578,-3.296025,-1.0733695,-0.58896536,0.46748406,-0.00037121237,0.00027386827,-0.103749596,-0.033786654,-0.0003712813,0.00027383078,-0.10371108,-0.03377411,0.38354941065090087,0.46308308744282356
82,82,82,82,82,0.000739204,-0.0005327605,0.00030174962,-7.5474374e-05,-1.1442711,-0.3738488,-3.2918086,-1.0754782,-0.5911553,0.4700197,-0.0003765316,0.00027809394,-0.10361688,-0.03385303,-0.00037660252,0.0002780553,-0.10357786,-0.033840284,0.38527580206139167,0.46446035615700443
83,83,83,83,83,0.0007482199999999,-0.0005340924,0.0003032295,-7.56224e-05,-1.1435381,-0.37458202,-3.2897,-1.0775876,-0.5932299,0.47232482,-0.00038187005,0.00028234144,-0.10355051,-0.033919428,-0.00038194298,0.00028230157,-0.10351097,-0.033906475,0.38684266172444604,0.46576333941010784
84,84,84,84,84,0.0007572349999999,-0.0005354244,0.00030485739,-7.577039e-05,-1.1420723,-0.37531504,-3.2854831,-1.0796963,-0.5954199,0.4748605,-0.00038722772,0.00028661074,-0.10341778,-0.033985805,-0.00038730272,0.00028656967,-0.10337773,-0.033972643,0.38856340904797926,0.467136961778013
