,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
24,24,0.000173591,-7.177466e-05,-5.327605e-06,-7.029479e-05,-0.38191223,-0.34819263,-1.0986749,-1.0016713,0.0029967048,-0.008298533,5.7730375e-07,-1.5781053e-06,-0.034583196,-0.031529795,5.773036e-07,-1.5781065e-06,-0.034583215,-0.031529814,22.37481,21.46166,0.123276725,0.7898727,0.78322667,1.5730994,-0.008333157513144375,-0.0030012039104145927
25,25,0.000180823,-7.1922645e-05,-5.327605e-06,-7.044277e-05,-0.38264525,-0.34892565,-1.1007836,-1.00378,0.0029967048,-0.008298533,5.9897883e-07,-1.6381283e-06,-0.034649573,-0.031596173,5.9897866e-07,-1.6381297e-06,-0.034649596,-0.03159619,22.467169,21.552118,0.123276725,0.7917726,0.78511053,1.5768831,-0.008333157513144375,-0.0030012039104145927
26,26,0.0001880559999999,-7.1922645e-05,-5.327605e-06,-7.044277e-05,-0.38264525,-0.34892565,-1.1007836,-1.00378,0.0029967048,-0.008298533,6.206539e-07,-1.6981513e-06,-0.034649573,-0.031596173,6.2065374e-07,-1.6981528e-06,-0.034649596,-0.03159619,22.467169,21.552118,0.123276725,0.7917726,0.78511053,1.5768831,-0.008333157513144375,-0.0030012039104145927
27,27,0.000195291,-7.2070674e-05,-5.1796173e-06,-7.059075e-05,-0.38264546,-0.34965864,-1.1007843,-1.0058886,0.0028814103,-0.008068021,6.4191204e-07,-1.7573408e-06,-0.034649592,-0.031662546,6.419118e-07,-1.7573423e-06,-0.034649614,-0.031662565,22.559748,21.642761,0.116523206,0.80046374,0.7937286,1.5941923,-0.008100743604715417,-0.002885569554258594
28,28,0.0002025229999999,-7.2070674e-05,-5.1796173e-06,-7.073874e-05,-0.38264546,-0.35039166,-1.1007843,-1.0079974,0.002996665,-0.008068021,6.6317e-07,-1.8156965e-06,-0.034649592,-0.031728923,6.6316977e-07,-1.8156982e-06,-0.034649614,-0.031728946,22.559748,21.7336,0.116523206,0.70962495,0.70365417,1.413279,-0.008100743604715417,-0.003001163990787977
29,29,0.0002097559999999,-7.221866e-05,-5.0316253e-06,-7.073874e-05,-0.38264543,-0.35039166,-1.1007842,-1.0079974,0.0027661498,-0.007837501,6.840111e-07,-1.8732186e-06,-0.034649592,-0.031728923,6.840109e-07,-1.8732203e-06,-0.034649614,-0.031728946,22.652489,21.7336,0.10995973,0.80892926,0.8021229,1.6110522,-0.007868375636764997,-0.0027699826621703553
30,30,0.0002169889999999,-7.236664e-05,-5.0316253e-06,-7.088677e-05,-0.38337842,-0.35112488,-1.1028928,-1.0101067,0.0027661894,-0.007837501,7.040187e-07,-1.929907e-06,-0.034715965,-0.03179532,7.040185e-07,-1.9299089e-06,-0.03471599,-0.03179534,22.745417,21.824657,0.10995973,0.8108002,0.8039781,1.6147783,-0.007868375636764997,-0.002770022372014465
31,31,0.000224221,-7.236664e-05,-5.0316253e-06,-7.1034745e-05,-0.38337842,-0.35185787,-1.1028928,-1.0122154,0.0028814385,-0.007837501,7.244433e-07,-1.9865954e-06,-0.034715965,-0.031861693,7.24443e-07,-1.9865972e-06,-0.03471599,-0.031861715,22.745417,21.915869,0.10995973,0.7195872,0.71353257,1.4331198,-0.007868375636764997,-0.002885597835749574
32,32,0.0002314539999999,-7.2514624e-05,-5.0316253e-06,-7.1034745e-05,-0.38411143,-0.35185787,-1.1050016,-1.0122154,0.0027661838,-0.007837501,7.448678e-07,-2.0432838e-06,-0.034782343,-0.031861693,7.448675e-07,-2.0432858e-06,-0.03478237,-0.031861715,22.838537,21.915869,0.10995973,0.8127078,0.80586964,1.6185775,-0.007868375636764997,-0.002770016756480943
33,33,0.000238689,-7.2514624e-05,-4.8836373e-06,-7.118273e-05,-0.38337842,-0.3525909,-1.1028928,-1.0143241,0.0027661838,-0.0076069883,7.6487555e-07,-2.0991386e-06,-0.034715965,-0.03192807,7.6487527e-07,-2.0991406e-06,-0.03471599,-0.031928096,22.838537,22.007278,0.103586674,0.72767085,0.72154814,1.449219,-0.007636069007100174,-0.002770016756480943
34,34,0.0002459209999999,-7.266261e-05,-4.8836373e-06,-7.133071e-05,-0.38411143,-0.35332388,-1.1050016,-1.0164328,0.002766178,-0.0076069883,7.8488324e-07,-2.1541596e-06,-0.034782343,-0.031994443,7.848829e-07,-2.1541618e-06,-0.03478237,-0.03199447,22.931849,22.098875,0.103586674,0.72938746,0.7232503,1.4526378,-0.007636069007100174,-0.0027700109403925545
35,35,0.0002531529999999,-7.266261e-05,-4.8836373e-06,-7.133071e-05,-0.38411143,-0.35332388,-1.1050016,-1.0164328,0.002766178,-0.0076069883,8.0489093e-07,-2.2091806e-06,-0.034782343,-0.031994443,8.048906e-07,-2.209183e-06,-0.034782372,-0.03199447,22.931849,22.098875,0.103586674,0.72938746,0.7232503,1.4526378,-0.007636069007100174,-0.0027700109403925545
36,36,0.0002603859999999,-7.281059e-05,-4.8836373e-06,-7.1478695e-05,-0.38484442,-0.3540569,-1.1071101,-1.0185415,0.0027661838,-0.0076069883,8.248986e-07,-2.2642018e-06,-0.034848716,-0.03206082,8.248983e-07,-2.2642043e-06,-0.034848746,-0.032060847,23.025345,22.190664,0.103586674,0.7310944,0.724943,1.4560374,-0.007636069007100174,-0.002770016756480943
37,37,0.000267619,-7.295857e-05,-4.73565e-06,-7.162667e-05,-0.38484442,-0.35478988,-1.1071101,-1.02065,0.0026509233,-0.0073764753,8.444895e-07,-2.3183893e-06,-0.034848716,-0.032127194,8.4448914e-07,-2.318392e-06,-0.034848746,-0.03212722,23.119038,22.282639,0.09740387,0.73899484,0.7327769,1.4717717,-0.007403816029042644,-0.002654443219238069
38,38,0.0002748529999999,-7.295857e-05,-4.73565e-06,-7.177466e-05,-0.38484442,-0.3555229,-1.1071101,-1.0227588,0.002766178,-0.0073764753,8.6408033e-07,-2.371743e-06,-0.034848716,-0.03219357,8.6408e-07,-2.371746e-06,-0.034848746,-0.032193597,23.119038,22.37481,0.09740387,0.6468232,0.64138085,1.2882041,-0.007403816029042644,-0.0027700109403925545
39,39,0.0002820859999999,-7.310655e-05,-4.73565e-06,-7.1922645e-05,-0.3855774,-0.35625592,-1.1092188,-1.0248675,0.0027661838,-0.0073764753,8.84088e-07,-2.425097e-06,-0.03491509,-0.03225995,8.840877e-07,-2.4250999e-06,-0.03491512,-0.03225998,23.212915,22.467169,0.09740387,0.6483412,0.64288604,1.2912272,-0.007403816029042644,-0.002770016756480943
40,40,0.0002893189999999,-7.310655e-05,-4.5876577e-06,-7.1922645e-05,-0.38484436,-0.35625592,-1.1071099,-1.0248675,0.0026509233,-0.007145956,9.0367894e-07,-2.477617e-06,-0.03484871,-0.03225995,9.0367854e-07,-2.47762e-06,-0.03484874,-0.03225998,23.212915,22.467169,0.091411136,0.65433395,0.6488284,1.3031623,-0.0071716106345624895,-0.002654443219238069
41,41,0.0002965519999999,-7.325459e-05,-4.5876577e-06,-7.2070674e-05,-0.38557762,-0.35698918,-1.1092194,-1.026977,0.0026509175,-0.007145956,9.2285296e-07,-2.5293034e-06,-0.03491511,-0.032326344,9.228525e-07,-2.5293066e-06,-0.03491514,-0.032326374,23.307018,22.559748,0.091411136,0.65585965,0.6503412,1.3062009,-0.0071716106345624895,-0.002654437403821828
42,42,0.0003037839999999,-7.325459e-05,-4.5876577e-06,-7.221866e-05,-0.38557762,-0.3577222,-1.1092194,-1.0290856,0.0027661724,-0.007145956,9.4244376e-07,-2.58099e-06,-0.03491511,-0.03239272,9.424433e-07,-2.5809934e-06,-0.03491514,-0.03239275,23.307018,22.652489,0.091411136,0.56311905,0.55838096,1.1215,-0.0071716106345624895,-0.0027700053248589855
43,43,0.000311017,-7.340257e-05,-4.5876577e-06,-7.236664e-05,-0.3863106,-0.35845518,-1.111328,-1.0311943,0.0027661724,-0.007145956,9.624514e-07,-2.6326763e-06,-0.03498148,-0.032459095,9.624509e-07,-2.63268e-06,-0.034981515,-0.032459125,23.401278,22.745417,0.091411136,0.56444997,0.5597006,1.1241505,-0.0071716106345624895,-0.0027700053248589855
44,44,0.0003182509999999,-7.355055e-05,-4.5876577e-06,-7.236664e-05,-0.38704363,-0.35845518,-1.1134368,-1.0311943,0.0026509175,-0.007145956,9.820423e-07,-2.684363e-06,-0.03504786,-0.032459095,9.820418e-07,-2.6843666e-06,-0.035047892,-0.03245913,23.495731,22.745417,0.091411136,0.6589033,0.65335923,1.3122625,-0.0071716106345624895,-0.002654437403821828
45,45,0.0003254839999999,-7.355055e-05,-4.43967e-06,-7.2514624e-05,-0.3863106,-0.3591882,-1.111328,-1.033303,0.0026509175,-0.0069154436,1.0012162e-06,-2.7352157e-06,-0.03498148,-0.032525472,1.0012158e-06,-2.7352194e-06,-0.034981515,-0.032525506,23.495731,22.838537,0.08560881,0.5715865,0.56677717,1.1383636,-0.006939466094959066,-0.002654437403821828
46,46,0.0003327169999999,-7.369854e-05,-4.43967e-06,-7.266261e-05,-0.38704363,-0.35992122,-1.1134368,-1.0354117,0.0026509175,-0.0069154436,1.0203902e-06,-2.785235e-06,-0.03504786,-0.03259185,1.0203897e-06,-2.7852388e-06,-0.035047896,-0.032591883,23.590372,22.931849,0.08560881,0.5729174,0.5680968,1.1410142,-0.006939466094959066,-0.002654437403821828
47,47,0.0003399489999999,-7.384652e-05,-4.43967e-06,-7.266261e-05,-0.3877766,-0.35992122,-1.1155454,-1.0354117,0.0025356684,-0.0069154436,1.0391475e-06,-2.835254e-06,-0.035114232,-0.03259185,1.0391469e-06,-2.835258e-06,-0.03511427,-0.032591883,23.685202,22.931849,0.08560881,0.66774684,0.6621284,1.3298752,-0.006939466094959066,-0.002538888651929888
48,48,0.0003471819999999,-7.384652e-05,-4.291682e-06,-7.281059e-05,-0.38704357,-0.3606542,-1.1134366,-1.0375204,0.002535657,-0.00668493,1.0574878e-06,-2.8844397e-06,-0.03504785,-0.032658223,1.0574872e-06,-2.8844438e-06,-0.03504789,-0.032658257,23.685202,23.025345,0.07999672,0.57986104,0.5749821,1.1548431,-0.006707374225859753,-0.002538877222949906
49,49,0.000354415,-7.39945e-05,-4.291682e-06,-7.295857e-05,-0.38777658,-0.36138722,-1.1155453,-1.0396291,0.002535657,-0.00668493,1.0758281e-06,-2.9327916e-06,-0.03511423,-0.0327246,1.0758275e-06,-2.9327957e-06,-0.035114266,-0.032724634,23.780228,23.119038,0.07999672,0.58119196,0.57630175,1.1574937,-0.006707374225859753,-0.002538877222949906
50,50,0.0003616489999999,-7.414248e-05,-4.291682e-06,-7.295857e-05,-0.38850957,-0.36138722,-1.117654,-1.0396291,0.002420408,-0.00668493,1.0937516e-06,-2.9811433e-06,-0.035180602,-0.0327246,1.093751e-06,-2.9811479e-06,-0.03518064,-0.032724638,23.875437,23.119038,0.07999672,0.6764014,0.6707101,1.3471115,-0.006707374225859753,-0.0024233419225924845
51,51,0.0003688819999999,-7.414248e-05,-4.291682e-06,-7.310655e-05,-0.38850957,-0.3621202,-1.117654,-1.0417378,0.002535657,-0.00668493,1.1116751e-06,-3.0294952e-06,-0.035180602,-0.032790974,1.1116746e-06,-3.0294998e-06,-0.03518064,-0.03279101,23.875437,23.212915,0.07999672,0.5825247,0.57762337,1.1601481,-0.006707374225859753,-0.002538877222949906
52,52,0.000376114,-7.429047e-05,-4.1436947e-06,-7.325459e-05,-0.38850957,-0.36285347,-1.117654,-1.0438472,0.002420442,-0.006454418,1.1295988e-06,-3.0770136e-06,-0.035180602,-0.032857373,1.1295982e-06,-3.0770184e-06,-0.035180643,-0.03285741,23.97084,23.307018,0.07457488,0.58924663,0.58428866,1.1735353,-0.006475337821291343,-0.002423376005086643
53,53,0.0003833469999999,-7.429047e-05,-4.1436947e-06,-7.325459e-05,-0.38850957,-0.36285347,-1.117654,-1.0438472,0.002420442,-0.006454418,1.1471059e-06,-3.1236982e-06,-0.035180602,-0.032857373,1.1471052e-06,-3.123703e-06,-0.035180643,-0.03285741,23.97084,23.307018,0.07457488,0.58924663,0.58428866,1.1735353,-0.006475337821291343,-0.002423376005086643
54,54,0.0003905799999999,-7.443849e-05,-3.9957026e-06,-7.340257e-05,-0.3885097,-0.36358646,-1.1176543,-1.0459558,0.0023051475,-0.006223898,1.1641959e-06,-3.169549e-06,-0.035180617,-0.032923747,1.1641952e-06,-3.169554e-06,-0.035180658,-0.032923784,24.066458,23.401278,0.06934313,0.5958373,0.5908239,1.1866612,-0.006243347195023022,-0.0023078084425282087
55,55,0.000397813,-7.443849e-05,-3.9957026e-06,-7.340257e-05,-0.3885097,-0.36358646,-1.1176543,-1.0459558,0.0023051475,-0.006223898,1.1808689e-06,-3.2145663e-06,-0.035180617,-0.032923747,1.1808683e-06,-3.2145715e-06,-0.035180658,-0.032923784,24.066458,23.401278,0.06934313,0.5958373,0.5908239,1.1866612,-0.006243347195023022,-0.0023078084425282087
56,56,0.0004050469999999,-7.4586475e-05,-3.9957026e-06,-7.355055e-05,-0.38924274,-0.36431947,-1.1197631,-1.0480646,0.0023051475,-0.006223898,1.1975419e-06,-3.2595835e-06,-0.035246994,-0.032990124,1.1975412e-06,-3.259589e-06,-0.035247035,-0.032990165,24.162243,23.495731,0.06934313,0.5971701,0.5921455,1.1893156,-0.006243347195023022,-0.0023078084425282087
57,57,0.0004122799999999,-7.4586475e-05,-3.8477147e-06,-7.369854e-05,-0.3885097,-0.3650525,-1.1176543,-1.0501733,0.0023051475,-0.0059933853,1.214215e-06,-3.3037672e-06,-0.035180617,-0.0330565,1.2142143e-06,-3.3037727e-06,-0.035180658,-0.033056542,24.162243,23.590372,0.064301744,0.5075677,0.503297,1.0108647,-0.006011417719938397,-0.0023078084425282087
58,58,0.0004195129999999,-7.473446e-05,-3.8477147e-06,-7.369854e-05,-0.38924274,-0.3650525,-1.1197631,-1.0501733,0.0021898926,-0.0059933853,1.2304713e-06,-3.3471172e-06,-0.035246994,-0.0330565,1.2304705e-06,-3.3471229e-06,-0.03524704,-0.033056542,24.258217,23.590372,0.064301744,0.60354096,0.5984627,1.2020037,-0.006011417719938397,-0.002192293921197319
59,59,0.0004267449999999,-7.473446e-05,-3.8477147e-06,-7.384652e-05,-0.38924274,-0.36578548,-1.1197631,-1.052282,0.0023051417,-0.0059933853,1.2467275e-06,-3.390467e-06,-0.035246994,-0.033122875,1.2467267e-06,-3.3904728e-06,-0.03524704,-0.033122916,24.258217,23.685202,0.064301744,0.50871146,0.5044311,1.0131426,-0.006011417719938397,-0.0023078026291274436
60,60,0.0004339779999999,-7.488244e-05,-3.8477147e-06,-7.39945e-05,-0.3899757,-0.3665185,-1.1218717,-1.0543907,0.0023051475,-0.0059933853,1.2634005e-06,-3.433817e-06,-0.035313368,-0.033189252,1.2633997e-06,-3.433823e-06,-0.035313413,-0.033189293,24.354376,23.780228,0.064301744,0.5098475,0.50555766,1.0154052,-0.006011417719938397,-0.0023078084425282087
61,61,0.0004412099999999,-7.5030424e-05,-3.6997274e-06,-7.39945e-05,-0.3899757,-0.3665185,-1.1218717,-1.0543907,0.0020746377,-0.0057628728,1.2792399e-06,-3.4763334e-06,-0.035313368,-0.033189252,1.2792391e-06,-3.4763395e-06,-0.035313413,-0.033189293,24.450731,23.780228,0.059450638,0.61105365,0.6059122,1.2169659,-0.005779542224821695,-0.002076792741929881
62,62,0.0004484449999999,-7.5030424e-05,-3.6997274e-06,-7.414248e-05,-0.3899757,-0.3672515,-1.1218717,-1.0564992,0.002189887,-0.0057628728,1.2946625e-06,-3.518016e-06,-0.035313368,-0.033255626,1.2946617e-06,-3.5180224e-06,-0.035313413,-0.03325567,24.450731,23.875437,0.059450638,0.51584417,0.5115038,1.027348,-0.005779542224821695,-0.0021922883089070025
63,63,0.0004556769999999,-7.517841e-05,-3.551735e-06,-7.414248e-05,-0.38997567,-0.3672515,-1.1218716,-1.0564992,0.0019593716,-0.0055323527,1.3096683e-06,-3.558865e-06,-0.035313364,-0.033255626,1.3096674e-06,-3.5588714e-06,-0.03531341,-0.03325567,24.547277,23.875437,0.05478961,0.6170522,0.6118603,1.2289125,-0.005547712841206505,-0.0019612936796560548
64,64,0.00046291,-7.517841e-05,-3.551735e-06,-7.429047e-05,-0.38997567,-0.3679845,-1.1218716,-1.058608,0.0020746265,-0.0055323527,1.3242571e-06,-3.5988805e-06,-0.035313364,-0.033322003,1.3242562e-06,-3.598887e-06,-0.035313413,-0.033322047,24.547277,23.97084,0.05478961,0.52164793,0.51725876,1.0389067,-0.005547712841206505,-0.0020767815186456566
65,65,0.0004701429999999,-7.532639e-05,-3.551735e-06,-7.443849e-05,-0.39070866,-0.3687177,-1.1239803,-1.0607172,0.0020746605,-0.0055323527,1.339263e-06,-3.6388958e-06,-0.035379738,-0.0333884,1.3392621e-06,-3.6389024e-06,-0.035379786,-0.033388443,24.644009,24.066458,0.05478961,0.5227628,0.51836425,1.041127,-0.005547712841206505,-0.0020768155893302184
66,66,0.0004773749999999,-7.532639e-05,-3.4037473e-06,-7.443849e-05,-0.3899756,-0.3687177,-1.1218714,-1.0607172,0.0019594,-0.00530184,1.3538521e-06,-3.6780775e-06,-0.035313357,-0.0333884,1.3538512e-06,-3.678084e-06,-0.035313405,-0.033388443,24.644009,24.066458,0.050318964,0.5272337,0.5227976,1.0500313,-0.005315944629440679,-0.001961322135411877
