,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.053027,-0.000161604,4.750447e-05,-4.350877e-05,-0.5651716,-0.2155129,-1.6258705,-0.61998177,-0.12897302,0.07399524,0.0,0.0,-0.051177833,-0.019515283,0.0,0.0,-0.051177833,-0.019515283
1,0.05303609,-0.00016204799,4.8096434e-05,-4.3656764e-05,-0.5644386,-0.21624596,-1.6237619,-0.6220906,-0.1296646,0.07491732,-1.175821e-06,6.7698784e-07,-0.051111456,-0.019581662,-1.1758217e-06,6.769876e-07,-0.051111396,-0.01958164
2,0.053045183,-0.00016249192,4.854041e-05,-4.3656764e-05,-0.5644384,-0.21624596,-1.6237613,-0.6220906,-0.13035612,0.07560887,-2.35793e-06,1.3613115e-06,-0.05111144,-0.019581662,-2.3579328e-06,1.3613106e-06,-0.051111322,-0.019581616
3,0.053054277,-0.00016293589,4.8984355e-05,-4.3804746e-05,-0.5644385,-0.21697897,-1.6237617,-0.6241993,-0.13093239,0.07630038,-3.5458027e-06,2.051923e-06,-0.051111452,-0.019648038,-3.5458088e-06,2.051921e-06,-0.05111127,-0.019647969
4,0.053063367,-0.0001632319,4.9428352e-05,-4.3804746e-05,-0.5637055,-0.21697897,-1.621653,-0.6241993,-0.13150874,0.076991975,-4.7389153e-06,2.7488225e-06,-0.051045075,-0.019648038,-4.7389262e-06,2.7488188e-06,-0.051044833,-0.019647945
5,0.05307246,-0.00016367584,5.0020284e-05,-4.3952736e-05,-0.5629724,-0.217712,-1.619544,-0.6263081,-0.13220023,0.07791399,-5.9377917e-06,3.4530576e-06,-0.05097869,-0.019714417,-5.9378094e-06,3.4530517e-06,-0.05097839,-0.0197143
6,0.053081553,-0.00016411979,5.046423e-05,-4.3952736e-05,-0.5629724,-0.217712,-1.6195441,-0.6263081,-0.13289174,0.07860551,-7.142956e-06,4.164628e-06,-0.050978694,-0.019714417,-7.1429813e-06,4.1646194e-06,-0.05097833,-0.019714275
7,0.053090647,-0.00016456378,5.0908227e-05,-4.410072e-05,-0.5629724,-0.21844502,-1.619544,-0.6284168,-0.13346809,0.0792971,-8.3538835e-06,4.882487e-06,-0.05097869,-0.019780794,-8.353919e-06,4.882475e-06,-0.050978266,-0.019780628
8,0.053099737,-0.00016485975,5.150016e-05,-4.410072e-05,-0.56150645,-0.21844502,-1.6153268,-0.6284168,-0.13415961,0.08021913,-9.5705755e-06,5.607681e-06,-0.050845943,-0.019780794,-9.570621e-06,5.6076656e-06,-0.050845455,-0.019780604
9,0.05310883,-0.00016530375,5.1944156e-05,-4.410072e-05,-0.56150645,-0.21844502,-1.6153268,-0.6284168,-0.13485119,0.08091072,-1.0793555e-05,6.3402113e-06,-0.050845943,-0.019780794,-1.0793613e-05,6.3401912e-06,-0.050845396,-0.01978058
10,0.053117923,-0.0001657477,5.2388103e-05,-4.4248714e-05,-0.56150645,-0.21917808,-1.6153268,-0.63052565,-0.13542745,0.08160222,-1.20222985e-05,7.0790293e-06,-0.050845943,-0.019847175,-1.2022371e-05,7.0790043e-06,-0.050845332,-0.019846937
11,0.053127017,-0.00016604367,5.28321e-05,-4.4248714e-05,-0.56077325,-0.21917808,-1.6132175,-0.63052565,-0.13600375,0.082293816,-1.3256282e-05,7.8241355e-06,-0.05077955,-0.019847175,-1.325637e-05,7.824105e-06,-0.050778877,-0.019846912
12,0.053136107,-0.00016648765,5.342403e-05,-4.4396704e-05,-0.56004035,-0.21991111,-1.6111091,-0.6326344,-0.1366953,0.08321583,-1.44960295e-05,8.576577e-06,-0.050713185,-0.019913552,-1.4496134e-05,8.5765405e-06,-0.05071245,-0.019913264
13,0.0531452,-0.00016693161,5.3867978e-05,-4.4396704e-05,-0.5600405,-0.21991111,-1.6111095,-0.6326344,-0.13738681,0.08390735,-1.5742064e-05,9.336354e-06,-0.050713196,-0.019913552,-1.5742187e-05,9.3363105e-06,-0.0507124,-0.01991324
14,0.053154293,-0.00016737555,5.4459957e-05,-4.4544693e-05,-0.5593071,-0.22064416,-1.6089998,-0.6347432,-0.13807835,0.08482944,-1.6994387e-05,1.01034675e-05,-0.05064679,-0.019979931,-1.699453e-05,1.0103417e-05,-0.05064593,-0.019979592
15,0.053163383,-0.00016781955,5.4903907e-05,-4.4692682e-05,-0.5593074,-0.2213772,-1.6090007,-0.636852,-0.13865465,0.08552096,-1.8252473e-05,1.0877916e-05,-0.050646815,-0.02004631,-1.825264e-05,1.0877857e-05,-0.05064589,-0.020045945
16,0.053172477,-0.0001682635,5.5495886e-05,-4.4692682e-05,-0.5585742,-0.2213772,-1.6068914,-0.636852,-0.13946146,0.08644306,-1.9516849e-05,1.1659701e-05,-0.050580423,-0.02004631,-1.9517038e-05,1.1659633e-05,-0.050579436,-0.02004592
17,0.05318157,-0.00016870748,5.5939832e-05,-4.484067e-05,-0.5585744,-0.22211023,-1.6068918,-0.6389608,-0.14003773,0.08713457,-2.078751e-05,1.24488215e-05,-0.050580435,-0.02011269,-2.0787726e-05,1.2448743e-05,-0.050579384,-0.020112272
18,0.053190663,-0.00016915145,5.6531815e-05,-4.484067e-05,-0.5578412,-0.22211023,-1.6047826,-0.6389608,-0.14084455,0.08805667,-2.206446e-05,1.3245278e-05,-0.050514042,-0.02011269,-2.2064703e-05,1.324519e-05,-0.05051293,-0.020112246
19,0.053199753,-0.0001694474,5.6975765e-05,-4.498866e-05,-0.5571081,-0.22284327,-1.6026736,-0.6410696,-0.14130557,0.08874819,-2.3347173e-05,1.4049069e-05,-0.05044766,-0.020179067,-2.3347446e-05,1.4048971e-05,-0.050446484,-0.020178596
20,0.053208847,-0.0001698914,5.741976e-05,-4.5136654e-05,-0.5571081,-0.22357632,-1.6026736,-0.6431784,-0.14188188,0.08943978,-2.4634603e-05,1.485915e-05,-0.05044766,-0.020245448,-2.4634906e-05,1.4859039e-05,-0.050446417,-0.020244949
21,0.05321794,-0.00017033536,5.801169e-05,-4.5136654e-05,-0.5563752,-0.22357632,-1.6005653,-0.6431784,-0.14268866,0.09036179,-2.592832e-05,1.5676565e-05,-0.050381295,-0.020245448,-2.5928657e-05,1.5676442e-05,-0.050379988,-0.020244922
22,0.053227033,-0.0001707793,5.8455636e-05,-4.528464e-05,-0.5563751,-0.22430936,-1.6005651,-0.64528716,-0.1432649,0.09105331,-2.7228327e-05,1.6501317e-05,-0.050381288,-0.020311825,-2.7228696e-05,1.650118e-05,-0.050379917,-0.020311272
