,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
13,13,9.464700000000326e-05,-9.486093e-05,-1.0359225e-06,-8.094998e-05,-0.47500786,-0.40097123,-1.36649,-1.1535033,-0.010027379,-0.0016136027,-8.7059414e-07,-2.7103818e-07,-0.043013263,-0.03630904,-8.7059453e-07,-2.710382e-07,-0.043013226,-0.03630901,39.083355,28.461031,0.00466092,10.617666,10.528329,21.145996,-0.0016149059589868776,0.009977438406547174
14,14,0.000101928,-9.500896e-05,-8.879349e-07,-8.1097955e-05,-0.4750081,-0.4017042,-1.3664906,-1.1556119,-0.010142679,-0.00138309,-9.4401787e-07,-2.8194682e-07,-0.043013282,-0.03637541,-9.4401827e-07,-2.8194685e-07,-0.04301324,-0.036375377,39.205425,28.565174,0.0034243593,10.636827,10.547328,21.184155,-0.0013840473518117098,0.010091587212652523
15,15,0.000109207,-9.5156945e-05,-8.879349e-07,-8.124594e-05,-0.47574112,-0.4024372,-1.3685993,-1.1577206,-0.010142679,-0.00138309,-1.0178612e-06,-2.9201635e-07,-0.04307966,-0.036441788,-1.0178618e-06,-2.920164e-07,-0.043079615,-0.03644175,39.327656,28.66952,0.0034243593,10.654709,10.56506,21.219769,-0.0013840473518117098,0.010091587212652523
16,16,0.000116489,-9.545291e-05,-7.399474e-07,-8.139397e-05,-0.4764741,-0.40317044,-1.370708,-1.15983,-0.010373149,-0.0011525776,-1.0925436e-06,-3.0124679e-07,-0.043146033,-0.036508188,-1.0925443e-06,-3.012468e-07,-0.043145984,-0.036508147,39.572674,28.774086,0.002378038,10.796211,10.705372,21.501583,-0.0011532423283784408,0.010319717077121485
17,17,0.000123769,-9.5600895e-05,-5.9195503e-07,-8.1541955e-05,-0.47647405,-0.40390345,-1.3707079,-1.1619387,-0.01048841,-0.0009220576,-1.1684846e-06,-3.0879892e-07,-0.04314603,-0.036574565,-1.1684853e-06,-3.0879897e-07,-0.043145977,-0.036574524,39.695473,28.878813,0.0015219294,10.815137,10.724138,21.539276,-0.0009224829565977857,0.010433788226242597
18,18,0.000131049,-9.5748874e-05,-4.4396745e-07,-8.1689934e-05,-0.476474,-0.40463644,-1.3707076,-1.1640474,-0.01060367,-0.000691545,-1.2452646e-06,-3.146728e-07,-0.04314602,-0.03664094,-1.2452654e-06,-3.1467286e-07,-0.04314597,-0.036640894,39.81846,28.98372,0.0008560898,10.833879,10.7427225,21.576603,-0.0006917842275409596,0.010547845375113335
19,19,0.000138329,-9.604489e-05,-4.4396745e-07,-8.183792e-05,-0.47794023,-0.40536946,-1.3749257,-1.166156,-0.010718959,-0.000691545,-1.3228839e-06,-3.197076e-07,-0.043278795,-0.036707316,-1.3228847e-06,-3.1970762e-07,-0.04327874,-0.036707267,40.065044,29.088829,0.0008560898,10.975357,10.88301,21.858368,-0.0006917842275409596,0.01066191820888166
20,20,0.000145611,-9.6192874e-05,-2.9597996e-07,-8.1985905e-05,-0.47794023,-0.40610248,-1.3749257,-1.1682647,-0.010834214,-0.00046103259,-1.4013424e-06,-3.2390324e-07,-0.043278795,-0.03677369,-1.4013434e-06,-3.239033e-07,-0.043278735,-0.036773637,40.188602,29.194124,0.00038048864,10.994095,10.90159,21.895685,-0.0004611388982001056,0.010775944395938326
21,21,0.000152889,-9.634085e-05,-1.4798755e-07,-8.213388e-05,-0.47794017,-0.40683547,-1.3749255,-1.1703734,-0.010949475,-0.00023051251,-1.4806401e-06,-3.264206e-07,-0.04327879,-0.036840066,-1.4806412e-06,-3.2642066e-07,-0.043278728,-0.03684001,40.312344,29.299606,9.511903e-05,11.012638,10.919977,21.932615,-0.00023053908209212534,0.010889963517521034
22,22,0.000160171,-9.648884e-05,0.0,-8.228187e-05,-0.47794017,-0.40756848,-1.3749255,-1.1724821,-0.01106473,0.0,-1.5607769e-06,-3.2725973e-07,-0.04327879,-0.03690644,-1.5607782e-06,-3.2725978e-07,-0.043278724,-0.036906384,40.436283,29.405283,0.0,11.030998,10.938183,21.969181,0.0,0.01100396370588736
23,23,0.000167452,-9.67848e-05,0.0,-8.24299e-05,-0.47940618,-0.40830174,-1.3791429,-1.1745915,-0.0111799445,0.0,-1.6417526e-06,-3.2725973e-07,-0.04341154,-0.03697284,-1.641754e-06,-3.2725978e-07,-0.04341147,-0.03697278,40.684727,29.511183,0.0,11.173545,11.07953,22.253075,0.0,0.011117910847474684
24,24,0.000174731,-9.693279e-05,0.0,-8.2577884e-05,-0.4801392,-0.40903476,-1.3812516,-1.1767002,-0.0111799445,0.0,-1.7231479e-06,-3.2725973e-07,-0.04347792,-0.037039217,-1.7231494e-06,-3.2725978e-07,-0.043477844,-0.037039153,40.80924,29.617239,0.0,11.191999,11.09783,22.28983,0.0,0.011117910847474684
25,25,0.000182012,-9.72288e-05,1.4798755e-07,-8.272586e-05,-0.48087242,-0.40976775,-1.383361,-1.1788089,-0.011410493,0.00023051251,-1.8053822e-06,-3.264206e-07,-0.043544315,-0.03710559,-1.8053839e-06,-3.2642066e-07,-0.043544237,-0.037105523,41.058865,29.723482,9.511903e-05,11.335286,11.23991,22.575195,0.00023048594607344715,0.011345884338028222
26,26,0.000189293,-9.737679e-05,2.9597996e-07,-8.287385e-05,-0.4808724,-0.41050076,-1.3833609,-1.1809176,-0.011525754,0.00046103259,-1.8888755e-06,-3.2390324e-07,-0.04354431,-0.037171967,-1.8888773e-06,-3.239033e-07,-0.04354423,-0.037171897,41.18395,29.82992,0.00038048864,11.353646,11.258117,22.611763,0.0004609263471285855,0.011459838497775552
27,27,0.000196573,-9.752476e-05,4.4396745e-07,-8.3021834e-05,-0.48087233,-0.41123378,-1.3833606,-1.1830263,-0.011640998,0.000691545,-1.9732079e-06,-3.197076e-07,-0.043544304,-0.037238345,-1.97321e-06,-3.1970762e-07,-0.043544218,-0.03723827,41.309208,29.936548,0.0008560898,11.371802,11.276119,22.647923,0.0006913059929395804,0.011573762869071975
28,28,0.000203854,-9.7672746e-05,4.4396745e-07,-8.316981e-05,-0.48160535,-0.41196677,-1.3854694,-1.185135,-0.011641003,0.000691545,-2.0579598e-06,-3.146728e-07,-0.04361068,-0.037304718,-2.0579619e-06,-3.1467286e-07,-0.04361059,-0.03730464,41.43467,30.043362,0.0008560898,11.39045,11.29461,22.685059,0.0006913059929395804,0.01157376781153671
29,29,0.000211135,-9.796871e-05,5.9195503e-07,-8.33178e-05,-0.4823383,-0.4126998,-1.3875779,-1.1872437,-0.011871513,0.0009220576,-2.1435508e-06,-3.0879892e-07,-0.04367705,-0.037371095,-2.143553e-06,-3.0879897e-07,-0.043676957,-0.037371013,41.686157,30.15037,0.0015219294,11.534264,11.437213,22.971478,0.000921632766018656,0.011801599365998967
30,30,0.000218414,-9.8116696e-05,7.399474e-07,-8.346583e-05,-0.48233825,-0.41343302,-1.3875778,-1.1893531,-0.011986739,0.0011525776,-2.2304002e-06,-3.0124679e-07,-0.043677047,-0.03743749,-2.2304027e-06,-3.012468e-07,-0.04367695,-0.03743741,41.812187,30.257599,0.002378038,11.552213,11.455011,23.007225,0.0011519138923721593,0.011915467024478058
31,31,0.000225695,-9.8264725e-05,8.879349e-07,-8.361381e-05,-0.4823385,-0.41416603,-1.3875785,-1.1914618,-0.012102028,0.00138309,-2.318089e-06,-2.9201635e-07,-0.04367707,-0.03750387,-2.3180917e-06,-2.920164e-07,-0.04367697,-0.037503783,41.938446,30.36499,0.0034243593,11.570033,11.472682,23.042715,0.0013821344120339416,0.012029383965280579
32,32,0.000232976,-9.856069e-05,1.0359225e-06,-8.37618e-05,-0.48307145,-0.41489905,-1.3896871,-1.1935705,-0.012332533,0.0016136027,-2.4070364e-06,-2.811077e-07,-0.043743443,-0.037570246,-2.4070393e-06,-2.8110773e-07,-0.04374334,-0.037570156,42.19146,30.472569,0.00466092,11.7142315,11.615667,23.329899,0.001612302241923762,0.012257106812377452
33,33,0.000240255,-9.8708675e-05,1.1839101e-06,-8.390978e-05,-0.48307145,-0.41563204,-1.3896871,-1.1956792,-0.012447793,0.0018441152,-2.4972426e-06,-2.685208e-07,-0.043743443,-0.03763662,-2.4972458e-06,-2.6852084e-07,-0.043743335,-0.037636526,42.318253,30.580332,0.0060877176,11.7318325,11.63312,23.364952,0.0018424169071424084,0.012370956200031527
34,34,0.000247536,-9.900464e-05,1.1839101e-06,-8.405776e-05,-0.48453745,-0.41636506,-1.3939044,-1.1977879,-0.012563042,0.0018441152,-2.5882878e-06,-2.550948e-07,-0.043876193,-0.037702996,-2.5882912e-06,-2.5509482e-07,-0.04387608,-0.0377029,42.572403,30.688293,0.0060877176,11.878022,11.778079,23.656101,0.0018424169071424084,0.012484781763956938
35,35,0.000254818,-9.9152625e-05,1.3319025e-06,-8.420574e-05,-0.48453742,-0.41709805,-1.3939043,-1.1998966,-0.012678308,0.0020746351,-2.6801722e-06,-2.4082965e-07,-0.04387619,-0.03776937,-2.6801758e-06,-2.4082968e-07,-0.04387607,-0.03776927,42.699768,30.796436,0.00770481,11.895628,11.795537,23.691166,0.0020724860164637554,0.01259861116026504
36,36,0.000262097,-9.9300654e-05,1.47989e-06,-8.435372e-05,-0.4845376,-0.41783103,-1.3939048,-1.2020051,-0.012793608,0.0023051477,-2.7728959e-06,-2.2488621e-07,-0.043876205,-0.037835743,-2.7728997e-06,-2.2488624e-07,-0.04387608,-0.03783564,42.82736,30.904772,0.009512089,11.913074,11.812837,23.72591,0.0023024949229537195,0.012712461171429136
37,37,0.000269378,-9.959662e-05,1.6278776e-06,-8.4501706e-05,-0.4852706,-0.41856405,-1.3960135,-1.204114,-0.013024112,0.0025356603,-2.8668783e-06,-2.0726455e-07,-0.043942578,-0.03790212,-2.8668824e-06,-2.0726456e-07,-0.04394245,-0.037902012,43.083035,31.013304,0.0115096085,12.058218,11.956759,24.014977,0.0025324509375120006,0.012940027549903583
38,38,0.000276659,-9.9744604e-05,1.6278776e-06,-8.4501706e-05,-0.4860036,-0.41856405,-1.3981222,-1.204114,-0.013139367,0.0025356603,-2.9621194e-06,-1.8880377e-07,-0.044008955,-0.03790212,-2.9621237e-06,-1.8880378e-07,-0.044008825,-0.03790201,43.211155,31.013304,0.0115096085,12.18634,12.083804,24.270145,0.0025324509375120006,0.01305379428325825
39,39,0.000283939,-9.989259e-05,1.7758698e-06,-8.4649735e-05,-0.48600358,-0.4192973,-1.3981221,-1.2062232,-0.013254593,0.00276618,-3.0581996e-06,-1.6950383e-07,-0.04400895,-0.037968516,-3.0582044e-06,-1.6950385e-07,-0.044008818,-0.0379684,43.33947,31.122055,0.013697437,12.203717,12.101034,24.304752,0.002762361164873111,0.01316751945457126
40,40,0.000291219,-0.00010004057,1.9238573e-06,-8.479772e-05,-0.48600355,-0.42003033,-1.3981221,-1.208332,-0.013369842,0.0029966927,-3.1551187e-06,-1.4852564e-07,-0.044008948,-0.038034894,-3.1551237e-06,-1.4852566e-07,-0.04400881,-0.038034774,43.46797,31.230967,0.016075436,12.22093,12.118102,24.339031,0.002992211566585373,0.013281254390491
41,41,0.0002985,-0.00010033654,2.071845e-06,-8.49457e-05,-0.48673657,-0.42076328,-1.4002308,-1.2104406,-0.013600358,0.0032272055,-3.2532964e-06,-1.2586922e-07,-0.044075325,-0.038101267,-3.2533017e-06,-1.2586922e-07,-0.044075184,-0.038101144,43.725555,31.340063,0.01864368,12.366847,12.262792,24.629639,0.0032220092489090454,0.013508703221257025
42,42,0.000305779,-0.00010048457,2.2198374e-06,-8.5093685e-05,-0.48673674,-0.42149633,-1.4002312,-1.2125493,-0.013715653,0.0034577253,-3.352733e-06,-1.0153452e-07,-0.044075344,-0.038167644,-3.3527388e-06,-1.01534525e-07,-0.044075195,-0.038167518,43.854668,31.449356,0.02140225,12.383911,12.279713,24.663624,0.0034517611122693013,0.013622444739105047
43,43,0.000313061,-0.000100780526,2.367825e-06,-8.524166e-05,-0.4874697,-0.4222293,-1.4023398,-1.214658,-0.013946156,0.0036882376,-3.4534285e-06,-7.5521555e-08,-0.044141714,-0.038234018,-3.4534344e-06,-7.552156e-08,-0.04414156,-0.038233887,44.11338,31.55883,0.024350967,12.530199,12.424769,24.954967,0.0036814527293954707,0.013849803167389155
44,44,0.000320342,-0.00010092851,2.5158126e-06,-8.538965e-05,-0.48746964,-0.42296234,-1.4023397,-1.2167667,-0.0140614165,0.0039187507,-3.5553826e-06,-4.783036e-08,-0.04414171,-0.038300395,-3.555389e-06,-4.783036e-08,-0.044141553,-0.038300257,44.243027,31.668503,0.027489932,12.547032,12.441461,24.988493,0.003911092397275075,0.013963471875225288
45,45,0.000327621,-0.00010107649,2.5158126e-06,-8.5537635e-05,-0.48820263,-0.42369536,-1.4044483,-1.2188754,-0.014061411,0.0039187507,-3.6577562e-06,-1.9300037e-08,-0.044208083,-0.038366772,-3.6577628e-06,-1.9300037e-08,-0.044207923,-0.03836663,44.372856,31.778364,0.027489932,12.567002,12.461264,25.028267,0.003911092397275075,0.013963466451490655
46,46,0.000334902,-0.00010137246,2.663805e-06,-8.5685664e-05,-0.48893562,-0.42442858,-1.406557,-1.2209848,-0.014291893,0.0041492702,-3.7609686e-06,1.0069431e-08,-0.044274457,-0.038433168,-3.7609757e-06,1.0069431e-08,-0.04427429,-0.038433023,44.633102,31.88845,0.03081924,12.713833,12.606858,25.32069,0.004140685716439016,0.014190726663543008
47,47,0.000342183,-0.00010152044,2.8117925e-06,-8.583365e-05,-0.4889356,-0.4251616,-1.4065568,-1.2230935,-0.014407142,0.004379783,-3.86544e-06,4.111716e-08,-0.044274453,-0.038499545,-3.8654475e-06,4.111716e-08,-0.04427428,-0.038499396,44.7635,31.998693,0.03433868,12.730467,12.623352,25.353819,0.004370219663826812,0.014304345291181405
48,48,0.000349462,-0.00010166848,2.95978e-06,-8.598163e-05,-0.48893583,-0.4258946,-1.4065576,-1.2252022,-0.014522442,0.0046102954,-3.97075e-06,7.384313e-08,-0.04427448,-0.03856592,-3.970758e-06,7.3843125e-08,-0.044274304,-0.038565766,44.894146,32.10912,0.038048357,12.746977,12.639724,25.3867,0.004599700539307408,0.014418001281052523
49,49,0.000356743,-0.000101816455,3.1077675e-06,-8.62776e-05,-0.4889358,-0.42736062,-1.4065574,-1.2294197,-0.014522436,0.004840808,-4.0764803e-06,1.08247335e-07,-0.044274475,-0.038698673,-4.0764885e-06,1.0824733e-07,-0.044274297,-0.038698517,45.024925,32.330555,0.041948274,12.652422,12.545963,25.198385,0.004829128964434109,0.014417995366939811
50,50,0.000364024,-0.00010211242,3.2557598e-06,-8.642558e-05,-0.48966876,-0.4280936,-1.408666,-1.2315283,-0.014752951,0.0050713276,-4.1830494e-06,1.443298e-07,-0.044340845,-0.038765047,-4.183058e-06,1.4432979e-07,-0.04434066,-0.038764883,45.287067,32.441555,0.046038564,12.799474,12.691778,25.491253,0.005058511728912055,0.014645184838086179
51,51,0.000371304,-0.000102260405,3.4037473e-06,-8.6573564e-05,-0.48966876,-0.42882663,-1.408666,-1.233637,-0.014868206,0.00530184,-4.2908773e-06,1.8209055e-07,-0.044340845,-0.038831424,-4.2908864e-06,1.8209053e-07,-0.044340655,-0.038831256,45.418427,32.552746,0.050318964,12.815363,12.707534,25.522896,0.005287834726975472,0.01475875775757066
52,52,0.000378585,-0.00010240839,3.551735e-06,-8.672154e-05,-0.48966873,-0.42955962,-1.4086659,-1.2357457,-0.014983472,0.0055323527,-4.399544e-06,2.2152952e-07,-0.04434084,-0.038897797,-4.399554e-06,2.2152949e-07,-0.044340648,-0.038897626,45.549976,32.664127,0.05478961,12.831059,12.723098,25.554157,0.005517105446407779,0.014872328617326637
53,53,0.000385866,-0.00010255637,3.6997274e-06,-8.686958e-05,-0.48966864,-0.4302929,-1.4086657,-1.2378551,-0.015098687,0.0057628728,-4.5090505e-06,2.6264675e-07,-0.044340834,-0.038964197,-4.5090605e-06,2.6264672e-07,-0.044340633,-0.038964022,45.68171,32.775738,0.059450638,12.84652,12.738429,25.58495,0.005746330970425221,0.014985836338788087
54,54,0.000393145,-0.000102852384,3.8477147e-06,-8.701756e-05,-0.4904019,-0.43102586,-1.4107751,-1.2399638,-0.015329237,0.0059933853,-4.619815e-06,3.0544226e-07,-0.04440723,-0.03903057,-4.6198256e-06,3.054422e-07,-0.044407025,-0.03903039,45.945797,32.887497,0.064301744,12.993997,12.884665,25.878662,0.005975496407421519,0.015212931325283919
55,55,0.000400426,-0.00010300037,3.9957026e-06,-8.716554e-05,-0.4904019,-0.4317589,-1.4107751,-1.2420725,-0.015444492,0.006223898,-4.7318385e-06,3.49916e-07,-0.04440723,-0.039096948,-4.73185e-06,3.4991595e-07,-0.04440702,-0.03909676,46.07811,32.999454,0.06934313,13.009312,12.899851,25.909163,0.006204609538415286,0.015326439786101554
56,56,0.000407707,-0.000103148355,4.1436947e-06,-8.731353e-05,-0.49040183,-0.43249193,-1.410775,-1.2441812,-0.0155597525,0.006454418,-4.8447014e-06,3.96068e-07,-0.04440723,-0.039163325,-4.844713e-06,3.9606792e-07,-0.044407014,-0.039163135,46.21061,33.1116,0.07457488,13.024437,12.914848,25.939285,0.006433677441790949,0.015439940779943142
57,57,0.000414986,-0.000103296334,4.291682e-06,-8.746151e-05,-0.4904018,-0.43322492,-1.4107748,-1.2462898,-0.015675006,0.00668493,-4.958403e-06,4.4389827e-07,-0.044407226,-0.0392297,-4.9584155e-06,4.438982e-07,-0.044407006,-0.039229505,46.343292,33.223927,0.07999672,13.03937,12.929656,25.969025,0.006662684938203512,0.015553422000802876
58,58,0.000422267,-0.0001035923,4.43967e-06,-8.7609485e-05,-0.49113476,-0.43395787,-1.4128834,-1.2483984,-0.015905522,0.0069154436,-5.0733634e-06,4.934068e-07,-0.044473596,-0.039296072,-5.0733765e-06,4.934067e-07,-0.04447337,-0.03929587,46.609238,33.33645,0.08560881,13.187181,13.076224,26.263405,0.006891641591201046,0.015780354674957038
59,59,0.000429549,-0.00010374028,4.5876577e-06,-8.7609485e-05,-0.49113476,-0.43395787,-1.4128834,-1.2483984,-0.016136032,0.007145956,-5.190002e-06,5.4459355e-07,-0.044473596,-0.039296072,-5.1900156e-06,5.445934e-07,-0.044473365,-0.039295867,46.7425,33.33645,0.091411136,13.314641,13.20261,26.51725,0.007120544643563029,0.016007229957635143
60,60,0.000436828,-0.00010388827,4.73565e-06,-8.775747e-05,-0.49113473,-0.4346909,-1.4128833,-1.2505072,-0.016251292,0.0073764753,-5.3078993e-06,5.9745855e-07,-0.044473592,-0.03936245,-5.3079134e-06,5.974584e-07,-0.044473357,-0.03936224,46.875954,33.449165,0.09740387,13.329384,13.21723,26.546614,0.0073494021607835676,0.016120653219788523
61,61,0.000444109,-0.00010418428,4.8836373e-06,-8.790545e-05,-0.49186793,-0.43542388,-1.4149926,-1.2526158,-0.016481835,0.0076069883,-5.427056e-06,6.5200186e-07,-0.044539984,-0.039428823,-5.4270704e-06,6.5200163e-07,-0.044539742,-0.03942861,47.14346,33.562065,0.103586674,13.477805,13.364403,26.842209,0.007578201061786697,0.016347483783945037
62,62,0.00045139,-0.000104332255,5.0316253e-06,-8.805348e-05,-0.4918679,-0.43615714,-1.4149925,-1.2547252,-0.016597051,0.007837501,-5.5474707e-06,7.0822335e-07,-0.04453998,-0.039495222,-5.5474857e-06,7.082231e-07,-0.044539735,-0.039495002,47.277477,33.675194,0.10995973,13.492322,13.378797,26.871119,0.00780694732816008,0.01646082518050048
63,63,0.000458669,-0.00010462822,5.1796173e-06,-8.8201465e-05,-0.49260083,-0.43689016,-1.4171009,-1.2568339,-0.016827561,0.008068021,-5.669144e-06,7.6612315e-07,-0.044606354,-0.0395616,-5.6691597e-06,7.6612287e-07,-0.0446061,-0.039561376,47.546085,33.78848,0.116523206,13.641082,13.526305,27.167387,0.008035648523220019,0.016687546151248088
64,64,0.00046595,-0.000104776205,5.327605e-06,-8.834945e-05,-0.49260083,-0.43762317,-1.4171009,-1.2589426,-0.016942816,0.008298533,-5.7920756e-06,8.257012e-07,-0.044606354,-0.039627973,-5.7920925e-06,8.2570085e-07,-0.044606097,-0.039627742,47.680676,33.90196,0.123276725,13.65544,13.540543,27.195984,0.008264289491844544,0.01680088736363558
65,65,0.000473231,-0.00010492419,5.4755924e-06,-8.849743e-05,-0.4926008,-0.43835616,-1.4171008,-1.2610513,-0.017058082,0.008529046,-5.915847e-06,8.869575e-07,-0.04460635,-0.03969435,-5.9158647e-06,8.869571e-07,-0.044606086,-0.039694116,47.81546,34.015617,0.13022047,13.6696205,13.554604,27.224224,0.008492879187269113,0.016914226546756516
66,66,0.000480511,-0.00010507222,5.4755924e-06,-8.8645415e-05,-0.49333403,-0.43908918,-1.4192102,-1.26316,-0.017058115,0.008529046,-6.040038e-06,9.490529e-07,-0.044672746,-0.039760724,-6.040056e-06,9.4905243e-07,-0.044672478,-0.039760485,47.950474,34.129475,0.13022047,13.690776,13.575581,27.266357,0.008492879187269113,0.016914258993280577
67,67,0.000487792,-0.000105368184,5.623585e-06,-8.87934e-05,-0.49406698,-0.4398222,-1.4213188,-1.2652688,-0.017288625,0.008759566,-6.165068e-06,1.0119875e-06,-0.044739116,-0.0398271,-6.165087e-06,1.0119869e-06,-0.04473884,-0.039826855,48.22098,34.243526,0.13735472,13.840103,13.723652,27.563755,0.008721423580601849,0.017140877196022617
68,68,0.000495073,-0.00010551617,5.91956e-06,-8.894138e-05,-0.49333397,-0.44055519,-1.41921,-1.2673774,-0.01751914,0.009220591,-6.291776e-06,1.0774394e-06,-0.04467274,-0.03989348,-6.291796e-06,1.0774388e-06,-0.04467246,-0.03989323,48.35653,34.357758,0.15219343,13.846577,13.730071,27.576649,0.009178340866355841,0.017367448968502827
