,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
2335,2335,2335,0.0199578169999999,-0.0033000067,0.00301572,-0.00057390134,-1.4081632,-2.8427174,-4.0509663,-8.177854,-4.4718714,4.6974306,-0.070424825,0.075106755,-0.12751302,-0.25741583,-0.073027596,0.072419964,-0.11853294,-0.23928736,1.7400153012824715,1.6996206785820973
2336,2336,2336,0.019966367,-0.0033000067,0.00301646,-0.00057390134,-1.404498,-2.8427174,-4.0404224,-8.177854,-4.472448,4.698583,-0.07046305,0.07514691,-0.12718113,-0.25741583,-0.073068716,0.07245731,-0.118219554,-0.23927753,1.7402175474440467,1.6997260483140029
2337,2337,2337,0.019974917,-0.0033000067,0.0030172,-0.0005740492,-1.4008329,-2.8434498,-4.0298786,-8.17996,-4.472909,4.6997356,-0.070501275,0.07518708,-0.12684925,-0.25748214,-0.07310984,0.07249467,-0.11790621,-0.23932932,1.74041978779973,1.6998102849451648
2338,2338,2338,0.019983463,-0.0033001553,0.0030179396,-0.0005740492,-1.3979046,-2.8434498,-4.021455,-8.17996,-4.4736013,4.7008877,-0.07053951,0.07522725,-0.12658408,-0.25748214,-0.07315098,0.072532035,-0.117654905,-0.23931947,1.7406218995568867,1.699936772744829
2339,2339,2339,0.019992007,-0.0033001553,0.0030186803,-0.00057419756,-1.3942361,-2.8441846,-4.010901,-8.182075,-4.474062,4.702041,-0.07057775,0.075267434,-0.12625189,-0.2575487,-0.07319212,0.07256941,-0.11734132,-0.23937148,1.740824180924117,1.7000209368239838
2340,2340,2340,0.0200005569999999,-0.0033001553,0.003019568,-0.00057434547,-1.3898386,-2.8449173,-3.9982505,-8.184182,-4.474638,4.703424,-0.07061599,0.07530763,-0.12585369,-0.25761506,-0.07323327,0.07260679,-0.116966404,-0.23942332,1.741066696245812,1.7001261547951643
2341,2341,2341,0.0200090969999999,-0.0033003031,0.003020308,-0.0005744934,-1.3869058,-2.84565,-3.9898136,-8.18629,-4.4752145,4.7045765,-0.07065424,0.07534784,-0.1255881,-0.2576814,-0.073274426,0.07264418,-0.116714776,-0.23947512,1.7412687474297894,1.7002314530173153
2342,2342,2342,0.020017657,-0.0033003031,0.0030210477,-0.0005744934,-1.3832418,-2.84565,-3.979273,-8.18629,-4.475791,4.705729,-0.070692495,0.07538805,-0.12525633,-0.2576814,-0.07331558,0.072681576,-0.11640165,-0.23946525,1.741470757797333,1.7003367401529181
2343,2343,2343,0.020026197,-0.0033003031,0.0030217876,-0.0005746413,-1.3795767,-2.8463826,-3.9687293,-8.188397,-4.4762516,4.7068815,-0.07073075,0.075428285,-0.124924436,-0.25774774,-0.073356755,0.072718985,-0.116088435,-0.23951705,1.7416727273649297,1.7004208523166657
2344,2344,2344,0.020034747,-0.003300451,0.0030226754,-0.0005747891,-1.3759115,-2.847115,-3.9581854,-8.190504,-4.476943,4.7082644,-0.07076901,0.07546852,-0.12459255,-0.25781405,-0.073397934,0.072756395,-0.11577526,-0.2395688,1.741915019494856,1.7005470985902267
2345,2345,2345,0.0200432909999999,-0.003300451,0.0030234153,-0.0005747891,-1.3722464,-2.847115,-3.9476418,-8.190504,-4.47752,4.709417,-0.07080728,0.075508766,-0.124260664,-0.25781405,-0.073439114,0.07279382,-0.1154621,-0.23955894,1.742116916879016,1.7006524437815944
2346,2346,2346,0.0200518369999999,-0.003300451,0.0030241553,-0.0005749375,-1.3685813,-2.8478498,-3.937098,-8.192618,-4.47798,4.7105694,-0.07084555,0.07554902,-0.12392877,-0.2578806,-0.0734803,0.07283125,-0.11514897,-0.23961091,1.7423187384860734,1.7007364198667152
2347,2347,2347,0.020060387,-0.003300451,0.0030248952,-0.0005750854,-1.3649161,-2.8485825,-3.9265542,-8.194726,-4.4784417,4.711722,-0.07088383,0.07558929,-0.123596884,-0.25794694,-0.0735215,0.07286869,-0.114835866,-0.23966268,1.7425205543850992,1.7008206992077108
2348,2348,2348,0.020068937,-0.0033005988,0.0030257835,-0.0005750854,-1.3612486,-2.8485825,-3.9160037,-8.194726,-4.479248,4.7131057,-0.070922114,0.07562957,-0.12326479,-0.25794694,-0.073562704,0.07290614,-0.11452259,-0.2396528,1.742762781234046,1.7009678652661648
2349,2349,2349,0.020077481,-0.0033005988,0.0030265234,-0.00057523325,-1.3575835,-2.849315,-3.9054601,-8.196833,-4.4797096,4.714258,-0.0709604,0.075669855,-0.1229329,-0.25801325,-0.07360391,0.07294359,-0.11420953,-0.23970452,1.7429644550468617,1.7010521068550315
2350,2350,2350,0.020086027,-0.0033005988,0.0030272633,-0.00057538116,-1.3539184,-2.8500473,-3.8949163,-8.19894,-4.4801702,4.7154107,-0.07099869,0.075710155,-0.12260101,-0.2580796,-0.07364513,0.07298105,-0.1138965,-0.23975627,1.7431661581817754,1.7011361588717828
2351,2351,2351,0.0200945729999999,-0.0033005988,0.003028151,-0.000575529,-1.3495209,-2.8507798,-3.8822658,-8.201047,-4.4807467,4.7167935,-0.07103699,0.07575046,-0.122202806,-0.2581459,-0.073686354,0.07301853,-0.11352189,-0.239808,1.7434080712866418,1.7012413508015805
2352,2352,2352,0.0201031169999999,-0.0033007467,0.003028891,-0.000575529,-1.3465881,-2.8507798,-3.8738286,-8.201047,-4.481438,4.717946,-0.07107529,0.075790785,-0.12193724,-0.2581459,-0.073727585,0.073056005,-0.11327051,-0.2397981,1.7436096499940366,1.7013674752958916
2353,2353,2353,0.020111672,-0.0033007467,0.003029631,-0.0005756774,-1.3429229,-2.8515148,-3.8632848,-8.203161,-4.481899,4.7190986,-0.071113594,0.075831115,-0.121605344,-0.25821245,-0.073768824,0.073093496,-0.11295755,-0.23985003,1.743811205560918,1.701451573778
2354,2354,2354,0.020120217,-0.0033007467,0.0030305192,-0.0005756774,-1.3385231,-2.8515148,-3.8506277,-8.203161,-4.4825907,4.7204823,-0.071151905,0.07587146,-0.12120693,-0.25821245,-0.07381006,0.073130995,-0.112582825,-0.23984013,1.7440531200189466,1.701577744720715
2355,2355,2355,0.020128767,-0.003300895,0.0030312587,-0.00057582534,-1.335595,-2.8522477,-3.842204,-8.20527,-4.4831667,4.7216344,-0.07119022,0.07591181,-0.12094178,-0.25827882,-0.07385132,0.0731685,-0.11233191,-0.23989189,1.74425449884318,1.7016827990237637
2356,2356,2356,0.020137307,-0.003300895,0.003031999,-0.0005759732,-1.3319275,-2.85298,-3.8316536,-8.2073765,-4.4836283,4.7227874,-0.07122854,0.07595217,-0.12060968,-0.25834513,-0.07389258,0.07320601,-0.11201882,-0.23994358,1.74445599438818,1.7017669804095328
2357,2357,2357,0.0201458569999999,-0.003301043,0.003032739,-0.0005761211,-1.328996,-2.8537126,-3.82322,-8.209484,-4.484205,4.72394,-0.07126687,0.07599255,-0.120344214,-0.25841147,-0.07393384,0.07324353,-0.11176766,-0.23999529,1.7446573794589726,1.7018721424747751
2358,2358,2358,0.020154407,-0.003301043,0.0030336268,-0.0005761211,-1.3245984,-2.8537126,-3.8105693,-8.209484,-4.484896,4.7253227,-0.07130519,0.07603293,-0.11994601,-0.25841147,-0.073975116,0.073281065,-0.111393236,-0.23998539,1.7448989146639815,1.7019981327452476
2359,2359,2359,0.020162957,-0.003301043,0.0030343668,-0.00057626946,-1.3209332,-2.8544476,-3.8000257,-8.211598,-4.485357,4.7264757,-0.07134353,0.07607332,-0.11961412,-0.25847802,-0.07401639,0.0733186,-0.11108042,-0.24003728,1.7451002804169615,1.7020821782089703
2360,2360,2360,0.020171497,-0.0033011907,0.0030352545,-0.0005764173,-1.317267,-2.8551798,-3.7894785,-8.213705,-4.4860477,4.7278585,-0.071381874,0.07611372,-0.11928213,-0.25854436,-0.07405768,0.073356144,-0.11076754,-0.24008897,1.7453417261409245,1.7022080873372543
2361,2361,2361,0.020180047,-0.0033011907,0.003035995,-0.0005764173,-1.3135996,-2.8551798,-3.778928,-8.213705,-4.4866247,4.7290115,-0.071420215,0.07615414,-0.11895003,-0.25854436,-0.074098974,0.0733937,-0.1104546,-0.24007906,1.7455430027555485,1.702313257705875
2362,2362,2362,0.0201885919999999,-0.0033013388,0.0030367344,-0.0005765652,-1.3106701,-2.8559124,-3.7705011,-8.215813,-4.4872007,4.730163,-0.07145857,0.07619456,-0.11868477,-0.2586107,-0.07414028,0.07343127,-0.11020373,-0.24013075,1.745743977093425,1.702418234772583
2363,2363,2363,0.020197147,-0.0033013388,0.0030376227,-0.00057671306,-1.3062704,-2.8566449,-3.757844,-8.217919,-4.4877777,4.731547,-0.071496926,0.076235,-0.11828636,-0.258677,-0.07418159,0.07346884,-0.10982925,-0.2401824,1.7459854768359115,1.7025233830434043
2364,2364,2364,0.020205691,-0.003301487,0.0030383624,-0.00057671306,-1.303341,-2.8566449,-3.7494168,-8.217919,-4.488469,4.7326994,-0.07153529,0.076275446,-0.1180211,-0.258677,-0.0742229,0.07350642,-0.10957843,-0.24017248,1.7461865192705683,1.7026493459558296
2365,2365,2365,0.020214237,-0.003301635,0.0030392504,-0.00057686097,-1.2996747,-2.8573775,-3.7388697,-8.220027,-4.4891605,4.734082,-0.07157365,0.0763159,-0.1176891,-0.25874335,-0.07426423,0.07354401,-0.10926566,-0.24022414,1.7464276680216382,1.7027753294390422
2366,2366,2366,0.020222783,-0.003301635,0.0030399903,-0.0005770094,-1.2960097,-2.8581126,-3.7283258,-8.222142,-4.489621,4.7352347,-0.07161202,0.076356374,-0.11735722,-0.25880992,-0.07430556,0.073581606,-0.10895303,-0.24027602,1.7466286738939203,1.7028592185300622
2367,2367,2367,0.020231327,-0.003301635,0.0030407303,-0.0005770094,-1.2923445,-2.8581126,-3.7177823,-8.222142,-4.490198,4.7363873,-0.0716504,0.07639685,-0.11702533,-0.25880992,-0.07434689,0.07361922,-0.10864042,-0.24026608,1.7468296219383865,1.7029643204448626
2368,2368,2368,0.020239882,-0.0033017828,0.0030416185,-0.00057715725,-1.2886771,-2.858845,-3.7072318,-8.224249,-4.490889,4.737771,-0.071688786,0.07643734,-0.11669323,-0.25887623,-0.074388236,0.07365683,-0.108327635,-0.24031772,1.7470708073866836,1.7030901731953074
2369,2369,2369,0.020248427,-0.0033017828,0.0030423584,-0.00057715725,-1.2850119,-2.858845,-3.696688,-8.224249,-4.491466,4.7389235,-0.07172717,0.07647784,-0.11636134,-0.25887623,-0.074429594,0.07369445,-0.108015075,-0.24030778,1.7472716491889766,1.7031952508404082
2370,2370,2370,0.020256977,-0.0033019308,0.0030432462,-0.00057730515,-1.2813479,-2.8595777,-3.6861475,-8.2263565,-4.4921575,4.7403064,-0.071765564,0.07651835,-0.11602956,-0.25894257,-0.07447095,0.073732086,-0.107702635,-0.24035941,1.7475125886977654,1.7033211655717198
2371,2371,2371,0.020265517,-0.0033019308,0.003043986,-0.000577453,-1.277684,-2.8603098,-3.675607,-8.228463,-4.492618,4.741459,-0.07180396,0.07655887,-0.11569777,-0.25900888,-0.07451232,0.073769726,-0.10739021,-0.24041103,1.7477133592175798,1.703405008887456
2372,2372,2372,0.020274067,-0.0033020787,0.003044874,-0.000577453,-1.2740177,-2.8603098,-3.66506,-8.228463,-4.493425,4.7428417,-0.071842365,0.076599404,-0.11536578,-0.25900888,-0.07455369,0.07380737,-0.10707763,-0.24040107,1.7479541575113202,1.7035519225671951
2373,2373,2373,0.0202826169999999,-0.0033020787,0.0030456136,-0.0005776014,-1.2703537,-2.861045,-3.6545196,-8.230577,-4.4938855,4.743994,-0.07188077,0.07663995,-0.115034,-0.25907543,-0.07459508,0.07384503,-0.10676526,-0.24045289,1.7481547871771324,1.7036357465385428
2374,2374,2374,0.020291167,-0.003302227,0.0030463538,-0.0005777493,-1.267422,-2.8617775,-3.6460857,-8.232685,-4.4944625,4.745147,-0.07191918,0.0766805,-0.11476853,-0.25914177,-0.07463647,0.0738827,-0.10651447,-0.2405045,1.7483554984407284,1.7037407668747262
2375,2375,2375,0.020299707,-0.003302227,0.003047242,-0.0005777493,-1.2630222,-2.8617775,-3.6334286,-8.232685,-4.4951544,4.7465305,-0.0719576,0.076721065,-0.114370115,-0.25914177,-0.07467786,0.07392037,-0.106140316,-0.24049455,1.7485962813911173,1.7038666857319913
2376,2376,2376,0.020308257,-0.003302375,0.003047982,-0.0005778971,-1.2600906,-2.86251,-3.624995,-8.234792,-4.4957304,4.747683,-0.071996026,0.07676164,-0.11410465,-0.25920808,-0.074719265,0.073958054,-0.105889566,-0.24054614,1.7487968170787243,1.7039714998595177
2377,2377,2377,0.020316802,-0.0033025227,0.0030487217,-0.00057804503,-1.2571578,-2.8632424,-3.6165578,-8.236899,-4.496307,4.748835,-0.072034456,0.076802224,-0.113839075,-0.25927442,-0.074760675,0.07399575,-0.10563874,-0.24059772,1.7489972255856923,1.7040764121664078
2378,2378,2378,0.020325347,-0.0033025227,0.0030496097,-0.00057804503,-1.2527591,-2.8632424,-3.603904,-8.236899,-4.496998,4.7502184,-0.072072886,0.076842815,-0.11344077,-0.25927442,-0.07480209,0.07403345,-0.10526476,-0.24058777,1.7492378366966337,1.704202125043638
2379,2379,2379,0.0203338969999999,-0.0033026712,0.0030503494,-0.00057819294,-1.249831,-2.863975,-3.5954804,-8.239007,-4.497575,4.7513704,-0.07211133,0.07688343,-0.11317561,-0.25934076,-0.07484352,0.074071154,-0.10501436,-0.24063936,1.7494381568478552,1.7043070859185225
2380,2380,2380,0.020342447,-0.0033026712,0.0030510894,-0.0005783413,-1.2461659,-2.86471,-3.5849366,-8.241121,-4.498035,4.7525234,-0.07214977,0.07692404,-0.11284372,-0.2594073,-0.07488495,0.07410887,-0.10470207,-0.24069114,1.7496386107157207,1.7043907556740463
2381,2381,2381,0.020350992,-0.003302819,0.0030519771,-0.0005784892,-1.2425007,-2.8654428,-3.5743928,-8.243229,-4.498727,4.7539062,-0.07218822,0.07696467,-0.112511836,-0.25947368,-0.07492639,0.07414659,-0.10438981,-0.24074274,1.749878963293319,1.7045166109032335
2382,2382,2382,0.020359537,-0.003302967,0.0030527178,-0.0005784892,-1.2395644,-2.8654428,-3.5659459,-8.243229,-4.4994187,4.7550597,-0.07222667,0.077005304,-0.11224595,-0.25947368,-0.07496784,0.07418432,-0.1041388,-0.24073276,1.750079415708225,1.7046423957436565
2383,2383,2383,0.020368087,-0.003302967,0.0030534575,-0.00057863706,-1.2359004,-2.866175,-3.5554054,-8.245336,-4.49988,4.756212,-0.07226513,0.077045955,-0.111914165,-0.25954,-0.075009294,0.074222066,-0.10382667,-0.2407843,1.7502796194796029,1.704726273818587
2384,2384,2384,0.0203766369999999,-0.0033031148,0.003054197,-0.00057878497,-1.2329699,-2.8669076,-3.546975,-8.247443,-4.500456,4.757364,-0.0723036,0.07708661,-0.1116488,-0.25960633,-0.07505076,0.07425981,-0.10357619,-0.24083586,1.7504797310702753,1.7048309978925655
2385,2385,2385,0.020385183,-0.0033032629,0.0030550852,-0.00057878497,-1.2293036,-2.8669076,-3.536428,-8.247443,-4.5012627,4.7587476,-0.07234207,0.07712728,-0.11131681,-0.25960633,-0.075092226,0.07429757,-0.10326392,-0.24082588,1.7507200205107942,1.7049776477067342
2386,2386,2386,0.020393727,-0.0033032629,0.0030558251,-0.0005789328,-1.2256385,-2.86764,-3.5258842,-8.24955,-4.501724,4.7599,-0.07238054,0.07716796,-0.11098492,-0.25967264,-0.075133696,0.07433534,-0.10295177,-0.24087739,1.7509201134459829,1.7050614976672673
2387,2387,2387,0.020402277,-0.0033034105,0.0030565653,-0.0005790812,-1.2227033,-2.8683748,-3.5174406,-8.251664,-4.5023,4.7610526,-0.072419025,0.077208646,-0.11071914,-0.2597392,-0.07517518,0.07437311,-0.10270096,-0.24092913,1.7511202010678772,1.7051661866429595
2388,2388,2388,0.020410817,-0.0033034105,0.003057305,-0.0005790812,-1.2190394,-2.8683748,-3.5069,-8.251664,-4.502876,4.762205,-0.07245751,0.07724935,-0.110387355,-0.2597392,-0.07521667,0.07441089,-0.10238896,-0.24091914,1.7513202139537891,1.7052708646600172
2389,2389,2389,0.0204193769999999,-0.003303559,0.0030581928,-0.0005792291,-1.2153777,-2.8691075,-3.4963663,-8.253772,-4.5035677,4.763588,-0.072496,0.07729006,-0.110055774,-0.25980553,-0.07525817,0.07444868,-0.10207717,-0.24097067,1.7515601974424113,1.7053965546684822
2390,2390,2390,0.0204279169999999,-0.0033037069,0.0030589327,-0.00057937694,-1.2124449,-2.86984,-3.487929,-8.255878,-4.504144,4.7647405,-0.072534494,0.077330776,-0.109790206,-0.25987184,-0.07529967,0.07448648,-0.10182663,-0.24102217,1.7517601396983662,1.7055012630795003
2391,2391,2391,0.020436467,-0.0033037069,0.0030596727,-0.00057937694,-1.2087798,-2.86984,-3.4773855,-8.255878,-4.5047207,4.765893,-0.072573,0.07737151,-0.10945831,-0.25987184,-0.07534119,0.07452428,-0.10151459,-0.24101216,1.7519600419854067,1.7056060331927214
2392,2392,2392,0.020445011,-0.0033038547,0.003060413,-0.0005795249,-1.2058446,-2.8705728,-3.4689417,-8.257987,-4.5052967,4.7670465,-0.0726115,0.07741225,-0.109192535,-0.2599382,-0.07538271,0.074562095,-0.1012639,-0.24106371,1.7521600777185078,1.705710665180047
2393,2393,2393,0.020453557,-0.0033040026,0.0030613006,-0.00057967275,-1.2021807,-2.871305,-3.4584012,-8.260094,-4.5059876,4.768429,-0.07265001,0.077452995,-0.108860746,-0.26000452,-0.07542423,0.07459992,-0.100952014,-0.24111518,1.752399773083752,1.705836154629249
2394,2394,2394,0.020462107,-0.0033041504,0.0030620408,-0.00057967275,-1.1992468,-2.871305,-3.449961,-8.260094,-4.5066795,4.769582,-0.07268853,0.07749376,-0.10859507,-0.26000452,-0.07546577,0.07463775,-0.10070146,-0.24110517,1.7525996342216617,1.7059618099304812
2395,2395,2395,0.0204706569999999,-0.0033041504,0.0030627807,-0.0005798211,-1.1955816,-2.87204,-3.4394171,-8.262208,-4.50714,4.7707343,-0.07272705,0.077534534,-0.10826318,-0.26007107,-0.07550731,0.07467559,-0.10038952,-0.24115686,1.7527993341213655,1.706045432147146
2396,2396,2396,0.0204792019999999,-0.0033042983,0.0030636685,-0.0005798211,-1.1919165,-2.87204,-3.4288735,-8.262208,-4.507947,4.772117,-0.072765574,0.07757531,-0.10793129,-0.26007107,-0.075548865,0.07471344,-0.100077614,-0.24114685,1.7530389109764555,1.7061919584526475
2397,2397,2397,0.020487747,-0.0033044468,0.0030644084,-0.000579969,-1.1889871,-2.8727727,-3.4204464,-8.264316,-4.5085235,4.7732697,-0.07280411,0.0776161,-0.10766603,-0.2601374,-0.07559042,0.074751295,-0.0998275,-0.24119833,1.7532385924654836,1.706296619923039
2398,2398,2398,0.020496297,-0.0033045947,0.0030651481,-0.0005801169,-1.1860554,-2.8735049,-3.4120126,-8.266422,-4.5090995,4.7744217,-0.07284265,0.07765691,-0.10740057,-0.26020372,-0.07563198,0.07478916,-0.099577226,-0.24124978,1.7534381128655216,1.706401179681623
2399,2399,2399,0.020504837,-0.0033045947,0.0030658888,-0.0005801169,-1.1823869,-2.8735049,-3.401459,-8.266422,-4.509677,4.7755756,-0.07288119,0.077697724,-0.10706836,-0.26020372,-0.07567356,0.07482703,-0.09926509,-0.24123976,1.7536379224367045,1.7065060007569082
2400,2400,2400,0.0205133929999999,-0.0033047425,0.0030666287,-0.0005802648,-1.1794541,-2.8742375,-3.393022,-8.26853,-4.510253,4.776728,-0.07291974,0.077738546,-0.10680279,-0.2602701,-0.07571513,0.07486491,-0.09901476,-0.24129125,1.7538374324294688,1.7066105386261186
2401,2401,2401,0.0205219369999999,-0.003304891,0.0030675165,-0.00058041315,-1.1757923,-2.8749726,-3.382488,-8.270644,-4.5109444,4.778111,-0.07295829,0.07777938,-0.10647122,-0.26033664,-0.07575672,0.074902795,-0.09870326,-0.24134292,1.754076812659103,1.706736005937122
2402,2402,2402,0.020530487,-0.0033050387,0.0030682562,-0.000580561,-1.1728595,-2.8757048,-3.374051,-8.272751,-4.5115204,4.779263,-0.07299685,0.07782023,-0.10620564,-0.26040295,-0.07579832,0.07494069,-0.09845296,-0.24139436,1.754276165903848,1.7068405197661023
2403,2403,2403,0.020539027,-0.0033051868,0.0030689961,-0.000580561,-1.169928,-2.8757048,-3.3656175,-8.272751,-4.5122123,4.7804155,-0.07303541,0.07786108,-0.10594017,-0.26040295,-0.075839914,0.0749786,-0.09820279,-0.24138431,1.7544755659137736,1.7069660489348035
2404,2404,2404,0.020547577,-0.0033051868,0.0030697363,-0.00058070896,-1.1662617,-2.8764377,-3.3550704,-8.274859,-4.5126734,4.781569,-0.07307398,0.077901945,-0.10560818,-0.26046932,-0.075881526,0.075016506,-0.09789097,-0.24143578,1.754675099134706,1.7070496960605546
2405,2405,2405,0.020556127,-0.0033053346,0.003070476,-0.0005808568,-1.16333,-2.87717,-3.3466365,-8.276966,-4.513249,4.782721,-0.073112555,0.07794282,-0.10534271,-0.26053563,-0.07592314,0.07505443,-0.097640835,-0.2414872,1.7548743331566494,1.7071541045589353
2406,2406,2406,0.0205646769999999,-0.0033054824,0.003071364,-0.0005808568,-1.1596637,-2.87717,-3.3360896,-8.276966,-4.514056,4.7841043,-0.073151134,0.0779837,-0.10501072,-0.26053563,-0.075964764,0.07509235,-0.097329065,-0.24147715,1.7551135171973378,1.707300468516664
2407,2407,2407,0.0205732209999999,-0.0033056308,0.0030721037,-0.0005810047,-1.1567343,-2.8779027,-3.3276625,-8.279074,-4.514632,4.7852564,-0.07318972,0.078024596,-0.104745455,-0.26060197,-0.0760064,0.07513029,-0.097079165,-0.24152859,1.7553126811846458,1.7074049233712256
2408,2408,2408,0.020581767,-0.0033056308,0.0030728437,-0.0005811531,-1.1530693,-2.8786376,-3.3171186,-8.281188,-4.5150933,4.786409,-0.07322831,0.07806551,-0.10441357,-0.26066852,-0.07604803,0.07516824,-0.09676754,-0.2415802,1.7555118919229395,1.7074885700601001
2409,2409,2409,0.020590312,-0.0033057788,0.003073584,-0.0005811531,-1.1501353,-2.8786376,-3.3086784,-8.281188,-4.515785,4.7875624,-0.07326691,0.07810642,-0.10414789,-0.26066852,-0.07608968,0.07520619,-0.096517295,-0.24157014,1.75571120121168,1.7076139816514702
2410,2410,2410,0.020598867,-0.0033059265,0.003074324,-0.00058130093,-1.1472013,-2.87937,-3.3002381,-8.283295,-4.5163617,4.788715,-0.0733055,0.078147344,-0.103882216,-0.26073483,-0.07613133,0.07524414,-0.096267074,-0.24162152,1.7559103325842245,1.707718530660146
2411,2411,2411,0.020607411,-0.0033059265,0.0030750635,-0.00058144884,-1.1435385,-2.8801026,-3.289701,-8.285402,-4.5168223,4.7898664,-0.07334411,0.07818828,-0.10355053,-0.26080117,-0.07617299,0.07528211,-0.09595571,-0.24167293,1.756109217052713,1.7078020242373886
2412,2412,2412,0.0206159569999999,-0.0033060745,0.0030758036,-0.00058144884,-1.1406057,-2.8801026,-3.2812638,-8.285402,-4.5175138,4.7910194,-0.07338272,0.078229226,-0.10328496,-0.26080117,-0.076214656,0.07532009,-0.09570563,-0.24166287,1.7563083382639437,1.707927360278386
2413,2413,2413,0.0206245029999999,-0.0033062224,0.0030765438,-0.0005815967,-1.1376717,-2.880835,-3.2728236,-8.287509,-4.5180902,4.7921724,-0.07342134,0.07827018,-0.10301928,-0.26086748,-0.07625633,0.07535807,-0.09545547,-0.24171424,1.7565074198338109,1.7080318221638475
2414,2414,2414,0.0206330469999999,-0.0033063702,0.0030772837,-0.0005817446,-1.1347389,-2.8815675,-3.2643867,-8.289617,-4.5186663,4.793325,-0.07345995,0.078311145,-0.10275371,-0.26093382,-0.07629801,0.07539606,-0.095205426,-0.24176563,1.756706392733119,1.7081362187772047
2415,2415,2415,0.020641602,-0.0033063702,0.0030780234,-0.0005817446,-1.1310749,-2.8815675,-3.2538462,-8.289617,-4.519243,4.794477,-0.07349858,0.078352116,-0.102421924,-0.26093382,-0.0763397,0.07543406,-0.09489406,-0.24175555,1.756905222503216,1.708240713203613
2416,2416,2416,0.020650147,-0.0033065185,0.0030787634,-0.00058189296,-1.1281444,-2.8823025,-3.2454157,-8.291731,-4.5198183,4.79563,-0.07353721,0.0783931,-0.102156565,-0.26100037,-0.07638139,0.075472064,-0.094644256,-0.24180713,1.757104185291705,1.708344943080572
2417,2417,2417,0.0206586969999999,-0.0033066666,0.0030795035,-0.00058204087,-1.1252116,-2.8830352,-3.2369788,-8.2938385,-4.5203953,4.7967825,-0.07357584,0.078434095,-0.10189099,-0.2610667,-0.07642309,0.07551008,-0.094394274,-0.2418585,1.7573030222471357,1.7084494700438049
2418,2418,2418,0.0206672369999999,-0.0033068145,0.0030802432,-0.00058204087,-1.12228,-2.8830352,-3.228545,-8.2938385,-4.5210867,4.797935,-0.073614486,0.0784751,-0.10162552,-0.2610667,-0.0764648,0.075548105,-0.094144404,-0.24184841,1.7575018196742909,1.7085747068554762
2419,2419,2419,0.020675787,-0.0033069628,0.0030809832,-0.0005821888,-1.1193495,-2.8837678,-3.2201147,-8.295946,-4.521663,4.7990875,-0.073653124,0.07851612,-0.10136016,-0.26113304,-0.076506525,0.07558613,-0.09389467,-0.24189977,1.7577005775888839,1.7086790830328198
2420,2420,2420,0.020684337,-0.0033071109,0.003081723,-0.0005823366,-1.1164178,-2.8845,-3.211681,-8.298053,-4.5222397,4.8002396,-0.07369178,0.07855714,-0.101094685,-0.26119938,-0.07654825,0.07562417,-0.093644835,-0.24195114,1.7578992270439524,1.7087835207512947
2421,2421,2421,0.020692887,-0.0033071109,0.003082463,-0.000582485,-1.1127527,-2.885235,-3.2011373,-8.300167,-4.522701,4.8013926,-0.07373043,0.07859817,-0.1007628,-0.26126593,-0.07658998,0.07566221,-0.09333351,-0.24200268,1.7580979921804296,1.7088670522093257
2422,2422,2422,0.020701427,-0.0033072585,0.003083055,-0.0005826329,-1.1105522,-2.8859677,-3.194807,-8.302275,-4.5231614,4.8023143,-0.07376909,0.07863922,-0.10056354,-0.26133227,-0.07663171,0.07570026,-0.09314506,-0.24205403,1.7582568552075437,1.7089504137402944
2423,2423,2423,0.0207099769999999,-0.0033074066,0.003083795,-0.0005826329,-1.1076194,-2.8859677,-3.18637,-8.302275,-4.523853,4.8034673,-0.07380775,0.07868027,-0.100297965,-0.26133227,-0.076673456,0.07573832,-0.092895195,-0.24204393,1.7584555492797798,1.7090756240416232
2424,2424,2424,0.0207185219999999,-0.0033075542,0.003084535,-0.00058278075,-1.1046854,-2.8867,-3.1779296,-8.304381,-4.5244293,4.80462,-0.07384642,0.07872133,-0.100032285,-0.26139858,-0.07671521,0.07577638,-0.09264526,-0.24209523,1.7586541521975556,1.7091799479509648
2425,2425,2425,0.0207270669999999,-0.0033077023,0.0030852747,-0.00058292865,-1.1017549,-2.8874326,-3.1694992,-8.306489,-4.5250053,4.805772,-0.0738851,0.078762405,-0.099766925,-0.26146492,-0.07675697,0.075814456,-0.09239563,-0.24214657,1.7588525951103842,1.7092842066793745
2426,2426,2426,0.020735621,-0.0033078506,0.0030860147,-0.0005830765,-1.0988245,-2.888165,-3.161069,-8.308596,-4.525582,4.8069243,-0.073923774,0.07880348,-0.09950156,-0.26153123,-0.07679873,0.07585254,-0.092146024,-0.24219786,1.7590510503138983,1.709388581222531
2427,2427,2427,0.020744167,-0.0033079984,0.0030867553,-0.0005830765,-1.0958881,-2.888165,-3.152622,-8.308596,-4.526274,4.8080783,-0.07396246,0.07884457,-0.09923567,-0.26153123,-0.076840505,0.07589063,-0.09189595,-0.24218774,1.7592497588365803,1.7095138090577295
