Time (ms),Velocity (mm/ms)
0.0,0.027122365
7.557660714573396e-06,0.027122365
1.5115321429146791e-05,0.027122365
2.267298214372019e-05,0.027122365
3.0230642858293583e-05,0.027122365
3.7788303572866977e-05,0.026389336
4.534596428744038e-05,0.026389336
5.290362500201377e-05,0.027122365
6.0461285716587165e-05,0.026389336
6.801894643116056e-05,0.027122365
7.557660714573395e-05,0.027122365
8.313426786030735e-05,0.027122365
9.069192857488075e-05,0.026389336
9.824958928945415e-05,0.027122365
0.00010580725000402754,0.026389336
0.00011336491071860094,0.026389336
0.00012092257143317433,0.026389336
0.00012848023214774774,0.026389336
0.00013603789286232112,0.026389336
0.00014359555357689453,0.026389336
0.0001511532142914679,0.026389336
0.00015871087500604131,0.026389336
0.0001662685357206147,0.026389336
0.0001738261964351881,0.026389336
0.0001813838571497615,0.026389336
0.0001889415178643349,0.027122365
0.0001964991785789083,0.027122365
0.00020405683929348168,0.027122365
0.00021161450000805508,0.026389336
0.00021917216072262847,0.026389336
0.00022672982143720187,0.026389336
0.00023428748215177525,0.026389336
0.00024184514286634866,0.026389336
0.00024940280358092204,0.026389336
0.0002569604642954955,0.026389336
0.00026451812501006886,0.026389336
0.00027207578572464224,0.026389336
0.0002796334464392156,0.026389336
0.00028719110715378905,0.026389336
0.00029474876786836243,0.026389336
0.0003023064285829358,0.026389336
0.00030986408929750925,0.026389336
0.00031742175001208263,0.026389336
0.000324979410726656,0.026389336
0.0003325370714412294,0.026389336
0.0003400947321558028,0.026389336
0.0003476523928703762,0.026389336
0.0003552100535849496,0.026389336
0.000362767714299523,0.026389336
0.0003703253750140964,0.026389336
0.0003778830357286698,0.026389336
0.00038544069644324316,0.026389336
0.0003929983571578166,0.026389336
0.00040055601787239,0.026389336
0.00040811367858696335,0.026389336
0.00041567133930153674,0.026389336
0.00042322900001611017,0.026389336
0.00043078666073068355,0.026389336
0.00043834432144525693,0.026389336
0.00044590198215983037,0.026389336
0.00045345964287440375,0.026389336
0.0004610173035889771,0.026389336
0.0004685749643035505,0.026389336
0.00047613262501812394,0.026389336
0.0004836902857326973,0.026389336
0.0004912479464472707,0.026389336
0.0004988056071618441,0.026389336
0.0005063632678764175,0.026389336
0.000513920928590991,0.026389336
0.0005214785893055643,0.026389336
0.0005290362500201377,0.026389336
0.0005365939107347111,0.026389336
0.0005441515714492845,0.026389336
0.0005517092321638579,0.026389336
0.0005592668928784312,0.026389336
0.0005668245535930047,0.026389336
0.0005743822143075781,0.026389336
0.0005819398750221515,0.026389336
0.0005894975357367249,0.026389336
0.0005970551964512982,0.026389336
0.0006046128571658716,0.026389336
0.000612170517880445,0.026389336
0.0006197281785950185,0.026389336
0.0006272858393095919,0.026389336
0.0006348435000241653,0.026389336
0.0006424011607387386,0.026389336
0.000649958821453312,0.026389336
0.0006575164821678854,0.026389336
0.0006650741428824588,0.026389336
0.0006726318035970323,0.026389336
0.0006801894643116056,0.026389336
0.000687747125026179,0.026389336
0.0006953047857407524,0.026389336
0.0007028624464553258,0.026389336
0.0007104201071698992,0.026389336
0.0007179777678844725,0.026389336
0.000725535428599046,0.026389336
0.0007330930893136194,0.026389336
0.0007406507500281928,0.026389336
0.0007482084107427662,0.026389336
0.0007557660714573396,0.026389336
0.0007633237321719129,0.026389336
0.0007708813928864863,0.026389336
0.0007784390536010597,0.026389336
0.0007859967143156332,0.026389336
0.0007935543750302066,0.026389336
0.00080111203574478,0.026389336
0.0008086696964593533,0.026389336
0.0008162273571739267,0.026389336
0.0008237850178885001,0.026389336
0.0008313426786030735,0.026389336
0.000838900339317647,0.026389336
0.0008464580000322203,0.026389336
0.0008540156607467937,0.026389336
0.0008615733214613671,0.026389336
0.0008691309821759405,0.026389336
0.0008766886428905139,0.026389336
0.0008842463036050872,0.026389336
0.0008918039643196607,0.026389336
0.0008993616250342341,0.026389336
0.0009069192857488075,0.026389336
0.0009144769464633809,0.026389336
0.0009220346071779543,0.026389336
0.0009295922678925276,0.026389336
0.000937149928607101,0.026389336
0.0009447075893216745,0.026389336
0.0009522652500362479,0.026389336
0.0009598229107508213,0.026389336
0.0009673805714653946,0.026389336
0.000974938232179968,0.026389336
0.0009824958928945414,0.026389336
0.0009900535536091148,0.026389336
0.0009976112143236882,0.026389336
0.0010051688750382615,0.026389336
0.001012726535752835,0.026389336
0.0010202841964674083,0.026389336
0.001027841857181982,0.026389336
0.0010353995178965553,0.025656307
0.0010429571786111287,0.025656307
0.001050514839325702,0.025656307
0.0010580725000402754,0.025656307
0.0010656301607548488,0.025656307
0.0010731878214694222,0.025656307
0.0010807454821839956,0.025656307
0.001088303142898569,0.025656307
0.0010958608036131423,0.025656307
0.0011034184643277157,0.024923254
0.001110976125042289,0.024923254
0.0011185337857568625,0.024923254
0.0011260914464714358,0.024923254
0.0011336491071860094,0.024923254
0.0011412067679005828,0.024923254
0.0011487644286151562,0.024923254
0.0011563220893297296,0.024923254
0.001163879750044303,0.024923254
0.0011714374107588763,0.024923254
0.0011789950714734497,0.024923254
0.001186552732188023,0.024923254
0.0011941103929025965,0.024923254
0.0012016680536171699,0.024923254
0.0012092257143317432,0.024190223
0.0012167833750463166,0.024190223
0.00122434103576089,0.024190223
0.0012318986964754634,0.024190223
0.001239456357190037,0.024190223
0.0012470140179046104,0.024190223
0.0012545716786191837,0.024190223
0.0012621293393337571,0.024190223
0.0012696870000483305,0.024190223
0.0012772446607629039,0.024190223
0.0012848023214774773,0.024190223
0.0012923599821920507,0.024190223
0.001299917642906624,0.024190223
0.0013074753036211974,0.024190223
