,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,True Strain Rate 1W,True Strain Rate 3W
2450,2450,2450,2450,2450,0.0220860599999999,-0.0033479552,0.0023780353,-0.0011966389,-4.804324,-5.927336,-13.820951,-17.051603,-3.5275676,3.704142,-0.068014495,0.07000329,-0.43504468,-0.53673655,-0.07043802,0.067661725,-0.40545532,-0.50023067,1.5484433972155351,1.510184841641326
2451,2451,2451,2451,2451,0.022095075,-0.0033482516,0.0023778875,-0.0011967872,-4.8065248,-5.928071,-13.827282,-17.053717,-3.527568,3.7039118,-0.068046294,0.07003668,-0.43524393,-0.53680307,-0.07047214,0.06769293,-0.4056272,-0.5002756,1.5483944604205424,1.5101849299889816
2452,2452,2452,2452,2452,0.02210409,-0.0033485473,0.0023778875,-0.001197083,-4.807989,-5.9295363,-13.831495,-17.057932,-3.527568,3.7039118,-0.0680781,0.07007007,-0.43537658,-0.53693575,-0.07050627,0.06772413,-0.40573698,-0.5003822,1.5483944604205424,1.5101849299889816
2453,2453,2453,2453,2453,0.022113106,-0.0033488434,0.0023777396,-0.0011972309,-4.810189,-5.930269,-13.837822,-17.060038,-3.5275683,3.7036815,-0.0681099,0.07010346,-0.43557572,-0.537002,-0.07054039,0.067755334,-0.4059087,-0.5004269,1.5483454999706798,1.510184996249718
2454,2454,2454,2454,2454,0.02212212,-0.0033491394,0.0023777396,-0.0011975272,-4.8116546,-5.931736,-13.842039,-17.06426,-3.527568,3.7036815,-0.0681417,0.07013685,-0.43570846,-0.53713495,-0.070574515,0.06778654,-0.40601856,-0.50053364,1.5483454999706798,1.5101849299889816
2455,2455,2455,2455,2455,0.02213114,-0.0033492872,0.0023775918,-0.001197675,-4.813119,-5.9324684,-13.846252,-17.066366,-3.5274532,3.7034512,-0.0681735,0.07017024,-0.43584108,-0.5372012,-0.07060864,0.06781773,-0.4061283,-0.50057834,1.5482965371235742,1.5101595738915257
2456,2456,2456,2456,2456,0.0221401439999999,-0.0033495836,0.0023774432,-0.0011978229,-4.815323,-5.933201,-13.852592,-17.068474,-3.5274527,3.70322,-0.0682053,0.07020362,-0.43604067,-0.53726757,-0.07064276,0.06784893,-0.4063004,-0.50062305,1.5482473805207482,1.5101594634541546
2457,2457,2457,2457,2457,0.0221491599999999,-0.0033498793,0.0023774432,-0.0011981191,-4.8167877,-5.9346685,-13.856806,-17.072695,-3.5274527,3.70322,-0.068237096,0.070237,-0.4361733,-0.5374005,-0.07067689,0.067880124,-0.4064101,-0.50072986,1.5482473805207482,1.5101594634541546
2458,2458,2458,2458,2458,0.0221581739999999,-0.0033501755,0.0023774432,-0.001198267,-4.8182545,-5.935401,-13.861027,-17.074802,-3.527568,3.70322,-0.068268895,0.07027039,-0.43630615,-0.53746676,-0.07071102,0.06791131,-0.40652,-0.5007745,1.5482473805207482,1.5101849299889816
2459,2459,2459,2459,2459,0.0221671899999999,-0.0033504714,0.0023772956,-0.001198415,-4.8204517,-5.936134,-13.867347,-17.07691,-3.5275683,3.7029898,-0.068300694,0.07030377,-0.43650508,-0.53753316,-0.07074515,0.06794251,-0.4066915,-0.50081927,1.5481984341321517,1.510184996249718
2460,2460,2460,2460,2460,0.0221762049999999,-0.0033507675,0.0023771476,-0.0011987112,-4.8226523,-5.937601,-13.873677,-17.081133,-3.5274527,3.7027593,-0.06833249,0.07033715,-0.43670434,-0.537666,-0.07077928,0.067973696,-0.40686324,-0.50092596,1.5481494215553553,1.5101594634541546
2461,2461,2461,2461,2461,0.02218522,-0.0033510632,0.0023771476,-0.0011988592,-4.8241167,-5.938334,-13.877891,-17.08324,-3.5275676,3.7027593,-0.06836429,0.07037053,-0.43683696,-0.5377324,-0.07081342,0.06800488,-0.40697291,-0.5009707,1.5481494215553553,1.510184841641326
2462,2462,2462,2462,2462,0.022194235,-0.003351211,0.0023769995,-0.0011991549,-4.8255825,-5.939799,-13.882108,-17.087454,-3.527337,3.7025285,-0.06839609,0.07040391,-0.4369697,-0.53786504,-0.07084755,0.068036065,-0.40708268,-0.5010772,1.5481003427807436,1.5101339079186118
2463,2463,2463,2463,2463,0.02220325,-0.003351507,0.0023768519,-0.0011993027,-4.82778,-5.9405313,-13.888428,-17.089561,-3.5273378,3.7022986,-0.06842789,0.07043728,-0.43716866,-0.5379313,-0.07088168,0.06806724,-0.40725413,-0.5011218,1.5480514529930631,1.5101340846229148
2464,2464,2464,2464,2464,0.022212266,-0.0033518032,0.0023768519,-0.0011994512,-4.8292465,-5.9412665,-13.892648,-17.091677,-3.5274527,3.7022986,-0.06845969,0.07047066,-0.4373015,-0.5379979,-0.07091582,0.06809842,-0.40736395,-0.50116676,1.5480514529930631,1.5101594634541546
2465,2465,2465,2465,2465,0.02222128,-0.0033520996,0.0023767033,-0.0011997469,-4.8314505,-5.942731,-13.898988,-17.09589,-3.5273373,3.7020674,-0.06849149,0.07050403,-0.43750104,-0.5381305,-0.07094995,0.0681296,-0.40753594,-0.50127316,1.548002284340961,1.510133974182729
2466,2466,2466,2466,2466,0.022230296,-0.0033523953,0.0023765555,-0.0011998948,-4.8336477,-5.943464,-13.905308,-17.097998,-3.5273378,3.701837,-0.06852329,0.0705374,-0.4377,-0.5381969,-0.07098409,0.06816077,-0.40770736,-0.5013179,1.5479532834174623,1.5101340846229148
2467,2467,2467,2467,2467,0.0222393099999999,-0.003352543,0.0023764076,-0.0012000427,-4.835112,-5.944196,-13.909522,-17.100105,-3.5272224,3.7016068,-0.06855509,0.070570774,-0.43783262,-0.5382632,-0.07101823,0.06819194,-0.40781698,-0.5013625,1.5479043226314055,1.5101085947045847
2468,2468,2468,2468,2468,0.02224833,-0.0033528393,0.0023764076,-0.001200339,-4.8365793,-5.945664,-13.913742,-17.104326,-3.5272224,3.7016068,-0.06858688,0.070604146,-0.43796548,-0.5383961,-0.071052365,0.06822311,-0.4079268,-0.5014692,1.5479043226314055,1.5101085947045847
2469,2469,2469,2469,2469,0.0222573399999999,-0.003353135,0.0023762593,-0.0012004868,-4.8387785,-5.9463964,-13.920069,-17.106434,-3.5272217,3.7013755,-0.06861868,0.07063751,-0.43816462,-0.53846246,-0.0710865,0.06825428,-0.40809834,-0.5015139,1.5478551254740214,1.5101084400843803
2470,2470,2470,2470,2470,0.0222663599999999,-0.003353431,0.0023761112,-0.0012006346,-4.8409777,-5.9471283,-13.926395,-17.108541,-3.5272222,3.701145,-0.06865048,0.07067088,-0.4383638,-0.53852874,-0.07112064,0.06828544,-0.4082699,-0.5015585,1.5478060960674818,1.5101085505273861
2471,2471,2471,2471,2471,0.022275365,-0.003353727,0.0023759636,-0.0012009309,-4.843176,-5.948596,-13.932719,-17.112762,-3.5271072,3.700915,-0.06868227,0.070704244,-0.43856284,-0.53866166,-0.07115478,0.0683166,-0.40844133,-0.5016652,1.547757170619219,1.5100831483148254
2472,2472,2472,2472,2472,0.02228438,-0.0033538751,0.0023759636,-0.0012010789,-4.8439093,-5.949329,-13.93483,-17.11487,-3.5271072,3.700915,-0.06871407,0.07073761,-0.43862924,-0.538728,-0.07118893,0.06834776,-0.40848923,-0.5017098,1.547757170619219,1.5100831483148254
2473,2473,2473,2473,2473,0.022293395,-0.0033541713,0.0023758155,-0.0012012267,-4.84611,-5.9500613,-13.94116,-17.116978,-3.5271072,3.7006843,-0.06874586,0.070770964,-0.4388285,-0.53879434,-0.071223065,0.06837892,-0.40866086,-0.50175446,1.547708093862662,1.5100831483148254
2474,2474,2474,2474,2474,0.02230241,-0.003354467,0.0023756677,-0.0012013747,-4.848307,-5.950794,-13.94748,-17.119085,-3.5271072,3.7004542,-0.06877766,0.07080433,-0.43902746,-0.5388607,-0.07125721,0.06841007,-0.4088322,-0.5017991,1.5476591423447057,1.5100831483148254
2475,2475,2475,2475,2475,0.022311425,-0.0033547627,0.0023756677,-0.0012016708,-4.8497715,-5.9522614,-13.951694,-17.123306,-3.5271072,3.7004542,-0.06880946,0.070837684,-0.43916008,-0.53899354,-0.07129136,0.06844123,-0.40894172,-0.5019057,1.5476591423447057,1.5100831483148254
2476,2476,2476,2476,2476,0.02232044,-0.003355059,0.0023755198,-0.0012018188,-4.851972,-5.9529943,-13.958024,-17.125414,-3.5271072,3.700224,-0.06884125,0.07087104,-0.43935934,-0.5390599,-0.0713255,0.06847238,-0.4091133,-0.5019503,1.5476101671547997,1.5100831483148254
2477,2477,2477,2477,2477,0.0223294559999999,-0.003355207,0.0023753715,-0.0012021145,-4.853439,-5.9544587,-13.962244,-17.129627,-3.526877,3.6999927,-0.06887305,0.0709044,-0.43949217,-0.5391925,-0.07135965,0.06850352,-0.409223,-0.50205666,1.5475609555233174,1.5100322977732374
2478,2478,2478,2478,2478,0.0223384699999999,-0.0033555028,0.0023752234,-0.0012022629,-4.8556385,-5.955194,-13.968571,-17.131742,-3.5268762,3.699762,-0.06890484,0.07093775,-0.43969133,-0.5392591,-0.071393795,0.068534665,-0.40939447,-0.50210154,1.5475118691359786,1.5100321210509473
2479,2479,2479,2479,2479,0.0223474859999999,-0.003355799,0.0023752234,-0.0012024108,-4.8571053,-5.9559264,-13.972791,-17.13385,-3.5269918,3.699762,-0.06893663,0.0709711,-0.43982416,-0.5393254,-0.07142794,0.06856581,-0.40950418,-0.5021461,1.5475118691359786,1.5100576570980833
2480,2480,2480,2480,2480,0.0223564999999999,-0.0033560947,0.0023750758,-0.0012027065,-4.859301,-5.9573913,-13.979108,-17.138063,-3.5268764,3.699532,-0.06896843,0.07100445,-0.440023,-0.53945804,-0.07146209,0.06859695,-0.4096753,-0.50225246,1.5474629292900612,1.5100321652315227
2481,2481,2481,2481,2481,0.0223655199999999,-0.003356391,0.0023749277,-0.0012028549,-4.8615026,-5.958126,-13.985441,-17.140179,-3.526877,3.6993015,-0.06900022,0.07103781,-0.44022238,-0.5395246,-0.07149624,0.06862809,-0.40984693,-0.5022973,1.5474138806501325,1.5100322977732374
2482,2482,2482,2482,2482,0.0223745299999999,-0.003356539,0.00237478,-0.0012030028,-4.8629675,-5.9588585,-13.9896555,-17.142284,-3.5267615,3.6990712,-0.06903201,0.07107115,-0.440355,-0.53959095,-0.07153039,0.06865922,-0.4099564,-0.5023419,1.5473648721659201,1.510006783169356
2483,2483,2483,2483,2483,0.0223835499999999,-0.0033568349,0.002374632,-0.0012032986,-4.8651657,-5.960324,-13.995978,-17.1465,-3.5266466,3.698841,-0.069063805,0.0711045,-0.44055405,-0.53972363,-0.07156454,0.06869035,-0.4101277,-0.50244826,1.547315882561602,1.5099814004629237
2484,2484,2484,2484,2484,0.02239256,-0.003357131,0.002374632,-0.0012034464,-4.8666325,-5.961056,-14.000199,-17.148607,-3.5267618,3.698841,-0.0690956,0.07113784,-0.44068688,-0.5397899,-0.071598694,0.06872149,-0.41023737,-0.5024928,1.547315882561602,1.5100068494418977
2485,2485,2485,2485,2485,0.0224015799999999,-0.0033572789,0.0023744835,-0.0012035948,-4.8681006,-5.9617915,-14.004422,-17.150723,-3.526646,3.6986096,-0.06912739,0.07117118,-0.44081983,-0.5398565,-0.07163285,0.06875261,-0.4103471,-0.5025376,1.5472666351625155,1.5099812679144629
2486,2486,2486,2486,2486,0.02241059,-0.0033575746,0.002374336,-0.0012037428,-4.8702965,-5.9625244,-14.010739,-17.15283,-3.526646,3.6983795,-0.06915918,0.07120452,-0.44101867,-0.5399229,-0.07166699,0.06878374,-0.41051817,-0.50258225,1.5472176620291858,1.5099812679144629
2487,2487,2487,2487,2487,0.0224195999999999,-0.0033578707,0.0023741878,-0.0012040385,-4.872497,-5.963989,-14.01707,-17.157043,-3.5265307,3.698149,-0.06919097,0.07123786,-0.44121793,-0.5400555,-0.071701154,0.06881486,-0.41068962,-0.5026885,1.5471686013574608,1.509955796192475
2488,2488,2488,2488,2488,0.0224286159999999,-0.0033580188,0.0023741878,-0.0012041864,-4.8732305,-5.964721,-14.019179,-17.159151,-3.5265312,3.698149,-0.06922276,0.0712712,-0.44128436,-0.54012185,-0.07173531,0.06884598,-0.41073743,-0.5027331,1.5471686013574608,1.5099559066523403
2489,2489,2489,2489,2489,0.0224376299999999,-0.0033583145,0.0023740395,-0.0012043348,-4.87543,-5.9654565,-14.025507,-17.161266,-3.52653,3.697918,-0.069254555,0.07130454,-0.4414835,-0.5401884,-0.07176946,0.0688771,-0.41090876,-0.5027779,1.547119431848549,1.5099556415486426
2490,2490,2490,2490,2490,0.0224466459999999,-0.0033586107,0.0023738916,-0.0012044826,-4.8776293,-5.966189,-14.031834,-17.163372,-3.5265305,3.6976876,-0.06928635,0.07133787,-0.44168267,-0.5402547,-0.071803614,0.068908215,-0.4110801,-0.50282246,1.5470703876442997,1.5099557520085252
2491,2491,2491,2491,2491,0.0224556599999999,-0.0033589066,0.0023737438,-0.0012046305,-4.8798275,-5.9669213,-14.038157,-17.16548,-3.5265307,3.6974573,-0.06931814,0.071371205,-0.44188172,-0.54032105,-0.071837775,0.06893933,-0.4112513,-0.502867,1.5470213623227114,1.509955796192475
2492,2492,2492,2492,2492,0.0224646799999999,-0.0033592023,0.0023735957,-0.0012049263,-4.8820257,-5.9683867,-14.04448,-17.169695,-3.526415,3.6972268,-0.06934993,0.07140453,-0.44208077,-0.54045373,-0.07187194,0.068970434,-0.4114225,-0.5029733,1.5469722920192093,1.5099302354515094
2493,2493,2493,2493,2493,0.0224736899999999,-0.0033593508,0.002373448,-0.0012050746,-4.8834925,-5.969121,-14.048701,-17.171808,-3.5263004,3.6969967,-0.069381714,0.071437865,-0.4422136,-0.54052025,-0.07190609,0.06900154,-0.41153204,-0.503018,1.5469233044684987,1.5099049170812873
2494,2494,2494,2494,2494,0.0224827099999999,-0.0033596465,0.002373448,-0.0012052226,-4.8849573,-5.969854,-14.052915,-17.173916,-3.5264156,3.6969967,-0.069413505,0.07147119,-0.44234625,-0.5405866,-0.07194025,0.06903265,-0.41164145,-0.5030626,1.5469233044684987,1.5099303680067346
2495,2495,2495,2495,2495,0.02249172,-0.0033599427,0.0023732996,-0.0012055183,-4.88716,-5.9713187,-14.059252,-17.178131,-3.5263002,3.6967654,-0.0694453,0.07150452,-0.4425457,-0.5407192,-0.07197441,0.06906375,-0.411813,-0.5031688,1.5468740590229395,1.5099048728950895
2496,2496,2496,2496,2496,0.0225007399999999,-0.0033602386,0.0023731517,-0.0012056667,-4.889358,-5.972054,-14.065575,-17.180244,-3.5262997,3.696535,-0.06947708,0.07153784,-0.44274476,-0.5407858,-0.07200857,0.06909485,-0.41198415,-0.5032136,1.5468250027828034,1.5099047624295867
2497,2497,2497,2497,2497,0.02250975,-0.0033603862,0.0023730039,-0.0012058145,-4.8908215,-5.9727864,-14.069785,-17.182352,-3.5261848,3.6963048,-0.06950887,0.071571164,-0.44287726,-0.5408521,-0.07204273,0.06912595,-0.41209337,-0.5032581,1.546775986722709,1.509879377133427
2498,2498,2498,2498,2498,0.02251877,-0.0033606826,0.002372856,-0.0012061103,-4.893022,-5.9742513,-14.076116,-17.186567,-3.5260699,3.6960745,-0.06954066,0.07160448,-0.44307652,-0.5409848,-0.0720769,0.06915704,-0.41226467,-0.5033644,1.5467269469655422,1.509853991192838
2499,2499,2499,2499,2499,0.0225277799999999,-0.0033609783,0.002372708,-0.0012062588,-4.8952203,-5.9749866,-14.082439,-17.188683,-3.5260696,3.695844,-0.06957244,0.0716378,-0.44327557,-0.5410514,-0.07211106,0.06918813,-0.4124358,-0.50340915,1.5466778622125077,1.5098539249101652
2500,2500,2500,2500,2500,0.0225368,-0.003361274,0.002372708,-0.0012065545,-4.896685,-5.9764514,-14.086653,-17.192896,-3.5260692,3.695844,-0.06960423,0.07167112,-0.44340822,-0.541184,-0.07214522,0.069219224,-0.41254514,-0.5035153,1.5466778622125077,1.5098538365332614
2501,2501,2501,2501,2501,0.0225458099999999,-0.0033615704,0.0023725599,-0.0012067024,-4.8988867,-5.9771843,-14.092986,-17.195004,-3.5260696,3.6956131,-0.06963602,0.07170443,-0.44360757,-0.5412504,-0.07217939,0.06925031,-0.4127165,-0.5035599,1.5466286898641515,1.5098539249101652
2502,2502,2502,2502,2502,0.0225548199999999,-0.0033618668,0.0023724118,-0.0012068503,-4.901088,-5.9779167,-14.099319,-17.197111,-3.5260704,3.6953826,-0.0696678,0.07173775,-0.44380695,-0.5413167,-0.07221356,0.06928139,-0.4128879,-0.50360435,1.5465796002878363,1.5098541016639495
2503,2503,2503,2503,2503,0.0225638359999999,-0.0033621625,0.0023722637,-0.0012069981,-4.9032865,-5.978649,-14.105643,-17.199217,-3.5260696,3.6951518,-0.06969959,0.07177106,-0.444006,-0.541383,-0.07224772,0.069312476,-0.41305897,-0.5036489,1.5465304444059202,1.5098539249101652
2504,2504,2504,2504,2504,0.02257285,-0.0033624582,0.002372116,-0.0012071466,-4.9054823,-5.979384,-14.11196,-17.201332,-3.5260692,3.694922,-0.06973138,0.07180437,-0.44420484,-0.5414496,-0.07228189,0.06934355,-0.41322982,-0.5036936,1.5464814991036915,1.5098538365332614
2505,2505,2505,2505,2505,0.0225818699999999,-0.003362606,0.0023719675,-0.0012074423,-4.9069505,-5.980849,-14.116183,-17.205545,-3.5258386,3.6946905,-0.06976316,0.07183768,-0.4443378,-0.5415822,-0.07231606,0.06937463,-0.41333938,-0.50379974,1.5464321892945707,1.5098028859480048
2506,2506,2506,2506,2506,0.02259088,-0.0033629022,0.0023718197,-0.0012075901,-4.9091496,-5.981581,-14.122511,-17.207653,-3.5258393,3.6944602,-0.069794945,0.07187098,-0.44453692,-0.5416485,-0.072350234,0.069405705,-0.4135105,-0.5038442,1.5463831326743491,1.5098030406154612
2507,2507,2507,2507,2507,0.0225999,-0.0033631981,0.0023716718,-0.0012077385,-4.911348,-5.9823165,-14.128835,-17.209768,-3.5258389,3.6942298,-0.06982673,0.07190429,-0.44473597,-0.5417151,-0.0723844,0.06943677,-0.4136815,-0.5038889,1.5463340523447087,1.5098029522340606
2508,2508,2508,2508,2508,0.02260891,-0.0033634943,0.002371524,-0.0012078864,-4.913547,-5.983049,-14.135161,-17.211874,-3.5258393,3.6939995,-0.069858514,0.07193759,-0.4449351,-0.5417814,-0.07241857,0.06946784,-0.4138526,-0.50393337,1.5462849909098657,1.5098030406154612
2509,2509,2509,2509,2509,0.02261793,-0.0033636424,0.002371524,-0.0012080342,-4.9142804,-5.983781,-14.137271,-17.213982,-3.5258393,3.6939995,-0.0698903,0.07197089,-0.44500154,-0.54184777,-0.07245275,0.069498904,-0.41390026,-0.50397784,1.5462849909098657,1.5098030406154612
2510,2510,2510,2510,2510,0.0226269399999999,-0.0033639385,0.0023713761,-0.00120833,-4.91648,-5.985246,-14.143599,-17.218197,-3.5257242,3.6937695,-0.06992208,0.072004184,-0.4452007,-0.54198045,-0.072486915,0.069529966,-0.41407135,-0.50408405,1.546235990982397,1.509777608545078
2511,2511,2511,2511,2511,0.02263596,-0.0033642342,0.0023712283,-0.0012084785,-4.918677,-5.9859815,-14.149919,-17.220312,-3.525724,3.6935391,-0.06995387,0.07203749,-0.44539964,-0.542047,-0.07252109,0.06956103,-0.4142422,-0.50412875,1.5461869034302853,1.5097775643532547
2512,2512,2512,2512,2512,0.0226449699999999,-0.00336453,0.0023710798,-0.0012086264,-4.9208775,-5.9867144,-14.156249,-17.22242,-3.5257232,3.6933076,-0.06998565,0.07207078,-0.4455989,-0.54211336,-0.07255527,0.06959209,-0.41441336,-0.5041732,1.5461375790922096,1.5097773875859417
2513,2513,2513,2513,2513,0.0226539899999999,-0.003364678,0.0023709321,-0.0012087743,-4.9223423,-5.987447,-14.160462,-17.224527,-3.5256085,3.6930776,-0.070017435,0.072104074,-0.44573152,-0.5421797,-0.07258944,0.06962314,-0.41452253,-0.5042177,1.5460885719408635,1.5097520432490403
2514,2514,2514,2514,2514,0.0226629999999999,-0.0033649742,0.002370784,-0.0012089221,-4.9245424,-5.988179,-14.166793,-17.226633,-3.5256085,3.692847,-0.07004922,0.07213736,-0.44593078,-0.542246,-0.07262362,0.06965419,-0.41469368,-0.5042621,1.546039434533549,1.5097520432490403
2515,2515,2515,2515,2515,0.0226720199999999,-0.0033652706,0.002370784,-0.0012090706,-4.9260106,-5.9889145,-14.171016,-17.228748,-3.5257242,3.692847,-0.070081,0.07217065,-0.44606373,-0.54231256,-0.072657794,0.06968524,-0.41480315,-0.50430673,1.546039434533549,1.509777608545078
2516,2516,2516,2516,2516,0.0226810339999999,-0.0033655663,0.0023706357,-0.0012093663,-4.92821,-5.990379,-14.177343,-17.232962,-3.5256085,3.692616,-0.07011278,0.07220394,-0.4462629,-0.5424452,-0.07269197,0.06971629,-0.41497415,-0.50441283,1.5459902094713338,1.5097520432490403
2517,2517,2517,2517,2517,0.02269004,-0.003365862,0.002370488,-0.0012095141,-4.930407,-5.9911113,-14.183663,-17.23507,-3.5256085,3.6923857,-0.070144564,0.07223723,-0.44646183,-0.5425115,-0.07272615,0.069747336,-0.41514495,-0.5044573,1.5459411311637514,1.5097520432490403
2518,2518,2518,2518,2518,0.02269906,-0.0033660098,0.00237034,-0.0012096621,-4.931872,-5.991844,-14.187877,-17.237177,-3.5254931,3.6921554,-0.07017635,0.07227051,-0.44659448,-0.54257786,-0.07276033,0.069778375,-0.41525412,-0.50450176,1.5458920504473708,1.509726543590522
2519,2519,2519,2519,2519,0.02270807,-0.003366306,0.002370192,-0.0012098099,-4.934072,-5.9925766,-14.194207,-17.239285,-3.5254936,3.6919248,-0.070208125,0.072303794,-0.44679374,-0.5426442,-0.07279451,0.069809414,-0.41542518,-0.50454617,1.5458429033823133,1.5097266540757137
2520,2520,2520,2520,2520,0.02271709,-0.0033666021,0.0023700444,-0.0012099582,-4.93627,-5.9933114,-14.200531,-17.241398,-3.5254931,3.6916947,-0.07023991,0.072337076,-0.44699278,-0.5427107,-0.072828695,0.06984045,-0.41559604,-0.50459075,1.5457938604730084,1.509726543590522
2521,2521,2521,2521,2521,0.0227260999999999,-0.0033668983,0.0023698958,-0.0012101062,-4.938473,-5.9940443,-14.206867,-17.243505,-3.5254936,3.6914635,-0.07027169,0.07237036,-0.44719225,-0.54277706,-0.07286288,0.069871485,-0.41576728,-0.5046352,1.545744580689993,1.5097266540757137
2522,2522,2522,2522,2522,0.0227351199999999,-0.0033670461,0.0023697477,-0.001210254,-4.939939,-5.9947762,-14.211084,-17.245613,-3.525378,3.691233,-0.07030347,0.07240363,-0.44732496,-0.5428434,-0.07289706,0.06990252,-0.41587648,-0.5046796,1.5456954476928753,1.5097011095745616
2523,2523,2523,2523,2523,0.0227441299999999,-0.0033673423,0.0023696,-0.0012105503,-4.9421372,-5.996244,-14.217408,-17.249834,-3.525263,3.6910028,-0.070335254,0.07243691,-0.447524,-0.5429763,-0.072931245,0.06993354,-0.4160473,-0.50478595,1.5456463762338,1.509675697009859
2524,2524,2524,2524,2524,0.0227531499999999,-0.003367638,0.002369452,-0.0012106982,-4.944335,-5.9969764,-14.223732,-17.251942,-3.5252626,3.6907723,-0.07036703,0.07247018,-0.44772306,-0.5430426,-0.07296543,0.069964565,-0.41621813,-0.5048303,1.5455972384112473,1.5096756086172025
2525,2525,2525,2525,2525,0.0227621599999999,-0.0033679337,0.0023693042,-0.001210846,-4.9465322,-5.997709,-14.230052,-17.254047,-3.5252626,3.690542,-0.07039881,0.07250345,-0.44792202,-0.54310894,-0.07299961,0.06999559,-0.41638884,-0.5048747,1.5455481408130471,1.5096756086172025
2526,2526,2526,2526,2526,0.0227711799999999,-0.00336823,0.0023691563,-0.0012111424,-4.948733,-5.999177,-14.2363825,-17.258272,-3.525148,3.6903117,-0.07043059,0.072536714,-0.44812128,-0.54324186,-0.073033795,0.07002661,-0.41655985,-0.50498104,1.5454990408041542,1.5096502837993415
2527,2527,2527,2527,2527,0.02278019,-0.003368378,0.002369008,-0.0012112902,-4.9501996,-5.9999094,-14.2406025,-17.260378,-3.525032,3.6900806,-0.07046237,0.07256998,-0.4482541,-0.5433082,-0.073067985,0.07005762,-0.41666907,-0.50502545,1.545449767811585,1.5096246489500886
2528,2528,2528,2528,2528,0.0227892099999999,-0.0033686738,0.00236886,-0.0012114381,-4.952399,-6.0006413,-14.246929,-17.262486,-3.525032,3.68985,-0.070494145,0.07260325,-0.44845328,-0.5433745,-0.07310217,0.07008863,-0.41683996,-0.50506973,1.545400599004292,1.5096246489500886
2529,2529,2529,2529,2529,0.022798224,-0.00336897,0.0023687123,-0.0012115861,-4.954597,-6.0013742,-14.253253,-17.264593,-3.5250328,3.68962,-0.07052592,0.07263651,-0.44865233,-0.5434409,-0.07313636,0.07011965,-0.4170107,-0.5051142,1.5453515557214528,1.509624825744403
2530,2530,2530,2530,2530,0.02280724,-0.0033692657,0.0023685638,-0.0012118822,-4.9567976,-6.0028415,-14.259583,-17.268814,-3.5249166,3.6893885,-0.0705577,0.07266977,-0.4488516,-0.5435737,-0.07317055,0.07015065,-0.41718164,-0.50522035,1.5453021901621729,1.509599146042811
2531,2531,2531,2531,2531,0.022816254,-0.0033694138,0.002368416,-0.0012120302,-4.9582634,-6.0035744,-14.2638,-17.270922,-3.5248017,3.6891582,-0.070589475,0.072703026,-0.44898432,-0.5436401,-0.07320473,0.07018166,-0.41729075,-0.5052648,1.545253078075319,1.5095737529872046
2532,2532,2532,2532,2532,0.02282527,-0.00336971,0.002368268,-0.001212178,-4.9604626,-6.004307,-14.270127,-17.27303,-3.524802,3.6889281,-0.070621245,0.072736286,-0.44918346,-0.54370636,-0.073238924,0.070212655,-0.41746157,-0.50530916,1.5452040062300225,1.5095738192884507
2533,2533,2533,2533,2533,0.0228342799999999,-0.0033700059,0.0023681202,-0.0012123259,-4.962661,-6.005039,-14.27645,-17.275135,-3.524802,3.6886978,-0.07065302,0.07276954,-0.4493825,-0.5437727,-0.073273115,0.07024366,-0.41763228,-0.5053535,1.5451548893207956,1.5095738192884507
2534,2534,2534,2534,2534,0.0228432899999999,-0.003370302,0.0023679724,-0.0012124738,-4.9648604,-6.005772,-14.282778,-17.277245,-3.524802,3.6884675,-0.0706848,0.07280279,-0.44958168,-0.5438391,-0.073307306,0.07027465,-0.41780308,-0.5053979,1.5451057699989796,1.5095738192884507
2535,2535,2535,2535,2535,0.0228523099999999,-0.0033704499,0.0023678245,-0.0012126222,-4.966325,-6.0065064,-14.286991,-17.279358,-3.5246866,3.6882372,-0.070716575,0.07283604,-0.4497143,-0.5439056,-0.0733415,0.070305645,-0.41791204,-0.5054425,1.5450566482643373,1.5095483150848195
2536,2536,2536,2536,2536,0.0228613199999999,-0.0033707456,0.002367676,-0.001212918,-4.9685254,-6.007972,-14.293322,-17.283573,-3.5245707,3.6880057,-0.070748344,0.072869286,-0.44991356,-0.5440383,-0.07337569,0.07033663,-0.41808292,-0.5055485,1.5450072681442795,1.5095226997229918
2537,2537,2537,2537,2537,0.0228703399999999,-0.0033710417,0.0023675284,-0.0012130658,-4.9707236,-6.008704,-14.299644,-17.285679,-3.5245717,3.687776,-0.07078012,0.07290253,-0.4501126,-0.5441046,-0.073409885,0.07036762,-0.4182536,-0.50559276,1.5449582695631698,1.5095229207384109
2538,2538,2538,2538,2538,0.02287935,-0.0033711898,0.0023673803,-0.0012132137,-4.9721904,-6.0094366,-14.3038645,-17.287786,-3.5244567,3.687545,-0.07081189,0.072935775,-0.45024544,-0.5441709,-0.073444076,0.07039861,-0.4183627,-0.50563717,1.5449089912504494,1.509497503645012
