,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0,0,0,0,0.0,-0.00045269838,0.00020733263,-3.492541e-05,-1.2153753,-0.17299677,-3.496359,-0.49767247,-0.48684725,0.32295126,0.0,0.0,-0.11005556,-0.01566533,0.0,0.0,-0.11005556,-0.01566533,890.09216,5.297856,186.70348,698.09076,692.217,1390.3077,0.27986504394020684,0.39665793859701426
1,1,1,1,7.587999999995876e-06,-0.00045358634,0.00020807255,-3.492541e-05,-1.2161087,-0.17299677,-3.4984689,-0.49767247,-0.4881151,0.3241038,-3.6980705e-06,2.4543053e-06,-0.11012196,-0.01566533,-3.6980773e-06,2.4543024e-06,-0.11012155,-0.015665272,893.58734,5.297856,188.03845,700.25104,694.3591,1394.6101,0.28073585323333267,0.39751028556991436
2,2,2,2,1.5173999999999743e-05,-0.00045447424,0.0002088125,-3.5073397e-05,-1.2168413,-0.17372979,-3.5005767,-0.49978122,-0.4892677,0.32525638,-7.405322e-06,4.917354e-06,-0.11018831,-0.015731707,-7.405349e-06,4.9173423e-06,-0.11018749,-0.01573159,897.0892,5.3428473,189.37823,702.36804,696.45825,1398.8263,0.2816059350601928,0.39828452263313424
3,3,3,3,2.275699999999825e-05,-0.0004553622,0.00020970045,-3.5073397e-05,-1.2168416,-0.17372979,-3.5005772,-0.49978122,-0.49065077,0.32663947,-1.1122191e-05,7.390021e-06,-0.11018833,-0.015731707,-1.11222525e-05,7.3899937e-06,-0.110187106,-0.015731532,900.5981,5.3428473,190.99228,704.26294,698.3372,1402.6001,0.28264903041810874,0.3992127829954468
4,4,4,4,3.034600000000054e-05,-0.00045625013,0.00021044035,-3.5221386e-05,-1.2175747,-0.17446283,-3.5026865,-0.50189,-0.4918033,0.327792,-1.4848678e-05,9.872306e-06,-0.11025472,-0.015798086,-1.4848788e-05,9.872257e-06,-0.11025308,-0.015797852,904.1138,5.3880296,192.34244,706.38324,700.4397,1406.823,0.28351741228100596,0.39998565662925295
5,5,5,5,3.7930999999998e-05,-0.00045713809,0.00021132831,-3.536938e-05,-1.2175747,-0.17519589,-3.5026865,-0.5039988,-0.49307117,0.3291751,-1.8584346e-05,1.2364208e-05,-0.11025472,-0.015864465,-1.8584518e-05,1.2364131e-05,-0.11025267,-0.015864171,907.63635,5.4334035,193.96904,708.2338,702.2747,1410.5085,0.2845585242503112,0.40083518654348876
6,6,6,6,4.55139999999965e-05,-0.00045802598,0.00021206826,-3.536938e-05,-1.2183075,-0.17519589,-3.5047946,-0.5039988,-0.49433902,0.3303277,-2.232963e-05,1.4865728e-05,-0.110321075,-0.015864465,-2.232988e-05,1.4865617e-05,-0.11031861,-0.015864111,911.1656,5.4334035,195.32976,710.4024,704.42505,1414.8274,0.2854253028618342,0.4016839819853487
7,7,7,7,5.310399999999826e-05,-0.00045891394,0.00021280823,-3.536938e-05,-1.2190405,-0.17519589,-3.5069034,-0.5039988,-0.49560687,0.33148032,-2.6084534e-05,1.737599e-05,-0.11038746,-0.015864465,-2.6084874e-05,1.737584e-05,-0.11038458,-0.015864052,914.7019,5.4334035,196.69525,712.57324,706.57764,1419.1509,0.2862913458396758,0.4025320575844626
8,8,8,8,6.0687999999996245e-05,-0.00045980187,0.00021369613,-3.551736e-05,-1.2190408,-0.17592889,-3.5069036,-0.5061075,-0.49687466,0.33286333,-2.9849056e-05,1.9895873e-05,-0.11038747,-0.01593084,-2.9849502e-05,1.9895675e-05,-0.11038417,-0.015930366,918.24493,5.478964,198.34003,714.4259,708.4147,1422.8406,0.2873295078081703,0.4033793744772425
9,9,9,9,6.827699999999853e-05,-0.0004606898,0.00021443609,-3.566535e-05,-1.2197737,-0.17666192,-3.5090122,-0.5082163,-0.4980272,0.33401594,-3.3622757e-05,2.2425373e-05,-0.11045384,-0.01599722,-3.3623324e-05,2.2425122e-05,-0.110450126,-0.015996682,921.79486,5.5247173,199.71599,716.55414,710.52496,1427.0791,0.2881938964475302,0.4041490424735728
10,10,10,10,7.586199999999599e-05,-0.0004615777,0.00021532403,-3.5813337e-05,-1.2197735,-0.17739494,-3.5090117,-0.510325,-0.49929506,0.33539903,-3.740564e-05,2.496449e-05,-0.11045382,-0.016063597,-3.740634e-05,2.4964178e-05,-0.11044969,-0.016062995,925.3515,5.5706596,201.3734,718.4074,712.36273,1430.7701,0.2892301460672475,0.4049950376423526
11,11,11,11,8.344600000000091e-05,-0.00046261368,0.00021606394,-3.5813337e-05,-1.2212399,-0.17739494,-3.5132303,-0.510325,-0.5006782,0.33655158,-4.119858e-05,2.7513226e-05,-0.11058661,-0.016063597,-4.1199426e-05,2.7512848e-05,-0.11058206,-0.016062936,929.5099,5.5706596,202.75972,721.1795,715.1115,1436.291,0.2900928491929484,0.40591713926002065
12,12,12,12,9.103399999999678e-05,-0.00046350164,0.00021695188,-3.596133e-05,-1.22124,-0.178128,-3.5132308,-0.5124339,-0.501946,0.33793467,-4.5001572e-05,3.0071578e-05,-0.11058662,-0.016129978,-4.5002584e-05,3.0071125e-05,-0.110581644,-0.016129252,933.08154,5.6167946,204.42967,723.03516,716.9515,1439.9866,0.29112713390710326,0.4067616006317373
13,13,13,13,9.861900000000118e-05,-0.0004643895,0.00021769186,-3.596133e-05,-1.2219725,-0.178128,-3.515338,-0.5124339,-0.5032138,0.3390873,-4.881418e-05,3.263955e-05,-0.11065295,-0.016129978,-4.881537e-05,3.2639018e-05,-0.11064755,-0.01612919,936.6598,5.6167946,205.82658,725.21643,719.11444,1444.3308,0.2919882624926315,0.4076053494900933
14,14,14,14,0.0001062039999999,-0.00046527747,0.00021843177,-3.610932e-05,-1.222706,-0.17886104,-3.517448,-0.51454264,-0.5043664,0.3402398,-5.2635973e-05,3.5216264e-05,-0.11071937,-0.016196357,-5.263736e-05,3.5215642e-05,-0.11071354,-0.016195504,940.2452,5.663119,207.22813,727.3539,721.2339,1448.5878,0.29284855317612457,0.40837181287911667
15,15,15,15,0.000113794,-0.00046631333,0.00021931971,-3.610932e-05,-1.2234386,-0.17886104,-3.5195556,-0.51454264,-0.5058647,0.34162292,-5.646782e-05,3.7802594e-05,-0.110785715,-0.016196357,-5.6469413e-05,3.780188e-05,-0.11077946,-0.016195443,944.4364,5.663119,208.91634,729.85693,723.7159,1453.5728,0.2938800154596429,0.40936728470433986
16,16,16,16,0.0001213769999999,-0.0004672013,0.00022020766,-3.625731e-05,-1.2234386,-0.17959408,-3.5195556,-0.51665145,-0.50713253,0.343006,-6.0310158e-05,4.039942e-05,-0.110785715,-0.016262734,-6.0311977e-05,4.0398605e-05,-0.11077903,-0.016261753,948.0366,5.709633,210.61142,731.7156,725.5589,1457.2744,0.29491038514094947,0.4102088587105848
17,17,17,17,0.000128964,-0.00046808922,0.00022094762,-3.625731e-05,-1.2241715,-0.17959408,-3.521664,-0.51665145,-0.5084004,0.34415865,-6.4162115e-05,4.3005864e-05,-0.11085208,-0.016262734,-6.4164175e-05,4.3004937e-05,-0.11084496,-0.016261691,951.6437,5.709633,212.02924,733.9048,727.7297,1461.6345,0.29576827828917474,0.41104975158367923
18,18,18,18,0.0001365499999999,-0.0004689772,0.00022183551,-3.6405298e-05,-1.2241721,-0.18032712,-3.5216656,-0.51876026,-0.50966823,0.34554166,-6.8023684e-05,4.5621924e-05,-0.11085213,-0.016329113,-6.8026e-05,4.5620884e-05,-0.11084459,-0.016328003,955.2577,5.7563376,213.73676,735.7646,729.57385,1465.3384,0.29679665317298026,0.41188991145411713
19,19,19,19,0.0001441339999999,-0.00046986513,0.00022272347,-3.6405298e-05,-1.224172,-0.18032712,-3.521665,-0.51876026,-0.51105136,0.34692478,-7.1895316e-05,4.8248476e-05,-0.110852115,-0.016329113,-7.18979e-05,4.824731e-05,-0.11084414,-0.01632794,958.87836,5.7563376,215.45125,737.6707,731.4639,1469.1346,0.29782405325575556,0.4128056734475434
20,20,20,20,0.0001517239999999,-0.00047090105,0.00022346342,-3.6553287e-05,-1.2256379,-0.18106015,-3.5258825,-0.520869,-0.51231915,0.34807736,-7.5777e-05,5.0884646e-05,-0.11098487,-0.016395492,-7.577987e-05,5.088335e-05,-0.11097646,-0.01639425,963.1111,5.803232,216.88521,740.42267,734.1927,1474.6154,0.2986793995674811,0.4136443335258336
21,21,21,21,0.0001593079999999,-0.00047178895,0.00022435136,-3.6701276e-05,-1.2256378,-0.1817932,-3.525882,-0.5229778,-0.513587,0.34946045,-7.96683e-05,5.3530435e-05,-0.110984854,-0.016461872,-7.9671474e-05,5.3529002e-05,-0.11097601,-0.01646056,966.7465,5.850317,218.61224,742.2839,736.03827,1478.3221,0.2997048458956628,0.4144823304836669
22,22,22,22,0.000166894,-0.0004726769,0.00022523926,-3.6701276e-05,-1.225638,-0.1817932,-3.525883,-0.5229778,-0.51497006,0.3508435,-8.356966e-05,5.6186713e-05,-0.11098488,-0.016461872,-8.3573155e-05,5.6185138e-05,-0.1109756,-0.016460495,970.3889,5.850317,220.34604,744.19257,737.9309,1482.1235,0.3007292121496462,0.4153956763898165
23,23,23,23,0.0001744809999999,-0.00047356484,0.0002261272,-3.684927e-05,-1.2256379,-0.18252625,-3.5258825,-0.52508664,-0.51623785,0.3522266,-8.748107e-05,5.8853486e-05,-0.11098487,-0.01652825,-8.74849e-05,5.8851754e-05,-0.11097516,-0.016526805,974.03815,5.897593,222.08678,746.0538,739.7764,1485.8302,0.3017525671271624,0.4162321680535801
24,24,24,24,0.0001820639999999,-0.00047460076,0.00022686717,-3.684927e-05,-1.2271041,-0.18252625,-3.5301,-0.52508664,-0.517621,0.35337916,-9.140254e-05,6.152988e-05,-0.111117624,-0.01652825,-9.140672e-05,6.1527986e-05,-0.11110747,-0.01652674,978.30426,5.897593,223.54263,748.864,742.56305,1491.427,0.3026045464411902,0.41714397718130464
25,25,25,25,0.0001896499999999,-0.0004754887,0.00022775511,-3.6997255e-05,-1.227104,-0.18325928,-3.5300996,-0.5271954,-0.5188888,0.35476232,-9.5334064e-05,6.4215885e-05,-0.11111762,-0.016594628,-9.5338604e-05,6.4213826e-05,-0.11110702,-0.016593046,981.96826,5.945058,225.29593,750.7273,744.41064,1495.138,0.30362602935150623,0.41797901487732547
26,26,26,26,0.000197239,-0.00047637668,0.00022849502,-3.6997255e-05,-1.2278374,-0.18325928,-3.5322099,-0.5271954,-0.5201567,0.3559148,-9.92752e-05,6.691151e-05,-0.11118403,-0.016594628,-9.928013e-05,6.690928e-05,-0.111173,-0.016592981,985.6394,5.945058,226.76213,752.9322,746.597,1499.5292,0.30447635568579273,0.4188134216498223
27,27,27,27,0.0002048239999999,-0.0004774125,0.00022938296,-3.7145244e-05,-1.2285699,-0.18399231,-3.534317,-0.52930415,-0.52153975,0.3572979,-0.0001032264,6.9616755e-05,-0.11125036,-0.016661007,-0.00010323172,6.961433e-05,-0.11123888,-0.016659288,989.9304,5.9927135,228.52798,755.4097,749.05365,1504.4634,0.3054958851313127,0.4197228155476354
28,28,28,28,0.000212412,-0.0004783005,0.00023027092,-3.7145244e-05,-1.2285701,-0.18399231,-3.5343177,-0.52930415,-0.5229229,0.35868102,-0.00010718808,7.233249e-05,-0.111250386,-0.016661007,-0.00010719383,7.232988e-05,-0.11123846,-0.01665922,993.6164,5.9927135,230.3007,757.32294,750.9508,1508.2737,0.3065143909152718,0.4206314488627213
29,29,29,29,0.0002199969999999,-0.0004793364,0.00023115882,-3.7293226e-05,-1.2293031,-0.18472531,-3.5364263,-0.53141284,-0.5243059,0.3600641,-0.00011116026,7.505872e-05,-0.111316755,-0.016727382,-0.000111166446,7.5055905e-05,-0.11130438,-0.016725523,997.9249,6.040557,232.08015,759.8042,753.41113,1513.2153,0.30753183099020737,0.42153915890730914
