Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E
0.039893184,-0.00012401478,0.00018528223,-0.00011779927,0.30347732,-0.5834976,0.8730355,-1.6785902,-0.14914304,0.2886045,-1.2104841e-05,2.3467885e-05,0.027480701,-0.0528373,-1.2104913e-05,2.346761e-05,0.027480368,-0.05283666,100.19711,90.40522,223.6536,-213.8617,-212.06224,-425.92395
0.039901476,-0.00012431074,0.00018587422,-0.00011809523,0.30494365,-0.58496356,0.8772538,-1.6828076,-0.1496041,0.2895266,-1.3343715e-05,2.5865338e-05,0.027613482,-0.05297005,-1.3343804e-05,2.5865003e-05,0.027613113,-0.052969344,100.67593,90.86007,225.08504,-215.26917,-213.45789,-428.72705
0.03990977,-0.00012490273,0.00018676216,-0.00011868721,0.30640963,-0.5878958,0.88147104,-1.691243,-0.15029566,0.2909097,-1.4587369e-05,2.8272349e-05,0.02774623,-0.053235576,-1.4587476e-05,2.827195e-05,0.027745826,-0.0532348,101.63708,91.77326,227.2407,-217.3769,-215.54788,-432.9248
0.039918065,-0.00012549471,0.00018735409,-0.000118983175,0.30640933,-0.58936185,0.8814702,-1.6954604,-0.15098721,0.29183173,-1.583676e-05,3.068892e-05,0.027746204,-0.053368326,-1.5836886e-05,3.068845e-05,0.027745765,-0.05336748,102.60279,92.23154,228.68341,-218.31216,-216.47528,-434.78745
0.039926358,-0.00012579067,0.00018824203,-0.000119279146,0.30934164,-0.5908279,0.88990575,-1.6996778,-0.15167877,0.29321483,-1.7091885e-05,3.311505e-05,0.028011732,-0.05350108,-1.7092032e-05,3.3114502e-05,0.028011253,-0.053500168,103.08731,92.690956,230.85622,-220.45985,-218.60489,-439.06476
0.03993465,-0.0001263826,0.00018883396,-0.000119871125,0.30934164,-0.59376013,0.88990575,-1.7081133,-0.15213971,0.29413685,-1.835179e-05,3.555074e-05,0.028011732,-0.053766605,-1.8351959e-05,3.5550107e-05,0.028011218,-0.053765617,104.059784,93.61329,232.31033,-221.86385,-219.99707,-441.8609
0.039942946,-0.00012697458,0.0001897219,-0.00012016709,0.31080762,-0.59522617,0.894123,-1.7123307,-0.1530618,0.29551995,-1.9617431e-05,3.7995986e-05,0.028144479,-0.053899355,-1.9617622e-05,3.7995265e-05,0.028143927,-0.053898297,105.03691,94.07612,234.50023,-223.53944,-221.65857,-445.198
0.03995124,-0.00012756657,0.00019031389,-0.00012046305,0.31080762,-0.59669214,0.894123,-1.7165481,-0.15375343,0.29644206,-2.0889764e-05,4.0450795e-05,0.028144479,-0.054032106,-2.0889982e-05,4.0449977e-05,0.02814389,-0.054030977,106.01861,94.54011,235.96593,-224.48741,-222.59857,-447.086
0.03995953,-0.00012786253,0.00019090582,-0.00012105503,0.31227365,-0.5996244,0.89834046,-1.7249835,-0.15398389,0.29736406,-2.216592e-05,4.291325e-05,0.028277233,-0.05429763,-2.2166165e-05,4.291233e-05,0.028276606,-0.054296426,106.51111,95.471565,237.43604,-226.39648,-224.49158,-450.88806
0.039967827,-0.00012845447,0.00019179376,-0.00012135099,0.31373984,-0.6010904,0.9025584,-1.7292007,-0.15490597,0.29874718,-2.3446855e-05,4.5385263e-05,0.028409999,-0.054430377,-2.344713e-05,4.5384233e-05,0.028409332,-0.0544291,107.49958,95.93896,239.64992,-228.0893,-226.17014,-454.25943
0.03997612,-0.00012904643,0.0001923857,-0.00012164696,0.31373975,-0.6025564,0.90255815,-1.7334182,-0.1555975,0.2996692,-2.4734481e-05,4.7866837e-05,0.028409993,-0.05456313,-2.4734787e-05,4.786569e-05,0.028409291,-0.054561783,108.49265,96.40751,241.1315,-229.04636,-227.11916,-456.16553
0.039984412,-0.0001293424,0.00019297768,-0.00012223894,0.31520593,-0.60548866,0.9067761,-1.7418537,-0.15582801,0.3005913,-2.6025931e-05,5.035606e-05,0.02854276,-0.054828655,-2.6026271e-05,5.035479e-05,0.028542018,-0.05482723,108.99088,97.3481,242.61769,-230.9749,-229.03146,-460.00635
0.03999271,-0.00012993437,0.00019386562,-0.0001225349,0.316672,-0.60695463,0.9109935,-1.746071,-0.1567501,0.30197442,-2.7322163e-05,5.2854837e-05,0.028675515,-0.054961402,-2.7322536e-05,5.285344e-05,0.028674731,-0.0549599,109.99082,97.82006,244.85553,-232.68475,-230.72694,-463.41168
0.040001,-0.00013052631,0.00019445756,-0.00012283087,0.316672,-0.60842067,0.9109935,-1.7502884,-0.15744162,0.30289644,-2.8625083e-05,5.5363176e-05,0.028675515,-0.055094156,-2.8625494e-05,5.5361645e-05,0.028674694,-0.05509258,110.99527,98.29318,246.35309,-233.651,-231.68504,-465.33606
0.040009297,-0.00013111829,0.00019534549,-0.00012342284,0.31813794,-0.6113529,0.9152108,-1.7587237,-0.15813316,0.3042795,-2.993374e-05,5.7881076e-05,0.028808262,-0.05535968,-2.993419e-05,5.78794e-05,0.0288074,-0.055358022,112.00434,99.24289,248.60802,-235.84656,-233.86214,-469.70868
0.04001759,-0.00013141426,0.00019593746,-0.00012371881,0.31960413,-0.61281896,0.91942865,-1.7629412,-0.15859422,0.3052016,-3.124718e-05,6.0408533e-05,0.02894103,-0.055492435,-3.1247666e-05,6.040671e-05,0.028940124,-0.055490702,112.51057,99.71944,250.11705,-237.32591,-235.32904,-472.65497
0.040025882,-0.00013200619,0.0001965294,-0.00012431074,0.31960422,-0.61575097,0.9194289,-1.771376,-0.15905522,0.30612364,-3.256444e-05,6.294364e-05,0.028941035,-0.055757936,-3.256497e-05,6.294166e-05,0.028940093,-0.055756122,113.526405,100.67593,251.63057,-238.7801,-236.771,-475.5511
0.04003418,-0.00013259817,0.00019741735,-0.00012460675,0.3210702,-0.61721724,0.92364615,-1.775594,-0.15997729,0.30750674,-3.3887434e-05,6.5488304e-05,0.029073782,-0.05589071,-3.388801e-05,6.548616e-05,0.029072797,-0.055888817,114.54692,101.15597,253.90952,-240.51857,-238.49484,-479.01343
0.04004247,-0.0001331901,0.00019800928,-0.0001251987,0.3210702,-0.6201493,0.92364615,-1.784029,-0.16043828,0.30842876,-3.5216166e-05,6.804253e-05,0.029073782,-0.056156214,-3.5216788e-05,6.804021e-05,0.029072758,-0.056154236,115.5719,102.11932,255.43442,-241.98184,-239.94579,-481.9276
0.040050764,-0.00013348612,0.00019860126,-0.00012549471,0.32253623,-0.6216156,0.9278636,-1.7882471,-0.16089934,0.30935088,-3.654872e-05,7.0604394e-05,0.029206537,-0.05628899,-3.654939e-05,7.0601905e-05,0.02920547,-0.056286935,116.08618,102.60279,256.96405,-243.48065,-241.43199,-484.91266
0.04005906,-0.00013407804,0.00019948921,-0.00012608664,0.32400247,-0.6245476,0.9320817,-1.7966818,-0.1615909,0.31073397,-3.7886057e-05,7.317583e-05,0.02933931,-0.056554493,-3.7886773e-05,7.317315e-05,0.029338198,-0.05655235,117.118004,103.57298,259.26694,-245.72191,-243.6544,-489.3763
0.040067352,-0.00013467003,0.00020008114,-0.0001263826,0.3240022,-0.6260136,0.93208086,-1.800899,-0.16228244,0.31165597,-3.9229126e-05,7.575682e-05,0.029339284,-0.05668724,-3.9229897e-05,7.5753946e-05,0.029338133,-0.056685016,118.154495,104.059784,260.80783,-246.71312,-244.63727,-491.3504
0.040075645,-0.00013526196,0.00020096908,-0.00012697458,0.32546845,-0.6289458,0.93629897,-1.8093346,-0.16297394,0.3130391,-4.0577932e-05,7.8347366e-05,0.029472059,-0.056952767,-4.0578758e-05,7.8344296e-05,0.029470863,-0.056950457,119.19544,105.03691,263.12784,-248.96931,-246.87447,-495.84378
0.04008394,-0.00013585393,0.00020156101,-0.00012727056,0.32546824,-0.63041186,0.9362983,-1.8135521,-0.1636655,0.31396112,-4.1932475e-05,8.094747e-05,0.029472038,-0.05708552,-4.1933352e-05,8.09442e-05,0.029470803,-0.057083126,120.24105,105.52715,264.68015,-249.96626,-247.86304,-497.82928
0.040092234,-0.00013614989,0.00020215298,-0.00012756657,0.3269345,-0.63187814,0.9405164,-1.8177702,-0.16412649,0.3148832,-4.3291795e-05,8.355523e-05,0.029604813,-0.057218295,-4.3292734e-05,8.3551735e-05,0.029603532,-0.057215817,120.7655,106.01861,266.23715,-251.49023,-249.37419,-500.86444
0.040100526,-0.00013674183,0.00020304094,-0.0001281585,0.32840076,-0.63481015,0.9447345,-1.8262049,-0.16481806,0.31626633,-4.4655895e-05,8.617254e-05,0.029737586,-0.057483796,-4.4656892e-05,8.616883e-05,0.029736258,-0.05748123,121.8179,107.00477,268.58118,-253.76805,-251.63283,-505.40088
0.040108822,-0.0001373338,0.00020363287,-0.00012845447,0.32840052,-0.6362762,0.9447339,-1.8304224,-0.16550961,0.31718832,-4.6025732e-05,8.879942e-05,0.029737566,-0.05761655,-4.602679e-05,8.8795474e-05,0.029736197,-0.057613898,122.874916,107.49958,270.14944,-254.7741,-252.63042,-507.4045
0.040117115,-0.00013792573,0.00020422484,-0.00012904643,0.32840076,-0.6392084,0.9447345,-1.8388575,-0.16597062,0.31811044,-4.7400346e-05,9.143393e-05,0.029737586,-0.057882063,-4.740147e-05,9.1429756e-05,0.029736176,-0.05787932,123.93641,108.49265,271.7224,-256.27866,-254.12231,-510.40097
0.040125407,-0.00013851772,0.0002051128,-0.0001293424,0.3298668,-0.6406744,0.94895196,-1.843075,-0.16689272,0.31949353,-4.8780697e-05,9.4078016e-05,0.02987034,-0.058014818,-4.8781887e-05,9.407359e-05,0.029868884,-0.058011986,125.00259,108.99088,274.09042,-258.07874,-255.90724,-513.98596
0.040133704,-0.0001391097,0.00020570472,-0.00012993437,0.3298665,-0.6436066,0.9489511,-1.8515104,-0.16735376,0.32041556,-5.0166786e-05,9.673165e-05,0.029870315,-0.05828034,-5.0168044e-05,9.672698e-05,0.029868817,-0.058277417,126.07331,109.99082,275.67465,-259.59216,-257.40796,-517.0001
0.040141996,-0.00013970163,0.00020629671,-0.00013023034,0.3298668,-0.64507264,0.94895196,-1.8557278,-0.1680453,0.32133767,-5.155765e-05,9.939294e-05,0.02987034,-0.058413092,-5.155898e-05,9.9388e-05,0.0298688,-0.058410082,127.14852,110.49248,277.26367,-260.6076,-258.41486,-519.02246
0.04015029,-0.0001402936,0.0002071846,-0.00013082227,0.33133253,-0.64800465,0.95316863,-1.8641626,-0.16873685,0.32272068,-5.2954252e-05,0.00010206379,0.030003067,-0.058678593,-5.2955656e-05,0.00010205858,0.030001478,-0.058675487,128.22835,111.49918,279.65543,-262.92624,-260.714,-523.64026
0.040158585,-0.00014088555,0.00020777658,-0.00013111829,0.33133277,-0.6494709,0.9531692,-1.8683807,-0.16942838,0.3236428,-5.435659e-05,0.00010474419,0.030003088,-0.05881137,-5.4358068e-05,0.000104738705,0.030001456,-0.058808174,129.31271,112.00434,281.25583,-263.94745,-261.7266,-525.6741
0.040166877,-0.0001411815,0.00020836855,-0.00013171021,0.33279902,-0.65240294,0.9573873,-1.8768153,-0.1696589,0.32456487,-5.5762754e-05,0.00010743225,0.03013586,-0.05907687,-5.5764307e-05,0.00010742647,0.03013418,-0.05907358,129.85657,113.01791,282.86075,-266.0221,-263.78378,-529.8059
0.040175173,-0.00014206945,0.00020896048,-0.00013200619,0.33133277,-0.653869,0.9531692,-1.8810328,-0.17058094,0.32548687,-5.7173693e-05,0.00011012795,0.030003088,-0.059209626,-5.7175326e-05,0.00011012188,0.030001372,-0.05920624,131.49513,113.526405,284.47012,-266.50137,-264.259,-530.7604
0.040183466,-0.0001423654,0.00020984843,-0.00013259817,0.33426505,-0.6568013,0.9616048,-1.8894684,-0.17104195,0.32687,-5.859037e-05,0.00011283321,0.030268615,-0.059475154,-5.8592086e-05,0.00011282684,0.030266842,-0.05947167,132.04356,114.54692,286.89288,-269.39624,-267.12952,-536.52576
0.04019176,-0.00014295739,0.00021044035,-0.00013289413,0.33426479,-0.65826726,0.961604,-1.8936857,-0.17173351,0.327792,-6.0011826e-05,0.00011554802,0.030268589,-0.0596079,-6.0013626e-05,0.00011554135,0.030266773,-0.059604324,133.14398,115.058815,288.51364,-270.4285,-268.15308,-538.58154
0.040200055,-0.00014354932,0.00021103234,-0.00013348612,0.33426505,-0.66119957,0.9616048,-1.9021212,-0.17219453,0.3287141,-6.143806e-05,0.00011827049,0.030268615,-0.05987343,-6.143995e-05,0.000118263495,0.030266756,-0.05986975,134.24886,116.08618,290.13916,-271.97647,-269.68805,-541.66455
0.040208347,-0.0001441413,0.00021192028,-0.00013378209,0.33573103,-0.6626656,0.96582204,-1.9063387,-0.17311662,0.33009723,-6.287003e-05,0.000121002515,0.030401362,-0.060006183,-6.287201e-05,0.000120995195,0.030399451,-0.06000241,135.3584,116.60153,292.58588,-273.829,-271.525,-545.354
0.04021664,-0.00014473323,0.00021251221,-0.00013437402,0.33573103,-0.6655976,0.96582204,-1.9147735,-0.17357762,0.33101922,-6.430774e-05,0.0001237441,0.030401362,-0.060271684,-6.43098e-05,0.00012373645,0.030399406,-0.06026781,136.47241,117.63564,294.22266,-275.38586,-273.06876,-548.4546
0.040224936,-0.00014532522,0.0002131042,-0.00013496599,0.33573103,-0.6685298,0.96582204,-1.9232087,-0.1740387,0.33194134,-6.574927e-05,0.00012649332,0.030401362,-0.060537204,-6.575143e-05,0.00012648533,0.030399363,-0.060533226,137.59108,118.67439,295.86417,-276.94748,-274.61722,-551.5647
0.04023323,-0.00014621316,0.00021369613,-0.00013526196,0.33426479,-0.66999584,0.961604,-1.9274262,-0.17496075,0.33286333,-6.719653e-05,0.00012925021,0.030268589,-0.06066996,-6.7198795e-05,0.00012924186,0.030266555,-0.060665883,139.2776,119.19544,297.51004,-277.4279,-275.0936,-552.5215
0.04024152,-0.00014680509,0.00021428811,-0.00013585393,0.33426505,-0.6729281,0.9616048,-1.9358616,-0.17542176,0.33378544,-6.864953e-05,0.00013201474,0.030268615,-0.06093548,-6.865189e-05,0.00013200603,0.030266536,-0.060931295,140.40758,120.24105,299.16068,-278.99414,-276.64667,-555.6408
0.040249817,-0.00014739708,0.00021517604,-0.00013644586,0.33573097,-0.6758601,0.96582186,-1.9442964,-0.17611335,0.33516854,-7.0107315e-05,0.00013478882,0.030401357,-0.06120098,-7.0109774e-05,0.00013477974,0.030399226,-0.06119669,141.54224,121.29113,301.64502,-281.39392,-279.02625,-560.42017
0.04025811,-0.000147989,0.00021576797,-0.00013674183,0.33573097,-0.67732614,0.96582186,-1.9485137,-0.17680484,0.33609056,-7.157083e-05,0.00013757247,0.030401357,-0.061333735,-7.157339e-05,0.00013756301,0.030399181,-0.061329346,142.68137,121.8179,303.3069,-282.44342,-280.06693,-562.5104
0.040266402,-0.00014858098,0.00021635996,-0.0001373338,0.33573103,-0.6802584,0.96582204,-1.9569491,-0.17726591,0.33701265,-7.303913e-05,0.00014036376,0.030401362,-0.061599255,-7.3041796e-05,0.0001403539,0.030399142,-0.061594754,143.82512,122.874916,304.9735,-284.0233,-281.63348,-565.65674
0.0402747,-0.0001491729,0.00021724786,-0.00013792573,0.33719707,-0.6831904,0.97003955,-1.9653839,-0.17795743,0.33839568,-7.451221e-05,0.00014316461,0.030534117,-0.061864756,-7.451498e-05,0.00014315436,0.030531842,-0.061860148,144.97337,123.93641,307.48175,-286.4448,-284.0346,-570.4794
0.04028299,-0.00014976488,0.00021783983,-0.00013822175,0.33719707,-0.6846566,0.97003955,-1.969602,-0.17864898,0.33931777,-7.599102e-05,0.00014597502,0.030534117,-0.061997533,-7.599391e-05,0.00014596437,0.030531796,-0.06199282,146.12627,124.46896,309.1597,-287.5024,-285.08334,-572.58575
0.040291283,-0.00015035682,0.00021843177,-0.00013881369,0.33719707,-0.68758875,0.97003955,-1.9780369,-0.17910999,0.3402398,-7.747461e-05,0.00014879307,0.030534117,-0.062263038,-7.747761e-05,0.00014878201,0.030531751,-0.062258214,147.28366,125.53734,310.8422,-289.0959,-286.66342,-575.7593
0.04029958,-0.00015094879,0.00021902374,-0.00013940566,0.33719707,-0.69052094,0.97003955,-1.9864722,-0.17957103,0.3411619,-7.8962024e-05,0.00015161878,0.030534117,-0.06252856,-7.896514e-05,0.0001516073,0.030531706,-0.06252362,148.4457,126.61033,312.5293,-290.69394,-288.24802,-578.94196
0.040307872,-0.00015183674,0.0002199117,-0.00013970163,0.33719715,-0.691987,0.9700397,-1.9906898,-0.18072362,0.34254503,-8.045613e-05,0.00015445404,0.030534124,-0.06266131,-8.0459366e-05,0.00015444212,0.030531667,-0.06265627,150.19727,127.14852,315.0685,-292.01978,-289.5627,-581.5825
0.040316164,-0.00015242868,0.00022050363,-0.0001402936,0.33719707,-0.6949192,0.97003955,-1.9991251,-0.1811846,0.34346703,-8.1956925e-05,0.00015729887,0.030534117,-0.06292684,-8.196029e-05,0.0001572865,0.030531613,-0.06292168,151.37067,128.22835,316.7669,-293.6246,-291.15402,-584.7786
0.04032446,-0.00015302065,0.0002210956,-0.00014088555,0.33719707,-0.6978513,0.97003955,-2.00756,-0.18164566,0.3443891,-8.346155e-05,0.00016015135,0.030534117,-0.063192345,-8.346503e-05,0.00016013852,0.030531568,-0.06318707,152.54866,129.31271,318.47,-295.23404,-292.74994,-587.984
0.040332753,-0.0001536126,0.00022168753,-0.0001411815,0.337197,-0.6993173,0.9700393,-2.0117772,-0.18233721,0.34531114,-8.497095e-05,0.00016301146,0.030534111,-0.06332509,-8.4974556e-05,0.00016299817,0.030531516,-0.06331971,153.73119,129.85657,320.17752,-296.30292,-293.8098,-590.11273
0.04034105,-0.00015450054,0.0002222795,-0.00014177349,0.33573097,-0.7022496,0.96582186,-2.020213,-0.18302876,0.34623322,-8.6486085e-05,0.00016587923,0.030401357,-0.063590616,-8.6489825e-05,0.00016586547,0.030398726,-0.06358512,155.51358,130.94786,321.88974,-297.32404,-294.82236,-592.14636
0.040349342,-0.00015509251,0.00022287144,-0.00014206945,0.33573082,-0.70371556,0.96582144,-2.02443,-0.1837203,0.34715524,-8.800696e-05,0.00016875465,0.030401343,-0.06372336,-8.801083e-05,0.0001687404,0.030398669,-0.06371775,156.70757,131.49513,323.60645,-298.394,-295.88333,-594.27734
0.040357634,-0.00015568444,0.00022346342,-0.00014266142,0.33573103,-0.70664775,0.96582204,-2.0328655,-0.18418132,0.34807736,-8.953261e-05,0.0001716377,0.030401362,-0.06398889,-8.953662e-05,0.00017162297,0.03039864,-0.06398316,157.90604,132.59325,325.32782,-300.01505,-297.4907,-597.50574
0.04036593,-0.00015627641,0.00022405534,-0.00014325335,0.33573082,-0.70957977,0.96582144,-2.0413,-0.18464237,0.34899935,-9.106208e-05,0.00017452841,0.030401343,-0.06425439,-9.106623e-05,0.00017451317,0.030398576,-0.06424854,159.10916,133.69583,327.0536,-301.6403,-299.10226,-600.74255
0.040374223,-0.00015716435,0.0002249433,-0.00014384533,0.33573088,-0.7125121,0.9658216,-2.0497358,-0.18556443,0.35038248,-9.259729e-05,0.00017742868,0.030401349,-0.06451992,-9.260158e-05,0.00017741293,0.030398535,-0.064513944,160.92236,134.8031,329.65106,-303.5318,-300.97784,-604.50964
0.040382516,-0.0001577563,0.00022553527,-0.0001441413,0.33573103,-0.7139781,0.96582204,-2.0539532,-0.18625598,0.35130456,-9.41392e-05,0.00018033851,0.030401362,-0.064652674,-9.414363e-05,0.00018032224,0.0303985,-0.06464659,162.13686,135.3584,331.3884,-304.60992,-302.04694,-606.65686
0.04039081,-0.00015834827,0.0002261272,-0.00014473323,0.33573082,-0.7169101,0.96582144,-2.062388,-0.186717,0.3522266,-9.568588e-05,0.00018325598,0.030401343,-0.064918175,-9.5690455e-05,0.00018323919,0.030398434,-0.06491196,163.35596,136.47241,333.13016,-306.24664,-303.66986,-609.9165
0.040399104,-0.00015923617,0.00022671919,-0.00014532522,0.33426505,-0.71984243,0.9616048,-2.0708234,-0.18740854,0.3531487,-9.723734e-05,0.0001861811,0.030268615,-0.0651837,-9.724207e-05,0.00018616377,0.030265672,-0.06517736,165.19304,137.59108,334.87665,-307.27472,-304.6893,-611.964
0.040407397,-0.00015982815,0.00022731112,-0.00014562118,0.33426479,-0.7213084,0.961604,-2.0750408,-0.1881001,0.3540707,-9.879454e-05,0.00018911387,0.030268589,-0.065316446,-9.879941e-05,0.00018909598,0.0302656,-0.065309994,166.42358,138.15207,336.62756,-308.35605,-305.76154,-614.11755
0.040415693,-0.0001607161,0.00022790309,-0.00014621316,0.33279872,-0.7242407,0.9573865,-2.0834763,-0.18879165,0.3549928,-0.000100357465,0.00019205429,0.030135835,-0.06558198,-0.00010036251,0.00019203585,0.03013281,-0.0655754,168.2779,139.2776,338.38318,-309.38287,-306.7797,-616.1626
0.040423986,-0.00016130802,0.00022879099,-0.00014680509,0.33426479,-0.72717273,0.961604,-2.091911,-0.18948315,0.3563758,-0.00010192614,0.00019500426,0.030268589,-0.06584748,-0.00010193133,0.00019498524,0.030265504,-0.065840766,169.51974,140.40758,341.02496,-311.9128,-309.28836,-621.2012
0.040432278,-0.0001619,0.00022938296,-0.00014739708,0.33426479,-0.730105,0.961604,-2.1003466,-0.18994418,0.3572979,-0.00010349958,0.00019796379,0.030268589,-0.066113,-0.00010350494,0.0001979442,0.030265456,-0.06610616,170.76624,141.54224,342.79196,-313.56796,-310.92957,-624.49756
0.040440574,-0.0001627879,0.0002299749,-0.000147989,0.3327988,-0.733037,0.95738673,-2.1087813,-0.19063573,0.35821992,-0.00010507781,0.00020093097,0.030135842,-0.066378504,-0.00010508333,0.00020091078,0.030132676,-0.06637153,172.64442,142.68137,344.56348,-314.6004,-311.95334,-626.5537
0.040448867,-0.00016367584,0.00023056687,-0.00014828496,0.33133277,-0.734503,0.9531692,-2.1129985,-0.19155781,0.35914204,-0.00010666273,0.0002039058,0.030003088,-0.06651125,-0.00010666842,0.00020388502,0.029999888,-0.06650416,174.53297,143.25262,346.3396,-315.05927,-312.40833,-627.4676
0.04045716,-0.00016426783,0.00023115882,-0.00014887693,0.33133253,-0.7374352,0.95316863,-2.121434,-0.19201885,0.3600641,-0.000108253385,0.00020688827,0.030003067,-0.066776775,-0.00010825924,0.00020686688,0.029999819,-0.06676955,175.79778,144.39867,348.12024,-316.72113,-314.0562,-630.77734
0.040465456,-0.00016485975,0.00023204676,-0.00014946886,0.3327988,-0.74036723,0.95738673,-2.1298687,-0.19271038,0.36144716,-0.00010984882,0.00020988031,0.030135842,-0.067042276,-0.00010985485,0.00020985829,0.030132532,-0.067034915,177.06699,145.5492,350.7998,-319.282,-316.59555,-635.87756
0.040473748,-0.0001657477,0.00023263873,-0.00014976488,0.33133277,-0.7418335,0.9531692,-2.1340868,-0.19363245,0.36236927,-0.00011145094,0.0002128819,0.030003088,-0.06717505,-0.00011145716,0.00021285925,0.029999744,-0.067167565,178.9795,146.12627,352.59192,-319.73868,-317.04837,-636.78705
0.04048204,-0.00016663564,0.00023323068,-0.00015035682,0.3298666,-0.7447656,0.94895136,-2.1425216,-0.19432399,0.36329132,-0.00011305976,0.00021589115,0.02987032,-0.06744056,-0.000113066155,0.00021586785,0.029866943,-0.06743294,180.90231,147.28366,354.38855,-320.7699,-318.07092,-638.8408
0.040490337,-0.00016722758,0.00023382265,-0.00015094879,0.3298667,-0.7476978,0.9489518,-2.150957,-0.19478501,0.36421338,-0.000114673356,0.00021890804,0.029870333,-0.06770608,-0.00011467993,0.00021888409,0.029866908,-0.067698315,182.18985,148.4457,356.1898,-322.44565,-319.73257,-642.1782
0.04049863,-0.00016811553,0.00023441458,-0.00015154072,0.32840046,-0.7506298,0.9447337,-2.1593919,-0.19547658,0.36513537,-0.00011629173,0.00022193258,0.02973756,-0.06797158,-0.00011629849,0.00022190796,0.029734101,-0.067963675,184.12976,149.61221,357.99548,-323.47794,-320.75616,-644.23413
0.040506925,-0.00016870748,0.00023500655,-0.0001521327,0.32840052,-0.7535621,0.9447339,-2.1678274,-0.19593757,0.3660575,-0.00011791489,0.00022496477,0.029737566,-0.06823711,-0.00011792184,0.00022493946,0.029734058,-0.068229064,185.42874,150.7834,359.80588,-325.16055,-322.42462,-647.5852
