Time (ms),Velocity (mm/ms)
0.0,-0.014660739
7.663072669745529e-06,-0.014660739
1.5326145339491058e-05,-0.014660739
2.2989218009236585e-05,-0.014660739
3.0652290678982116e-05,-0.014660739
3.8315363348727647e-05,-0.014660739
4.597843601847317e-05,-0.014660739
5.36415086882187e-05,-0.014660739
6.130458135796423e-05,-0.01392771
6.896765402770976e-05,-0.01392771
7.663072669745529e-05,-0.01392771
8.429379936720082e-05,-0.01392771
9.195687203694634e-05,-0.014660739
9.961994470669187e-05,-0.014660739
0.0001072830173764374,-0.014660739
0.00011494609004618293,-0.01392771
0.00012260916271592846,-0.01392771
0.000130272235385674,-0.01392771
0.00013793530805541953,-0.01392771
0.00014559838072516506,-0.01392771
0.00015326145339491059,-0.01392771
0.00016092452606465612,-0.01392771
0.00016858759873440165,-0.01392771
0.00017625067140414718,-0.01392771
0.00018391374407389268,-0.014660739
0.0001915768167436382,-0.014660739
0.00019923988941338374,-0.014660739
0.00020690296208312927,-0.014660739
0.0002145660347528748,-0.014660739
0.00022222910742262034,-0.014660739
0.00022989218009236587,-0.014660739
0.0002375552527621114,-0.014660739
0.00024521832543185693,-0.014660739
0.00025288139810160246,-0.014660739
0.000260544470771348,-0.014660739
0.0002682075434410935,-0.014660739
0.00027587061611083905,-0.014660739
0.0002835336887805846,-0.014660739
0.0002911967614503301,-0.014660739
0.00029885983412007564,-0.014660739
0.00030652290678982117,-0.014660739
0.0003141859794595667,-0.014660739
0.00032184905212931223,-0.014660739
0.00032951212479905776,-0.014660739
0.0003371751974688033,-0.014660739
0.0003448382701385488,-0.014660739
0.00035250134280829436,-0.014660739
0.0003601644154780399,-0.014660739
0.00036782748814778536,-0.014660739
0.0003754905608175309,-0.014660739
0.0003831536334872764,-0.014660739
0.00039081670615702196,-0.014660739
0.0003984797788267675,-0.014660739
0.000406142851496513,-0.014660739
0.00041380592416625855,-0.014660739
0.0004214689968360041,-0.014660739
0.0004291320695057496,-0.014660739
0.00043679514217549514,-0.014660739
0.00044445821484524067,-0.014660739
0.0004521212875149862,-0.014660739
0.00045978436018473173,-0.014660739
0.00046744743285447726,-0.014660739
0.0004751105055242228,-0.014660739
0.0004827735781939683,-0.014660739
0.0004904366508637139,-0.014660739
0.0004980997235334594,-0.014660739
0.0005057627962032049,-0.014660739
0.0005134258688729504,-0.014660739
0.000521088941542696,-0.014660739
0.0005287520142124415,-0.014660739
0.000536415086882187,-0.014660739
0.0005440781595519326,-0.014660739
0.0005517412322216781,-0.014660739
0.0005594043048914236,-0.015393769
0.0005670673775611692,-0.015393769
0.0005747304502309147,-0.015393769
0.0005823935229006602,-0.014660739
0.0005900565955704058,-0.014660739
0.0005977196682401513,-0.014660739
0.0006053827409098968,-0.014660739
0.0006130458135796423,-0.014660739
0.0006207088862493879,-0.014660739
0.0006283719589191334,-0.014660739
0.0006360350315888789,-0.014660739
0.0006436981042586245,-0.014660739
0.00065136117692837,-0.014660739
0.0006590242495981155,-0.014660739
0.0006666873222678611,-0.014660739
