,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
21,21,21,21,0.000166417,-0.00033193934,0.000102260405,-6.8370915e-05,-1.1376734,-0.33866307,-3.2728286,-0.9742569,-0.28491628,0.15928572,-4.553734e-05,2.415402e-05,-0.10301944,-0.030666867,-4.5538378e-05,2.415373e-05,-0.103014745,-0.03066547,478.55795,20.302984,45.418427,412.83652,409.36288,822.1994,0.14780405684038475,0.25069356447374286
22,22,22,22,0.0001743439999999,-0.00033253134,0.000103148355,-6.851889e-05,-1.1362076,-0.33939606,-3.2686114,-0.9763655,-0.28595364,0.16066884,-4.7799298e-05,2.5421776e-05,-0.1028867,-0.03073324,-4.780044e-05,2.5421452e-05,-0.10288178,-0.030731771,480.26645,20.390965,46.21061,413.6649,410.1843,823.8492,0.14899642516321093,0.2515005753989007
23,23,23,23,0.0001822669999999,-0.00033312326,0.00010403629,-6.851889e-05,-1.1347412,-0.33939606,-3.264393,-0.9763655,-0.28710622,0.16205193,-5.006993e-05,2.670049e-05,-0.10275392,-0.03073324,-5.0071183e-05,2.6700134e-05,-0.102748774,-0.030731702,481.97775,20.390965,47.00963,414.57718,411.0889,825.6661,0.15018734762047153,0.25239645823086015
24,24,24,24,0.000190191,-0.00033371523,0.00010507222,-6.866688e-05,-1.1325421,-0.34012908,-3.2580671,-0.97847426,-0.2882588,0.16366555,-5.2349696e-05,2.799108e-05,-0.10255479,-0.030799618,-5.2351068e-05,2.7990689e-05,-0.10254942,-0.030798005,483.69226,20.47914,47.950474,415.26263,411.76862,827.03125,0.151574979843902,0.2532915391751147
25,25,25,25,0.000198115,-0.0003343072,0.00010596012,-6.866688e-05,-1.1310763,-0.34012908,-3.2538502,-0.97847426,-0.28941137,0.16504857,-5.4638596e-05,2.9293544e-05,-0.10242206,-0.030799618,-5.464009e-05,2.9293114e-05,-0.10241646,-0.030797936,485.4098,20.47914,48.764294,416.16635,412.6647,828.83105,0.15276277713574327,0.25418581191041323
26,26,26,26,0.000206037,-0.00033489912,0.00010684806,-6.866688e-05,-1.1296101,-0.34012908,-3.249632,-0.97847426,-0.2905639,0.16643167,-5.693663e-05,3.0606967e-05,-0.102289274,-0.030799618,-5.6938254e-05,3.0606498e-05,-0.10228345,-0.030797865,487.13022,20.47914,49.585007,417.06607,413.55685,830.6229,0.15394923382408882,0.2550792546422625
27,27,27,27,0.000213967,-0.00033549112,0.00010773601,-6.881491e-05,-1.1281441,-0.3408623,-3.245415,-0.9805836,-0.29160124,0.16781478,-5.9243343e-05,3.193135e-05,-0.102156535,-0.030866016,-5.92451e-05,3.1930842e-05,-0.102150485,-0.030864187,488.85394,20.56753,50.412567,417.87384,414.35782,832.2317,0.15513429306396995,0.2558827199510731
28,28,28,28,0.000221889,-0.00033608303,0.00010862395,-6.881491e-05,-1.1266778,-0.3408623,-3.2411966,-0.9805836,-0.2927538,0.16919789,-6.1558734e-05,3.3266697e-05,-0.10202376,-0.030866016,-6.1560626e-05,3.326614e-05,-0.10201748,-0.030864116,490.58044,20.56753,51.24698,418.76593,415.24243,834.00836,0.15631794960057138,0.25677467175999547
29,29,29,29,0.000229813,-0.00033667503,0.00010951185,-6.8962894e-05,-1.1252121,-0.34159535,-3.2369802,-0.98269236,-0.2937911,0.17058092,-6.38828e-05,3.4613e-05,-0.10189103,-0.030932391,-6.3884836e-05,3.46124e-05,-0.10188452,-0.030930415,492.31027,20.656086,52.088192,419.56598,416.03574,835.6017,0.15750013840847277,0.25757674564288824
30,30,30,30,0.000237737,-0.00033726695,0.00011054778,-6.8962894e-05,-1.1230128,-0.34159535,-3.230653,-0.98269236,-0.2950589,0.17219454,-6.6215995e-05,3.5971178e-05,-0.10169187,-0.030932391,-6.621819e-05,3.597053e-05,-0.10168514,-0.030930342,494.04285,20.656086,53.078312,420.30844,416.77194,837.0804,0.15887766714113694,0.2585561767426804
31,31,31,31,0.000245664,-0.00033785895,0.00011143572,-6.911087e-05,-1.1215469,-0.3423283,-3.2264361,-0.984801,-0.2960963,0.17357762,-6.855833e-05,3.734123e-05,-0.10155914,-0.030998766,-6.856068e-05,3.7340535e-05,-0.10155217,-0.030996641,495.77878,20.744827,53.93441,421.09955,417.5564,838.65594,0.16005687813515684,0.25935690072511736
32,32,32,32,0.000253587,-0.00033859885,0.000112323665,-6.911087e-05,-1.1208136,-0.3423283,-3.2243266,-0.984801,-0.2973641,0.17496073,-7.0909795e-05,3.8722243e-05,-0.10149273,-0.030998766,-7.091231e-05,3.8721493e-05,-0.101485536,-0.030996569,497.95264,20.744827,54.797356,422.41046,418.8563,841.2667,0.16123472576102324,0.2603345906879089
33,33,33,33,0.000261512,-0.00033919077,0.00011321161,-6.925886e-05,-1.1193473,-0.34306136,-3.2201085,-0.9869097,-0.2984014,0.17634384,-7.327039e-05,4.0114217e-05,-0.101359956,-0.031065144,-7.327308e-05,4.0113413e-05,-0.10135253,-0.031062867,499.69513,20.833765,55.667152,423.1942,419.63342,842.82764,0.16241118769383514,0.26113381546781705
34,34,34,34,0.000269437,-0.00033978277,0.00011409955,-6.925886e-05,-1.1178813,-0.34306136,-3.2158911,-0.9869097,-0.29955402,0.17772694,-7.563967e-05,4.151715e-05,-0.10122721,-0.031065144,-7.5642536e-05,4.1516287e-05,-0.10121955,-0.031062793,501.44092,20.833765,56.543797,424.0634,420.4953,844.5587,0.1635862586992598,0.262021144069958
35,35,35,35,0.000277363,-0.0003405227,0.00011498745,-6.925886e-05,-1.1171484,-0.34306136,-3.2137828,-0.9869097,-0.3008218,0.17910996,-7.801854e-05,4.2931042e-05,-0.10116085,-0.031065144,-7.8021585e-05,4.293012e-05,-0.10115296,-0.03106272,503.62726,20.833765,57.427242,425.36627,421.7872,847.15344,0.16475988268549907,0.2629962185885692
36,36,36,36,0.000285287,-0.0003411147,0.00011602338,-6.9406844e-05,-1.1149496,-0.34379438,-3.207457,-0.98901844,-0.30197442,0.18072358,-8.0407e-05,4.435681e-05,-0.10096173,-0.031131519,-8.041023e-05,4.4355827e-05,-0.10095361,-0.031129016,505.37988,20.92289,58.466637,425.99036,422.40607,848.3964,0.1661274539350285,0.26388189689599006
37,37,37,37,0.00029321,-0.00034170662,0.000116911324,-6.9406844e-05,-1.1134832,-0.34379438,-3.2032387,-0.98901844,-0.30312696,0.18210669,-8.280459e-05,4.579445e-05,-0.100828946,-0.031131519,-8.2808016e-05,4.5793404e-05,-0.10082059,-0.031128941,507.1353,20.92289,59.364967,426.84744,423.25595,850.1034,0.16729817717785653,0.26476673008063667
38,38,38,38,0.000301134,-0.00034244655,0.00011779927,-6.9406844e-05,-1.11275,-0.34379438,-3.2011297,-0.98901844,-0.30439478,0.1834898,-8.5211774e-05,4.7243055e-05,-0.10076256,-0.031131519,-8.5215404e-05,4.7241938e-05,-0.10075398,-0.031128867,509.334,20.92289,60.270145,428.141,424.53857,852.67957,0.16846753143032608,0.2657391630850932
39,39,39,39,0.000309061,-0.00034303856,0.000118835196,-6.955482e-05,-1.1105512,-0.34452733,-3.194804,-0.9911271,-0.30554742,0.1851034,-8.762854e-05,4.870353e-05,-0.100563444,-0.031197894,-8.763238e-05,4.8702343e-05,-0.10055463,-0.03119516,511.09653,21.012201,61.334843,428.7495,425.14197,853.8915,0.1698300281643567,0.266622431745171
40,40,40,40,0.000316985,-0.0003436305,0.000119723096,-6.955482e-05,-1.1090852,-0.34452733,-3.1905868,-0.9911271,-0.30669993,0.18648644,-9.005445e-05,5.017588e-05,-0.1004307,-0.031197894,-9.00585e-05,5.017462e-05,-0.10042165,-0.031195085,512.86194,21.012201,62.254814,429.59494,425.9803,855.5752,0.17099636825694595,0.26750482144289994
41,41,41,41,0.000324907,-0.00034437043,0.00012061103,-6.970281e-05,-1.1083521,-0.34526038,-3.1884778,-0.9932358,-0.30785254,0.18786955,-9.2489485e-05,5.165919e-05,-0.10036431,-0.03126427,-9.249376e-05,5.1657855e-05,-0.10035503,-0.03126138,515.073,21.10171,63.18168,430.78964,427.16495,857.9546,0.172161408513983,0.26838650967665534
42,42,42,42,0.000332832,-0.0003449624,0.00012164696,-6.970281e-05,-1.106153,-0.34526038,-3.1821513,-0.9932358,-0.3091204,0.18948314,-9.493412e-05,5.3154374e-05,-0.10016518,-0.03126427,-9.493862e-05,5.315296e-05,-0.100155674,-0.031261303,516.84534,21.10171,64.271675,431.472,427.84155,859.31354,0.1735188766377244,0.2693554613076157
43,43,43,43,0.00034076,-0.00034555435,0.0001225349,-6.985084e-05,-1.1046869,-0.3459936,-3.1779337,-0.9953452,-0.31015766,0.19086623,-9.7387885e-05,5.4661432e-05,-0.10003242,-0.031330667,-9.739262e-05,5.4659937e-05,-0.10002267,-0.031327616,518.6206,21.191431,65.21338,432.2158,428.5791,860.7949,0.17468096668474103,0.2701474811164803
44,44,44,44,0.000348683,-0.0003462943,0.00012342284,-6.985084e-05,-1.103954,-0.3459936,-3.175825,-0.9953452,-0.3114255,0.19224934,-9.985078e-05,5.6179448e-05,-0.09996604,-0.031330667,-9.9855766e-05,5.617787e-05,-0.09995606,-0.03132754,520.8441,21.191431,66.16193,433.49075,429.84335,863.3341,0.1758417246208705,0.27111471352641286
45,45,45,45,0.000356607,-0.00034688629,0.00012445879,-6.999882e-05,-1.1017548,-0.34672663,-3.1694987,-0.9974539,-0.3125781,0.193863,-0.00010232327,5.770934e-05,-0.0997669,-0.031397045,-0.0001023285,5.7707675e-05,-0.099756695,-0.031393833,522.6264,21.281319,67.27725,434.06787,430.4156,864.48346,0.17719426801872137,0.27199321847520846
46,46,46,46,0.000364531,-0.0003476262,0.00012549471,-6.999882e-05,-1.1002885,-0.34672663,-3.1652806,-0.9974539,-0.31396115,0.19547659,-0.000104805804,5.925202e-05,-0.09963413,-0.031397045,-0.0001048113,5.9250266e-05,-0.09962369,-0.031393755,524.8583,21.281319,68.40186,435.17508,431.5135,866.6886,0.17854492595956517,0.27304635341528405
47,47,47,47,0.0003724569999999,-0.00034821816,0.0001263826,-7.01468e-05,-1.0988227,-0.3474596,-3.161064,-0.99956256,-0.31499845,0.19685961,-0.00010729793,6.080657e-05,-0.0995014,-0.03146342,-0.000107303684,6.0804723e-05,-0.099490725,-0.031460043,526.6474,21.371393,69.37319,435.90283,432.2351,868.13794,0.179701134818563,0.27383548692180887
48,48,48,48,0.000380382,-0.00034895807,0.00012741852,-7.01468e-05,-1.0973564,-0.3474596,-3.1568458,-0.99956256,-0.3163815,0.19847322,-0.00010979964,6.2373e-05,-0.09936863,-0.03146342,-0.00010980567,6.237105e-05,-0.099357724,-0.031459965,528.8878,21.371393,70.51511,437.00134,433.3244,870.32574,0.18104843004524424,0.274886684509111
49,49,49,49,0.000388307,-0.00034955004,0.00012845447,-7.029479e-05,-1.0951573,-0.34819263,-3.1505194,-1.0016713,-0.31753415,0.20008685,-0.000112311405,6.395221e-05,-0.099169485,-0.031529795,-0.00011231771,6.395017e-05,-0.09915835,-0.031526253,530.6837,21.46166,71.66638,437.5557,433.87408,871.4298,0.18239392917501063,0.2757619214010604
50,50,50,50,0.000396229,-0.00035028998,0.0001293424,-7.029479e-05,-1.0944242,-0.34819263,-3.1484103,-1.0016713,-0.31880194,0.20146994,-0.00011483276,6.5543296e-05,-0.09910311,-0.031529795,-0.00011483935,6.554115e-05,-0.09909173,-0.031526174,532.93286,21.46166,72.66059,438.8106,435.11844,873.9291,0.1835457571548212,0.2767237032486305
51,51,51,51,0.000404157,-0.00035088195,0.00013037834,-7.044277e-05,-1.0922252,-0.34892565,-3.1420841,-1.00378,-0.31995457,0.20308356,-0.0001173637,6.714626e-05,-0.09890398,-0.031596173,-0.00011737059,6.714401e-05,-0.09889237,-0.031592466,534.73566,21.552118,73.82916,439.35434,435.6576,875.01196,0.18488789426445273,0.2775973193393457
52,52,52,52,0.00041208,-0.00035162191,0.00013141426,-7.044277e-05,-1.0907592,-0.34892565,-3.137867,-1.00378,-0.32133764,0.20469715,-0.00011990469,6.8762005e-05,-0.09877122,-0.031596173,-0.00011991188,6.875965e-05,-0.098759376,-0.031592384,536.9934,21.552118,75.00704,440.43427,436.72842,877.1627,0.18622820755366384,0.2786445871283262
53,53,53,53,0.000420004,-0.0003522139,0.0001323022,-7.044277e-05,-1.0892931,-0.34892565,-3.1336493,-1.00378,-0.32249025,0.20608026,-0.00012245572,7.038963e-05,-0.098638475,-0.031596173,-0.00012246323,7.0387156e-05,-0.0986264,-0.031592302,538.80304,21.552118,76.024086,441.22684,437.5143,878.74115,0.18737564667103326,0.27951651232238495
54,54,54,54,0.000427927,-0.00035295382,0.00013333808,-7.059075e-05,-1.0878272,-0.34965864,-3.1294324,-1.0058886,-0.32375804,0.20769379,-0.00012501635,7.202913e-05,-0.09850573,-0.031662546,-0.00012502418,7.202653e-05,-0.09849341,-0.031658586,541.0693,21.642761,77.21923,442.20728,438.4865,880.6938,0.1887125822805074,0.2804746915694255
55,55,55,55,0.000435857,-0.0003535457,0.00013422602,-7.059075e-05,-1.0863608,-0.34965864,-3.1252136,-1.0058886,-0.32491058,0.2090769,-0.00012758658,7.3680494e-05,-0.098372936,-0.031662546,-0.00012759471,7.367778e-05,-0.09836038,-0.031658508,542.8855,21.642761,78.25111,442.99164,439.26428,882.2559,0.18985717589604842,0.28134497036839673
56,56,56,56,0.000443779,-0.0003542857,0.00013526196,-7.073874e-05,-1.0848949,-0.35039166,-3.1209965,-1.0079974,-0.3261785,0.21069051,-0.00013016639,7.534374e-05,-0.0982402,-0.031728923,-0.00013017486,7.5340904e-05,-0.09822741,-0.031724792,545.1604,21.7336,79.46363,443.9632,440.22766,884.19086,0.1911908662602653,0.28230149808844823
57,57,57,57,0.000451703,-0.0003550256,0.00013629788,-7.073874e-05,-1.0834286,-0.35039166,-3.1167784,-1.0079974,-0.32756153,0.21230413,-0.00013275669,7.7019766e-05,-0.09810742,-0.031728923,-0.0001327655,7.7016804e-05,-0.0980944,-0.03172471,547.4399,21.7336,80.685455,445.02078,441.27637,886.2971,0.19252278851210236,0.2833438233423016
58,58,58,58,0.000459627,-0.00035576557,0.0001373338,-7.088677e-05,-1.0819626,-0.35112488,-3.1125612,-1.0101067,-0.32882932,0.21391773,-0.0001353575,7.870859e-05,-0.09797467,-0.03179532,-0.00013536667,7.870549e-05,-0.09796141,-0.031791016,549.7243,21.824657,81.91661,445.983,442.23047,888.2135,0.19385292263092202,0.28429834409459076
59,59,59,59,0.00046755,-0.00035650554,0.00013836974,-7.088677e-05,-1.0804965,-0.35112488,-3.1083438,-1.0101067,-0.3302124,0.21553135,-0.00013796883,8.0410195e-05,-0.09784192,-0.03179532,-0.00013797835,8.040696e-05,-0.09782842,-0.03179093,552.0134,21.824657,83.1571,447.03165,443.27032,890.302,0.19518130629664046,0.28533862873121524
60,60,60,60,0.000475477,-0.00035709745,0.00013940566,-7.1034745e-05,-1.0782973,-0.35185787,-3.102017,-1.0122154,-0.33136496,0.21714495,-0.0001405902,8.2124585e-05,-0.097642764,-0.031861693,-0.00014060008,8.212121e-05,-0.09762904,-0.031857215,553.84796,21.915869,84.40688,447.5252,443.7597,891.2849,0.19650791126800082,0.2862047016768033
61,61,61,61,0.000483401,-0.00035783742,0.0001402936,-7.1034745e-05,-1.0775642,-0.35185787,-3.099908,-1.0122154,-0.33263287,0.21852806,-0.00014322116,8.385085e-05,-0.097576395,-0.031861693,-0.0001432314,8.3847335e-05,-0.09756242,-0.03185713,556.1457,21.915869,85.48557,448.74423,444.96848,893.7127,0.19764362213147646,0.2871565869084338
62,62,62,62,0.000491325,-0.0003585774,0.00014132954,-7.118273e-05,-1.0760984,-0.3525909,-3.0956912,-1.0143241,-0.33390072,0.22014168,-0.00014586216,8.558899e-05,-0.097443655,-0.03192807,-0.0001458728,8.558533e-05,-0.09742944,-0.031923413,558.4482,22.007278,86.75269,449.68823,445.90454,895.5928,0.1989669831500065,0.2881075219353131
63,63,63,63,0.000499247,-0.00035931735,0.0001423654,-7.118273e-05,-1.0746325,-0.3525909,-3.0914743,-1.0143241,-0.33528376,0.22175519,-0.00014851366,8.733992e-05,-0.097310916,-0.03192807,-0.00014852469,8.7336106e-05,-0.09729646,-0.031923328,560.7554,22.007278,88.029045,450.71906,446.9267,897.64575,0.20028850516401547,0.2891438235728628
64,64,64,64,0.000507177,-0.00036005725,0.00014340134,-7.133071e-05,-1.0731663,-0.35332388,-3.087256,-1.0164328,-0.3365516,0.22336881,-0.00015117567,8.910363e-05,-0.09717814,-0.031994443,-0.00015118711,8.909966e-05,-0.097163446,-0.031989608,563.06714,22.098875,89.31481,451.65347,447.85324,899.5067,0.20160837297787731,0.29009286415683017
65,65,65,65,0.0005151,-0.00036079722,0.00014443726,-7.133071e-05,-1.0717002,-0.35332388,-3.0830388,-1.0164328,-0.33793467,0.22498241,-0.00015384819,9.088013e-05,-0.09704539,-0.031994443,-0.00015386002,9.0876005e-05,-0.09703046,-0.031989522,565.38385,22.098875,90.609886,452.6751,448.86627,901.5414,0.20292648470992275,0.29112713390710326
66,66,66,66,0.000523023,-0.00036153712,0.00014547318,-7.133071e-05,-1.0702341,-0.35332388,-3.0788207,-1.0164328,-0.33931777,0.22659601,-0.00015653166,9.266942e-05,-0.096912615,-0.031994443,-0.00015654392,9.266513e-05,-0.096897446,-0.031989437,567.7052,22.098875,91.914276,453.69208,449.87466,903.5668,0.20424286131027655,0.2921603574480586
67,67,67,67,0.000530947,-0.00036227712,0.00014650912,-7.1478695e-05,-1.0687681,-0.3540569,-3.0746036,-1.0185415,-0.34058562,0.22820964,-0.00015922564,9.447149e-05,-0.096779875,-0.03206082,-0.00015923832,9.446703e-05,-0.09676447,-0.032055717,570.0315,22.190664,93.228004,454.61282,450.7877,905.4005,0.20555753176690594,0.29310654834383537
68,68,68,68,0.000538874,-0.00036301708,0.00014754504,-7.1478695e-05,-1.0673021,-0.3540569,-3.0703864,-1.0185415,-0.34196872,0.22982325,-0.00016193013,9.6286356e-05,-0.09664713,-0.03206082,-0.00016194324,9.628172e-05,-0.096631475,-0.032055628,572.36255,22.190664,94.55104,455.62088,451.78726,907.40814,0.2068704598716168,0.294137729783059
69,69,69,69,0.000546797,-0.000363757,0.00014858098,-7.162667e-05,-1.0658358,-0.35478988,-3.066168,-1.02065,-0.34323654,0.23143686,-0.00016464511,9.8114004e-05,-0.09651435,-0.032127194,-0.00016465868,9.8109194e-05,-0.09649846,-0.032121904,574.6981,22.282639,95.883415,456.53204,452.69073,909.2228,0.20818166645610503,0.2950820301038544
70,70,70,70,0.000554722,-0.00036449693,0.00014976488,-7.162667e-05,-1.0636368,-0.35478988,-3.0598416,-1.02065,-0.34473485,0.23328097,-0.00016737106,9.995536e-05,-0.09631521,-0.032127194,-0.00016738506,9.995036e-05,-0.09629909,-0.03212182,577.0385,22.282639,97.4175,457.33835,453.4903,910.8286,0.20967807332399874,0.29619685607317375
