,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.0051743016,-0.00010004057,0.00010004057,-0.00010004057,0.0,-0.49553302,0.0,-1.4255362,-0.08020411,0.1604082,0.0,0.0,0.0,-0.048063602,0.0,0.0,0.0,-0.048063602
1,0.0051853345,-0.00010033654,0.000100188554,-0.00010033654,-0.00073302066,-0.49699906,-0.0021087343,-1.4297537,-0.08032276,0.16064548,-8.8551644e-07,1.7710328e-06,-7.109842e-05,-0.0482058,-8.8551684e-07,1.7710312e-06,-7.109835e-05,-0.048205886
2,0.005196367,-0.00010048457,0.000100188554,-0.00010063255,-0.0014662575,-0.4984653,-0.004218091,-1.4339716,-0.080204114,0.16064548,-1.7710329e-06,3.5433745e-06,-0.0001422178,-0.048348013,-1.7710345e-06,3.5433682e-06,-0.00014221756,-0.048348185
3,0.0052074,-0.00010063255,0.00010033654,-0.000100780526,-0.0014662215,-0.4991983,-0.004217987,-1.4360802,-0.08032275,0.16088277,-2.6565494e-06,5.317025e-06,-0.00014221431,-0.04841911,-2.6565529e-06,5.317011e-06,-0.00014221393,-0.048419368
4,0.0052184323,-0.000100780526,0.00010033654,-0.00010107649,-0.002199206,-0.5006643,-0.0063266177,-1.4402976,-0.080204114,0.16088277,-3.5420658e-06,7.091985e-06,-0.00021330923,-0.048561305,-3.5420721e-06,7.0919596e-06,-0.00021330848,-0.048561648
5,0.0052294647,-0.00010107649,0.00010048457,-0.000101224476,-0.0029319746,-0.5013973,-0.008434626,-1.4424064,-0.08044142,0.16112013,-4.428237e-06,8.868254e-06,-0.0002843832,-0.048632402,-4.428247e-06,8.8682145e-06,-0.00028438194,-0.048632834
6,0.0052404976,-0.000101224476,0.00010063255,-0.00010152044,-0.0029320105,-0.5028633,-0.00843473,-1.4466237,-0.08044142,0.1613574,-5.3157173e-06,1.0647141e-05,-0.00028438668,-0.048774596,-5.3157314e-06,1.0647084e-05,-0.00028438517,-0.048775114
7,0.00525153,-0.00010137246,0.000100780526,-0.000101816455,-0.0029320465,-0.50432956,-0.008434833,-1.4508418,-0.08044139,0.16159467,-6.2031972e-06,1.2428646e-05,-0.00028439017,-0.048916813,-6.2032163e-06,1.2428569e-05,-0.0002843884,-0.04891742
8,0.005262563,-0.00010152044,0.000100780526,-0.00010211242,-0.0036650312,-0.5057956,-0.010543464,-1.4550592,-0.080322735,0.16159467,-7.0900223e-06,1.42114595e-05,-0.0003554851,-0.049059007,-7.0900473e-06,1.4211359e-05,-0.00035548257,-0.049059704
9,0.0052735955,-0.00010166848,0.00010092851,-0.000102260405,-0.0036652836,-0.5065286,-0.010544189,-1.457168,-0.08044142,0.16183196,-7.976848e-06,1.5995582e-05,-0.00035550958,-0.049130104,-7.97688e-06,1.5995454e-05,-0.00035550675,-0.04913089
