,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.0049259956,-0.00010004057,0.00010004057,-0.000100188554,0.0,-0.49626604,0.0,-1.427645,-0.079661265,0.15955855,0.0,0.0,0.0,-0.047629572,0.0,0.0,0.0,-0.047629572
1,0.004937559,-0.00010033654,0.000100188554,-0.00010048457,-0.00073302066,-0.4977323,-0.0021087343,-1.4318631,-0.07977925,0.15979458,-9.2183484e-07,1.8463993e-06,-7.0352304e-05,-0.047770295,-9.218353e-07,1.8463976e-06,-7.035224e-05,-0.047770385
2,0.004949122,-0.00010048457,0.00010033654,-0.00010063255,-0.0007332369,-0.4984653,-0.0021093562,-1.4339716,-0.07989731,0.1600306,-1.8450344e-06,3.695528e-06,-7.0373055e-05,-0.047840644,-1.8450361e-06,3.6955212e-06,-7.0372924e-05,-0.04784082
3,0.004960686,-0.000100780526,0.00010048457,-0.00010092851,-0.0014659693,-0.4999313,-0.004217261,-1.438189,-0.08001535,0.16026671,-2.769599e-06,5.547386e-06,-0.00014069768,-0.047981344,-2.7696028e-06,5.547371e-06,-0.00014069729,-0.04798161
4,0.0049722493,-0.00010107649,0.00010063255,-0.000101224476,-0.00219899,-0.5013973,-0.0063259955,-1.4424064,-0.080133356,0.16050273,-3.6955284e-06,7.401974e-06,-0.00021104999,-0.04812205,-3.6955353e-06,7.4019467e-06,-0.0002110492,-0.048122406
5,0.0049838126,-0.00010137246,0.000100780526,-0.00010137246,-0.0029320465,-0.5021303,-0.008434833,-1.4445151,-0.08036938,0.16073875,-4.6235045e-06,9.259291e-06,-0.00028140575,-0.0481924,-4.6235155e-06,9.259248e-06,-0.00028140444,-0.048192848
6,0.004995376,-0.00010166848,0.00010092851,-0.00010166848,-0.0036652836,-0.5035966,-0.010544189,-1.4487332,-0.08048739,0.16097477,-5.553528e-06,1.1119338e-05,-0.0003517788,-0.048333123,-5.5535434e-06,1.1119276e-05,-0.00035177686,-0.04833366
7,0.005006939,-0.000101816455,0.00010107649,-0.000101816455,-0.0036652836,-0.50432956,-0.010544189,-1.4508418,-0.080605395,0.16121079,-6.4849155e-06,1.2982113e-05,-0.0003517788,-0.048403475,-6.4849364e-06,1.2982029e-05,-0.00035177654,-0.048404105
8,0.0050185025,-0.00010211242,0.000101224476,-0.00010211242,-0.004398268,-0.5057956,-0.01265282,-1.4550592,-0.08072341,0.16144682,-7.417668e-06,1.4847617e-05,-0.00042212766,-0.048544176,-7.417695e-06,1.4847507e-05,-0.00042212452,-0.048544895
9,0.005030066,-0.000102260405,0.00010137246,-0.00010240839,-0.004398268,-0.50726163,-0.01265282,-1.4592767,-0.08072341,0.16168284,-8.351102e-06,1.6715852e-05,-0.00042212766,-0.04868488,-8.351138e-06,1.6715712e-05,-0.00042212414,-0.048685692
