,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.049027085,-0.0002329347,1.0507222e-05,-6.4523214e-05,-1.1017547,-0.3196042,-3.1694984,-0.91942877,-0.1393462,0.016366554,0.0,0.0,-0.099766895,-0.028941032,0.0,0.0,-0.099766895,-0.028941032
1,0.049036454,-0.00023337864,1.1099177e-05,-6.4523214e-05,-1.1010214,-0.3196042,-3.1673892,-0.91942877,-0.14015296,0.01728861,-1.30929e-06,1.5765477e-07,-0.0997005,-0.028941032,-1.309291e-06,1.5765475e-07,-0.09970037,-0.028941035
2,0.049045824,-0.00023397063,1.183912e-05,-6.4523214e-05,-1.1002886,-0.3196042,-3.1652808,-0.91942877,-0.1411903,0.018441182,-2.6272187e-06,3.2502794e-07,-0.09963414,-0.028941032,-2.627222e-06,3.2502788e-07,-0.09963388,-0.02894104
3,0.049055193,-0.00023441458,1.24310745e-05,-6.7334986e-05,-1.0995555,-0.3335318,-3.1631718,-0.95949537,-0.13980722,0.01936324,-3.9435276e-06,5.021195e-07,-0.099567756,-0.030202216,-3.943536e-06,5.021194e-07,-0.09956736,-0.03020223
4,0.04906456,-0.00023500655,1.3023035e-05,-6.4523214e-05,-1.0995556,-0.3196042,-3.163172,-0.91942877,-0.14291917,0.020285305,-5.2679356e-06,6.8784976e-07,-0.09956776,-0.028941032,-5.2679493e-06,6.8784954e-07,-0.09956724,-0.028941052
5,0.04907393,-0.0002354505,1.3762978e-05,-6.4523214e-05,-1.0980893,-0.3196042,-3.1589541,-0.91942877,-0.1438412,0.021437876,-6.61124e-06,8.8329847e-07,-0.099434994,-0.028941032,-6.611262e-06,8.8329807e-07,-0.09943434,-0.028941058
6,0.0490833,-0.00023604248,1.4354932e-05,-7.01468e-05,-1.0980896,-0.3474596,-3.1589549,-0.99956256,-0.14038351,0.022359932,-7.942666e-06,1.0884655e-06,-0.09943502,-0.03146342,-7.942698e-06,1.088465e-06,-0.09943423,-0.03146345
7,0.04909267,-0.00023663441,1.5094879e-05,-6.7334986e-05,-1.0973564,-0.3335318,-3.1568456,-0.95949537,-0.14361073,0.023512509,-9.273013e-06,1.3033512e-06,-0.099368624,-0.030202216,-9.273057e-06,1.3033502e-06,-0.0993677,-0.030202255
8,0.04910204,-0.0002372264,1.5686835e-05,-6.7334986e-05,-1.0973566,-0.3335318,-3.156846,-0.95949537,-0.14453281,0.024434568,-1.0622797e-05,1.5279551e-06,-0.09936863,-0.030202216,-1.0622854e-05,1.5279539e-06,-0.099367574,-0.030202262
9,0.049111404,-0.00023767033,1.6426782e-05,-6.4523214e-05,-1.0958903,-0.3196042,-3.152628,-0.91942877,-0.1476447,0.025587143,-1.19914785e-05,1.7622776e-06,-0.09923586,-0.028941032,-1.199155e-05,1.762276e-06,-0.09923467,-0.028941082
