Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0.00028788057,-0.00023826232,-8.879349e-07,-0.00014325335,-1.184588,-0.70957977,-3.407791,-2.0413,-0.07330373,-0.00138309,-2.0775518e-05,1.8802209e-07,-0.10726767,-0.06425439,-2.0775733e-05,1.8802207e-07,-0.10726544,-0.064253055,369.84442,133.69583,0.005136539,236.14345,234.15652,470.3,-0.0013840235,0.07074146
0.00029587725,-0.0002388543,-8.879349e-07,-0.00014354932,-1.1875201,-0.7110458,-3.4162264,-2.0455177,-0.07353427,-0.00138309,-2.1362626e-05,1.7696195e-07,-0.1075332,-0.06438714,-2.1362854e-05,1.7696193e-07,-0.10753091,-0.064385764,371.68454,134.24886,0.005136539,237.43053,235.43279,472.8633,-0.0013840235,0.070956245
0.00030387394,-0.00023944624,-8.879349e-07,-0.00014384533,-1.1904522,-0.7125121,-3.4246612,-2.0497358,-0.07376474,-0.00138309,-2.1951579e-05,1.6590181e-07,-0.1077987,-0.06451992,-2.1951819e-05,1.6590181e-07,-0.107796334,-0.064518504,373.52902,134.8031,0.005136539,238.72078,236.71217,475.43295,-0.0013840235,0.07117098
0.00031187062,-0.00023974219,-8.879349e-07,-0.00014443726,-1.1919181,-0.7154441,-3.4288783,-2.0581706,-0.07353423,-0.00138309,-2.254053e-05,1.5484169e-07,-0.10793145,-0.06478542,-2.2540784e-05,1.5484167e-07,-0.10792901,-0.06478396,374.45294,135.91483,0.005136539,238.533,236.52597,475.05896,-0.0013840235,0.070956245
0.0003198673,-0.00024033418,-8.879349e-07,-0.00014473323,-1.1948504,-0.7169101,-3.437314,-2.062388,-0.07376477,-0.00138309,-2.3129482e-05,1.4378155e-07,-0.10819698,-0.064918175,-2.3129749e-05,1.4378153e-07,-0.10819448,-0.06491667,376.30447,136.47241,0.005136539,239.82693,237.80902,477.63596,-0.0013840235,0.07117098
0.000327864,-0.0002409261,-8.879349e-07,-0.00014502925,-1.1977825,-0.7183764,-3.4457488,-2.066606,-0.07399524,-0.00138309,-2.3720277e-05,1.3272142e-07,-0.10846248,-0.065050945,-2.3720557e-05,1.3272141e-07,-0.10845991,-0.0650494,378.16043,137.03122,0.005136539,241.12407,239.09523,480.2193,-0.0013840235,0.071385555
0.00033586068,-0.00024151808,-8.879349e-07,-0.00014532522,-1.2007147,-0.71984243,-3.454184,-2.0708234,-0.07422577,-0.00138309,-2.4312914e-05,1.2166129e-07,-0.108728,-0.0651837,-2.431321e-05,1.2166127e-07,-0.108725354,-0.06518211,380.02103,137.59108,0.005136539,242.4248,240.38503,482.8098,-0.0013840235,0.0716002
0.00034385736,-0.00024211,-8.879349e-07,-0.00014591715,-1.2036468,-0.72277445,-3.4626188,-2.0792582,-0.07422577,-0.00138309,-2.4906474e-05,1.1060115e-07,-0.1089935,-0.0654492,-2.4906785e-05,1.1060114e-07,-0.10899079,-0.06544757,381.88608,138.71423,0.005136539,243.1667,241.1207,484.2874,-0.0013840235,0.0716002
0.00035185405,-0.00024240602,-8.879349e-07,-0.00014621316,-1.2051129,-0.7242407,-3.466837,-2.0834763,-0.07422577,-0.00138309,-2.5500034e-05,9.954102e-08,-0.10912628,-0.06558198,-2.550036e-05,9.954101e-08,-0.1091235,-0.06558031,382.82047,139.2776,0.005136539,243.53773,241.4886,485.02634,-0.0013840235,0.0716002
0.00035985073,-0.00024299795,-8.879349e-07,-0.00014650912,-1.208045,-0.7257067,-3.4752717,-2.0876935,-0.07445628,-0.00138309,-2.6094516e-05,8.848089e-08,-0.10939178,-0.065714724,-2.6094856e-05,8.848088e-08,-0.109388925,-0.06571301,384.69235,139.84201,0.005136539,244.84523,242.7851,487.6303,-0.0013840235,0.0718148
0.00036784742,-0.00024358995,-1.1839101e-06,-0.00014680509,-1.2124435,-0.72717273,-3.487925,-2.091911,-0.07445631,-0.0018441152,-2.6689919e-05,7.557742e-08,-0.10979007,-0.06584748,-2.6690275e-05,7.557742e-08,-0.109787144,-0.06584572,386.56903,140.40758,0.009131576,246.15231,244.08118,490.2335,-0.0018458106,0.0718148
0.0003758441,-0.00024418187,-1.1839101e-06,-0.00014739708,-1.2153754,-0.730105,-3.4963596,-2.1003466,-0.07445626,-0.0018441152,-2.7285323e-05,6.0830615e-08,-0.110055566,-0.066113,-2.7285694e-05,6.083061e-08,-0.11005256,-0.0661112,388.45,141.54224,0.009131576,246.89867,244.82124,491.7199,-0.0018458106,0.071814686
0.00038384076,-0.00024447782,-1.1839101e-06,-0.00014769303,-1.2168413,-0.73157096,-3.5005767,-2.104564,-0.07445626,-0.0018441152,-2.7880726e-05,4.608381e-08,-0.11018831,-0.06624575,-2.7881115e-05,4.608381e-08,-0.11018524,-0.0662439,389.3922,142.11122,0.009131576,247.27188,245.19133,492.4632,-0.0018458106,0.071814686
0.00039183744,-0.0002450698,-1.1839101e-06,-0.000147989,-1.2197737,-0.733037,-3.5090122,-2.1087813,-0.07468679,-0.0018441152,-2.847705e-05,3.1337002e-08,-0.11045384,-0.066378504,-2.8477456e-05,3.1337002e-08,-0.11045069,-0.06637661,391.28024,142.68137,0.009131576,248.58977,246.49812,495.0879,-0.0018458106,0.07202924
0.00039983413,-0.0002456618,-1.1839101e-06,-0.00014858098,-1.222706,-0.73596925,-3.517448,-2.1172166,-0.07468681,-0.0018441152,-2.9074297e-05,1.65902e-08,-0.11071937,-0.06664403,-2.907472e-05,1.65902e-08,-0.11071615,-0.06664209,393.1729,143.82512,0.009131576,249.33867,247.24072,496.5794,-0.0018458106,0.07202924
0.0004078308,-0.0002462537,-1.1839101e-06,-0.00014887693,-1.2256379,-0.7374352,-3.5258825,-2.121434,-0.07491731,-0.0018441152,-2.9672465e-05,1.8433947e-09,-0.11098487,-0.066776775,-2.9672907e-05,1.8433948e-09,-0.110981576,-0.06677479,395.06982,144.39867,0.009131576,250.66205,248.55296,499.21503,-0.0018458106,0.07224374
0.0004158275,-0.00024684565,-1.1839101e-06,-0.0001491729,-1.22857,-0.73890126,-3.5343175,-2.1256514,-0.07514782,-0.0018441152,-3.0272477e-05,-1.290341e-08,-0.11125037,-0.06690953,-3.0272935e-05,-1.290341e-08,-0.111247,-0.0669075,396.97147,144.97337,0.009131576,251.98898,249.86873,501.85773,-0.0018458106,0.0724582
0.00042382418,-0.00024743762,-1.1839101e-06,-0.00014976488,-1.2315023,-0.7418335,-3.5427527,-2.1340868,-0.07514782,-0.0018441152,-3.087341e-05,-2.7650215e-08,-0.111515895,-0.06717505,-3.0873885e-05,-2.7650215e-08,-0.11151245,-0.06717298,398.87775,146.12627,0.009131576,252.74237,250.61578,503.35815,-0.0018458106,0.0724582
0.00043182087,-0.0002480296,-1.1839101e-06,-0.00015006085,-1.2344345,-0.74329954,-3.551188,-2.1383042,-0.07537835,-0.0018441152,-3.1475265e-05,-4.239702e-08,-0.11178142,-0.06730781,-3.147576e-05,-4.239702e-08,-0.1117779,-0.06730569,400.7886,146.70439,0.009131576,254.07509,251.93729,506.0124,-0.0018458106,0.07267251
0.00043981755,-0.00024862154,-1.1839101e-06,-0.00015035682,-1.2373666,-0.7447656,-3.559623,-2.1425216,-0.075608864,-0.0018441152,-3.2078962e-05,-5.7143826e-08,-0.11204693,-0.06744056,-3.207948e-05,-5.7143826e-08,-0.112043336,-0.0674384,402.70392,147.28366,0.009131576,255.4111,253.26207,508.67316,-0.0018458106,0.07288688
0.00044781424,-0.00024921348,-1.1839101e-06,-0.00015094879,-1.2402986,-0.7476978,-3.568058,-2.150957,-0.07560884,-0.0018441152,-3.2683583e-05,-7.189063e-08,-0.11231243,-0.06770608,-3.268412e-05,-7.189063e-08,-0.112308756,-0.067703865,404.62378,148.4457,0.009131576,256.16898,254.01357,510.18256,-0.0018458106,0.07288688
0.00045581092,-0.0002495095,-1.1839101e-06,-0.00015124476,-1.2417649,-0.7491638,-3.572276,-2.1551745,-0.07560887,-0.0018441152,-3.3288205e-05,-8.6637435e-08,-0.112445205,-0.06783883,-3.3288758e-05,-8.6637435e-08,-0.112441465,-0.067836575,405.58557,149.0284,0.009131576,256.54807,254.38945,510.9375,-0.0018458106,0.07288688
0.0004638076,-0.00025010144,-1.1839101e-06,-0.00015154072,-1.244697,-0.7506298,-3.5807111,-2.1593919,-0.07583939,-0.0018441152,-3.3893746e-05,-1.0138424e-07,-0.112710714,-0.06797158,-3.389432e-05,-1.01384245e-07,-0.11270689,-0.06796928,407.5123,149.61221,0.009131576,257.89096,255.72107,513.61206,-0.0018458106,0.07310119
