,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,0.01999149,-0.0036153719,0.0020141301,-0.0018912998,-7.931464,-9.368215,-22.817024,-26.95023,-2.911402,3.137306,-0.039713766,0.043182544,-0.71821576,-0.8483175,-0.040523876,0.04227618,-0.68969274,-0.81462765,56770.54,15535.951,17619.441,23615.148,23416.45,47031.598,1.420044851386372,1.3638958775021488
2564,2564,2564,2564,2564,2564,2564,2564,2564,2564,2564,0.019999288,-0.0036153719,0.0020136868,-0.0018914477,-7.93366,-9.368947,-22.823341,-26.952337,-2.9109414,3.1366153,-0.039736472,0.043207012,-0.7184146,-0.8483838,-0.040547524,0.042299636,-0.6898673,-0.814672,56770.54,15538.381,17611.686,23620.473,23421.729,47042.203,1.4198778930659912,1.3637781122809154
2565,2565,2565,2565,2565,2565,2565,2565,2565,2565,2565,0.020007089,-0.0036153719,0.0020130947,-0.0018917434,-7.9365926,-9.370412,-22.831778,-26.95655,-2.91025,3.135693,-0.039759174,0.043231476,-0.7186802,-0.8485164,-0.040571168,0.042323083,-0.6901061,-0.8147801,56770.54,15543.239,17601.33,23625.97,23427.182,47053.152,1.4196549081456102,1.3636013105722138
2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,2566,0.02001489,-0.0036153719,0.0020126505,-0.0018920397,-7.938793,-9.37188,-22.838108,-26.960773,-2.9096732,3.135001,-0.039781872,0.043255933,-0.71887946,-0.8486493,-0.040594805,0.042346526,-0.6902811,-0.8148885,56770.54,15548.108,17593.562,23628.871,23430.057,47058.93,1.4194875703135938,1.3634537899415646
2567,2567,2567,2567,2567,2567,2567,2567,2567,2567,2567,0.020022688,-0.0036152236,0.0020120584,-0.0018921875,-7.9409914,-9.372612,-22.844433,-26.96288,-2.9089813,3.1340787,-0.039804567,0.04328038,-0.7190785,-0.8487156,-0.04061844,0.04236996,-0.69045585,-0.8149328,56765.883,15550.538,17583.213,23632.13,23433.29,47065.42,1.4192644983304263,1.3632768029671931
2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,2568,0.02003049,-0.0036152236,0.002011467,-0.0018924833,-7.9439206,-9.374077,-22.85286,-26.967094,-2.9082904,3.1331575,-0.039827254,0.043304823,-0.7193437,-0.8488483,-0.040642064,0.04239339,-0.6906942,-0.815041,56765.883,15555.4,17572.879,23637.607,23438.72,47076.33,1.4190416427154355,1.3631000405292701
2569,2569,2569,2569,2569,2569,2569,2569,2569,2569,2569,0.02003829,-0.0036152236,0.002010875,-0.0018927797,-7.9468536,-9.3755455,-22.861296,-26.971317,-2.9075983,3.1322353,-0.039849933,0.043329258,-0.7196093,-0.84898126,-0.04066569,0.04241681,-0.6909329,-0.8151494,56765.883,15560.273,17562.535,23643.076,23444.14,47087.22,1.4188184954250063,1.362922939746909
2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,2570,0.020046089,-0.0036152236,0.0020102828,-0.0018930754,-7.949786,-9.377009,-22.869734,-26.975533,-2.9069068,3.131313,-0.039872613,0.043353688,-0.7198749,-0.8491139,-0.04068931,0.042440224,-0.69117165,-0.8152575,56765.883,15565.136,17552.193,23648.555,23449.574,47098.13,1.4185952741233703,1.3627459611684944
2571,2571,2571,2571,2571,2571,2571,2571,2571,2571,2571,0.02005389,-0.0036150755,0.0020098388,-0.0018932233,-7.951252,-9.377742,-22.873951,-26.977638,-2.9063308,3.1306214,-0.039895285,0.043378107,-0.7200076,-0.8491802,-0.04071292,0.04246363,-0.6912827,-0.81530195,56761.23,15567.566,17544.441,23649.223,23450.236,47099.46,1.4184278557033896,1.3625985190886472
2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,2572,0.020061688,-0.0036150755,0.0020092472,-0.0018935195,-7.9541826,-9.3792095,-22.88238,-26.981861,-2.9056392,3.1297,-0.03991795,0.043402523,-0.720273,-0.8493131,-0.04073653,0.04248703,-0.69152117,-0.81541026,56761.23,15572.439,17534.113,23654.678,23455.645,47110.32,1.4182047651094034,1.3624214574763247
2573,2573,2573,2573,2573,2573,2573,2573,2573,2573,2573,0.02006949,-0.0036150755,0.0020086546,-0.0018938154,-7.9571176,-9.380675,-22.890823,-26.986074,-2.904947,3.1287768,-0.03994061,0.04342693,-0.7205388,-0.84944576,-0.040760133,0.042510424,-0.69176006,-0.8155184,56761.23,15577.306,17523.773,23660.148,23461.07,47121.22,1.4179811887705207,1.3622442108563944
2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,0.02007729,-0.0036150755,0.0020080633,-0.0018939632,-7.9600472,-9.381408,-22.899252,-26.988182,-2.9043713,3.1278558,-0.039963268,0.04345133,-0.72080404,-0.8495121,-0.040783733,0.042533807,-0.69199836,-0.81556284,56761.23,15579.738,17513.455,23668.035,23468.89,47136.926,1.4177580953985764,1.362096771610374
2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,0.020085089,-0.0036150755,0.002007471,-0.0018942595,-7.962981,-9.3828745,-22.907692,-26.992403,-2.9036794,3.126933,-0.03998592,0.043475725,-0.7210697,-0.84964496,-0.04080733,0.042557184,-0.6922371,-0.81567115,56761.23,15584.612,17503.125,23673.494,23474.305,47147.797,1.417534516085719,1.3619195442771008
2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,2576,0.02009289,-0.0036150755,0.002006879,-0.0018944073,-7.965913,-9.383607,-22.916124,-26.99451,-2.9031036,3.1260111,-0.040008567,0.043500114,-0.7213352,-0.8497113,-0.040830918,0.042580556,-0.69247556,-0.81571555,56761.23,15587.045,17492.807,23681.38,23482.125,47163.508,1.4173111049023486,1.361772031530546
2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,2577,0.020100689,-0.0036149279,0.002006287,-0.001894703,-7.9681144,-9.385072,-22.922459,-26.998724,-2.902297,3.125089,-0.040031206,0.043524493,-0.72153455,-0.8498439,-0.040854502,0.042603917,-0.6926507,-0.8158236,56756.598,15591.911,17482.486,23682.201,23482.94,47165.14,1.4170875953114668,1.3615653541172505
2578,2578,2578,2578,2578,2578,2578,2578,2578,2578,2578,0.02010849,-0.0036149279,0.002005695,-0.0018948514,-7.9710474,-9.385807,-22.930895,-27.00084,-2.9017205,3.1241667,-0.040053844,0.043548863,-0.7218001,-0.8499105,-0.040878084,0.042627275,-0.6928892,-0.8158683,56756.598,15594.3545,17472.168,23690.074,23490.746,47180.82,1.4168639872582351,1.3614176097020059
2579,2579,2579,2579,2579,2579,2579,2579,2579,2579,2579,0.02011629,-0.0036149279,0.0020051035,-0.0018951473,-7.9739766,-9.387272,-22.939323,-27.005054,-2.9010293,3.1232455,-0.040076476,0.04357323,-0.7220654,-0.8500432,-0.040901657,0.04265062,-0.6931276,-0.81597644,56756.598,15599.225,17461.865,23695.508,23496.133,47191.64,1.4166405959734316,1.3612404413909551
2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,0.020124089,-0.0036149279,0.002004511,-0.0018954431,-7.9769115,-9.388738,-22.947767,-27.00927,-2.9003375,3.1223226,-0.0400991,0.043597586,-0.72233117,-0.85017586,-0.040925227,0.042673964,-0.69336635,-0.81608456,56756.598,15604.094,17451.549,23700.957,23501.537,47202.492,1.4164167423850165,1.3610630878529026
2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,0.02013189,-0.0036149279,0.0020039196,-0.0018955914,-7.9798408,-9.389472,-22.956194,-27.011383,-2.8997612,3.1214015,-0.04012172,0.04362194,-0.7225964,-0.8502424,-0.040948793,0.042697296,-0.6936046,-0.8161292,56756.598,15606.536,17441.252,23708.809,23509.322,47218.133,1.416193275419684,1.36091532049169
2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,2582,0.020139689,-0.0036149279,0.0020033275,-0.0018958872,-7.982774,-9.390938,-22.96463,-27.015598,-2.8990698,3.1204789,-0.040144335,0.04364628,-0.722862,-0.85037506,-0.040972356,0.04272062,-0.6938432,-0.81623733,56756.598,15611.408,17430.945,23714.242,23514.709,47228.953,1.4159693944704157,1.3607380118663814
2583,2583,2583,2583,2583,2583,2583,2583,2583,2583,2583,0.02014749,-0.0036149279,0.0020027352,-0.0018961835,-7.9857078,-9.3924055,-22.97307,-27.01982,-2.898378,3.1195564,-0.040166944,0.043670617,-0.72312766,-0.850508,-0.04099591,0.04274394,-0.69408184,-0.8163457,56756.598,15616.287,17420.64,23719.67,23520.092,47239.76,1.4157454876617024,1.360560569190378
2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,2584,0.02015529,-0.0036147793,0.0020021433,-0.0018963313,-7.9879036,-9.393137,-22.979387,-27.021927,-2.897686,3.1186347,-0.04018955,0.043694947,-0.7233265,-0.85057425,-0.041019462,0.04276725,-0.69425637,-0.81639004,56751.93,15618.723,17410.346,23722.863,23523.258,47246.12,1.4155217249466454,1.3603830437103877
2585,2585,2585,2585,2585,2585,2585,2585,2585,2585,2585,0.020163089,-0.0036147793,0.0020015512,-0.001896627,-7.9908366,-9.394602,-22.987825,-27.02614,-2.8969946,3.1177125,-0.04021215,0.04371927,-0.7235921,-0.8507069,-0.04104301,0.042790554,-0.6944949,-0.8164981,56751.93,15623.594,17400.049,23728.29,23528.639,47256.93,1.4152977907239956,1.3602056406743188
2586,2586,2586,2586,2586,2586,2586,2586,2586,2586,2586,0.02017089,-0.0036147793,0.0020009591,-0.0018969233,-7.993769,-9.39607,-22.996262,-27.030363,-2.8963025,3.11679,-0.040234745,0.043743584,-0.72385764,-0.8508398,-0.04106655,0.04281385,-0.69473344,-0.81660646,56751.93,15628.476,17389.758,23733.7,23534.002,47267.703,1.4150737334712693,1.360028026503336
2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,2587,0.02017869,-0.0036147793,0.0020003677,-0.0018972191,-7.9966984,-9.397534,-23.004688,-27.034578,-2.8956115,3.115869,-0.04025733,0.04376789,-0.72412294,-0.8509725,-0.041090086,0.04283714,-0.6949717,-0.8167146,56751.93,15633.35,17379.479,23739.102,23539.361,47278.46,1.4148499904487921,1.3598506631490148
2588,2588,2588,2588,2588,2588,2588,2588,2588,2588,2588,0.02018649,-0.0036146315,0.0019997756,-0.001897367,-7.998899,-9.398267,-23.011019,-27.036684,-2.8949203,3.1149464,-0.040279914,0.043792192,-0.7243222,-0.8510388,-0.041113615,0.04286042,-0.69514656,-0.81675905,56747.29,15635.786,17369.193,23742.312,23542.543,47284.855,1.414625808527797,1.3596732169824222
2589,2589,2589,2589,2589,2589,2589,2589,2589,2589,2589,0.02019429,-0.0036146315,0.0019991838,-0.0018976633,-8.001831,-9.399735,-23.019453,-27.040907,-2.8942282,3.1140246,-0.040302493,0.043816485,-0.7245876,-0.85117173,-0.04113714,0.042883694,-0.6953849,-0.8168674,56747.29,15640.672,17358.912,23747.703,23547.889,47295.594,1.4144017707948033,1.3594955082118625
2590,2590,2590,2590,2590,2590,2590,2590,2590,2590,2590,0.02020209,-0.0036146315,0.0019985917,-0.001897959,-8.004764,-9.4012,-23.02789,-27.04512,-2.893537,3.1131024,-0.040325064,0.04384077,-0.7248532,-0.85130435,-0.04116066,0.04290696,-0.69562346,-0.8169755,56747.29,15645.547,17348.633,23753.111,23553.252,47306.363,1.414177585607468,1.3593179990076005
2591,2591,2591,2591,2591,2591,2591,2591,2591,2591,2591,0.02020989,-0.0036146315,0.0019979996,-0.0018982553,-8.007696,-9.402668,-23.036327,-27.049343,-2.8928454,3.1121802,-0.040347632,0.043865047,-0.7251188,-0.8514373,-0.041184176,0.042930216,-0.695862,-0.8170838,56747.29,15650.432,17338.354,23758.504,23558.598,47317.1,1.4139533501498647,1.3591403555356287
2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,2592,0.02021769,-0.0036146315,0.0019974075,-0.001898551,-8.010629,-9.404132,-23.044764,-27.053556,-2.8921537,3.1112578,-0.040370192,0.04388932,-0.72538435,-0.8515699,-0.041207686,0.04295347,-0.6961005,-0.81719184,56747.29,15655.309,17328.08,23763.904,23563.953,47327.86,1.4137290157525317,1.3589626548081308
2593,2593,2593,2593,2593,2593,2593,2593,2593,2593,2593,0.02022549,-0.0036146315,0.0019968154,-0.001898699,-8.013562,-9.404865,-23.053202,-27.055664,-2.8915772,3.1103356,-0.04039275,0.043913584,-0.72564995,-0.85163623,-0.041231193,0.04297671,-0.69633895,-0.8172363,56747.29,15657.748,17317.809,23771.732,23571.717,47343.45,1.4135046796758124,1.3588145253292316
2594,2594,2594,2594,2594,2594,2594,2594,2594,2594,2594,0.02023329,-0.0036146315,0.001996224,-0.0018989951,-8.016491,-9.406332,-23.061628,-27.059885,-2.8908858,3.1094146,-0.040415302,0.043937843,-0.7259152,-0.8517691,-0.041254696,0.04299995,-0.69657713,-0.8173446,56747.29,15662.633,17307.553,23777.104,23577.041,47354.145,1.413280585273563,1.3586368437901561
2595,2595,2595,2595,2595,2595,2595,2595,2595,2595,2595,0.02024109,-0.0036146315,0.0019954836,-0.001899291,-8.020159,-9.407798,-23.072178,-27.0641,-2.890079,3.108261,-0.040437847,0.04396209,-0.7262473,-0.85190177,-0.04127819,0.043023176,-0.69687945,-0.81745267,56747.29,15667.514,17294.717,23785.06,23584.932,47369.992,1.412999824614776,1.358429465907431
2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,2596,0.02024889,-0.0036144836,0.001994892,-0.0018994388,-8.022357,-9.408529,-23.078503,-27.066208,-2.8893878,3.1073396,-0.04046039,0.04398633,-0.72644633,-0.8519681,-0.04130168,0.043046396,-0.697054,-0.81749713,56742.65,15669.952,17284.46,23788.234,23588.08,47376.312,1.4127755196494483,1.3582517673531243
2597,2597,2597,2597,2597,2597,2597,2597,2597,2597,2597,0.02025669,-0.0036144836,0.0019943,-0.0018997351,-8.02529,-9.409997,-23.086939,-27.070429,-2.8886962,3.1064174,-0.040482923,0.044010565,-0.7267119,-0.85210097,-0.041325167,0.04306961,-0.6972925,-0.81760544,56742.65,15674.842,17274.203,23793.605,23593.404,47387.008,1.4125509695431147,1.3580739343541948
2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,0.02026449,-0.0036144836,0.001993708,-0.0018998829,-8.028221,-9.410729,-23.095373,-27.072536,-2.88812,3.1054955,-0.040505454,0.04403479,-0.7269774,-0.8521673,-0.041348647,0.043092813,-0.69753087,-0.8176499,56742.65,15677.281,17263.951,23801.414,23601.148,47402.562,1.4123264420754955,1.357925750319434
2599,2599,2599,2599,2599,2599,2599,2599,2599,2599,2599,0.02027229,-0.0036144836,0.001993116,-0.0019001788,-8.031154,-9.412195,-23.10381,-27.076752,-2.8874283,3.1045732,-0.040527977,0.044059012,-0.72724295,-0.85230005,-0.04137212,0.04311601,-0.6977693,-0.817758,56742.65,15682.165,17253.7,23806.783,23606.47,47413.254,1.4121017667316997,1.3577478336053612
2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,0.02028009,-0.0036144836,0.001992524,-0.001900475,-8.034087,-9.413662,-23.112247,-27.080973,-2.8867366,3.1036508,-0.040550496,0.044083223,-0.72750854,-0.85243285,-0.041395593,0.0431392,-0.6980077,-0.81786627,56742.65,15687.054,17243.45,23812.146,23611.791,47423.938,1.4118770165290049,1.3575698852312985
2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,0.02028789,-0.0036144836,0.001991784,-0.001900623,-8.037752,-9.414395,-23.122791,-27.08308,-2.886045,3.1024983,-0.040573012,0.044107426,-0.7278404,-0.85249925,-0.04141906,0.043162383,-0.6983097,-0.8179108,56742.65,15689.497,17230.645,23822.508,23622.064,47444.57,1.4115961296005486,1.3573919309190805
2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,0.02029569,-0.0036144836,0.0019911919,-0.0019009187,-8.040685,-9.41586,-23.131227,-27.087296,-2.8853533,3.101576,-0.04059552,0.044131625,-0.728106,-0.85263187,-0.04144252,0.04318556,-0.6985482,-0.81801885,56742.65,15694.379,17220.402,23827.87,23627.38,47455.25,1.4113712900951612,1.3572139191958035
2603,2603,2603,2603,2603,2603,2603,2603,2603,2603,2603,0.02030349,-0.0036144836,0.0019906005,-0.0019010671,-8.043614,-9.416595,-23.139654,-27.089409,-2.8847773,3.1006548,-0.04061802,0.044155814,-0.72837126,-0.85269845,-0.041465975,0.043208726,-0.69878626,-0.8180635,56742.65,15696.83,17210.174,23835.643,23635.088,47470.73,1.4111466682754794,1.3570656591392596
2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,2604,0.02031129,-0.0036143358,0.0019900084,-0.0019013628,-8.0458145,-9.41806,-23.145985,-27.093624,-2.8839712,3.0997326,-0.04064052,0.044179995,-0.7285705,-0.85283107,-0.041489426,0.043231882,-0.698961,-0.81817156,56738.008,15701.714,17199.94,23836.354,23635.793,47472.15,1.410921752071182,1.3568581353655416
2605,2605,2605,2605,2605,2605,2605,2605,2605,2605,2605,0.020319091,-0.0036143358,0.0019894165,-0.0019016591,-8.048746,-9.419527,-23.154419,-27.097845,-2.8832788,3.0988107,-0.040663015,0.044204168,-0.728836,-0.852964,-0.041512873,0.043255035,-0.6991993,-0.8182799,56738.008,15706.607,17189.709,23841.691,23641.086,47482.777,1.4106968584601705,1.356679848326542
2606,2606,2606,2606,2606,2606,2606,2606,2606,2606,2606,0.02032689,-0.0036143358,0.0019886764,-0.0019018069,-8.052413,-9.420259,-23.164965,-27.099953,-2.8825877,3.0976577,-0.0406855,0.044228334,-0.729168,-0.85303026,-0.041536313,0.043278176,-0.69950145,-0.8183243,56738.008,15709.05,17176.92,23852.037,23651.344,47503.383,1.410415517777492,1.3565018643239009
2607,2607,2607,2607,2607,2607,2607,2607,2607,2607,2607,0.02033469,-0.0036143358,0.0019880845,-0.0019021027,-8.055345,-9.421725,-23.173399,-27.104166,-2.8818963,3.0967357,-0.040707983,0.044252492,-0.7294334,-0.85316294,-0.04155975,0.04330131,-0.69973963,-0.8184324,56738.008,15713.937,17166.7,23857.373,23656.637,47514.008,1.4101904858663097,1.3563237713555008
2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,2608,0.02034249,-0.0036143358,0.0019874924,-0.0019023989,-8.058277,-9.423192,-23.181837,-27.108387,-2.8812044,3.0958135,-0.040730458,0.044276644,-0.729699,-0.8532958,-0.041583177,0.04332444,-0.69997805,-0.8185407,56738.008,15718.831,17156.473,23862.701,23661.92,47524.62,1.409965354474021,1.3561455178383637
2609,2609,2609,2609,2609,2609,2609,2609,2609,2609,2609,0.02035029,-0.0036143358,0.0019867525,-0.0019025469,-8.061942,-9.423924,-23.19238,-27.110495,-2.8805132,3.094661,-0.04075293,0.044300787,-0.7300309,-0.85336214,-0.0416066,0.04334756,-0.70028,-0.81858516,56738.008,15721.276,17143.703,23873.031,23672.162,47545.195,1.4096839299954742,1.3559674129297732
2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,0.020358091,-0.0036144836,0.0019861604,-0.0019028427,-8.065607,-9.42539,-23.202925,-27.11471,-2.8799367,3.0937388,-0.040775396,0.044324923,-0.7303628,-0.8534948,-0.041630022,0.043370668,-0.70058197,-0.8186932,56742.65,15726.165,17133.486,23882.998,23682.045,47565.043,1.40945868451982,1.3558188390691106
2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,0.02036589,-0.0036144836,0.0019854205,-0.0019029906,-8.069272,-9.426123,-23.213467,-27.11682,-2.879245,3.0925865,-0.040797856,0.04434905,-0.7306947,-0.8535612,-0.04165344,0.043393772,-0.7008839,-0.81873775,56742.65,15728.61,17120.723,23893.316,23692.275,47585.594,1.4091771662645873,1.355640547071687
2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,0.02037369,-0.0036144836,0.0019848284,-0.0019032868,-8.072206,-9.42759,-23.221905,-27.121038,-2.8785534,3.0916638,-0.04082031,0.044373166,-0.73096025,-0.8536941,-0.04167685,0.043416865,-0.7011222,-0.81884605,56742.65,15733.507,17110.512,23898.63,23697.547,47596.18,1.4089516844012313,1.3554622490633677
2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,0.02038149,-0.0036144836,0.001984237,-0.0019034346,-8.075134,-9.428323,-23.230331,-27.123146,-2.8779774,3.0907428,-0.04084276,0.04439728,-0.7312255,-0.85376036,-0.041700255,0.04343995,-0.7013602,-0.81889045,56742.65,15735.951,17100.318,23906.383,23705.232,47611.617,1.4087265672568718,1.3553137290572177
2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,0.02038929,-0.0036144836,0.0019834966,-0.0019037304,-8.078802,-9.429788,-23.240883,-27.127361,-2.8771706,3.0895896,-0.040865205,0.044421382,-0.7315576,-0.85389304,-0.041723657,0.043463033,-0.70166236,-0.8189985,56742.65,15740.843,17087.557,23914.25,23713.033,47627.28,1.4084446227217966,1.355105660815861
2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,0.020397091,-0.0036144836,0.001982905,-0.0019040267,-8.081733,-9.431255,-23.249313,-27.131582,-2.876479,3.0886679,-0.040887646,0.044445477,-0.73182297,-0.85402596,-0.041747052,0.0434861,-0.7019004,-0.8191069,56742.65,15745.742,17077.365,23919.541,23718.281,47637.82,1.4082192201824655,1.3549272674043675
2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,0.02040489,-0.0036144836,0.0019823124,-0.0019041746,-8.084667,-9.431988,-23.257755,-27.13369,-2.8759022,3.087745,-0.04091008,0.044469565,-0.73208874,-0.85409224,-0.041770443,0.043509163,-0.70213896,-0.8191513,56742.65,15748.1875,17067.16,23927.303,23725.977,47653.28,1.4079934732650319,1.3547784615120402
2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,0.020412691,-0.0036144836,0.0019815727,-0.0019044708,-8.088331,-9.433455,-23.268297,-27.13791,-2.8750956,3.086593,-0.04093251,0.044493645,-0.73242056,-0.85422516,-0.04179383,0.04353222,-0.70244074,-0.8192596,56742.65,15753.089,17054.426,23935.133,23733.74,47668.875,1.4077116155763418,1.354570333468729
2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,0.020420492,-0.0036144836,0.001980981,-0.0019047665,-8.091262,-9.434919,-23.276728,-27.142126,-2.8744044,3.0856714,-0.040954933,0.04451772,-0.7326859,-0.8543578,-0.04181721,0.043555263,-0.7026788,-0.8193676,56742.65,15757.981,17044.242,23940.426,23738.99,47679.414,1.4074860722119085,1.3543919477659525
2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,0.02042829,-0.0036144836,0.001980389,-0.0019049145,-8.094195,-9.435653,-23.285164,-27.144234,-2.8738282,3.084749,-0.04097735,0.044541784,-0.73295146,-0.8544241,-0.041840587,0.043578304,-0.70291704,-0.81941205,56742.65,15760.43,17034.057,23948.164,23746.662,47694.83,1.4072602821157418,1.3542432170732106
2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,0.020436091,-0.0036144836,0.0019796493,-0.0019052108,-8.097859,-9.43712,-23.295704,-27.148455,-2.8730211,3.0835967,-0.040999763,0.044565838,-0.7332833,-0.85455704,-0.04186396,0.043601334,-0.7032188,-0.8195204,56742.65,15765.333,17021.334,23955.98,23754.414,47710.395,1.406978144201906,1.3540348484909224
2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,0.02044389,-0.0036144836,0.0019790572,-0.0019055066,-8.100792,-9.438585,-23.304142,-27.15267,-2.87233,3.0826745,-0.04102217,0.04458989,-0.7335488,-0.8546897,-0.041887324,0.043624356,-0.70345706,-0.8196285,56742.65,15770.229,17011.154,23961.268,23759.656,47720.92,1.406752288366033,1.3538563930554202
2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,0.020451691,-0.0036144836,0.0019783173,-0.0019056544,-8.104457,-9.439318,-23.314686,-27.154778,-2.871638,3.081522,-0.04104457,0.044613928,-0.73388076,-0.85475606,-0.041910682,0.04364737,-0.70375896,-0.81967294,56742.65,15772.676,16998.438,23971.537,23769.84,47741.375,1.4064699580699274,1.3536776733081686
2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,0.020459492,-0.0036144836,0.0019777252,-0.0019059507,-8.107389,-9.440785,-23.323122,-27.158998,-2.8709464,3.0805998,-0.041066967,0.04463796,-0.7341463,-0.8548889,-0.04193404,0.043670375,-0.70399714,-0.81978124,56742.65,15777.58,16988.264,23976.803,23775.06,47751.863,1.4062439874151096,1.3534990249483678
2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,0.02046729,-0.0036146315,0.0019769853,-0.0019062464,-8.111787,-9.44225,-23.335773,-27.163212,-2.8702552,3.0794473,-0.04108936,0.044661984,-0.7345445,-0.85502154,-0.04195739,0.043693375,-0.7043626,-0.81988925,56747.29,15782.477,16975.553,23989.262,23787.414,47776.676,1.405961513553491,1.3533204480199912
2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,0.020475091,-0.0036146315,0.0019763932,-0.0019063944,-8.11472,-9.442983,-23.34421,-27.165321,-2.8696785,3.0785248,-0.041111745,0.044686,-0.73481005,-0.85508794,-0.041980732,0.043716364,-0.70460075,-0.8199338,56747.29,15784.927,16965.387,23996.975,23795.062,47792.04,1.4057353544069229,1.3531714286553764
2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,0.02048289,-0.0036146315,0.0019756532,-0.0019066905,-8.118385,-9.444449,-23.354753,-27.16954,-2.8688717,3.0773723,-0.041134126,0.04471001,-0.735142,-0.85522074,-0.042004075,0.043739345,-0.7049026,-0.82004195,56747.29,15789.832,16952.686,24004.773,23802.797,47807.57,1.4054527368129193,1.3529629141450168
2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,0.020490691,-0.0036146315,0.0019750611,-0.0019069863,-8.121318,-9.445915,-23.36319,-27.173756,-2.8681803,3.07645,-0.0411565,0.04473401,-0.73540753,-0.8553535,-0.04202741,0.043762315,-0.7051407,-0.82015014,56747.29,15794.73,16942.525,24010.033,23808.012,47818.047,1.405226511621837,1.3527841897414996
2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,0.020498492,-0.0036147793,0.0019743214,-0.0019071342,-8.125714,-9.446648,-23.375837,-27.175863,-2.8676038,3.0752978,-0.04117887,0.044758,-0.73580563,-0.85541975,-0.042050738,0.04378528,-0.70550597,-0.82019454,56751.93,15797.181,16929.838,24024.912,23822.766,47847.68,1.404943823777232,1.352635142148233
2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,0.02050629,-0.0036147793,0.0019737293,-0.0019074305,-8.128647,-9.448115,-23.384275,-27.180084,-2.8669121,3.0743756,-0.041201234,0.044781987,-0.7360712,-0.8555527,-0.042074066,0.043808237,-0.7057442,-0.82030284,56751.93,15802.089,16919.686,24030.158,23827.967,47858.125,1.4047175079585057,1.3524562815677423
2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,0.020514091,-0.0036149279,0.0019729894,-0.0019077263,-8.133048,-9.44958,-23.396935,-27.1843,-2.8662212,3.0732229,-0.041223593,0.04480596,-0.73646975,-0.85568535,-0.042097386,0.043831185,-0.7061098,-0.8204109,56756.598,15806.991,16907.002,24042.605,23840.309,47882.914,1.4044345534148595,1.3522775959108333
