,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0,0,0.0,-0.0001115837,3.2261603e-05,-0.00018291442,-0.3929078,-0.9060338,-1.1303066,-2.606454,0.030427964,0.05025222,0.0,0.0,-0.035578877,-0.082043834,0.0,0.0,-0.035578877,-0.082043834,54.077747,145.31584,4.5205264,-95.75861,-94.952896,-190.71152,0.04903034484755307,-0.030900504842065673
1,1,7.430999999998716e-06,-0.0001115837,3.2261603e-05,-0.00018321043,-0.3929078,-0.9075,-1.1303066,-2.610672,0.030658508,0.05025222,2.2698816e-07,3.7345944e-07,-0.035578877,-0.08217661,2.2698813e-07,3.734594e-07,-0.035578884,-0.08217663,54.077747,145.78656,4.5205264,-96.22933,-95.419655,-191.64899,0.04903034484755307,-0.03113831225096471
2,2,1.4862999999996906e-05,-0.000111879715,3.2261603e-05,-0.00018350639,-0.39437404,-0.908966,-1.1345247,-2.6148891,0.030658463,0.05025222,4.5483281e-07,7.469189e-07,-0.03571165,-0.08230936,4.5483273e-07,7.469186e-07,-0.035711665,-0.082309395,54.365047,146.25795,4.5205264,-96.41342,-95.602196,-192.01562,0.04903034484755307,-0.031138265827697586
3,3,2.229299999999962e-05,-0.000111879715,3.1965632e-05,-0.00018380236,-0.39584008,-0.91043204,-1.1387422,-2.6191065,0.031119483,0.049791202,6.843904e-07,1.1186653e-06,-0.035844404,-0.08244211,6.8439016e-07,1.1186646e-06,-0.03584443,-0.08244217,54.365047,146.73012,4.437963,-96.803024,-95.98852,-192.79153,0.04859128915701236,-0.03161398016367146
4,4,2.972499999999781e-05,-0.00011217568,3.1965632e-05,-0.00018439433,-0.39730608,-0.9133643,-1.1429596,-2.627542,0.031350013,0.049791202,9.1651765e-07,1.4886986e-06,-0.035977155,-0.082707636,9.1651725e-07,1.4886974e-06,-0.03597719,-0.08270771,54.65306,147.67679,4.437963,-97.461685,-96.64164,-194.10333,0.04859128915701236,-0.03185194286992239
5,5,3.715699999999947e-05,-0.00011217568,3.1965632e-05,-0.0001846903,-0.39730608,-0.9148303,-1.1429596,-2.6317594,0.031580523,0.049791202,1.1503581e-06,1.8587318e-06,-0.035977155,-0.08284039,1.1503574e-06,1.8587301e-06,-0.035977196,-0.08284049,54.65306,148.15123,4.437963,-97.93612,-97.11208,-195.0482,0.04859128915701236,-0.0320899415636937
6,6,4.458899999999766e-05,-0.00011247165,3.166965e-05,-0.00018498627,-0.40023822,-0.91629636,-1.1513946,-2.635977,0.031811044,0.049330167,1.3859117e-06,2.227052e-06,-0.036242664,-0.08297314,1.3859107e-06,2.2270494e-06,-0.036242712,-0.08297325,54.94184,148.62645,4.356158,-98.040764,-97.21584,-195.2566,0.048152024411084036,-0.0323280082757462
7,7,5.202099999999932e-05,-0.00011247165,3.166965e-05,-0.00018528223,-0.40023822,-0.91776234,-1.1513946,-2.6401942,0.032041542,0.049330167,1.6231783e-06,2.593659e-06,-0.036242664,-0.08310589,1.623177e-06,2.5936556e-06,-0.036242723,-0.083106026,54.94184,149.1024,4.356158,-98.516716,-97.68779,-196.2045,0.048152024411084036,-0.032566107915703586
8,8,5.945299999999751e-05,-0.000112767615,3.166965e-05,-0.00018557825,-0.40170425,-0.9192286,-1.1556121,-2.6444123,0.032041587,0.049330167,1.8613016e-06,2.960266e-06,-0.03637542,-0.08323866,1.8612999e-06,2.9602616e-06,-0.036375485,-0.08323882,55.231377,149.5792,4.356158,-98.70398,-97.873474,-196.57745,0.048152024411084036,-0.032566154405303145
9,9,6.688499999999917e-05,-0.000112767615,3.137367e-05,-0.00018617019,-0.4031703,-0.9221607,-1.1598295,-2.6528473,0.032733116,0.048869137,2.1019946e-06,3.32516e-06,-0.036508173,-0.08350417,2.1019925e-06,3.3251545e-06,-0.03650825,-0.08350435,55.231377,150.53496,4.2751145,-99.57869,-98.74083,-198.31952,0.047712571393879785,-0.03328082988056256
10,10,7.431699999999736e-05,-0.00011306363,3.137367e-05,-0.00018646615,-0.40463656,-0.92362666,-1.1640476,-2.6570644,0.03273307,0.048869137,2.3452571e-06,3.6883407e-06,-0.036640946,-0.08363692,2.3452544e-06,3.688334e-06,-0.03664103,-0.08363711,55.52172,151.01395,4.2751145,-99.76734,-98.927895,-198.69524,0.047712571393879785,-0.033280782323885504
11,11,8.174700000000007e-05,-0.000113359594,3.137367e-05,-0.00018676216,-0.4061026,-0.9250929,-1.1682651,-2.6612825,0.032733116,0.048869137,2.5885197e-06,4.0515215e-06,-0.0367737,-0.083769694,2.5885165e-06,4.0515133e-06,-0.036773797,-0.08376991,55.812775,151.4938,4.2751145,-99.95614,-99.115105,-199.07124,0.047712571393879785,-0.03328082988056256
12,12,8.917899999999826e-05,-0.000113359594,3.1077692e-05,-0.00018705813,-0.40756863,-0.9265589,-1.1724826,-2.6655,0.033194136,0.04840811,2.8334955e-06,4.4129893e-06,-0.036906455,-0.08390245,2.8334916e-06,4.4129793e-06,-0.03690656,-0.08390269,55.812775,151.97433,4.1948323,-100.3564,-99.51199,-199.8684,0.047272928034294996,-0.03375756480090962
13,13,9.660999999999698e-05,-0.00011365556,3.1077692e-05,-0.00018765006,-0.40903467,-0.9294909,-1.1767,-2.6739347,0.033424646,0.04840811,3.0810409e-06,4.7727435e-06,-0.03703921,-0.08416795,3.0810363e-06,4.772732e-06,-0.037039325,-0.08416821,56.104595,152.93767,4.1948323,-101.027916,-100.17786,-201.20578,0.047272928034294996,-0.03399601751674882
14,14,0.0001040429999999,-0.00011365556,3.1077692e-05,-0.00018794608,-0.40903467,-0.9309572,-1.1767,-2.6781528,0.03365519,0.04840811,3.3302995e-06,5.1324982e-06,-0.03703921,-0.08430072,3.330294e-06,5.132485e-06,-0.037039332,-0.084301,56.104595,153.42056,4.1948323,-101.5108,-100.65669,-202.1675,0.047272928034294996,-0.03423456228997528
15,15,0.0001114749999999,-0.00011395153,3.0781714e-05,-0.00018824203,-0.41196677,-0.9324232,-1.185135,-2.6823702,0.033885688,0.047947075,3.5812714e-06,5.4905395e-06,-0.037304718,-0.084433466,3.581265e-06,5.4905245e-06,-0.037304852,-0.08443377,56.39718,153.90414,4.1153107,-101.62228,-100.76722,-202.3895,0.04683308366943578,-0.03447311636697395
16,16,0.0001189069999999,-0.00011395153,3.0781714e-05,-0.00018853799,-0.41196677,-0.93388915,-1.185135,-2.6865873,0.034116186,0.047947075,3.8339563e-06,5.8468677e-06,-0.037304718,-0.08456621,3.8339485e-06,5.846851e-06,-0.03730486,-0.08456654,56.39718,154.38846,4.1153107,-102.10659,-101.24746,-203.35405,0.04683308366943578,-0.034711727365599306
17,17,0.0001263389999999,-0.00011424754,3.0781714e-05,-0.00018883396,-0.41343302,-0.9353552,-1.1893531,-2.6908047,0.034116164,0.047947075,4.0874975e-06,6.2031963e-06,-0.03743749,-0.08469897,4.087489e-06,6.203177e-06,-0.037437644,-0.08469931,56.690563,154.87355,4.1153107,-102.2983,-101.43756,-203.73587,0.04683308366943578,-0.03471170458853288
18,18,0.0001337689999999,-0.0001145435,3.048574e-05,-0.00018942595,-0.41636506,-0.9382875,-1.1977879,-2.6992404,0.034577217,0.047486056,4.3427517e-06,6.5578115e-06,-0.037702996,-0.0849645,4.342742e-06,6.5577897e-06,-0.03770316,-0.08496487,56.98466,155.84612,4.036552,-102.89801,-102.03222,-204.93024,0.04639306103104351,-0.03518915648997907
19,19,0.0001411999999999,-0.0001145435,3.048574e-05,-0.0001897219,-0.41636506,-0.9397535,-1.1977879,-2.7034576,0.034807716,0.047486056,4.6005757e-06,6.9107136e-06,-0.037702996,-0.085097246,4.600565e-06,6.9106895e-06,-0.03770317,-0.08509764,56.98466,156.33348,4.036552,-103.385376,-102.51549,-205.90086,0.04639306103104351,-0.0354279394613078
20,20,0.0001486329999999,-0.000114839466,3.048574e-05,-0.00019001788,-0.41783106,-0.9412195,-1.2020053,-2.7076752,0.034807727,0.047486056,4.859256e-06,7.2636153e-06,-0.037835747,-0.08523,4.859244e-06,7.263589e-06,-0.03783593,-0.08523042,57.279526,156.82164,4.036552,-103.57867,-102.70715,-206.28583,0.04639306103104351,-0.03542795085800074
21,21,0.0001560649999999,-0.000114839466,3.0189758e-05,-0.00019060985,-0.41929716,-0.9441517,-1.2062229,-2.7161105,0.03549929,0.047025017,5.1205066e-06,7.6148044e-06,-0.037968505,-0.08549552,5.1204934e-06,7.6147753e-06,-0.0379687,-0.085495956,57.279526,157.80028,3.958552,-104.479294,-103.6002,-208.0795,0.04595282558575112,-0.036144710503912936
22,22,0.0001634969999999,-0.00011513543,3.0189758e-05,-0.00019090582,-0.42076316,-0.94561774,-1.2104402,-2.7203279,0.03549929,0.047025017,5.3843264e-06,7.9642805e-06,-0.038101256,-0.08562827,5.384312e-06,7.964249e-06,-0.03810146,-0.08562873,57.575146,158.2907,3.958552,-104.6741,-103.793365,-208.46747,0.04595282558575112,-0.036144710503912936
23,23,0.000170929,-0.00011513543,2.989378e-05,-0.00019120179,-0.42222923,-0.94708383,-1.2146578,-2.7245455,0.03596032,0.046563987,5.6498598e-06,8.312043e-06,-0.03823401,-0.085761026,5.649844e-06,8.3120085e-06,-0.038234226,-0.08576151,57.575146,158.78189,3.8813136,-105.08806,-104.20384,-209.2919,0.04551240484741976,-0.03662282339299005
24,24,0.0001783599999999,-0.000115431445,2.989378e-05,-0.0001914978,-0.42369547,-0.94855005,-1.2188759,-2.7287636,0.03596032,0.046563987,5.917106e-06,8.658093e-06,-0.038366783,-0.0858938,5.9170884e-06,8.658055e-06,-0.03836701,-0.08589431,57.871582,159.27393,3.8813136,-105.283646,-104.39779,-209.68143,0.04551240484741976,-0.03662282339299005
25,25,0.0001857899999999,-0.000115431445,2.989378e-05,-0.00019208973,-0.42369547,-0.95148206,-1.2188759,-2.737198,0.03642133,0.046563987,6.1860655e-06,9.004142e-06,-0.038366783,-0.086159304,6.186046e-06,9.004101e-06,-0.03836702,-0.08615984,57.871582,160.26009,3.8813136,-106.26982,-105.37566,-211.64548,0.04551240484741976,-0.03710114422739127
26,26,0.0001932229999999,-0.00011572741,2.9597804e-05,-0.0001923857,-0.42662758,-0.9529481,-1.2273108,-2.7414157,0.03665184,0.04610296,6.4575943e-06,9.348479e-06,-0.038632292,-0.08629206,6.4575734e-06,9.348435e-06,-0.038632542,-0.08629262,58.168724,160.75433,3.804837,-106.39044,-105.49527,-211.88571,0.04507179292097864,-0.037340395658748964
27,27,0.0002006539999999,-0.00011602338,2.9597804e-05,-0.0001926817,-0.4280936,-0.9544143,-1.2315283,-2.7456336,0.03665186,0.04610296,6.7299798e-06,9.691102e-06,-0.038765047,-0.08642483,6.729957e-06,9.691055e-06,-0.038765308,-0.08642541,58.466637,161.24937,3.804837,-106.58756,-105.69073,-212.27829,0.04507179292097864,-0.03734041641967531
28,28,0.0002080859999999,-0.00011602338,2.9597804e-05,-0.00019297768,-0.4280936,-0.95588034,-1.2315283,-2.749851,0.03688237,0.04610296,7.003222e-06,1.0033726e-05,-0.038765047,-0.08655758,7.0031974e-06,1.0033675e-05,-0.03876532,-0.086558186,58.466637,161.74513,3.804837,-107.08333,-106.18232,-213.26566,0.04507179292097864,-0.03757972511094799
29,29,0.0002155179999999,-0.000116319345,2.9301826e-05,-0.0001935696,-0.43102568,-0.95881236,-1.2399632,-2.7582858,0.03734339,0.045641933,7.2790335e-06,1.0374636e-05,-0.039030556,-0.08682308,7.279007e-06,1.03745815e-05,-0.03903084,-0.08682372,58.765305,162.7389,3.7291205,-107.70273,-106.79651,-214.49924,0.04463098677008704,-0.038058514367997044
30,30,0.0002229499999999,-0.00011661536,2.9301826e-05,-0.00019386562,-0.43249196,-0.96027863,-1.2441813,-2.7625039,0.03734339,0.045641933,7.5565586e-06,1.0713833e-05,-0.03916333,-0.08695585,7.55653e-06,1.0713776e-05,-0.039163623,-0.08695651,59.06478,163.23701,3.7291205,-107.90135,-106.99347,-214.89482,0.04463098677008704,-0.038058514367997044
31,31,0.0002303819999999,-0.00011661536,2.9005845e-05,-0.00019416159,-0.43395802,-0.96174467,-1.2483989,-2.7667212,0.03780442,0.045180894,7.835796e-06,1.10513165e-05,-0.039296087,-0.08708861,7.835766e-06,1.1051256e-05,-0.039296396,-0.08708929,59.06478,163.73582,3.6541648,-108.32521,-107.41376,-215.73897,0.04418997474217284,-0.03853754336691043
32,32,0.0002378139999999,-0.000116911324,2.9005845e-05,-0.00019445756,-0.43542403,-0.9632107,-1.2526163,-2.7709389,0.03780442,0.045180894,8.116747e-06,1.1387087e-05,-0.039428838,-0.08722136,8.1167145e-06,1.1387023e-05,-0.039429158,-0.08722207,59.364967,164.2354,3.6541648,-108.5246,-107.611465,-216.13606,0.04418997474217284,-0.03853754336691043
33,33,0.0002452439999999,-0.000116911324,2.9005845e-05,-0.00019475358,-0.43542403,-0.964677,-1.2526163,-2.775157,0.038034964,0.045180894,8.398555e-06,1.1722858e-05,-0.039428838,-0.08735414,8.398521e-06,1.172279e-05,-0.03942917,-0.08735487,59.364967,164.7358,3.6541648,-109.02499,-108.10765,-217.13263,0.04418997474217284,-0.0387771740912753
34,34,0.000252676,-0.00011720729,2.8709868e-05,-0.00019504952,-0.43835613,-0.96614283,-1.2610512,-2.779374,0.038265463,0.044719867,8.682076e-06,1.2056917e-05,-0.039694346,-0.08748688,8.682039e-06,1.2056844e-05,-0.039694693,-0.08748764,59.665913,165.23683,3.5799708,-109.15089,-108.23248,-217.38336,0.04374877962316841,-0.039016815461828475
35,35,0.0002601079999999,-0.00011720729,2.8709868e-05,-0.00019564145,-0.43835613,-0.96907485,-1.2610512,-2.7878087,0.03872647,0.044719867,8.968167e-06,1.2389261e-05,-0.039694346,-0.08775238,8.968127e-06,1.2389184e-05,-0.039694704,-0.08775317,59.665913,166.24126,3.5799708,-110.15531,-109.22846,-219.38377,0.04374877962316841,-0.039496279918314864
36,36,0.00026754,-0.00011750325,2.841389e-05,-0.00019593746,-0.4412882,-0.9705411,-1.2694861,-2.7920268,0.038957026,0.044258837,9.256827e-06,1.2719893e-05,-0.03995985,-0.08788515,9.256784e-06,1.2719812e-05,-0.03996022,-0.08788596,59.967625,166.7447,3.5065372,-110.283615,-109.35568,-219.6393,0.043307386892259096,-0.03973615300958339
37,37,0.0002749719999999,-0.00011779927,2.841389e-05,-0.00019623344,-0.44275445,-0.97200716,-1.2737042,-2.7962441,0.038956992,0.044258837,9.546344e-06,1.3048811e-05,-0.04009263,-0.0880179,9.546298e-06,1.3048726e-05,-0.040093012,-0.088018745,60.270145,167.24883,3.5065372,-110.48522,-109.555595,-220.04082,0.043307386892259096,-0.03973611763135344
38,38,0.000282404,-0.00011779927,2.841389e-05,-0.0001965294,-0.44275445,-0.9734732,-1.2737042,-2.8004618,0.039187502,0.044258837,9.836717e-06,1.3377729e-05,-0.04009263,-0.08815066,9.836669e-06,1.337764e-05,-0.040093023,-0.08815152,60.270145,167.75371,3.5065372,-110.990105,-110.05623,-221.04633,0.043307386892259096,-0.03997600039089044
39,39,0.0002898359999999,-0.00011809523,2.8117915e-05,-0.00019712138,-0.44568652,-0.97640544,-1.2821391,-2.808897,0.039648555,0.043797817,1.012966e-05,1.3704935e-05,-0.040358134,-0.08841618,1.0129609e-05,1.3704841e-05,-0.040358543,-0.088417076,60.57338,168.76584,3.4338655,-111.626335,-110.6871,-222.31345,0.04286580882816948,-0.0404559729726486
40,40,0.0002972659999999,-0.00011809523,2.8117915e-05,-0.00019741735,-0.44568652,-0.9778715,-1.2821391,-2.8131146,0.039879065,0.043797817,1.0425173e-05,1.4030427e-05,-0.040358134,-0.088548936,1.04251185e-05,1.4030328e-05,-0.040358555,-0.08854986,60.57338,169.27301,3.4338655,-112.1335,-111.19,-223.3235,0.04286580882816948,-0.04069602849597462
41,41,0.0003046979999999,-0.000118391195,2.8117915e-05,-0.00019771332,-0.44715253,-0.9793375,-1.2863564,-2.817332,0.039879076,0.043797817,1.0721542e-05,1.4355919e-05,-0.040490884,-0.08868169,1.0721485e-05,1.4355816e-05,-0.04049132,-0.088682644,60.87737,169.78094,3.4338655,-112.33744,-111.39223,-223.72968,0.04286580882816948,-0.04069603995286465
42,42,0.0003121299999999,-0.00011868721,2.7821934e-05,-0.00019800928,-0.45008484,-0.9808035,-1.294792,-2.8215492,0.040109538,0.04333678,1.10187675e-05,1.4679698e-05,-0.04075641,-0.08881444,1.1018707e-05,1.467959e-05,-0.040756863,-0.08881541,61.182175,170.28961,3.3619537,-112.46938,-111.52306,-223.99245,0.042424019392872526,-0.040936103113726446
43,43,0.0003195619999999,-0.00011868721,2.7821934e-05,-0.00019860126,-0.45008484,-0.9837358,-1.294792,-2.829985,0.040570594,0.04333678,1.1318563e-05,1.5001764e-05,-0.04075641,-0.08907996,1.1318499e-05,1.5001651e-05,-0.040756874,-0.08908097,61.182175,171.30936,3.3619537,-113.489136,-112.53423,-226.02338,0.042424019392872526,-0.04141653997738351
44,44,0.0003269939999999,-0.000118983175,2.7525955e-05,-0.00019889722,-0.45301694,-0.9852017,-1.303227,-2.834202,0.0408011,0.04287575,1.1620928e-05,1.5322117e-05,-0.04102192,-0.089212716,1.162086e-05,1.5321999e-05,-0.041022398,-0.08921375,61.48769,171.82031,3.290803,-113.623436,-112.667404,-226.29083,0.041982041405610765,-0.04165682205848099
45,45,0.0003344259999999,-0.000118983175,2.7525955e-05,-0.0001991932,-0.45301694,-0.9866678,-1.303227,-2.8384194,0.04103161,0.04287575,1.1925006e-05,1.5640757e-05,-0.04102192,-0.08934546,1.1924935e-05,1.5640635e-05,-0.04102241,-0.08934653,61.48769,172.33205,3.290803,-114.13517,-113.17483,-227.31,0.041982041405610765,-0.04189716606008221
46,46,0.0003418579999999,-0.000119279146,2.7525955e-05,-0.00019978518,-0.45448297,-0.98960006,-1.3074445,-2.8468552,0.041262157,0.04287575,1.2230797e-05,1.5959396e-05,-0.041154675,-0.089610994,1.2230723e-05,1.595927e-05,-0.041155178,-0.08961209,61.793972,173.35788,3.290803,-114.85471,-113.88832,-228.74304,0.041982041405610765,-0.04213760643321491
47,47,0.0003492879999999,-0.00011957511,2.7525955e-05,-0.00020008114,-0.455949,-0.99106604,-1.311662,-2.8510723,0.041262157,0.04287575,1.2537445e-05,1.6278036e-05,-0.04128743,-0.08974374,1.2537366e-05,1.6277903e-05,-0.041287947,-0.089744866,62.10101,173.87189,3.290803,-115.061676,-114.093544,-229.15521,0.041982041405610765,-0.04213760643321491
48,48,0.0003567199999999,-0.00011957511,2.7229979e-05,-0.00020037711,-0.45741504,-0.9925321,-1.3158795,-2.85529,0.041723173,0.04241472,1.2845806e-05,1.6594962e-05,-0.041420184,-0.089876495,1.2845724e-05,1.6594826e-05,-0.041420717,-0.08987765,62.10101,174.38667,3.2204137,-115.50607,-114.5342,-230.04028,0.04153986798742822,-0.04261857928762448
49,49,0.0003641519999999,-0.000119871125,2.7229979e-05,-0.00020096908,-0.45888132,-0.9954643,-1.3200974,-2.8637252,0.04195367,0.04241472,1.3156737e-05,1.6910177e-05,-0.041552957,-0.09014202,1.315665e-05,1.6910033e-05,-0.041553505,-0.090143204,62.408855,175.41856,3.2204137,-116.230125,-115.25216,-231.48228,0.04153986798742822,-0.042859141011537906
50,50,0.0003715839999999,-0.000119871125,2.7229979e-05,-0.00020126505,-0.45888132,-0.99693036,-1.3200974,-2.8679426,0.04218418,0.04241472,1.3469381e-05,1.722539e-05,-0.041552957,-0.09027477,1.346929e-05,1.7225242e-05,-0.041553516,-0.09027599,62.408855,175.93564,3.2204137,-116.7472,-115.76488,-232.51208,0.04153986798742822,-0.04309977419186589
51,51,0.0003790159999999,-0.00012016709,2.6933998e-05,-0.00020156101,-0.4618134,-0.99839634,-1.3285325,-2.87216,0.04241469,0.04195369,1.3783737e-05,1.753889e-05,-0.041818466,-0.09040752,1.3783642e-05,1.7538736e-05,-0.041819043,-0.090408765,62.717415,176.45343,3.1507847,-116.8868,-115.90331,-232.79012,0.041097498965419914,-0.043340465290458687
52,52,0.0003864479999999,-0.00012046305,2.6933998e-05,-0.00020185702,-0.46327943,-0.9998626,-1.33275,-2.876378,0.042414736,0.04195369,1.40989505e-05,1.7850678e-05,-0.04195122,-0.09054029,1.4098851e-05,1.7850518e-05,-0.041951813,-0.090541564,63.026737,176.9721,3.1507847,-117.096146,-116.11089,-233.20703,0.041097498965419914,-0.043340513327955354
53,53,0.0003938799999999,-0.00012046305,2.6933998e-05,-0.00020244895,-0.46327943,-1.0027946,-1.33275,-2.8848128,0.042875744,0.04195369,1.4415878e-05,1.8162465e-05,-0.04195122,-0.09080579,1.4415774e-05,1.81623e-05,-0.041951824,-0.0908071,63.026737,178.01154,3.1507847,-118.13558,-117.14159,-235.27716,0.041097498965419914,-0.04382205687708693
54,54,0.0004013119999999,-0.00012075902,2.6638025e-05,-0.00020274492,-0.46621147,-1.0042607,-1.3411847,-2.8890302,0.043106254,0.041492667,1.4735374e-05,1.847254e-05,-0.042216726,-0.090938546,1.4735265e-05,1.8472369e-05,-0.042217348,-0.09093989,63.336815,178.53241,3.0819182,-118.27751,-117.28232,-235.55983,0.04065494088757398,-0.044062921906437263
55,55,0.000408742,-0.00012105503,2.6638025e-05,-0.00020304094,-0.46767774,-1.0057269,-1.3454028,-2.8932483,0.043106254,0.041492667,1.5055726e-05,1.87809e-05,-0.0423495,-0.09107132,1.5055613e-05,1.8780724e-05,-0.042350136,-0.09107269,63.64771,179.05411,3.0819182,-118.48832,-117.49135,-235.97968,0.04065494088757398,-0.044062921906437263
56,56,0.0004161739999999,-0.00012135099,2.6638025e-05,-0.00020363287,-0.46914372,-1.0086589,-1.3496201,-2.901683,0.043336764,0.041492667,1.5376936e-05,1.908926e-05,-0.042482246,-0.091336824,1.5376818e-05,1.9089079e-05,-0.042482898,-0.09133823,63.959305,180.09962,3.0819182,-119.222244,-118.2191,-237.44135,0.04065494088757398,-0.04430384496572763
57,57,0.000423606,-0.00012135099,2.6342044e-05,-0.00020392882,-0.47060978,-1.0101249,-1.3538376,-2.9059002,0.043797784,0.041031636,1.5700714e-05,1.939591e-05,-0.042615004,-0.09146957,1.570059e-05,1.939572e-05,-0.042615674,-0.09147101,63.959305,180.62352,3.013811,-119.678024,-118.67104,-238.34906,0.04021217918067103,-0.044785865286021735
58,58,0.0004310379999999,-0.00012164696,2.6342044e-05,-0.00020422484,-0.47207582,-1.0115912,-1.3580551,-2.9101183,0.043797817,0.041031636,1.6026206e-05,1.9700843e-05,-0.04274776,-0.09160234,1.6026079e-05,1.970065e-05,-0.042748444,-0.09160381,64.271675,181.14827,3.013811,-119.89042,-118.88165,-238.77206,0.04021217918067103,-0.04478589979755076
59,59,0.0004384699999999,-0.00012194293,2.6342044e-05,-0.00020452081,-0.47354186,-1.0130572,-1.3622726,-2.914336,0.043797817,0.041031636,1.63517e-05,2.0005778e-05,-0.042880513,-0.091735095,1.6351565e-05,2.0005578e-05,-0.042881213,-0.09173659,64.5848,181.6737,3.013811,-120.10272,-119.09217,-239.19489,0.04021217918067103,-0.04478589979755076
60,60,0.0004459019999999,-0.00012194293,2.6046064e-05,-0.0002051128,-0.47500795,-1.0159894,-1.3664901,-2.9227715,0.04448939,0.040570598,1.6679762e-05,2.0309e-05,-0.043013267,-0.092000626,1.6679622e-05,2.0308793e-05,-0.043013986,-0.09200216,64.5848,182.72694,2.946465,-121.08861,-120.06976,-241.15837,0.03976921462192073,-0.04550941122949845
61,61,0.000453333,-0.00012223894,2.6046064e-05,-0.00020540875,-0.47647417,-1.0174555,-1.3707081,-2.9269886,0.044489346,0.040570598,1.7010392e-05,2.0610509e-05,-0.04314604,-0.09213337,1.7010248e-05,2.0610296e-05,-0.043146774,-0.09213494,64.898735,183.25464,2.946465,-121.30237,-120.28172,-241.58409,0.03976921462192073,-0.04550936518082196
62,62,0.0004607639999999,-0.0001225349,2.6046064e-05,-0.00020570472,-0.47794014,-1.0189215,-1.3749254,-2.9312062,0.044489358,0.040570598,1.7341024e-05,2.0912017e-05,-0.043278787,-0.09226613,1.7340873e-05,2.0911799e-05,-0.043279536,-0.09226773,65.21338,183.78311,2.946465,-121.516205,-120.49376,-242.00996,0.03976921462192073,-0.045509377739551694
63,63,0.0004681959999999,-0.0001225349,2.6046064e-05,-0.00020629671,-0.47794014,-1.0218538,-1.3749254,-2.9396417,0.04495041,0.040570598,1.7673368e-05,2.1213526e-05,-0.043278787,-0.09253165,1.7673212e-05,2.12133e-05,-0.04327955,-0.09253328,65.21338,184.84244,2.946465,-122.57553,-121.544174,-244.1197,0.03976921462192073,-0.04599201314798062
64,64,0.0004756269999999,-0.00012283087,2.575009e-05,-0.00020659267,-0.4808722,-1.0233197,-1.3833604,-2.9438589,0.04518091,0.040109575,1.8008282e-05,2.151332e-05,-0.043544292,-0.092664406,1.800812e-05,2.151309e-05,-0.043545075,-0.092666075,65.528786,185.37317,2.8798814,-122.724266,-121.69166,-244.41592,0.03932606818016863,-0.04623339100137226
65,65,0.0004830599999999,-0.00012312684,2.575009e-05,-0.00020688864,-0.48233825,-1.0247858,-1.3875778,-2.9480765,0.04518091,0.040109575,1.8344055e-05,2.1811404e-05,-0.043677047,-0.09279715,1.8343886e-05,2.1811165e-05,-0.043677848,-0.09279885,65.844955,185.9047,2.8798814,-122.93963,-121.905205,-244.84483,0.03932606818016863,-0.04623339100137226
66,66,0.0004904909999999,-0.00012312684,2.575009e-05,-0.0002071846,-0.48233825,-1.0262518,-1.3875778,-2.9522936,0.045411408,0.040109575,1.8680681e-05,2.2109485e-05,-0.043677047,-0.09292991,1.8680506e-05,2.2109241e-05,-0.043677863,-0.09293164,65.844955,186.43695,2.8798814,-123.47188,-122.43298,-245.90486,0.03932606818016863,-0.04647482503695568
67,67,0.0004979229999999,-0.00012342284,2.5454108e-05,-0.00020777658,-0.48527056,-1.0291841,-1.3960134,-2.9607294,0.04587245,0.03964854,1.9019879e-05,2.2405855e-05,-0.043942574,-0.09319543,1.9019699e-05,2.2405604e-05,-0.04394341,-0.093197204,66.16193,187.50389,2.8140566,-124.15602,-123.11137,-247.2674,0.03888271373021912,-0.04695791626128332
68,68,0.0005053549999999,-0.00012342284,2.5454108e-05,-0.00020807255,-0.48527056,-1.0306501,-1.3960134,-2.9649467,0.04610296,0.03964854,1.9361645e-05,2.2700511e-05,-0.043942574,-0.093328185,1.9361458e-05,2.2700253e-05,-0.043943424,-0.093329996,66.16193,188.03845,2.8140566,-124.690575,-123.64142,-248.332,0.03888271373021912,-0.0471995378864234
69,69,0.0005127849999999,-0.00012371881,2.5454108e-05,-0.00020836855,-0.4867366,-1.0321163,-1.4002309,-2.9691646,0.046102982,0.03964854,1.970427e-05,2.2995167e-05,-0.04407533,-0.093460955,1.9704075e-05,2.2994902e-05,-0.044076197,-0.093462795,66.47962,188.57384,2.8140566,-124.908264,-123.857285,-248.76555,0.03888271373021912,-0.04719956094970934
70,70,0.0005202169999999,-0.00012401478,2.5158135e-05,-0.00020866451,-0.48966867,-1.0335822,-1.4086658,-2.9733818,0.04633348,0.039187517,2.004775e-05,2.328811e-05,-0.044340838,-0.0935937,2.0047548e-05,2.328784e-05,-0.044341728,-0.09359558,66.79808,189.10991,2.748995,-125.06082,-124.00855,-249.06937,0.03843917417739527,-0.04744122839252864
