Time (ms),Velocity (mm/ms)
0.0,-0.2470335
9.528410272229265e-06,-0.24776651
1.905682054445853e-05,-0.24849953
2.8585230816687796e-05,-0.24923253
3.811364108891706e-05,-0.24996552
4.764205136114632e-05,-0.25069878
5.717046163337559e-05,-0.2514318
6.669887190560485e-05,-0.2514318
7.622728217783412e-05,-0.25216478
8.575569245006339e-05,-0.2528978
9.528410272229264e-05,-0.25363082
0.00010481251299452191,-0.2543638
0.00011434092326675118,-0.25509682
0.00012386933353898045,-0.2558298
0.0001333977438112097,-0.25656307
0.00014292615408343897,-0.2572961
0.00015245456435566824,-0.25802907
0.0001619829746278975,-0.25802907
0.00017151138490012678,-0.25876206
0.00018103979517235602,-0.25949508
0.0001905682054445853,-0.26022807
0.00020009661571681456,-0.26096112
0.00020962502598904383,-0.26169434
0.0002191534362612731,-0.26242736
0.00022868184653350237,-0.26316035
0.0002382102568057316,-0.26389337
0.0002477386670779609,-0.26389337
0.00025726707735019015,-0.26462635
0.0002667954876224194,-0.2653594
0.0002763238978946487,-0.2660924
0.00028585230816687793,-0.26682538
0.00029538071843910723,-0.26755863
0.0003049091287113365,-0.26829162
0.0003144375389835657,-0.26902464
0.000323965949255795,-0.26975763
0.00033349435952802426,-0.26975763
0.00034302276980025355,-0.27049065
0.0003525511800724828,-0.27122366
0.00036207959034471204,-0.27195665
0.00037160800061694134,-0.27268967
0.0003811364108891706,-0.27342293
0.0003906648211613999,-0.2741559
0.0004001932314336291,-0.27488893
0.00040972164170585836,-0.27562192
0.00041925005197808766,-0.27635494
0.0004287784622503169,-0.27635494
0.0004383068725225462,-0.27708793
0.00044783528279477544,-0.27782094
0.00045736369306700474,-0.2785542
0.000466892103339234,-0.2785542
0.0004764205136114632,-0.27928722
0.0004859489238836925,-0.2800202
0.0004954773341559218,-0.28075323
0.0005050057444281511,-0.2814862
0.0005145341547003803,-0.28221923
0.0005240625649726095,-0.28295222
0.0005335909752448388,-0.28368524
0.0005431193855170681,-0.28368524
0.0005526477957892974,-0.2844185
0.0005621762060615266,-0.28515148
0.0005717046163337559,-0.2858845
0.0005812330266059851,-0.2866175
0.0005907614368782145,-0.2866175
0.0006002898471504437,-0.2873505
0.000609818257422673,-0.28808352
0.0006193466676949022,-0.2888165
0.0006288750779671314,-0.28954953
0.0006384034882393608,-0.29028276
0.00064793189851159,-0.29101577
0.0006574603087838193,-0.2917488
0.0006669887190560485,-0.29248178
0.0006765171293282778,-0.2932148
0.0006860455396005071,-0.2939478
0.0006955739498727364,-0.2946808
0.0007051023601449656,-0.29541406
0.0007146307704171948,-0.29614708
0.0007241591806894241,-0.29688007
0.0007336875909616534,-0.29761308
0.0007432160012338827,-0.29834607
0.0007527444115061119,-0.2990791
0.0007622728217783412,-0.2990791
0.0007718012320505704,-0.29981208
0.0007813296423227998,-0.3005451
0.000790858052595029,-0.30127832
0.0008003864628672582,-0.30201134
0.0008099148731394875,-0.30274433
0.0008194432834117167,-0.30274433
0.0008289716936839461,-0.30347732
0.0008385001039561753,-0.30421034
0.0008480285142284046,-0.30494338
0.0008575569245006338,-0.30567634
0.000867085334772863,-0.30640936
0.0008766137450450924,-0.30714262
0.0008861421553173216,-0.30787563
0.0008956705655895509,-0.30860862
0.0009051989758617801,-0.30860862
0.0009147273861340095,-0.30934164
0.0009242557964062387,-0.31007466
0.000933784206678468,-0.31080765
0.0009433126169506972,-0.31154066
0.0009528410272229264,-0.3122739
0.0009623694374951558,-0.3130069
0.000971897847767385,-0.3137399
0.0009814262580396143,-0.3137399
0.0009909546683118436,-0.3144729
0.0010004830785840728,-0.31520593
0.0010100114888563021,-0.31593892
0.0010195398991285313,-0.31667194
0.0010290683094007606,-0.317405
0.00103859671967299,-0.3181382
0.001048125129945219,-0.3188712
0.0010576535402174484,-0.3196042
0.0010671819504896776,-0.3203372
0.001076710360761907,-0.3210702
0.0010862387710341363,-0.3218032
0.0010957671813063654,-0.32253623
0.0011052955915785948,-0.32326922
0.001114824001850824,-0.32400247
0.0011243524121230533,-0.32400247
0.0011338808223952826,-0.32473546
0.0011434092326675117,-0.32546848
0.001152937642939741,-0.32620147
0.0011624660532119702,-0.3269345
0.0011719944634841996,-0.3276675
0.001181522873756429,-0.3284005
0.001191051284028658,-0.3291335
0.0012005796943008874,-0.3291335
0.0012101081045731165,-0.32986677
0.001219636514845346,-0.33059978
0.0012291649251175752,-0.3313328
0.0012386933353898044,-0.3320658
0.0012482217456620337,-0.3327988
0.0012577501559342629,-0.3335318
0.0012672785662064922,-0.3342648
0.0012768069764787216,-0.33499783
0.0012863353867509507,-0.33573103
0.00129586379702318,-0.33573103
0.0013053922072954092,-0.33646405
0.0013149206175676385,-0.33719704
0.001324449027839868,-0.33793005
0.001333977438112097,-0.33866307
0.0013435058483843264,-0.33939606
0.0013530342586565555,-0.34012908
0.0013625626689287849,-0.3408623
0.0013720910792010142,-0.34159535
0.0013816194894732433,-0.3423283
0.0013911478997454727,-0.34306136
0.0014006763100177018,-0.34306136
0.0014102047202899312,-0.34379438
