,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W
0,0.048128,-0.0001707793,0.0,0.0,-0.8459247,0.0,-2.4335334,0.0,-0.13300702,0.0,0.0,0.0,-0.07660079,0.0,0.0,0.0,-0.07660079,0.0
1,0.048137527,-0.0001712233,0.0,0.0,-0.84812397,0.0,-2.4398603,0.0,-0.13335283,0.0,-1.268993e-06,0.0,-0.076799944,0.0,-1.2689937e-06,0.0,-0.07679985,0.0
2,0.048147056,-0.00017181523,0.0,0.0,-0.851056,0.0,-2.448295,0.0,-0.13381383,0.0,-2.5418296e-06,0.0,-0.077065445,0.0,-2.541833e-06,0.0,-0.07706525,0.0
3,0.048156586,-0.0001724072,0.0,0.0,-0.85398823,0.0,-2.4567304,0.0,-0.13427487,0.0,-3.819059e-06,0.0,-0.07733097,0.0,-3.8190665e-06,0.0,-0.07733067,0.0
4,0.048166115,-0.00017299913,0.0,0.0,-0.8569202,0.0,-2.4651651,0.0,-0.13473588,0.0,-5.100682e-06,0.0,-0.07759647,0.0,-5.100695e-06,0.0,-0.077596076,0.0
5,0.048175644,-0.00017344314,0.0,0.0,-0.85911953,0.0,-2.471492,0.0,-0.1350817,0.0,-6.386148e-06,0.0,-0.077795625,0.0,-6.3861685e-06,0.0,-0.077795126,0.0
6,0.04818517,-0.00017403507,0.0,0.0,-0.86205155,0.0,-2.4799268,0.0,-0.13554269,0.0,-7.675459e-06,0.0,-0.078061126,0.0,-7.675488e-06,0.0,-0.07806053,0.0
7,0.0481947,-0.00017462706,0.0,0.0,-0.86498386,0.0,-2.4883623,0.0,-0.13600375,0.0,-8.969161e-06,0.0,-0.07832665,0.0,-8.969201e-06,0.0,-0.07832595,0.0
8,0.04820423,-0.00017521897,0.0,0.0,-0.86791575,0.0,-2.4967968,0.0,-0.13646474,0.0,-1.02672575e-05,0.0,-0.078592144,0.0,-1.026731e-05,0.0,-0.07859134,0.0
9,0.048213758,-0.00017566298,0.0,0.0,-0.8701151,0.0,-2.5031238,0.0,-0.13681056,0.0,-1.1569196e-05,0.0,-0.0787913,0.0,-1.1569264e-05,0.0,-0.07879039,0.0
