Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0.0,-0.00038403147,0.00021073637,-7.5030424e-05,-0.8583863,-0.37164977,-2.4693828,-1.0691521,-0.404784,0.3282531,0.0,0.0,-0.077729225,-0.033653904,0.0,0.0,-0.077729225,-0.033653904,960.8199,36.676098,289.3259,634.8179,629.4765,1264.2944,0.28386456,0.3398835
1.2088496e-05,-0.00038491943,0.00021177229,-7.517841e-05,-0.8576533,-0.3723828,-2.4672742,-1.0712608,-0.40616712,0.32986668,-4.90159e-06,3.9778392e-06,-0.077662855,-0.03372028,-4.9016016e-06,3.9778315e-06,-0.077662475,-0.033720117,965.2682,36.820915,292.1774,636.2699,630.9163,1267.1863,0.28507867,0.34086767
2.4176992e-05,-0.00038565937,0.00021280823,-7.532639e-05,-0.85618716,-0.37311578,-2.4630563,-1.0733695,-0.40743497,0.33148032,-9.819202e-06,7.975185e-06,-0.077530086,-0.033786654,-9.81925e-06,7.9751535e-06,-0.077529326,-0.033786323,968.9829,36.966015,295.04288,636.974,631.61444,1268.5884,0.28629127,0.34176886
3.6265486e-05,-0.0003865473,0.0002138441,-7.5474374e-05,-0.8554543,-0.3738488,-2.4609482,-1.0754782,-0.408818,0.33309385,-1.4752838e-05,1.1992036e-05,-0.07746372,-0.03385303,-1.4752947e-05,1.1991964e-05,-0.077462584,-0.033852533,973.4499,37.111404,297.9222,638.4163,633.0446,1271.4609,0.2875025,0.34275106
4.8353984e-05,-0.00038728723,0.00021488003,-7.56224e-05,-0.85398823,-0.37458202,-2.4567304,-1.0775876,-0.4100858,0.33470744,-1.9702497e-05,1.6028393e-05,-0.07733097,-0.033919428,-1.970269e-05,1.6028265e-05,-0.07732945,-0.03391876,977.1803,37.25712,300.81564,639.10754,633.7301,1272.8376,0.28871217,0.34365052
6.044248e-05,-0.0003881752,0.00021576797,-7.577039e-05,-0.8539883,-0.37531504,-2.4567306,-1.0796963,-0.41135365,0.33609056,-2.4667479e-05,2.0082862e-05,-0.07733098,-0.033985805,-2.4667785e-05,2.0082662e-05,-0.07732907,-0.033984967,981.6663,37.40308,303.3069,640.95636,635.56335,1276.5198,0.2897479,0.34454927
7.253097e-05,-0.00038891513,0.0002168039,-7.591837e-05,-0.8525221,-0.37604803,-2.4525127,-1.081805,-0.4126215,0.33770415,-2.964779e-05,2.4155444e-05,-0.07719821,-0.03405218,-2.9648229e-05,2.4155153e-05,-0.07719592,-0.03405117,985.41235,37.549316,306.22632,641.6367,636.238,1277.8748,0.29095486,0.3454472
8.4619474e-05,-0.00038980306,0.00021783983,-7.606635e-05,-0.85178906,-0.37678105,-2.450404,-1.0839137,-0.41400456,0.33931777,-3.4644123e-05,2.8247534e-05,-0.07713182,-0.034118555,-3.4644723e-05,2.8247136e-05,-0.07712915,-0.034117375,989.91705,37.69585,309.1597,643.06146,637.6507,1280.7122,0.29216036,0.3464258
9.670797e-05,-0.000390543,0.00021887576,-7.636232e-05,-0.85032284,-0.37824705,-2.446186,-1.0881311,-0.41515714,0.34093142,-3.965578e-05,3.235913e-05,-0.07699906,-0.034251306,-3.9656567e-05,3.2358606e-05,-0.076996006,-0.034249946,993.6788,37.989758,312.10712,643.5819,638.1668,1281.7488,0.29336444,0.3472405
0.00010879646,-0.0003912829,0.0002199117,-7.65103e-05,-0.8488565,-0.37898007,-2.4419677,-1.0902398,-0.41642496,0.34254503,-4.468207e-05,3.649023e-05,-0.07686628,-0.034317683,-4.4683067e-05,3.6489564e-05,-0.07686284,-0.03431615,997.4476,38.137142,315.0685,644.2419,638.82117,1283.063,0.29456708,0.3481361
0.00012088496,-0.00039217088,0.0002210956,-7.665833e-05,-0.8473908,-0.37971333,-2.437751,-1.0923492,-0.41792333,0.3443891,-4.9725077e-05,4.064223e-05,-0.07673355,-0.03438408,-4.9726314e-05,4.0641404e-05,-0.07672974,-0.03438237,1001.9799,38.28486,318.47,645.22504,639.7961,1285.0211,0.29593965,0.34919333
0.00013297345,-0.00039291082,0.00022213152,-7.680632e-05,-0.8459247,-0.38044634,-2.4335334,-1.0944579,-0.41919112,0.34600276,-5.4784807e-05,4.481513e-05,-0.07660079,-0.034450457,-5.4786306e-05,4.4814125e-05,-0.076596595,-0.034448568,1005.7645,38.432816,321.46133,645.87036,640.436,1286.3064,0.29713932,0.35008705
0.00014506195,-0.00039379875,0.00022316744,-7.69543e-05,-0.8451916,-0.38117933,-2.4314246,-1.0965664,-0.42057422,0.34761634,-5.9860555e-05,4.9007536e-05,-0.07653441,-0.03451683,-5.986235e-05,4.9006336e-05,-0.07652983,-0.034514762,1010.3155,38.581055,324.4666,647.2678,641.82166,1289.0895,0.29833734,0.35106114
0.00015715044,-0.00039468674,0.0002242034,-7.725027e-05,-0.8444587,-0.38264537,-2.4293163,-1.100784,-0.42184216,0.34923,-6.495233e-05,5.321945e-05,-0.07646804,-0.034649584,-6.495444e-05,5.321803e-05,-0.07646307,-0.034647334,1014.8769,38.878395,327.48596,648.5126,643.0559,1291.5685,0.29953408,0.3519533
0.00016923895,-0.00039542664,0.00022538728,-7.739825e-05,-0.8422595,-0.38337836,-2.4229896,-1.1028926,-0.4232252,0.35107404,-7.006012e-05,5.745226e-05,-0.076268904,-0.034715958,-7.006258e-05,5.745061e-05,-0.07626356,-0.034713525,1018.68567,39.027485,330.9536,648.7046,643.24634,1291.9509,0.30089983,0.35292554
0.00018132744,-0.0003963146,0.00022642317,-7.754623e-05,-0.84152675,-0.38411137,-2.4208817,-1.1050013,-0.42460832,0.3526876,-7.518464e-05,6.170597e-05,-0.07620255,-0.034782335,-7.518747e-05,6.1704064e-05,-0.07619682,-0.03477972,1023.2658,39.176872,334.00278,650.08624,644.61633,1294.7026,0.30209345,0.35389695
0.00019341594,-0.00039705454,0.0002274591,-7.769421e-05,-0.84006065,-0.38484436,-2.416664,-1.1071099,-0.4258761,0.3543012,-8.032518e-05,6.5979184e-05,-0.07606979,-0.03484871,-8.0328406e-05,6.597701e-05,-0.07606368,-0.03484591,1027.0905,39.326534,337.066,650.6979,645.22284,1295.9207,0.30328563,0.3547865
0.00020550443,-0.00039794247,0.00022849502,-7.784224e-05,-0.8393276,-0.3855776,-2.414555,-1.1092193,-0.42725915,0.3559148,-8.548174e-05,7.0271904e-05,-0.07600341,-0.034915105,-8.548539e-05,7.026944e-05,-0.07599691,-0.03491212,1031.6892,39.476532,340.14322,652.0695,646.58295,1298.6525,0.30447638,0.35575598
0.00021759293,-0.0003988304,0.00022967893,-7.7990226e-05,-0.8378615,-0.3863106,-2.4103374,-1.111328,-0.4287575,0.3577589,-9.065572e-05,7.458553e-05,-0.07587065,-0.03498148,-9.065983e-05,7.458275e-05,-0.07586377,-0.03497831,1036.2983,39.62677,343.67715,652.99445,647.5001,1300.4946,0.30583546,0.35680512
0.00022968142,-0.00039971832,0.00023071487,-7.8138204e-05,-0.83712834,-0.3870436,-2.4082284,-1.1134367,-0.4301406,0.35937256,-9.5847114e-05,7.892005e-05,-0.075804256,-0.035047855,-9.5851705e-05,7.8916935e-05,-0.07579699,-0.035044495,1040.9178,39.77729,346.78436,654.3562,648.8504,1303.2065,0.30702332,0.3577728
0.00024176991,-0.0004004583,0.00023175079,-7.843417e-05,-0.83566236,-0.3885096,-2.4040112,-1.1176541,-0.4312932,0.36098614,-0.00010105383,8.327408e-05,-0.07567151,-0.035180606,-0.00010105894,8.327061e-05,-0.075663865,-0.035177052,1044.7753,40.079185,349.90552,654.7906,649.2811,1304.0718,0.30820948,0.35857844
0.00025385842,-0.0004013462,0.00023278671,-7.8582154e-05,-0.83492917,-0.38924262,-2.401902,-1.1197628,-0.43267626,0.36259976,-0.000106275875,8.764761e-05,-0.07560512,-0.035246983,-0.00010628152,8.764377e-05,-0.075597085,-0.035243236,1049.4135,40.23057,353.04062,656.14215,650.62134,1306.7634,0.30939445,0.35954425
0.0002659469,-0.00040208615,0.00023397063,-7.873014e-05,-0.8327301,-0.38997564,-2.3955758,-1.1218715,-0.43405935,0.3644439,-0.000111514644,9.204204e-05,-0.07540599,-0.03531336,-0.00011152086,9.203781e-05,-0.07539758,-0.035309423,1053.2866,40.38224,356.6408,656.26355,650.7417,1307.0052,0.31074694,0.36050916
0.0002780354,-0.00040297408,0.00023500655,-7.887812e-05,-0.8319971,-0.39070863,-2.393467,-1.1239802,-0.43544248,0.3660575,-0.00011677013,9.645737e-05,-0.07533961,-0.035379734,-0.000116776944,9.645272e-05,-0.07533081,-0.035375603,1057.9437,40.53418,359.80588,657.6036,652.0705,1309.6741,0.31192887,0.3614731
0.0002901239,-0.00040386204,0.00023619046,-7.9026155e-05,-0.8305311,-0.39144188,-2.3892498,-1.1260896,-0.4369408,0.3679016,-0.00012204303,0.0001008936,-0.07520686,-0.035446133,-0.00012205048,0.000100888516,-0.07519768,-0.03544181,1062.6112,40.686474,363.44028,658.4845,652.944,1311.4285,0.31327787,0.3625164
0.0003022124,-0.00040474994,0.0002372264,-7.917413e-05,-0.82979786,-0.39217487,-2.3871403,-1.1281983,-0.43832392,0.36951524,-0.00012733335,0.00010535074,-0.07514046,-0.035512507,-0.00012734145,0.000105345185,-0.075130895,-0.035507984,1067.2887,40.83899,366.63538,659.8144,654.2627,1314.0771,0.3144568,0.36347854
0.00031430088,-0.00040548987,0.00023826232,-7.932212e-05,-0.8283317,-0.3929079,-2.3829226,-1.130307,-0.43959168,0.37112883,-0.00013263969,0.00010982737,-0.0750077,-0.035578884,-0.00013264848,0.00010982134,-0.07499775,-0.035574164,1071.1946,40.991795,369.84442,660.35834,654.80206,1315.1604,0.31563434,0.36435953
0.0003263894,-0.00040637783,0.00023944624,-7.9470105e-05,-0.82686573,-0.39364094,-2.3787053,-1.1324157,-0.44109008,0.37297294,-0.00013796275,0.00011432491,-0.07487495,-0.03564526,-0.00013797227,0.000114318376,-0.074864626,-0.035640344,1075.8911,41.14489,373.52902,661.2172,655.6537,1316.8708,0.31697842,0.36539984
0.0003384779,-0.0004072658,0.00024048216,-7.976607e-05,-0.82613283,-0.39510694,-2.376597,-1.136633,-0.44235793,0.37458655,-0.00014330252,0.000118843345,-0.07480859,-0.035778012,-0.00014331279,0.00011883628,-0.07479787,-0.035772886,1080.5981,41.451923,376.76804,662.3782,656.8049,1319.1831,0.31815302,0.36627924
0.00035056638,-0.00040815375,0.00024166607,-7.991405e-05,-0.82466686,-0.3958399,-2.3723795,-1.1387417,-0.44385633,0.3764307,-0.00014865902,0.00012338268,-0.07467584,-0.035844386,-0.00014867008,0.00012337507,-0.07466474,-0.03583906,1085.3153,41.60587,380.4869,663.2225,657.6421,1320.8645,0.31949377,0.36731753
0.0003626549,-0.00040904168,0.00024270198,-8.006203e-05,-0.8239339,-0.39657292,-2.370271,-1.1408504,-0.44523942,0.37804425,-0.00015403294,0.00012794291,-0.074609466,-0.035910763,-0.0001540448,0.00012793473,-0.07459798,-0.03590523,1090.0426,41.7601,383.75583,664.5267,658.9353,1323.4619,0.3206653,0.368275
0.00037474337,-0.00041007757,0.0002438859,-8.021006e-05,-0.8232007,-0.39730617,-2.3681617,-1.1429598,-0.44685298,0.3798884,-0.00015942496,0.00013252404,-0.074543074,-0.03597716,-0.00015943767,0.00013251527,-0.07453119,-0.03597142,1095.5706,41.91467,387.5089,666.147,660.542,1326.689,0.32200262,0.36939082
0.00038683187,-0.0004109655,0.0002450698,-8.035805e-05,-0.82173467,-0.3980392,-2.3639443,-1.1450685,-0.44835123,0.38173246,-0.0001648358,0.00013712747,-0.07441032,-0.036043536,-0.00016484939,0.00013711807,-0.074398056,-0.036037594,1100.3201,42.069473,391.28024,666.9704,661.3585,1328.3289,0.32333812,0.37042585
0.00039892035,-0.00041185346,0.00024610574,-8.050603e-05,-0.8210016,-0.3987722,-2.3618355,-1.1471772,-0.44973442,0.38334614,-0.00017026406,0.00014175179,-0.07434394,-0.036109913,-0.00017027855,0.00014174175,-0.07433128,-0.036103766,1105.0801,42.224564,394.5952,668.26025,662.6375,1330.8977,0.32450524,0.3713804
0.00041100886,-0.00041259336,0.00024728966,-8.065401e-05,-0.8188023,-0.3995052,-2.3555086,-1.1492859,-0.4511175,0.38519025,-0.00017570902,0.00014639703,-0.07414479,-0.036176287,-0.00017572446,0.0001463863,-0.07413176,-0.03616993,1109.0542,42.379936,398.40085,668.2735,662.6506,1330.9241,0.32583752,0.37233394
0.00042309734,-0.0004134813,0.00024847357,-8.0802e-05,-0.81733614,-0.40023822,-2.351291,-1.1513946,-0.4526158,0.38703436,-0.00018117142,0.00015106454,-0.074012026,-0.036242664,-0.00018118783,0.00015105313,-0.073998615,-0.036236096,1113.833,42.535595,402.2247,669.0727,663.44305,1332.5157,0.32716796,0.37336588
0.00043518585,-0.00041436925,0.0002495095,-8.094998e-05,-0.81660324,-0.40097123,-2.3491824,-1.1535033,-0.45399892,0.38864794,-0.00018665122,0.00015575296,-0.07394566,-0.03630904,-0.00018666864,0.00015574082,-0.07393186,-0.036302265,1118.622,42.691544,405.58557,670.34485,664.7045,1335.0493,0.32833055,0.3743176
0.00044727436,-0.00041525718,0.0002506934,-8.124594e-05,-0.81513715,-0.4024372,-2.3449647,-1.1577206,-0.45538202,0.3904921,-0.00019214774,0.00016046227,-0.073812895,-0.036441788,-0.0001921662,0.0001604494,-0.07379871,-0.036434785,1123.4211,43.00428,409.44366,670.9732,665.32764,1336.3008,0.3296577,0.3752684
0.00045936284,-0.0004161451,0.0002518773,-8.139397e-05,-0.8136712,-0.40317044,-2.3407476,-1.15983,-0.45688033,0.39233616,-0.00019766168,0.00016519388,-0.07368015,-0.036508188,-0.00019768122,0.00016518023,-0.07366558,-0.03650097,1128.2307,43.16113,413.31995,671.7496,666.0974,1337.8469,0.33098298,0.37629738
0.00047145135,-0.00041703304,0.0002530612,-8.1541955e-05,-0.8122051,-0.40390345,-2.3365297,-1.1619387,-0.4583787,0.39418027,-0.00020319373,0.00016994779,-0.073547386,-0.036574565,-0.00020321438,0.00016993334,-0.07353244,-0.036567133,1133.0504,43.31822,417.21457,672.51764,666.8591,1339.3767,0.33230662,0.37732533
0.00048353983,-0.00041792096,0.00025424513,-8.1689934e-05,-0.8107389,-0.40463644,-2.332312,-1.1640474,-0.45987707,0.39602444,-0.00020874389,0.00017472397,-0.07341463,-0.03664094,-0.00020876569,0.00017470871,-0.073399305,-0.03663329,1137.8805,43.475582,421.12747,673.27734,667.61237,1340.8896,0.33362854,0.37835217
0.00049562834,-0.00041880892,0.00025528105,-8.183792e-05,-0.810006,-0.40536946,-2.3302038,-1.166156,-0.46126014,0.39763802,-0.00021431148,0.00017952107,-0.07334826,-0.036707316,-0.00021433445,0.00017950496,-0.07333254,-0.036699448,1142.721,43.633244,424.56628,674.5214,668.84595,1343.3674,0.33478373,0.37929907
0.00050771685,-0.00041984482,0.00025646496,-8.1985905e-05,-0.8092728,-0.40610248,-2.3280945,-1.1682647,-0.46287376,0.39948213,-0.00021989718,0.00018433906,-0.07328187,-0.03677369,-0.00021992135,0.00018432207,-0.07326575,-0.0367656,1148.3807,43.791187,428.51343,676.0761,670.3876,1346.4636,0.33610225,0.38040277
0.0005198053,-0.0004207328,0.00025764888,-8.228187e-05,-0.807807,-0.40756848,-2.3238776,-1.1724821,-0.46425682,0.40132627,-0.00022550099,0.00018917934,-0.07314913,-0.03690644,-0.00022552641,0.00018916145,-0.073132634,-0.036898118,1153.2437,44.107925,432.47882,676.6569,670.9635,1347.6204,0.33741915,0.3813478
0.0005318938,-0.00042162073,0.0002588328,-8.24299e-05,-0.8063409,-0.40830174,-2.31966,-1.1745915,-0.46575513,0.40317038,-0.0002311222,0.00019404192,-0.073016375,-0.03697284,-0.00023114892,0.0001940231,-0.0729995,-0.036964294,1158.1165,44.266773,436.4625,677.3872,671.6876,1349.0748,0.33873418,0.3823705
0.0005439823,-0.00042250863,0.0002600167,-8.2577884e-05,-0.8048746,-0.40903476,-2.3154418,-1.1767002,-0.4672535,0.4050145,-0.00023676154,0.00019892679,-0.0728836,-0.037039217,-0.00023678958,0.000198907,-0.07286634,-0.037030447,1162.9994,44.42586,440.46442,678.10913,672.4035,1350.5127,0.34004763,0.3833922
