,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
11,11,11,11,8.228600000000086e-05,-0.00026223654,0.00015834827,-9.500896e-05,-0.51459193,-0.47060984,-1.4803644,-1.3538378,-0.2535663,0.24665086,-1.9939667e-05,1.9011099e-05,-0.046597708,-0.042615008,-1.9939867e-05,1.9010919e-05,-0.04659678,-0.04261416,298.67816,39.205425,108.90397,150.56879,149.3019,299.87067,0.22046064353356476,0.2259925291201563
12,12,12,12,8.976700000000101e-05,-0.00026342043,0.00016012411,-9.5304924e-05,-0.5116598,-0.47207585,-1.4719293,-1.3580552,-0.25564092,0.24941699,-2.1844226e-05,2.0866513e-05,-0.046332195,-0.04274776,-2.1844466e-05,2.0866295e-05,-0.046331182,-0.042746823,301.38107,39.45007,111.36034,150.5707,149.30379,299.87448,0.2226770345121665,0.22764613545143333
13,13,13,13,9.724700000000168e-05,-0.0002649003,0.0001619,-9.5600895e-05,-0.5101935,-0.47354192,-1.4677112,-1.3622727,-0.25794604,0.25218323,-2.3765166e-05,2.274262e-05,-0.046199422,-0.042880513,-2.376545e-05,2.274236e-05,-0.046198323,-0.042879492,304.77686,39.695473,113.84416,151.23723,149.9647,301.20193,0.22488861181006922,0.22948026387658008
14,14,14,14,0.000104727,-0.00026608427,0.00016367584,-9.589686e-05,-0.5072618,-0.47500792,-1.4592773,-1.3664901,-0.26002073,0.25494933,-2.5702488e-05,2.463942e-05,-0.045933947,-0.043013263,-2.5702819e-05,2.4639116e-05,-0.045932766,-0.043012157,307.50732,39.941635,116.355316,151.21037,149.93808,301.14844,0.2270951972666831,0.231128173209
15,15,15,15,0.000112208,-0.0002672682,0.0001657477,-9.6192874e-05,-0.5028636,-0.47647417,-1.4466245,-1.3707081,-0.26232585,0.25817657,-2.7656191e-05,2.6558635e-05,-0.04553567,-0.04314604,-2.7656573e-05,2.6558282e-05,-0.04553441,-0.04314485,310.24988,40.188602,119.31968,150.7416,149.47324,300.21484,0.22966350613967879,0.23295593205863976
16,16,16,16,0.0001196879999999,-0.0002684521,0.0001675236,-9.67848e-05,-0.49993125,-0.47940618,-1.4381889,-1.3791429,-0.26417002,0.2609428,-2.9625413e-05,2.8500266e-05,-0.04527014,-0.04341154,-2.9625851e-05,2.849986e-05,-0.0452688,-0.043410257,313.00458,40.684727,121.890274,150.42958,149.16386,299.59344,0.23185969512920693,0.23441579617274566
17,17,17,17,0.0001271689999999,-0.00026963602,0.00016929943,-9.67848e-05,-0.49699932,-0.47940618,-1.4297544,-1.3791429,-0.26647514,0.26370892,-3.1610154e-05,3.0462592e-05,-0.045004647,-0.04341154,-3.1610656e-05,3.0462128e-05,-0.045003224,-0.04341017,315.77145,40.684727,124.48816,150.59856,149.33142,299.93,0.23405098439492075,0.23623756136840426
18,18,18,18,0.000134649,-0.00027081993,0.00017137128,-9.737679e-05,-0.49260107,-0.4823385,-1.4171015,-1.3875785,-0.26854974,0.26693612,-3.361128e-05,3.2447333e-05,-0.044606373,-0.04367707,-3.3611843e-05,3.2446806e-05,-0.044604875,-0.0436756,318.55054,41.18395,127.553734,149.81285,148.5523,298.36517,0.23660148175698545,0.23787431095576586
19,19,19,19,0.00014213,-0.00027229977,0.00017314713,-9.7672746e-05,-0.49113488,-0.48380443,-1.4128836,-1.3917958,-0.27085486,0.2697023,-3.5628782e-05,3.445449e-05,-0.044473607,-0.043809816,-3.562942e-05,3.4453897e-05,-0.044472024,-0.043808255,322.04135,41.43467,130.21098,150.39569,149.13026,299.52594,0.23878246354349203,0.23968979213835026
20,20,20,20,0.00014961,-0.0002734837,0.00017492301,-9.796871e-05,-0.48820263,-0.48527044,-1.4044483,-1.396013,-0.27292955,0.2724685,-3.7662667e-05,3.6482343e-05,-0.044208083,-0.043942567,-3.7663376e-05,3.6481677e-05,-0.044206418,-0.043940913,324.8478,41.686157,132.8957,150.26593,149.00159,299.26752,0.2409587147157128,0.2413209763313702
21,21,21,21,0.00015709,-0.0002746676,0.00017699486,-9.8264725e-05,-0.48380443,-0.4867367,-1.3917958,-1.4002311,-0.27523467,0.27569568,-3.9712937e-05,3.853261e-05,-0.043809816,-0.04407534,-3.9713723e-05,3.8531867e-05,-0.043808077,-0.04407359,327.66644,41.938446,136.06247,149.66551,148.40622,298.07172,0.24349166118026636,0.24313021657632497
22,22,22,22,0.00016457,-0.00027585152,0.0001787707,-9.856069e-05,-0.48087242,-0.48820272,-1.383361,-1.4044485,-0.27730927,0.27846184,-4.177958e-05,4.0605293e-05,-0.043544315,-0.04420809,-4.1780455e-05,4.0604467e-05,-0.043542497,-0.044206243,330.49722,42.19146,138.80647,149.4993,148.24141,297.74072,0.24565766782614679,0.24475573253653976
23,23,23,23,0.0001720499999999,-0.00027733142,0.00018084257,-9.885666e-05,-0.4779402,-0.48966876,-1.3749256,-1.408666,-0.27984497,0.28168908,-4.3863474e-05,4.2700394e-05,-0.04327879,-0.044340845,-4.386444e-05,4.269948e-05,-0.04327689,-0.0443389,334.05286,42.445236,142.04254,149.56508,148.30663,297.8717,0.24817880178288443,0.24673895340874702
24,24,24,24,0.000179533,-0.0002785153,0.00018261845,-9.9152625e-05,-0.47500792,-0.49113476,-1.3664901,-1.4128834,-0.2819196,0.28445524,-4.596461e-05,4.481791e-05,-0.043013263,-0.044473596,-4.596567e-05,4.4816905e-05,-0.043011285,-0.04447155,336.911,42.699768,144.84595,149.36528,148.10852,297.47382,0.25033469071698217,0.24835864202326088
25,25,25,25,0.000187014,-0.00027969922,0.0001846903,-9.944864e-05,-0.47060964,-0.492601,-1.3538373,-1.4171015,-0.28422472,0.28768247,-4.808213e-05,4.6957844e-05,-0.04261499,-0.04460637,-4.8083286e-05,4.6956742e-05,-0.04261294,-0.044604223,339.78137,42.955105,148.15123,148.67505,147.42409,296.09912,0.252844067785663,0.25015520553065423
26,26,26,26,0.0001944939999999,-0.00028117915,0.00018676216,-9.9744604e-05,-0.46767762,-0.494067,-1.3454025,-1.4213188,-0.28676042,0.2909097,-5.0217754e-05,4.912192e-05,-0.042349488,-0.04473912,-5.0219012e-05,4.9120714e-05,-0.04234736,-0.044736873,343.38657,43.211155,151.4938,148.6816,147.43059,296.11218,0.25534716363971915,0.25212775743905796
27,27,27,27,0.000201974,-0.000282363,0.00018853799,-0.00010004057,-0.4647454,-0.49553302,-1.3369671,-1.4255362,-0.28883502,0.29367584,-5.237062e-05,5.1308412e-05,-0.042083967,-0.04487187,-5.237199e-05,5.1307095e-05,-0.042081762,-0.04486952,346.28418,43.46797,154.38846,148.42775,147.17888,295.60663,0.25748765464945816,0.25373872507508527
28,28,28,28,0.000209455,-0.00028384294,0.00019060985,-0.00010033654,-0.4618134,-0.49699906,-1.3285325,-1.4297537,-0.29137075,0.29690304,-5.4540727e-05,5.351732e-05,-0.041818466,-0.045004625,-5.4542215e-05,5.3515887e-05,-0.041816186,-0.04500217,349.9236,43.725555,157.80028,148.3978,147.14917,295.54697,0.25997914540801054,0.2557042511163323
29,29,29,29,0.000216935,-0.00028502685,0.0001926817,-0.00010092851,-0.45741513,-0.4999313,-1.3158796,-1.438189,-0.29344535,0.30013028,-5.6728084e-05,5.575037e-05,-0.04142019,-0.045270145,-5.6729692e-05,5.5748817e-05,-0.04141784,-0.04526758,352.8488,44.243027,161.24937,147.3564,146.11653,293.47293,0.2624644748308803,0.25730947204131377
30,30,30,30,0.000224415,-0.0002865067,0.00019445756,-0.000101224476,-0.45594886,-0.5013973,-1.3116615,-1.4424064,-0.29575047,0.30289644,-5.893182e-05,5.8005837e-05,-0.04128742,-0.045402896,-5.8933554e-05,5.8004156e-05,-0.041284986,-0.04540022,356.52222,44.502884,164.2354,147.78394,146.54047,294.3244,0.2645898168567561,0.259090040811904
31,31,31,31,0.000231896,-0.0002879866,0.0001965294,-0.00010152044,-0.4530168,-0.5028633,-1.3032266,-1.4466237,-0.29828614,0.30612364,-6.115366e-05,6.028372e-05,-0.04102191,-0.045535646,-6.115553e-05,6.0281902e-05,-0.041019402,-0.04553286,360.21484,44.7635,167.75371,147.69763,146.4549,294.15253,0.2670636971236295,0.2610450408283581
32,32,32,32,0.000239376,-0.00028917057,0.00019860126,-0.000101816455,-0.4486188,-0.50432956,-1.2905746,-1.4508418,-0.30059132,0.30935088,-6.339361e-05,6.258574e-05,-0.04062366,-0.04566842,-6.3395615e-05,6.2583786e-05,-0.040621087,-0.045665525,363.18277,45.024925,171.30936,146.8485,145.6129,292.4614,0.2695315029563101,0.26281902258780254
33,33,33,33,0.000246857,-0.00029065044,0.00020037711,-0.00010211242,-0.44715276,-0.5057956,-1.2863572,-1.4550592,-0.30289644,0.312117,-6.56508e-05,6.4910186e-05,-0.040490907,-0.04580117,-6.565295e-05,6.4908076e-05,-0.040488247,-0.045798164,366.90958,45.287067,174.38667,147.23582,145.99698,293.2328,0.2716418633751485,0.2645898168567561
34,34,34,34,0.000254337,-0.00029213028,0.00020244895,-0.00010240839,-0.4442204,-0.50726163,-1.2779213,-1.4592767,-0.30543205,0.3153442,-6.792609e-05,6.725704e-05,-0.04022537,-0.045933925,-6.79284e-05,6.725478e-05,-0.04022264,-0.045930803,370.6553,45.549976,178.01154,147.09378,145.85612,292.9499,0.2740983804288516,0.2665340587790864
35,35,35,35,0.000261817,-0.0002933142,0.00020452081,-0.000102704355,-0.43982214,-0.5087276,-1.2652686,-1.4634941,-0.30773723,0.31857145,-7.0219496e-05,6.962804e-05,-0.039827097,-0.046066675,-7.022196e-05,6.962562e-05,-0.0398243,-0.04606344,373.6657,45.81364,181.6737,146.17836,144.9484,291.12677,0.27654891571080154,0.26829833835759187
36,36,36,36,0.000269298,-0.00029479415,0.00020659267,-0.00010300037,-0.43689024,-0.5101939,-1.2568343,-1.4677122,-0.31027293,0.32179865,-7.2531e-05,7.2023184e-05,-0.039561607,-0.046199452,-7.2533636e-05,7.2020586e-05,-0.03955874,-0.046196103,377.44595,46.07811,185.37317,145.9947,144.7663,290.761,0.27899342271915006,0.27023545902401525
37,37,37,37,0.000276778,-0.000296274,0.00020866451,-0.000103296334,-0.43395787,-0.51165986,-1.2483984,-1.4719294,-0.3128086,0.32502586,-7.4861484e-05,7.444246e-05,-0.039296072,-0.046332203,-7.4864285e-05,7.443969e-05,-0.03929313,-0.046328735,381.245,46.343292,189.10991,145.79181,144.56511,290.35693,0.2814319762288638,0.2721688116558946
38,38,38,38,0.000284259,-0.0002974579,0.00021073637,-0.0001035923,-0.42955962,-0.5131259,-1.2357457,-1.4761468,-0.31511375,0.3282531,-7.721006e-05,7.688588e-05,-0.038897797,-0.046464954,-7.7213044e-05,7.688293e-05,-0.038894795,-0.046461366,384.298,46.609238,192.88393,144.80482,143.58644,288.39127,0.2838646202441781,0.2739231637897949
39,39,39,39,0.000291739,-0.00029893778,0.00021280823,-0.00010418428,-0.4266273,-0.51605815,-1.2273101,-1.4845823,-0.3174189,0.33148032,-7.957589e-05,7.935345e-05,-0.03863227,-0.046730477,-7.9579055e-05,7.93503e-05,-0.038629197,-0.04672676,388.13132,47.14346,196.69525,144.29259,143.0785,287.3711,0.2862913458396758,0.2756744435615039
40,40,40,40,0.00029922,-0.0003004177,0.00021488003,-0.00010448024,-0.4236956,-0.5175241,-1.2188762,-1.4887997,-0.31995454,0.33470744,-8.195982e-05,8.184515e-05,-0.038366795,-0.046863228,-8.196318e-05,8.1841805e-05,-0.03836365,-0.046859387,391.98383,47.411686,200.54376,144.02835,142.8165,286.84485,0.288712121768789,0.27759729661129046
41,41,41,41,0.0003067,-0.00030189758,0.00021695188,-0.000104776205,-0.42076328,-0.51899016,-1.2104406,-1.4930171,-0.32249022,0.33793467,-8.436272e-05,8.4360996e-05,-0.038101267,-0.04699598,-8.436628e-05,8.435744e-05,-0.038098052,-0.046992015,395.8552,47.680676,204.42967,143.74484,142.53537,286.2802,0.29112713390710326,0.27951648963790743
42,42,42,42,0.0003141819999999,-0.00030337748,0.00021902374,-0.00010507222,-0.41783115,-0.52045643,-1.2020055,-1.4972352,-0.3250259,0.3411619,-8.678459e-05,8.690098e-05,-0.037835754,-0.047128752,-8.678835e-05,8.6897206e-05,-0.037832472,-0.04712466,399.74567,47.950474,208.35286,143.44234,142.23541,285.67773,0.29353632781007716,0.28143200641695343
43,43,43,43,0.000321662,-0.00030485739,0.0002210956,-0.000105368184,-0.414899,-0.5219224,-1.1935704,-1.5014524,-0.3275616,0.3443891,-8.9225425e-05,8.946511e-05,-0.037570238,-0.047261503,-8.9229405e-05,8.946111e-05,-0.037566885,-0.047257286,403.65515,48.22098,212.31334,143.12083,141.91661,285.03745,0.29593970912990597,0.2833438760705531
44,44,44,44,0.000329143,-0.00030633726,0.00022316744,-0.000105664156,-0.41196677,-0.52338845,-1.185135,-1.50567,-0.33009723,0.34761634,-9.168523e-05,9.205338e-05,-0.037304718,-0.047394257,-9.168943e-05,9.2049144e-05,-0.0373013,-0.047389913,407.58362,48.49226,216.31108,142.78027,141.5789,284.3592,0.2983373577364714,0.2852520448247608
45,45,45,45,0.000336623,-0.00030781716,0.00022523926,-0.00010596012,-0.40903482,-0.5248545,-1.1767005,-1.5098873,-0.33263287,0.3508435,-9.4163996e-05,9.466579e-05,-0.03703922,-0.047527008,-9.4168434e-05,9.466131e-05,-0.037035733,-0.047522534,411.53116,48.764294,220.34604,142.4208,141.22247,283.64328,0.3007292121496462,0.2871565869084338
46,46,46,46,0.000344103,-0.00030900107,0.00022731112,-0.0001065521,-0.40463656,-0.52778673,-1.1640476,-1.5183228,-0.33470747,0.3540707,-9.666001e-05,9.7302334e-05,-0.036640946,-0.04779253,-9.6664684e-05,9.7297605e-05,-0.036637403,-0.047787912,414.70285,49.31069,224.41838,140.97379,139.78763,280.7614,0.30311538878420496,0.28871214424562464
47,47,47,47,0.000351584,-0.00031077687,0.00022938296,-0.00010684806,-0.40317017,-0.5292527,-1.1598291,-1.5225401,-0.3374736,0.3572979,-9.917413e-05,9.996303e-05,-0.03650816,-0.047925282,-9.917905e-05,9.995803e-05,-0.03650454,-0.04792053,419.4831,49.585007,228.52798,141.37009,140.18059,281.55066,0.3054958851313127,0.2907824612754644
48,48,48,48,0.000359064,-0.00031225683,0.00023145482,-0.000107144035,-0.40023828,-0.5307188,-1.1513948,-1.5267576,-0.34000936,0.36052513,-0.00010170809,0.000102647864,-0.03624267,-0.048058037,-0.00010171326,0.000102642596,-0.036238987,-0.04805315,423.48785,49.86009,232.6749,140.95287,139.76688,280.71973,0.3078707502208868,0.2926765990130514
49,49,49,49,0.000366545,-0.00031373667,0.00023382265,-0.000107440035,-0.3958398,-0.53218496,-1.1387414,-1.5309755,-0.3427755,0.36421338,-0.00010426187,0.00010535856,-0.03584438,-0.048190802,-0.0001042673,0.00010535301,-0.03584064,-0.048185777,427.51132,50.13596,237.45987,139.91551,138.73825,278.65375,0.3105779841364333,0.294738740500039
50,50,50,50,0.000374025,-0.00031521657,0.00023589449,-0.00010773601,-0.3929077,-0.533651,-1.1303065,-1.535193,-0.34531116,0.36744058,-0.000106835476,0.000108095126,-0.03557887,-0.048323557,-0.00010684118,0.00010808928,-0.03557507,-0.048318394,431.55402,50.412567,241.68666,139.45479,138.2814,277.7362,0.3129408028160226,0.29662533202241387
51,51,51,51,0.000381505,-0.0003166965,0.00023796635,-0.00010803197,-0.3899757,-0.53511703,-1.1218717,-1.5394104,-0.34784687,0.37066782,-0.00010942805,0.00011085583,-0.035313368,-0.048456308,-0.00010943404,0.00011084969,-0.035309505,-0.048451006,435.61578,50.68993,245.95076,138.9751,137.80576,276.78085,0.315298080924089,0.29850840811453383
52,52,52,52,0.000388986,-0.00031817635,0.0002400382,-0.00010862395,-0.38704327,-0.5380493,-1.1134357,-1.5478457,-0.350152,0.37389505,-0.00011203874,0.00011364067,-0.035047825,-0.04872183,-0.00011204502,0.00011363422,-0.0350439,-0.048716374,439.69635,51.24698,250.25215,138.19722,137.03442,275.23163,0.31764980805896925,0.3002171787048605
53,53,53,53,0.000396466,-0.0003196563,0.00024240602,-0.000108919914,-0.38264543,-0.53951526,-1.1007842,-1.5520631,-0.35291818,0.37758327,-0.00011466839,0.00011645139,-0.034649592,-0.048854582,-0.00011467497,0.00011644461,-0.034645617,-0.04884898,443.79623,51.52662,255.21364,137.05597,135.90279,272.95874,0.3203307103086436,0.30226387433717206
54,54,54,54,0.000403947,-0.00032113618,0.00024447782,-0.000109215885,-0.37971342,-0.5409813,-1.0923494,-1.5562806,-0.3554538,0.38081038,-0.000117317875,0.000119287964,-0.03438409,-0.048987336,-0.00011732476,0.00011928085,-0.034380056,-0.04898159,447.91492,51.807034,259.59482,136.51309,135.36446,271.87756,0.32267055869999933,0.30413630601165986
55,55,55,55,0.000411427,-0.00032261605,0.0002465497,-0.00010951185,-0.37678105,-0.5424473,-1.0839137,-1.560498,-0.35798952,0.38403764,-0.000119986325,0.00012214867,-0.034118555,-0.049120087,-0.00011999353,0.00012214122,-0.03411446,-0.049114194,452.05264,52.088192,264.01343,135.95102,134.80711,270.75812,0.32500505335745083,0.30600531187550406
56,56,56,56,0.000418907,-0.0003243919,0.00024891752,-0.000109807865,-0.37384883,-0.5439136,-1.0754783,-1.5647161,-0.36098614,0.3877259,-0.00012267547,0.00012503527,-0.03385303,-0.04925286,-0.00012268299,0.00012502745,-0.033848878,-0.049246818,457.04303,52.370167,269.10886,135.564,134.42336,269.98737,0.3276663641970216,0.3082095399290106
57,57,57,57,0.0004263879999999,-0.0003258718,0.00025098937,-0.00011039979,-0.37091675,-0.5468456,-1.0670434,-1.5731508,-0.36329135,0.3909531,-0.00012538444,0.00012794771,-0.033587527,-0.049518365,-0.00012539231,0.00012793952,-0.033583317,-0.049512155,461.22266,52.936302,273.60733,134.67905,133.54585,268.2249,0.32998919562234424,0.30990188629140963
58,58,58,58,0.000433868,-0.00032735168,0.0002533572,-0.000110695764,-0.3665184,-0.54831165,-1.0543903,-1.5773683,-0.3660575,0.39464134,-0.00012811238,0.00013088602,-0.033189245,-0.049651116,-0.00012812059,0.00013087747,-0.033184994,-0.049644757,465.42126,53.220516,278.7941,133.40668,132.28418,265.69086,0.33263727827379175,0.31192885396692915
59,59,59,59,0.000441348,-0.00032912756,0.00025542904,-0.00011099177,-0.36505243,-0.54977787,-1.050173,-1.5815862,-0.36882368,0.39786854,-0.00013086102,0.0001338502,-0.033056498,-0.04978389,-0.00013086958,0.00013384124,-0.033052173,-0.049777374,470.4848,53.505527,283.37244,133.60681,132.48265,266.08948,0.3349486050553493,0.31395174327087033
60,60,60,60,0.00044883,-0.00033060744,0.00025779687,-0.000111287736,-0.3606541,-0.55124384,-1.03752,-1.5858036,-0.37158984,0.4015568,-0.00013363035,0.00013684024,-0.032658216,-0.04991664,-0.00013363927,0.00013683089,-0.032653853,-0.049909968,474.72522,53.79126,288.65054,132.28343,131.1704,263.45383,0.3375836188071767,0.31597053417178583
61,61,61,61,0.000456311,-0.00033238332,0.0002598687,-0.0001115837,-0.3591881,-0.5527099,-1.0333028,-1.590021,-0.37435603,0.404784,-0.00013642036,0.00013985616,-0.032525465,-0.05004939,-0.00013642968,0.00013984638,-0.032521028,-0.050042562,479.839,54.077747,293.3088,132.45244,131.33798,263.7904,0.339883554312214,0.31798527959406875
62,62,62,62,0.000463791,-0.00033386322,0.00026223654,-0.00011217568,-0.3547899,-0.5556421,-1.0206501,-1.5984564,-0.3768917,0.40847224,-0.00013923022,0.00014289793,-0.032127198,-0.050314914,-0.00013923991,0.00014288773,-0.032122724,-0.05030791,484.12134,54.65306,298.67816,130.7901,129.68964,260.47974,0.342505599229879,0.3198285674160316
63,63,63,63,0.000471272,-0.0003356391,0.00026460434,-0.00011247165,-0.351858,-0.55710816,-1.0122156,-1.6026739,-0.37988842,0.41216043,-0.00014206076,0.00014596731,-0.031861704,-0.05044767,-0.00014207084,0.00014595666,-0.031857178,-0.0504405,489.2853,54.94184,304.09622,130.24727,129.15135,259.39862,0.34512075159707295,0.3220026408277019
64,64,64,64,0.000478752,-0.00033741494,0.0002666762,-0.000112767615,-0.35039172,-0.5585742,-1.0079976,-1.6068913,-0.38265452,0.41538766,-0.00014491285,0.00014906253,-0.03172893,-0.05058042,-0.00014492335,0.00014905143,-0.031724334,-0.05057309,494.47653,55.231377,308.87698,130.36818,129.27126,259.63943,0.3474034582380461,0.32400521670397764
65,65,65,65,0.000486233,-0.0003388948,0.0002687481,-0.00011306363,-0.34745923,-0.5600404,-0.99956137,-1.6111094,-0.38519025,0.41861492,-0.00014778478,0.0001521819,-0.03146338,-0.050713193,-0.0001477957,0.00015217032,-0.03145873,-0.050705697,498.8235,55.52172,313.69516,129.60661,128.5161,258.1227,0.34968098714207424,0.32583749482658475
66,66,66,66,0.0004937129999999,-0.00034067073,0.00027111586,-0.00011365556,-0.34452757,-0.5629724,-0.9911277,-1.6195441,-0.3879564,0.4223031,-0.00015067654,0.00015532714,-0.031197913,-0.050978694,-0.00015068789,0.00015531508,-0.031193212,-0.050971013,504.0652,56.104595,319.24707,128.7135,127.63049,256.344,0.3522774591599748,0.3278324494874959
67,67,67,67,0.000501193,-0.00034215057,0.0002734837,-0.00011395153,-0.34012908,-0.56443846,-0.97847426,-1.6237615,-0.39072257,0.42599133,-0.00015358899,0.00015849997,-0.030799618,-0.05111145,-0.00015360078,0.00015848741,-0.030794887,-0.0511036,508.45392,56.39718,324.8478,127.20894,126.138596,253.34753,0.35486724202972225,0.3298234466078102
68,68,68,68,0.000508674,-0.00034392648,0.00027585152,-0.00011424754,-0.33719715,-0.5659047,-0.9700397,-1.6279795,-0.39371926,0.42967957,-0.00015652299,0.00016170039,-0.030534124,-0.051244218,-0.00015653524,0.00016168732,-0.030529344,-0.051236197,513.74585,56.690563,330.49722,126.55804,125.49317,252.05121,0.3574503422397543,0.3319759003776823
69,69,69,69,0.000516154,-0.0003457023,0.00027792336,-0.0001145435,-0.33573088,-0.5673707,-0.9658216,-1.6321969,-0.39648548,0.43290678,-0.00015947854,0.00016492666,-0.030401349,-0.05137697,-0.00015949126,0.00016491307,-0.0303965,-0.051368777,519.0649,56.98466,335.48044,126.59979,125.53458,252.13437,0.3597050943922867,0.33395870892691404
70,70,70,70,0.000523634,-0.00034718224,0.0002802912,-0.000114839466,-0.33133283,-0.5688367,-0.95316947,-1.6364143,-0.39925167,0.43659502,-0.00016245479,0.00016817881,-0.030003093,-0.05150972,-0.00016246799,0.00016816468,-0.029998219,-0.051501352,523.51855,57.279526,341.2212,125.01782,123.96592,248.98373,0.36227574413438784,0.33593757228513565
