,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
15,15,15,15,0.0001127089999999,-8.8645415e-05,-3.0041772e-05,-9.6636824e-05,-0.5878957,-0.4786732,-1.6912427,-1.3770343,0.029621158,-0.046794508,3.2753028e-06,-5.261096e-06,-0.053235564,-0.04334517,3.2752973e-06,-5.26111e-06,-0.05323574,-0.04334531,34.129475,40.560413,3.9198384,-10.350777,-10.263684,-20.61446,-0.04792477212916285,-0.030068724970043266
16,16,16,16,0.0001202229999999,-8.87934e-05,-3.0189758e-05,-9.67848e-05,-0.5893618,-0.47940618,-1.6954602,-1.3791429,0.029736407,-0.047025017,3.4983038e-06,-5.6135677e-06,-0.05336832,-0.04341154,3.498298e-06,-5.6135837e-06,-0.053368505,-0.043411694,34.243526,40.684727,3.958552,-10.399755,-10.31225,-20.712006,-0.048166626459481277,-0.030187499039966693
17,17,17,17,0.000127735,-8.87934e-05,-3.0189758e-05,-9.693279e-05,-0.5893618,-0.4801392,-1.6954602,-1.3812516,0.029851662,-0.047025017,3.7221712e-06,-5.9669055e-06,-0.05336832,-0.04347792,3.7221641e-06,-5.9669233e-06,-0.053368516,-0.04347808,34.243526,40.80924,3.958552,-10.524266,-10.435715,-20.95998,-0.048166626459481277,-0.030306293403466737
18,18,18,18,0.000135249,-8.894138e-05,-3.0189758e-05,-9.72288e-05,-0.59009475,-0.48160544,-1.6975688,-1.3854697,0.029966956,-0.047025017,3.9469046e-06,-6.3202433e-06,-0.053434692,-0.043610692,3.946897e-06,-6.3202633e-06,-0.053434905,-0.043610863,34.357758,41.058865,3.958552,-10.65966,-10.569969,-21.22963,-0.048166626459481277,-0.030425142085559388
19,19,19,19,0.000142763,-8.894138e-05,-3.0189758e-05,-9.737679e-05,-0.59009475,-0.4823385,-1.6975688,-1.3875785,0.03008221,-0.047025017,4.172504e-06,-6.673581e-06,-0.053434692,-0.04367707,4.172495e-06,-6.6736034e-06,-0.053434916,-0.04367725,34.357758,41.18395,3.958552,-10.784743,-10.693999,-21.478743,-0.048166626459481277,-0.03054396365373075
20,20,20,20,0.000150277,-8.9089364e-05,-3.0337747e-05,-9.752476e-05,-0.5915608,-0.48307142,-1.7017863,-1.389687,0.030197455,-0.04725553,4.3989694e-06,-7.027785e-06,-0.053567447,-0.04374344,4.39896e-06,-7.0278097e-06,-0.05356768,-0.043743633,34.472183,41.309208,3.9974566,-10.834479,-10.743318,-21.577797,-0.04840854349586503,-0.030662790061905355
21,21,21,21,0.000157791,-8.9089364e-05,-3.0337747e-05,-9.7672746e-05,-0.5915608,-0.48380443,-1.7017863,-1.3917958,0.03031271,-0.04725553,4.626301e-06,-7.3828546e-06,-0.053567447,-0.043809816,4.6262903e-06,-7.382882e-06,-0.053567696,-0.043810017,34.472183,41.43467,3.9974566,-10.95994,-10.8677225,-21.827663,-0.04840854349586503,-0.030781640904076073
22,22,22,22,0.000165305,-8.9237394e-05,-3.0337747e-05,-9.796871e-05,-0.59229404,-0.48527044,-1.7038957,-1.396013,0.030427925,-0.04725553,4.854498e-06,-7.7379245e-06,-0.053633843,-0.043942567,4.854486e-06,-7.737955e-06,-0.053634103,-0.04394278,34.586838,41.686157,3.9974566,-11.096777,-11.0034075,-22.100185,-0.04840854349586503,-0.03090046461813411
23,23,23,23,0.000172819,-8.938538e-05,-3.0337747e-05,-9.8116696e-05,-0.59302706,-0.48600346,-1.7060044,-1.3981218,0.030427925,-0.04725553,5.083128e-06,-8.092995e-06,-0.05370022,-0.044008944,5.0831154e-06,-8.093028e-06,-0.05370049,-0.044009168,34.70164,41.812187,3.9974566,-11.108002,-11.014539,-22.12254,-0.04840854349586503,-0.03090046461813411
24,24,24,24,0.000180332,-8.938538e-05,-3.0337747e-05,-9.8264725e-05,-0.59302706,-0.4867367,-1.7060044,-1.4002311,0.030543214,-0.04725553,5.3121917e-06,-8.448064e-06,-0.05370022,-0.04407534,5.312177e-06,-8.4481e-06,-0.053700507,-0.044075575,34.70164,41.938446,3.9974566,-11.2342615,-11.139736,-22.373997,-0.04840854349586503,-0.03101937878434865
25,25,25,25,0.000187847,-8.953336e-05,-3.0337747e-05,-9.841271e-05,-0.59376,-0.48746973,-1.708113,-1.4023399,0.03054322,-0.04725553,5.5416876e-06,-8.803134e-06,-0.053766593,-0.044141717,5.5416726e-06,-8.803173e-06,-0.05376689,-0.044141963,34.81664,42.06486,3.9974566,-11.24568,-11.151058,-22.396738,-0.04840854349586503,-0.031019384973381567
26,26,26,26,0.00019536,-8.968134e-05,-3.048574e-05,-9.856069e-05,-0.5952261,-0.48820272,-1.7123306,-1.4044485,0.030658474,-0.047486056,5.7716175e-06,-9.15907e-06,-0.05389935,-0.04420809,5.7716006e-06,-9.159112e-06,-0.053899664,-0.044208344,34.931828,42.19146,4.036552,-11.2961855,-11.2011385,-22.497324,-0.048650532718356815,-0.031138277175607135
27,27,27,27,0.000202874,-8.968134e-05,-3.048574e-05,-9.8708675e-05,-0.5952261,-0.48893574,-1.7123306,-1.4065573,0.03077373,-0.047486056,6.0024126e-06,-9.515872e-06,-0.05389935,-0.044274468,6.0023945e-06,-9.515918e-06,-0.053899676,-0.044274732,34.931828,42.318253,4.036552,-11.422977,-11.326863,-22.74984,-0.048650532718356815,-0.03125718557837084
28,28,28,28,0.000210388,-8.982933e-05,-3.048574e-05,-9.900464e-05,-0.5959591,-0.49040174,-1.7144393,-1.4107746,0.030888978,-0.047486056,6.234074e-06,-9.872674e-06,-0.05396573,-0.04440722,6.2340546e-06,-9.872722e-06,-0.053966064,-0.044407494,35.047207,42.572403,4.036552,-11.561747,-11.464465,-23.02621,-0.048650532718356815,-0.03137609986703621
29,29,29,29,0.000217902,-8.982933e-05,-3.048574e-05,-9.9152625e-05,-0.5959591,-0.49113476,-1.7144393,-1.4128834,0.031004233,-0.047486056,6.4666015e-06,-1.0229476e-05,-0.05396573,-0.044473596,6.4665805e-06,-1.0229528e-05,-0.05396608,-0.044473883,35.047207,42.699768,4.036552,-11.689113,-11.59076,-23.279873,-0.048650532718356815,-0.031495035521965024
30,30,30,30,0.0002254159999999,-8.997731e-05,-3.048574e-05,-9.9300654e-05,-0.5966921,-0.491868,-1.716548,-1.4149927,0.031004272,-0.047486056,6.699562e-06,-1.0586278e-05,-0.054032102,-0.04453999,6.6995394e-06,-1.0586334e-05,-0.054032464,-0.04454029,35.16277,42.82736,4.036552,-11.701141,-11.602687,-23.30383,-0.048650532718356815,-0.03149507576981968
31,31,31,31,0.0002329299999999,-8.997731e-05,-3.048574e-05,-9.944864e-05,-0.5966921,-0.492601,-1.716548,-1.4171015,0.031119527,-0.047486056,6.932956e-06,-1.0943079e-05,-0.054032102,-0.04460637,6.9329317e-06,-1.0943139e-05,-0.05403248,-0.04460668,35.16277,42.955105,4.036552,-11.828885,-11.729357,-23.558243,-0.048650532718356815,-0.031614025576908907
32,32,32,32,0.0002404439999999,-9.012529e-05,-3.048574e-05,-9.959662e-05,-0.59742516,-0.493334,-1.7186567,-1.4192101,0.031119522,-0.047486056,7.1667823e-06,-1.1299881e-05,-0.05409848,-0.044672742,7.166757e-06,-1.1299945e-05,-0.054098867,-0.044673063,35.278526,43.083035,4.036552,-11.841056,-11.7414255,-23.582481,-0.048650532718356815,-0.031614020416313664
33,33,33,33,0.000247957,-9.027332e-05,-3.0633724e-05,-9.989259e-05,-0.5988914,-0.49480003,-1.7228748,-1.4234276,0.031349998,-0.047716558,7.401475e-06,-1.1657549e-05,-0.054231253,-0.044805497,7.4014474e-06,-1.16576175e-05,-0.054231655,-0.04480583,35.39451,43.33947,4.075836,-12.020798,-11.919654,-23.940453,-0.04889255531122602,-0.03185192738445293
34,34,34,34,0.0002554719999999,-9.027332e-05,-3.0633724e-05,-0.00010004057,-0.5988914,-0.49553302,-1.7228748,-1.4255362,0.031465247,-0.047716558,7.637466e-06,-1.2016084e-05,-0.054231253,-0.04487187,7.637437e-06,-1.2016156e-05,-0.054231666,-0.044872213,35.39451,43.46797,4.075836,-12.149298,-12.047073,-24.196371,-0.04889255531122602,-0.03197091345414859
35,35,35,35,0.0002629859999999,-9.042131e-05,-3.0633724e-05,-0.000100188554,-0.5996244,-0.49626604,-1.7249835,-1.427645,0.031465247,-0.047716558,7.87389e-06,-1.2374618e-05,-0.05429763,-0.044938248,7.873859e-06,-1.2374694e-05,-0.05429806,-0.0449386,35.51065,43.59667,4.075836,-12.161855,-12.059524,-24.221378,-0.04889255531122602,-0.03197091345414859
36,36,36,36,0.000270499,-9.0569294e-05,-3.0633724e-05,-0.00010048457,-0.6003574,-0.4977323,-1.7270923,-1.4318631,0.031580534,-0.047716558,8.110748e-06,-1.2733151e-05,-0.054364007,-0.04507102,8.1107155e-06,-1.2733232e-05,-0.054364447,-0.045071386,35.62698,43.854668,4.075836,-12.303525,-12.200003,-24.503529,-0.04889255531122602,-0.03208995292240792
37,37,37,37,0.000278013,-9.0569294e-05,-3.0633724e-05,-0.00010063255,-0.6003574,-0.4984653,-1.7270923,-1.4339716,0.031695783,-0.047716558,8.348472e-06,-1.3091685e-05,-0.054364007,-0.045137394,8.348437e-06,-1.3091771e-05,-0.05436446,-0.04513777,35.62698,43.98393,4.075836,-12.432785,-12.328176,-24.76096,-0.04889255531122602,-0.032208967318883355
38,38,38,38,0.000285527,-9.071727e-05,-3.0633724e-05,-0.000100780526,-0.60109043,-0.4991983,-1.7292008,-1.4360802,0.031695783,-0.047716558,8.586629e-06,-1.3450219e-05,-0.05443038,-0.045203768,8.586591e-06,-1.345031e-05,-0.054430846,-0.045204155,35.743496,44.11338,4.075836,-12.44572,-12.341001,-24.78672,-0.04889255531122602,-0.032208967318883355
39,39,39,39,0.000293039,-9.071727e-05,-3.0633724e-05,-0.00010092851,-0.60109043,-0.4999313,-1.7292008,-1.438189,0.03181104,-0.047716558,8.825218e-06,-1.38087535e-05,-0.05443038,-0.045270145,8.825179e-06,-1.3808848e-05,-0.05443086,-0.045270544,35.743496,44.243027,4.075836,-12.575366,-12.469556,-25.044922,-0.04889255531122602,-0.03232800414432128
40,40,40,40,0.000300553,-9.086525e-05,-3.0781714e-05,-0.000101224476,-0.60255647,-0.5013973,-1.7334183,-1.4424064,0.032041553,-0.047947075,9.0651065e-06,-1.4168153e-05,-0.054563135,-0.045402896,9.065066e-06,-1.4168253e-05,-0.05456363,-0.045403305,35.860203,44.502884,4.1153107,-12.757993,-12.650646,-25.408638,-0.049134652248637375,-0.03256611927982773
41,41,41,41,0.000308067,-9.086525e-05,-3.0633724e-05,-0.00010137246,-0.6018234,-0.5021303,-1.7313095,-1.4445151,0.03204155,-0.047716558,9.305862e-06,-1.45275535e-05,-0.054496754,-0.045469273,9.305818e-06,-1.4527659e-05,-0.05449726,-0.045469698,35.860203,44.633102,4.075836,-12.848735,-12.740625,-25.58936,-0.04889255531122602,-0.03256611618052111
42,42,42,42,0.000315581,-9.101323e-05,-3.0781714e-05,-0.00010152044,-0.6032894,-0.5028633,-1.7355269,-1.4466237,0.032156806,-0.047947075,9.547049e-06,-1.4886953e-05,-0.05462951,-0.045535646,9.547003e-06,-1.4887064e-05,-0.05463003,-0.045536082,35.977097,44.7635,4.1153107,-12.901715,-12.7931595,-25.694874,-0.049134652248637375,-0.03268519449672514
43,43,43,43,0.000323095,-9.1161215e-05,-3.0781714e-05,-0.000101816455,-0.60402244,-0.50432956,-1.7376356,-1.4508418,0.032272097,-0.047947075,9.7891025e-06,-1.5247219e-05,-0.054695882,-0.04566842,9.789055e-06,-1.5247335e-05,-0.05469642,-0.045668866,36.09419,45.024925,4.1153107,-13.046047,-12.936277,-25.982325,-0.049134652248637375,-0.032804323161453604
44,44,44,44,0.0003306089999999,-9.1161215e-05,-3.0781714e-05,-0.00010196444,-0.60402244,-0.5050626,-1.7376356,-1.4529506,0.03238735,-0.047947075,1.0032022e-05,-1.5607486e-05,-0.054695882,-0.045734797,1.0031972e-05,-1.5607608e-05,-0.05469643,-0.045735255,36.09419,45.155907,4.1153107,-13.177029,-13.066156,-26.243185,-0.049134652248637375,-0.03292342674759779
45,45,45,45,0.0003381229999999,-9.13092e-05,-3.0781714e-05,-0.00010211242,-0.60475546,-0.5057956,-1.7397444,-1.4550592,0.032387346,-0.047947075,1.0275376e-05,-1.5967751e-05,-0.054762263,-0.04580117,1.0275323e-05,-1.5967878e-05,-0.054762825,-0.04580164,36.211468,45.287067,4.1153107,-13.190912,-13.079923,-26.270836,-0.049134652248637375,-0.03292342261371219
46,46,46,46,0.0003456369999999,-9.145723e-05,-3.0781714e-05,-0.000102260405,-0.60548866,-0.5065286,-1.7418537,-1.457168,0.03238731,-0.047947075,1.0518728e-05,-1.6328016e-05,-0.054828655,-0.045867547,1.0518673e-05,-1.6328151e-05,-0.054829232,-0.04586803,36.328976,45.418427,4.1153107,-13.204764,-13.093659,-26.298424,-0.049134652248637375,-0.032923385408742664
47,47,47,47,0.0003531509999999,-9.145723e-05,-3.0781714e-05,-0.00010240839,-0.60548866,-0.50726163,-1.7418537,-1.4592767,0.032502566,-0.047947075,1.0762514e-05,-1.6688284e-05,-0.054828655,-0.045933925,1.07624555e-05,-1.6688422e-05,-0.054829244,-0.04593442,36.328976,45.549976,4.1153107,-13.336312,-13.2241,-26.560413,-0.049134652248637375,-0.0330425062780997
48,48,48,48,0.000360664,-9.1605216e-05,-3.0781714e-05,-0.00010255637,-0.60622174,-0.5079946,-1.7439625,-1.4613853,0.032502558,-0.047947075,1.1006732e-05,-1.704855e-05,-0.054895036,-0.046000298,1.1006672e-05,-1.7048695e-05,-0.05489564,-0.046000805,36.44664,45.68171,4.1153107,-13.350381,-13.23805,-26.588432,-0.049134652248637375,-0.03304249800934396
49,49,49,49,0.000368178,-9.1605216e-05,-3.0781714e-05,-0.000102704355,-0.60622174,-0.5087276,-1.7439625,-1.4634941,0.032617815,-0.047947075,1.12513835e-05,-1.7408815e-05,-0.054895036,-0.046066675,1.1251321e-05,-1.7408966e-05,-0.054895654,-0.046067193,36.44664,45.81364,4.1153107,-13.482311,-13.368871,-26.851181,-0.049134652248637375,-0.03316163410290556
50,50,50,50,0.000375692,-9.1753194e-05,-3.0781714e-05,-0.000102852384,-0.60695475,-0.50946087,-1.7460711,-1.4656034,0.032617856,-0.047947075,1.1496469e-05,-1.7769082e-05,-0.05496141,-0.046133075,1.1496402e-05,-1.7769238e-05,-0.054962043,-0.046133604,36.564487,45.945797,4.1153107,-13.496623,-13.383061,-26.879684,-0.049134652248637375,-0.03316167648532841
51,51,51,51,0.000383207,-9.1753194e-05,-3.0781714e-05,-0.00010300037,-0.60695475,-0.5101939,-1.7460711,-1.4677122,0.03273311,-0.047947075,1.1741987e-05,-1.8129347e-05,-0.05496141,-0.046199452,1.1741918e-05,-1.812951e-05,-0.054962054,-0.046199996,36.564487,46.07811,4.1153107,-13.628935,-13.51426,-27.143196,-0.049134652248637375,-0.03328082367751764
52,52,52,52,0.00039072,-9.190118e-05,-3.0781714e-05,-0.000103296334,-0.6076877,-0.51165986,-1.7481798,-1.4719294,0.032848354,-0.047947075,1.1988371e-05,-1.8489613e-05,-0.055027783,-0.046332203,1.1988299e-05,-1.8489784e-05,-0.055028442,-0.046332758,36.68253,46.343292,4.1153107,-13.776075,-13.660163,-27.436237,-0.049134652248637375,-0.03339997472781166
53,53,53,53,0.000398234,-9.2049166e-05,-3.0781714e-05,-0.00010344432,-0.6084208,-0.5123929,-1.7502886,-1.4740382,0.032848362,-0.047947075,1.2235188e-05,-1.8849878e-05,-0.055094164,-0.046398576,1.2235112e-05,-1.8850056e-05,-0.05509484,-0.046399143,36.80076,46.476173,4.1153107,-13.790727,-13.67469,-27.465416,-0.049134652248637375,-0.03339998299952381
54,54,54,54,0.000405748,-9.2049166e-05,-3.0781714e-05,-0.0001035923,-0.6084208,-0.5131259,-1.7502886,-1.4761468,0.03296361,-0.047947075,1.2482437e-05,-1.9210145e-05,-0.055094164,-0.046464954,1.2482359e-05,-1.9210329e-05,-0.055094853,-0.046465535,36.80076,46.609238,4.1153107,-13.92379,-13.806635,-27.730425,-0.049134652248637375,-0.03351915238581727
55,55,55,55,0.000413262,-9.2197144e-05,-3.0781714e-05,-0.00010374028,-0.60915375,-0.5138589,-1.7523973,-1.4782556,0.032963615,-0.047947075,1.273012e-05,-1.957041e-05,-0.055160537,-0.046531327,1.2730039e-05,-1.9570602e-05,-0.055161238,-0.04653192,36.919178,46.7425,4.1153107,-13.938635,-13.821354,-27.759989,-0.049134652248637375,-0.033519157556253495
56,56,56,56,0.000420776,-9.234513e-05,-3.0781714e-05,-0.00010388827,-0.60988677,-0.51459193,-1.7545059,-1.4803643,0.03296361,-0.047947075,1.2977803e-05,-1.9930676e-05,-0.05522691,-0.046597704,1.2977718e-05,-1.9930876e-05,-0.055227626,-0.046598308,37.03779,46.875954,4.1153107,-13.953475,-13.836069,-27.789543,-0.049134652248637375,-0.03351915238581727
57,57,57,57,0.00042829,-9.234513e-05,-3.0781714e-05,-0.00010403629,-0.60988677,-0.5153251,-1.7545059,-1.4824736,0.033078894,-0.047947075,1.3225918e-05,-2.0290943e-05,-0.05522691,-0.0466641,1.3225831e-05,-2.0291149e-05,-0.05522764,-0.04666472,37.03779,47.00963,4.1153107,-14.087149,-13.968618,-28.055767,-0.049134652248637375,-0.03363837320672459
58,58,58,58,0.000435804,-9.249311e-05,-3.0781714e-05,-0.000104332255,-0.6106197,-0.5167911,-1.7566146,-1.4866909,0.033194147,-0.047947075,1.3474901e-05,-2.0651209e-05,-0.055293284,-0.04679685,1.347481e-05,-2.0651421e-05,-0.05529403,-0.04679748,37.15659,47.277477,4.1153107,-14.236198,-14.116414,-28.352612,-0.049134652248637375,-0.0337575761785817
59,59,59,59,0.000443317,-9.249311e-05,-3.0781714e-05,-0.00010448024,-0.6106197,-0.5175241,-1.7566146,-1.4887997,0.033309404,-0.047947075,1.3724749e-05,-2.1011474e-05,-0.055293284,-0.046863228,1.3724654e-05,-2.1011696e-05,-0.055294044,-0.046863873,37.15659,47.411686,4.1153107,-14.370408,-14.249495,-28.619904,-0.049134652248637375,-0.03387679749930993
60,60,60,60,0.000450831,-9.2641145e-05,-3.0781714e-05,-0.00010462822,-0.611353,-0.51825714,-1.758724,-1.4909083,0.03330936,-0.047947075,1.397503e-05,-2.1371741e-05,-0.055359684,-0.0469296,1.3974932e-05,-2.1371969e-05,-0.05536046,-0.046930257,37.275623,47.546085,4.1153107,-14.385773,-14.26473,-28.650503,-0.049134652248637375,-0.033876751983196216
61,61,61,61,0.0004583429999999,-9.2641145e-05,-3.0781714e-05,-0.000104776205,-0.611353,-0.51899016,-1.758724,-1.4930171,0.033424612,-0.047947075,1.4225743e-05,-2.1732007e-05,-0.055359684,-0.04699598,1.4225642e-05,-2.1732243e-05,-0.05536047,-0.046996646,37.275623,47.680676,4.1153107,-14.520365,-14.39819,-28.918554,-0.049134652248637375,-0.03399598234101286
62,62,62,62,0.000465857,-9.278912e-05,-3.0781714e-05,-0.00010492419,-0.612086,-0.5197232,-1.7608325,-1.4951258,0.03342462,-0.047947075,1.447689e-05,-2.2092272e-05,-0.055426057,-0.047062356,1.44767855e-05,-2.2092516e-05,-0.05542686,-0.047063038,37.3948,47.81546,4.1153107,-14.535973,-14.413666,-28.949638,-0.049134652248637375,-0.03399599061765649
63,63,63,63,0.000473371,-9.293711e-05,-3.09297e-05,-0.00010507222,-0.61355203,-0.52045643,-1.76505,-1.4972352,0.033539906,-0.048177585,1.472847e-05,-2.2453405e-05,-0.055558812,-0.047128752,1.4728362e-05,-2.2453656e-05,-0.05555963,-0.047129445,37.51417,47.950474,4.1549754,-14.591275,-14.468503,-29.059778,-0.049376800456856114,-0.034115270373964446
64,64,64,64,0.000480885,-9.3085095e-05,-3.09297e-05,-0.000105220206,-0.61428505,-0.52118945,-1.7671589,-1.4993439,0.033539914,-0.048177585,1.4980483e-05,-2.2815402e-05,-0.055625193,-0.04719513,1.4980371e-05,-2.2815662e-05,-0.055626027,-0.047195837,37.63374,48.085636,4.1549754,-14.606872,-14.483969,-29.09084,-0.049376800456856114,-0.03411527865159544
65,65,65,65,0.000488399,-9.3085095e-05,-3.0781714e-05,-0.00010551617,-0.61355203,-0.5226554,-1.76505,-1.5035613,0.033655155,-0.047947075,1.5232929e-05,-2.3176535e-05,-0.055558812,-0.04732788,1.5232813e-05,-2.3176803e-05,-0.055559658,-0.047328603,37.63374,48.35653,4.1153107,-14.8380995,-14.713251,-29.55135,-0.049134652248637375,-0.034234526071020205
