Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
0.0,-0.00023515454,0.00012963836,-7.621434e-05,-0.5226555,-0.37751406,-1.5035614,-1.0860224,-0.2247519,0.20193094,0.0,0.0,-0.047327887,-0.034184933,0.0,0.0,-0.047327887,-0.034184933,360.2592,37.842667,109.49023,212.9263,211.13474,424.06104,0.18392944,0.20273833
1.2348055e-05,-0.00023559853,0.00013008236,-7.636232e-05,-0.5226554,-0.37824705,-1.5035613,-1.0881311,-0.22532827,0.20262253,-2.7788074e-06,2.4977244e-06,-0.04732788,-0.034251306,-2.7788112e-06,2.4977212e-06,-0.04732775,-0.03425121,361.62088,37.989758,110.24151,213.38962,211.59415,424.98376,0.18450463,0.20320873
2.469611e-05,-0.00023604248,0.00013067429,-7.65103e-05,-0.52192247,-0.37898007,-1.5014526,-1.0902398,-0.22601977,0.20354456,-5.5654423e-06,5.005411e-06,-0.047261506,-0.034317683,-5.565458e-06,5.0053986e-06,-0.04726124,-0.034317493,362.98502,38.137142,111.247086,213.60077,211.80353,425.4043,0.18527104,0.20377295
3.7044163e-05,-0.00023648643,0.00013111829,-7.665833e-05,-0.52192223,-0.37971333,-1.501452,-1.0923492,-0.22659604,0.20423613,-8.359905e-06,7.5230605e-06,-0.047261488,-0.03438408,-8.35994e-06,7.523032e-06,-0.047261093,-0.034383792,364.3517,38.28486,112.00434,214.0625,212.26137,426.32385,0.18584546,0.20424284
4.939222e-05,-0.00023693043,0.00013171021,-7.680632e-05,-0.52118945,-0.38044634,-1.499344,-1.0944579,-0.22728759,0.20515816,-1.1162195e-05,1.0050672e-05,-0.047195133,-0.034450457,-1.1162258e-05,1.0050621e-05,-0.047194608,-0.034450073,365.7211,38.432816,113.01791,214.27037,212.46748,426.73785,0.18661076,0.20480648
6.174028e-05,-0.00023737438,0.00013215418,-7.69543e-05,-0.5211894,-0.38117933,-1.4993438,-1.0965664,-0.22786385,0.20584969,-1.3972312e-05,1.2588246e-05,-0.047195125,-0.03451683,-1.397241e-05,1.2588167e-05,-0.047194466,-0.03451635,367.09293,38.581055,113.7811,214.73079,212.92403,427.65482,0.18718441,0.20527591
7.4088326e-05,-0.00023781837,0.00013274615,-7.710228e-05,-0.52045643,-0.38191235,-1.4972352,-1.0986753,-0.22855546,0.20677178,-1.6790258e-05,1.5135783e-05,-0.047128752,-0.034583207,-1.6790398e-05,1.5135668e-05,-0.047127962,-0.034582626,368.46747,38.72958,114.80272,214.93513,213.12666,428.0618,0.1879488,0.20583904
8.643638e-05,-0.00023826232,0.0001331901,-7.725027e-05,-0.52045643,-0.38264537,-1.4972352,-1.100784,-0.22913171,0.2074633,-1.961603e-05,1.769328e-05,-0.047128752,-0.034649584,-1.9616224e-05,1.7693124e-05,-0.047127828,-0.034648906,369.84442,38.878395,115.5719,215.39413,213.5818,428.97595,0.18852168,0.20630798
9.878444e-05,-0.00023870626,0.00013378209,-7.739825e-05,-0.51972306,-0.38337836,-1.4951254,-1.1028926,-0.22982325,0.20838541,-2.244963e-05,2.0260743e-05,-0.047062345,-0.034715958,-2.2449884e-05,2.0260537e-05,-0.047061287,-0.03471518,371.2239,39.027485,116.60153,215.5949,213.78087,429.37576,0.18928514,0.20687044
0.0001111325,-0.00023915026,0.00013422602,-7.754623e-05,-0.5197234,-0.38411137,-1.4951265,-1.1050013,-0.23039958,0.2090769,-2.529106e-05,2.2838167e-05,-0.04706238,-0.034782335,-2.529138e-05,2.2837905e-05,-0.047061186,-0.034781456,372.6062,39.176872,117.37666,216.05266,214.23477,430.2874,0.18985716,0.20733902
