Time (ms),SS316 Alloy True Strain 1W,SS316 Alloy True Strain 3W,Al 356 Alloy True Strain 1W,Al 356 Alloy True Strain 3W,SS 316 - Al 356 Composite True Strain 1W,SS 316 - Al 356 Composite True Strain 3W
0.055291627,-0.070216976,0.03470052,-0.027570287,0.033674143,-0.03432987,0.041771237
0.055306654,-0.07024186,0.0347141,-0.027587216,0.033691466,-0.03434645,0.041789632
0.05532168,-0.07026665,0.03472767,-0.027604148,0.03370879,-0.034363043,0.041807964
0.055336703,-0.07029154,0.034741245,-0.027620962,0.03372611,-0.034379628,0.041826364
0.055351727,-0.07031631,0.034754824,-0.027637891,0.033743434,-0.034396213,0.041844755
0.05536675,-0.07034121,0.0347684,-0.027654821,0.033760697,-0.034412794,0.041863155
0.05538178,-0.07036598,0.034781978,-0.027671635,0.033778023,-0.034429383,0.04188149
0.055396803,-0.070390865,0.03479556,-0.027688565,0.033795346,-0.034445968,0.041899886
0.055411827,-0.07041565,0.0348092,-0.02770538,0.03381261,-0.034462553,0.041918285
0.05542685,-0.07044042,0.034822773,-0.027722191,0.03382987,-0.034479134,0.041936688
0.05544188,-0.07046531,0.034836352,-0.027739007,0.033847198,-0.03449572,0.041955024
0.055456903,-0.070490085,0.03484993,-0.027755817,0.03386446,-0.034512304,0.041973423
0.055471927,-0.070514865,0.034863506,-0.02777263,0.033881728,-0.03452889,0.041991822
0.05548695,-0.07053963,0.034877025,-0.02778944,0.03389899,-0.034545586,0.04201022
0.055501975,-0.070564404,0.034890603,-0.027806252,0.033916257,-0.03456217,0.04202862
0.055517003,-0.07058917,0.034904182,-0.027822945,0.03393352,-0.034578755,0.04204696
0.055532027,-0.07061395,0.03491776,-0.027839758,0.033950724,-0.034595333,0.04206536
0.05554705,-0.07063872,0.03493134,-0.027856452,0.03396799,-0.034612034,0.042083763
0.055562075,-0.07066349,0.034944918,-0.027873263,0.033985257,-0.03462861,0.04210216
0.0555771,-0.070688255,0.034958497,-0.027889956,0.03400246,-0.0346452,0.042120565
0.055592127,-0.07071303,0.03497208,-0.02790665,0.034019668,-0.03466189,0.042138968
0.05560715,-0.070737794,0.034985594,-0.02792346,0.034036934,-0.034678474,0.04215737
0.055622175,-0.07076256,0.034999173,-0.027940154,0.034054138,-0.034695055,0.042175774
0.0556372,-0.07078734,0.035012756,-0.027956847,0.034071345,-0.03471175,0.042194173
0.055652227,-0.0708121,0.035026334,-0.02797354,0.034088552,-0.034728337,0.04221258
0.05566725,-0.07083675,0.035039917,-0.027990116,0.03410576,-0.034745026,0.04223092
0.055682275,-0.07086152,0.035053436,-0.028006809,0.034122963,-0.034761608,0.042249322
0.0556973,-0.07088628,0.035067018,-0.028023502,0.03414011,-0.034778304,0.04226773
0.055712324,-0.07091094,0.0350806,-0.028040076,0.034157317,-0.034794882,0.042286135
0.05572735,-0.070935704,0.035094116,-0.028056767,0.034174524,-0.03481157,0.04230454
0.055742376,-0.07096046,0.035107695,-0.028073346,0.03419167,-0.03482827,0.042322945
0.0557574,-0.07098512,0.03512128,-0.02808992,0.03420888,-0.034844846,0.04234135
0.055772424,-0.07100988,0.0351348,-0.02810661,0.034226023,-0.03486154,0.04235982
0.055787448,-0.07103452,0.035148382,-0.028123183,0.034243174,-0.034878235,0.042378224
0.055802476,-0.07105917,0.035161905,-0.028139755,0.03426032,-0.034894925,0.04239663
0.0558175,-0.07108393,0.035175484,-0.028156333,0.03427747,-0.034911502,0.042415038
0.055832524,-0.07110857,0.03518907,-0.028172903,0.034294616,-0.034928195,0.042433448
0.055847548,-0.07113323,0.03520259,-0.028189477,0.03431176,-0.03494489,0.042451855
0.055862576,-0.07115799,0.03521617,-0.028205935,0.03432891,-0.034961578,0.042470325
0.0558776,-0.07118264,0.035229694,-0.028222509,0.034346066,-0.03497827,0.042488735
0.055892624,-0.07120728,0.03524328,-0.028238963,0.03436315,-0.034994964,0.04250714
0.055907648,-0.07123204,0.0352568,-0.028255533,0.0343803,-0.035011653,0.042525552
0.055922672,-0.071256675,0.035270322,-0.02827199,0.03439739,-0.035028342,0.042544022
0.0559377,-0.07128132,0.035283905,-0.028288564,0.034414537,-0.035045035,0.042562433
0.055952724,-0.07130597,0.035297427,-0.028305016,0.034431625,-0.03506172,0.042580843
0.05596775,-0.07133061,0.035310946,-0.028321471,0.034448713,-0.035078414,0.042599317
0.055982772,-0.07135525,0.035324533,-0.028337928,0.03446581,-0.0350951,0.042617727
0.0559978,-0.07137989,0.035338055,-0.028354382,0.034482893,-0.035111904,0.042636205
0.056012824,-0.07140453,0.035351582,-0.028370837,0.034499984,-0.035128593,0.04265461
0.05602785,-0.07142917,0.035365164,-0.028387293,0.034517076,-0.035145283,0.04267309
0.056042872,-0.07145382,0.035378687,-0.028403742,0.034534164,-0.035162084,0.042691562
0.056057896,-0.071478345,0.03539221,-0.028420081,0.034551255,-0.035178773,0.042709976
0.056072924,-0.07150298,0.035405733,-0.028436536,0.034568287,-0.035195574,0.04272845
0.05608795,-0.07152762,0.03541926,-0.028452989,0.034585375,-0.035212263,0.042746928
0.056102972,-0.07155226,0.035432782,-0.028469326,0.034602407,-0.035229065,0.04276534
0.056117997,-0.07157678,0.03544637,-0.028485777,0.0346195,-0.03524575,0.04278381
0.05613302,-0.07160142,0.035459895,-0.028502114,0.034636527,-0.035262555,0.042802293
0.05614805,-0.07162606,0.035473417,-0.02851845,0.03465356,-0.03527924,0.04282077
0.056163073,-0.07165059,0.03548694,-0.028534789,0.034670655,-0.035296045,0.042839248
0.056178097,-0.07167521,0.03550047,-0.02855112,0.03468768,-0.035312843,0.04285766
0.05619312,-0.07169974,0.035513993,-0.02856746,0.034704715,-0.035329647,0.04287614
0.05620815,-0.07172437,0.03552752,-0.028583793,0.034721747,-0.03534633,0.042894617
0.056223173,-0.071749,0.035541046,-0.028600127,0.034738783,-0.03536313,0.042913157
0.056238197,-0.07177352,0.035554573,-0.02861646,0.034755748,-0.035379928,0.04293164
0.05625322,-0.07179804,0.035568032,-0.028632794,0.034772784,-0.03539673,0.04295012
0.056268245,-0.07182267,0.035581563,-0.028649012,0.034789816,-0.035413526,0.042968597
0.056283273,-0.07184719,0.03559509,-0.028665343,0.034806788,-0.035430327,0.04298708
0.056298297,-0.07187171,0.035608612,-0.028681563,0.034823824,-0.035447124,0.043005556
0.05631332,-0.071896344,0.03562214,-0.0286979,0.034840792,-0.035464037,0.0430241
0.056328345,-0.07192086,0.035635605,-0.028714115,0.03485783,-0.035480835,0.043042578
0.05634337,-0.07194537,0.035649132,-0.028730333,0.034874804,-0.035497636,0.04306106
0.056358397,-0.0719699,0.035662662,-0.028746665,0.034891777,-0.03551443,0.043079603
0.05637342,-0.07199442,0.035676185,-0.02876288,0.03490875,-0.035531342,0.043098085
0.056388445,-0.07201892,0.035689652,-0.028779097,0.034925725,-0.035548143,0.04311663
0.05640347,-0.072043434,0.035703182,-0.028795313,0.034942698,-0.035565052,0.043135114
0.056418497,-0.072067946,0.03571665,-0.028811531,0.03495967,-0.035581846,0.043153662
0.05643352,-0.07209246,0.035730176,-0.028827742,0.034976643,-0.03559876,0.043172207
0.056448545,-0.07211698,0.035743643,-0.028843844,0.03499362,-0.035615552,0.043190695
0.05646357,-0.07214149,0.035757173,-0.028860059,0.035010595,-0.035632465,0.043209236
0.056478593,-0.072166,0.035770696,-0.028876271,0.03502751,-0.035649374,0.04322778
0.05649362,-0.07219051,0.035784163,-0.028892372,0.035044488,-0.035666287,0.04324633
0.056508645,-0.07221502,0.035797633,-0.028908584,0.035061397,-0.035683196,0.043264877
0.05652367,-0.07223953,0.035811163,-0.028924683,0.035078373,-0.03569999,0.04328342
0.056538694,-0.07226392,0.03582463,-0.028940897,0.03509529,-0.035716902,0.043301973
0.056553718,-0.072288446,0.035838097,-0.028956989,0.035112206,-0.035733808,0.04332052
0.056568746,-0.07231294,0.035851628,-0.02897309,0.035129182,-0.035750717,0.04333907
0.05658377,-0.072337344,0.0358651,-0.028989302,0.0351461,-0.035767745,0.04335762
0.056598794,-0.07236184,0.03587856,-0.029005397,0.035163015,-0.035784647,0.043376166
0.056613818,-0.072386354,0.035892036,-0.029021492,0.03517993,-0.035801556,0.043394778
0.056628846,-0.07241075,0.035905566,-0.029037591,0.035196844,-0.035818465,0.04341333
0.05664387,-0.07243525,0.035919033,-0.029053684,0.035213765,-0.035835486,0.043431945
0.056658894,-0.072459646,0.0359325,-0.029069666,0.03523068,-0.03585239,0.043450493
0.056673918,-0.07248415,0.03594597,-0.029085761,0.03524754,-0.035869412,0.043469045
0.056688942,-0.07250854,0.035959437,-0.029101858,0.035264455,-0.03588632,0.04348766
0.05670397,-0.07253293,0.035972912,-0.029117953,0.03528137,-0.035903342,0.043506276
0.056718994,-0.07255743,0.03598638,-0.029133927,0.03529823,-0.035920244,0.043524824
0.056734018,-0.07258182,0.03599985,-0.029150024,0.03531515,-0.035937265,0.04354344
0.056749042,-0.07260621,0.03601332,-0.029166,0.035332,-0.035954285,0.04356206
0.05676407,-0.07263061,0.03602679,-0.029182093,0.035348922,-0.035971306,0.04358067
0.056779094,-0.0726551,0.03604026,-0.029198075,0.035365783,-0.03598821,0.043599285
0.056794118,-0.07267949,0.036053732,-0.02921405,0.03538264,-0.03600523,0.043617904
0.056809142,-0.072703876,0.036067203,-0.029230142,0.03539956,-0.036022246,0.043636523
0.056824166,-0.072728254,0.03608061,-0.02924612,0.035416417,-0.036039267,0.043655135
0.056839194,-0.07275265,0.03609408,-0.029262094,0.035433277,-0.036056396,0.043673754
0.05685422,-0.07277703,0.036107555,-0.029278072,0.03545014,-0.03607342,0.04369237
0.056869242,-0.07280142,0.036121026,-0.029294048,0.035466995,-0.036090437,0.043711055
0.056884266,-0.072825804,0.036134437,-0.029310023,0.035483856,-0.036107454,0.04372967
0.05689929,-0.07285018,0.036147907,-0.029326,0.035500716,-0.036124587,0.04374829
0.05691432,-0.072874576,0.03616132,-0.029341975,0.035517577,-0.0361416,0.043766968
0.056929342,-0.072898954,0.03617479,-0.029357836,0.035534374,-0.036158733,0.043785587
0.056944367,-0.07292333,0.036188263,-0.029373812,0.03555123,-0.03617575,0.043804273
0.05695939,-0.07294771,0.036201674,-0.029389784,0.035568096,-0.03619288,0.04382295
0.05697442,-0.072971985,0.03621515,-0.029405642,0.035584893,-0.036210008,0.043841574
0.056989443,-0.07299637,0.03622856,-0.029421618,0.035601757,-0.036227025,0.043860257
0.057004467,-0.07302075,0.036241975,-0.029437475,0.03561856,-0.036244158,0.04387894
0.05701949,-0.073045015,0.03625544,-0.029453447,0.03563542,-0.03626129,0.04389762
0.057034515,-0.07306939,0.036268856,-0.029469306,0.03565222,-0.036278415,0.043916304
0.057049543,-0.07309377,0.03628227,-0.029485164,0.03566902,-0.036295544,0.04393499
0.057064567,-0.07311804,0.03629574,-0.029501133,0.035685822,-0.036312673,0.043953676
0.05707959,-0.07314241,0.036309153,-0.029516991,0.035702687,-0.036329802,0.04397242
0.057094615,-0.07316668,0.036322568,-0.02953285,0.035719488,-0.036347046,0.043991107
0.05710964,-0.073191054,0.036335975,-0.029548706,0.035736293,-0.036364175,0.044009794
0.057124667,-0.07321532,0.03634939,-0.02956456,0.035753094,-0.0363813,0.04402848
0.05713969,-0.07323969,0.036362804,-0.029580414,0.035769895,-0.03639854,0.04404723
0.057154715,-0.07326395,0.03637628,-0.029596275,0.0357867,-0.03641567,0.04406598
0.05716974,-0.07328822,0.03638963,-0.029612128,0.035803504,-0.036432914,0.04408467
0.057184767,-0.073312595,0.03640311,-0.029627983,0.035820242,-0.03645004,0.044103418
0.05719979,-0.07333685,0.036416456,-0.029643835,0.035837047,-0.036467284,0.044122163
0.057214815,-0.07336111,0.036429875,-0.029659694,0.03585385,-0.036484525,0.04414085
0.05722984,-0.073385485,0.03644329,-0.029675433,0.035870656,-0.03650176,0.044159602
0.057244863,-0.07340974,0.0364567,-0.029691283,0.035887398,-0.03651889,0.044178355
0.05725989,-0.073433995,0.036470115,-0.02970702,0.035904203,-0.036536127,0.04419711
0.057274915,-0.073458254,0.036483534,-0.029722877,0.035920948,-0.036553364,0.044215858
0.05728994,-0.07348252,0.036496885,-0.02973873,0.035937756,-0.03657072,0.04423467
0.057304963,-0.07350677,0.036510296,-0.029754465,0.035954498,-0.03658796,0.044253424
0.057319988,-0.07353103,0.036523715,-0.029770205,0.035971303,-0.0366052,0.04427218
0.057335015,-0.07355528,0.03653707,-0.029786056,0.035988048,-0.03662244,0.044290993
0.05735004,-0.07357954,0.036550485,-0.029801793,0.036004793,-0.036639795,0.04430975
0.057365064,-0.073603794,0.03656384,-0.029817527,0.036021598,-0.03665703,0.044328563
0.057380088,-0.073628046,0.036577255,-0.029833265,0.036038347,-0.036674384,0.044347316
0.057395115,-0.0736523,0.03659061,-0.029849114,0.03605509,-0.036691617,0.044366136
0.05741014,-0.07367656,0.036604024,-0.029864853,0.036071837,-0.03670897,0.044384953
0.057425164,-0.07370081,0.03661738,-0.029880589,0.036088586,-0.036726322,0.04440377
0.057440188,-0.07372495,0.036630794,-0.029896325,0.036105327,-0.03674367,0.04442259
0.057455212,-0.07374919,0.03664415,-0.029912058,0.036122076,-0.036760908,0.044441346
0.05747024,-0.07377345,0.036657505,-0.029927792,0.036138825,-0.03677826,0.044460226
0.057485264,-0.0737977,0.036670923,-0.02994353,0.03615557,-0.03679561,0.044479042
0.057500288,-0.073821835,0.03668428,-0.02995926,0.036172315,-0.036813077,0.044497866
0.057515312,-0.07384608,0.036697637,-0.029974882,0.036189005,-0.036830425,0.044516686
0.05753034,-0.07387022,0.036710992,-0.029990615,0.036205754,-0.036847774,0.044535566
0.057545364,-0.07389448,0.036724348,-0.030006345,0.036222503,-0.036865123,0.04455439
0.057560388,-0.07391872,0.036737703,-0.030022081,0.036239248,-0.03688259,0.04457327
0.057575412,-0.07394285,0.036751058,-0.030037697,0.03625594,-0.03689994,0.04459209
0.057590436,-0.07396711,0.036764417,-0.030053426,0.03627269,-0.0369174,0.044610977
0.057605464,-0.07399124,0.036777772,-0.030069161,0.036289375,-0.03693475,0.044629797
0.057620488,-0.074015476,0.036791127,-0.03008478,0.036306124,-0.03695221,0.04464868
0.057635512,-0.074039616,0.036804486,-0.03010051,0.036322813,-0.036969677,0.044667568
0.057650536,-0.07406375,0.036817845,-0.030116126,0.036339566,-0.036987137,0.044686455
0.05766556,-0.074087985,0.03683114,-0.030131742,0.03635625,-0.037004597,0.044705335
0.05768059,-0.074112125,0.0368445,-0.03014747,0.03637294,-0.037022058,0.044724226
0.057695612,-0.07413625,0.036857855,-0.030163089,0.036389694,-0.03703952,0.044743173
0.057710636,-0.07416038,0.03687115,-0.030178819,0.036406383,-0.03705698,0.04476206
0.05772566,-0.07418462,0.03688451,-0.03019443,0.036423076,-0.037074443,0.04478095
0.05774069,-0.07420875,0.036897868,-0.030210048,0.03643976,-0.0370919,0.0447999
0.057755712,-0.074232884,0.036911163,-0.03022566,0.036456518,-0.03710948,0.044818785
0.057770737,-0.074257,0.036924526,-0.030241273,0.036473207,-0.037126936,0.04483774
0.05778576,-0.07428113,0.03693782,-0.030257007,0.0364899,-0.037144512,0.044856627
0.057800785,-0.07430526,0.03695118,-0.030272618,0.036506593,-0.03716197,0.044875577
0.057815813,-0.07432939,0.03696448,-0.03028823,0.036523283,-0.037179545,0.04489453
0.057830837,-0.074353516,0.03697778,-0.030303843,0.03653997,-0.037197117,0.04491348
0.05784586,-0.07437764,0.036991138,-0.03031946,0.036556665,-0.03721469,0.044932436
0.057860885,-0.074401766,0.037004434,-0.030335065,0.036573295,-0.037232142,0.044951383
0.05787591,-0.07442588,0.03701773,-0.030350683,0.03658999,-0.037249714,0.044970337
0.057890937,-0.07445001,0.03703103,-0.030366294,0.036606684,-0.03726729,0.04498929
0.05790596,-0.07447413,0.037044328,-0.030381793,0.036623377,-0.03728498,0.04500831
0.057920985,-0.07449825,0.03705763,-0.030397404,0.03664007,-0.037302554,0.045027263
0.05793601,-0.074522376,0.037070923,-0.030413013,0.036656704,-0.03732012,0.045046277
0.057951037,-0.07454639,0.037084285,-0.030428622,0.036673397,-0.03733769,0.045065235
0.05796606,-0.074570514,0.037097584,-0.030444236,0.036690094,-0.037355375,0.045084253
0.057981085,-0.07459463,0.037110824,-0.030459728,0.03670672,-0.037372947,0.045103207
0.05799611,-0.07461875,0.03712412,-0.030475339,0.036723416,-0.03739063,0.045122225
0.058011133,-0.07464276,0.037137423,-0.030490953,0.036740113,-0.037408195,0.045141242
0.05802616,-0.07466688,0.037150726,-0.030506445,0.03675675,-0.037425883,0.045160264
0.058041185,-0.074691,0.037164025,-0.030522052,0.036773443,-0.037443567,0.045179285
0.05805621,-0.074714996,0.03717726,-0.030537548,0.03679008,-0.03746125,0.0451983
0.058071233,-0.07473911,0.03719056,-0.030553157,0.036806773,-0.03747893,0.045217324
0.058086257,-0.07476312,0.037203863,-0.03056865,0.036823407,-0.037496615,0.045236345
0.058101285,-0.07478724,0.037217103,-0.030584259,0.036840044,-0.037514295,0.045255423
0.05811631,-0.07481124,0.037230402,-0.03059975,0.036856744,-0.03753198,0.045274448
0.058131333,-0.07483535,0.037243642,-0.030615358,0.036873378,-0.037549663,0.04529353
0.058146358,-0.07485936,0.037256945,-0.030630853,0.03689001,-0.037567463,0.045312554
0.058161385,-0.07488347,0.037270185,-0.030646458,0.03690671,-0.037585143,0.045331635
0.05817641,-0.074907474,0.037283484,-0.03066195,0.036923353,-0.037602935,0.04535072
0.058191434,-0.07493147,0.037296727,-0.030677445,0.036939986,-0.03762062,0.045369744
0.058206458,-0.07495558,0.037309963,-0.030693049,0.036956623,-0.037638415,0.04538883
0.05822148,-0.07497958,0.037323203,-0.030708542,0.036973324,-0.037656207,0.045407917
0.05823651,-0.07500359,0.03733651,-0.030724034,0.036989957,-0.037674,0.045427002
0.058251534,-0.075027585,0.03734975,-0.03073952,0.037006598,-0.03769168,0.04544609
0.058266558,-0.07505158,0.03736299,-0.030755125,0.03702324,-0.03770948,0.045465242
0.05828158,-0.075075686,0.03737623,-0.030770618,0.037039876,-0.03772727,0.045484327
0.05829661,-0.075099684,0.03738947,-0.030786106,0.037056513,-0.037745178,0.04550342
0.058311634,-0.07512369,0.037402716,-0.030801598,0.03707315,-0.037762966,0.04552257
0.058326658,-0.07514768,0.037415955,-0.030817088,0.037089795,-0.037780758,0.045541655
0.058341682,-0.07517167,0.0374292,-0.030832574,0.037106432,-0.037798554,0.045560807
0.058356706,-0.07519567,0.03744244,-0.030848179,0.037123073,-0.037816457,0.045579895
0.058371734,-0.07521966,0.03745568,-0.030863669,0.037139714,-0.03783425,0.045599047
0.058386758,-0.07524366,0.037468858,-0.030879157,0.03715635,-0.037852157,0.045618203
0.058401782,-0.07526765,0.0374821,-0.030894645,0.03717299,-0.037869953,0.04563735
0.058416806,-0.07529164,0.03749535,-0.030910134,0.03718957,-0.037887856,0.045656506
0.05843183,-0.07531563,0.03750859,-0.030925624,0.037206214,-0.037905756,0.045675665
0.058446858,-0.07533962,0.037521772,-0.03094111,0.037222855,-0.037923664,0.045694813
0.058461882,-0.07536361,0.03753501,-0.030956592,0.037239492,-0.03794157,0.04571397
0.058476906,-0.07538761,0.037548196,-0.030972084,0.03725614,-0.037959468,0.045733184
0.05849193,-0.07541149,0.03756144,-0.030987572,0.037272718,-0.037977375,0.045752343
0.05850696,-0.075435475,0.03757462,-0.03100294,0.037289362,-0.037995283,0.0457715
0.058521982,-0.07545946,0.037587866,-0.031018425,0.037306007,-0.038013186,0.045790717
0.058537006,-0.07548345,0.037601046,-0.031033915,0.03732259,-0.0380312,0.04580987
0.05855203,-0.07550733,0.03761423,-0.031049397,0.03733923,-0.0380491,0.04582909
0.058567055,-0.07553131,0.03762741,-0.031064885,0.037355874,-0.038067117,0.04584831
0.058582082,-0.075555295,0.037640657,-0.031080374,0.037372455,-0.03808502,0.04586753
0.058597106,-0.07557929,0.037653837,-0.031095855,0.037389103,-0.038103037,0.04588675
0.05861213,-0.07560316,0.03766702,-0.031111225,0.037405744,-0.038121056,0.04590597
0.058627155,-0.07562715,0.0376802,-0.031126708,0.037422325,-0.038138956,0.045925193
0.05864218,-0.07565101,0.03769339,-0.031142192,0.037438974,-0.03815697,0.04594441
0.058657207,-0.075675,0.037706573,-0.03115768,0.03745556,-0.038174983,0.045963634
0.05867223,-0.07569899,0.037719753,-0.031173164,0.037472203,-0.038193,0.045982853
0.058687255,-0.07572285,0.03773294,-0.031188529,0.037488785,-0.038211014,0.04600214
0.05870228,-0.07574673,0.037746124,-0.031204015,0.03750543,-0.038229026,0.046021365
0.058717307,-0.07577071,0.037759308,-0.031219497,0.037522018,-0.038247153,0.046040647
0.05873233,-0.07579458,0.037772495,-0.031234864,0.037538663,-0.038265172,0.046059873
0.058747355,-0.07581856,0.037785616,-0.031250343,0.037555248,-0.038283188,0.04607916
0.05876238,-0.075842425,0.0377988,-0.03126583,0.0375719,-0.03830131,0.046098445
0.058777403,-0.07586641,0.03781198,-0.03128131,0.037588485,-0.038319323,0.046117734
0.05879243,-0.07589027,0.037825108,-0.031296678,0.03760507,-0.038337447,0.046136953
0.058807455,-0.075914145,0.03783829,-0.031312156,0.03762172,-0.038355578,0.046156242
0.05882248,-0.07593811,0.03785142,-0.03132764,0.037638307,-0.03837359,0.04617559
0.058837503,-0.07596198,0.037864603,-0.031343006,0.037654955,-0.038391713,0.046194885
0.058852527,-0.07598585,0.037877727,-0.031358488,0.03767154,-0.03840984,0.04621417
0.058867555,-0.07600971,0.03789091,-0.03137397,0.037688125,-0.038427968,0.046233457
0.05888258,-0.07603358,0.03790404,-0.031389333,0.037704773,-0.038446095,0.04625275
0.058897603,-0.076057546,0.037917163,-0.031404816,0.037721366,-0.038464215,0.046272103
0.058912627,-0.07608142,0.037930284,-0.03142018,0.037737954,-0.038482454,0.046291396
0.058927655,-0.07610528,0.03794347,-0.031435657,0.037754543,-0.038500577,0.046310745
0.05894268,-0.07612914,0.0379566,-0.03145114,0.03777119,-0.038518697,0.046330098
0.058957703,-0.076153,0.037969723,-0.031466503,0.03778778,-0.038536936,0.04634939
0.058972728,-0.07617687,0.037982848,-0.03148198,0.03780437,-0.03855506,0.046368744
0.05898775,-0.07620072,0.037995975,-0.03149734,0.03782102,-0.038573295,0.0463881
0.05900278,-0.07622459,0.0380091,-0.03151282,0.037837613,-0.03859142,0.046407454
0.059017804,-0.076248445,0.038022224,-0.0315283,0.0378542,-0.038609657,0.046426807
0.059032828,-0.076272294,0.03803535,-0.031543665,0.03787079,-0.038627893,0.046446163
0.05904785,-0.07629615,0.03804848,-0.031559143,0.037887383,-0.038646128,0.04646552
0.059062876,-0.07632002,0.038061604,-0.031574503,0.037903972,-0.038664363,0.046484876
0.059077904,-0.07634387,0.03807467,-0.031589985,0.037920628,-0.038682602,0.046504296
0.059092928,-0.07636773,0.038087793,-0.03160534,0.03793722,-0.038700834,0.046523653
0.05910795,-0.076391585,0.03810092,-0.03162082,0.03795381,-0.03871907,0.04654301
0.059122976,-0.07641544,0.038113985,-0.031636182,0.037970405,-0.038737305,0.046562433
0.059138004,-0.0764393,0.038127113,-0.031651657,0.037986998,-0.038755536,0.04658179
0.059153028,-0.076463036,0.03814024,-0.031667132,0.03800359,-0.038773883,0.046601217
0.059168052,-0.076486886,0.03815331,-0.03168249,0.038020242,-0.038792115,0.046620633
0.059183076,-0.07651074,0.03816637,-0.03169797,0.038036834,-0.038810473,0.046640057
0.0591981,-0.0765346,0.0381795,-0.031713333,0.03805343,-0.038828697,0.046659414
0.059213128,-0.07655844,0.038192563,-0.031728808,0.038070023,-0.038847044,0.046678837
0.059228152,-0.07658219,0.038205694,-0.031744167,0.038086616,-0.03886539,0.046698257
0.059243176,-0.07660604,0.03821876,-0.03175964,0.03810321,-0.03888374,0.04671769
0.0592582,-0.07662989,0.038231827,-0.031775,0.038119808,-0.03890197,0.04673717
0.059273228,-0.07665362,0.038244896,-0.031790476,0.038136404,-0.03892032,0.046756595
0.059288252,-0.07667747,0.038258024,-0.031805947,0.038152996,-0.038938664,0.046776015
0.059303276,-0.07670132,0.03827109,-0.031821307,0.038169596,-0.038957007,0.046795443
0.0593183,-0.07672505,0.03828416,-0.031836778,0.038186185,-0.038975462,0.04681493
0.059333324,-0.07674891,0.03829722,-0.031852137,0.038202785,-0.038993806,0.046834357
0.059348352,-0.076772645,0.038310293,-0.03186761,0.038219444,-0.03901215,0.046853848
0.059363376,-0.076796494,0.03832336,-0.031883083,0.038236037,-0.0390305,0.04687327
0.0593784,-0.07682023,0.038336426,-0.03189844,0.038252637,-0.03904895,0.046892762
0.059393425,-0.07684407,0.038349435,-0.031913914,0.03826923,-0.0390673,0.04691225
0.05940845,-0.076867804,0.038362503,-0.031929273,0.038285833,-0.039085757,0.046931677
0.059423476,-0.076891646,0.038375568,-0.03194474,0.038302425,-0.039104212,0.04695117
0.0594385,-0.07691538,0.03838864,-0.03196021,0.038319025,-0.039122548,0.04697066
0.059453525,-0.076939225,0.03840171,-0.03197557,0.038335625,-0.039141014,0.04699015
0.05946855,-0.07696296,0.038414713,-0.03199104,0.03835222,-0.039159466,0.047009643
0.059483577,-0.0769868,0.038427785,-0.032006398,0.03836882,-0.039177924,0.047029134
0.0594986,-0.07701053,0.038440794,-0.032021865,0.038385417,-0.03919638,0.04704869
0.059513625,-0.07703426,0.038453862,-0.032037336,0.03840202,-0.039214835,0.047068182
0.05952865,-0.0770581,0.03846687,-0.03205269,0.038418617,-0.039233286,0.047087673
0.059543673,-0.07708183,0.03847994,-0.032068163,0.038435217,-0.03925174,0.04710723
0.0595587,-0.07710556,0.03849295,-0.032083634,0.03845182,-0.039270192,0.047126725
0.059573725,-0.07712929,0.03850602,-0.03209899,0.03846842,-0.039288644,0.04714622
0.05958875,-0.077153124,0.038519025,-0.032114457,0.03848502,-0.039307214,0.047165778
0.059603773,-0.077176854,0.038532034,-0.032129925,0.03850162,-0.03932567,0.04718533
0.059618797,-0.07720058,0.038545042,-0.032145392,0.038518224,-0.039344236,0.04720483
0.059633825,-0.07722431,0.038558114,-0.032160744,0.03853482,-0.039362684,0.047224388
0.05964885,-0.07724813,0.038571123,-0.032176215,0.038551427,-0.039381254,0.047243945
0.059663873,-0.07727186,0.038584135,-0.03219168,0.038568027,-0.03939982,0.047263507
0.059678897,-0.07729559,0.038597144,-0.03220715,0.03858463,-0.03941827,0.047283065
0.059693925,-0.07731931,0.038610153,-0.032222502,0.03860123,-0.039436832,0.047302563
0.05970895,-0.077343024,0.038623158,-0.03223797,0.038617834,-0.0394554,0.047322184
0.059723973,-0.077366754,0.038636174,-0.032253437,0.038634438,-0.039473962,0.047341745
0.059738997,-0.07739048,0.03864918,-0.032268904,0.03865104,-0.03949253,0.047361307
0.05975402,-0.077414304,0.038662195,-0.032284256,0.038667645,-0.039511092,0.04738087
0.05976905,-0.07743802,0.038675137,-0.03229972,0.038684245,-0.039529655,0.04740043
0.059784073,-0.07746174,0.03868815,-0.032315187,0.038700853,-0.039548222,0.047420055
0.059799097,-0.07748546,0.038701165,-0.032330655,0.038717456,-0.039566785,0.04743962
0.05981412,-0.07750918,0.038714174,-0.03234612,0.03873406,-0.03958546,0.047459178
0.059829146,-0.0775329,0.03872712,-0.032361586,0.038750667,-0.039604023,0.047478803
0.059844173,-0.077556625,0.038740136,-0.032377053,0.038767274,-0.039622698,0.04749837
0.059859198,-0.07758034,0.038753085,-0.032392398,0.038783878,-0.03964126,0.047517993
0.05987422,-0.077604055,0.038766097,-0.032407865,0.038800485,-0.039659936,0.047537554
0.059889246,-0.07762765,0.038779043,-0.03242333,0.03881709,-0.0396785,0.047557183
0.059904274,-0.07765137,0.03879206,-0.032438796,0.03883376,-0.039697174,0.04757681
